╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
601566.SH,╬едамУ,20120222,17.7436,
601566.SH,╬едамУ,20120223,18.2125,
601566.SH,╬едамУ,20120224,18.6815,
601566.SH,╬едамУ,20120227,18.4861,
601566.SH,╬едамУ,20120228,18.15,
601566.SH,╬едамУ,20120229,18.2047,
601566.SH,╬едамУ,20120301,18.236,
601566.SH,╬едамУ,20120302,18.2751,
601566.SH,╬едамУ,20120305,18.1813,
601566.SH,╬едамУ,20120306,17.9077,
601566.SH,╬едамУ,20120307,17.6654,
601566.SH,╬едамУ,20120308,17.681,
601566.SH,╬едамУ,20120309,18.0953,
601566.SH,╬едамУ,20120312,18.6659,
601566.SH,╬едамУ,20120313,18.619,
601566.SH,╬едамУ,20120314,17.9937,
601566.SH,╬едамУ,20120315,18.0406,
601566.SH,╬едамУ,20120316,18.8222,
601566.SH,╬едамУ,20120319,19.0958,
601566.SH,╬едамУ,20120320,18.3532,
601566.SH,╬едамУ,20120321,18.1813,
601566.SH,╬едамУ,20120322,18.064,
601566.SH,╬едамУ,20120323,17.9859,
601566.SH,╬едамУ,20120326,18.1656,
601566.SH,╬едамУ,20120327,18.1891,
601566.SH,╬едамУ,20120328,17.9233,
601566.SH,╬едамУ,20120329,17.5794,
601566.SH,╬едамУ,20120330,17.7201,
601566.SH,╬едамУ,20120405,18.3532,
601566.SH,╬едамУ,20120406,18.447,
601566.SH,╬едамУ,20120409,18.6034,
601566.SH,╬едамУ,20120410,18.5174,
601566.SH,╬едамУ,20120411,18.2282,
601566.SH,╬едамУ,20120412,17.978,
601566.SH,╬едамУ,20120413,18.1422,
601566.SH,╬едамУ,20120416,17.939,
601566.SH,╬едамУ,20120417,17.7748,
601566.SH,╬едамУ,20120418,17.7905,
601566.SH,╬едамУ,20120419,17.0479,
601566.SH,╬едамУ,20120420,17.3215,
601566.SH,╬едамУ,20120423,17.6654,
601566.SH,╬едамУ,20120424,17.9937,
601566.SH,╬едамУ,20120425,17.9233,
601566.SH,╬едамУ,20120426,18.2594,
601566.SH,╬едамУ,20120427,18.4314,
601566.SH,╬едамУ,20120502,18.7675,
601566.SH,╬едамУ,20120503,18.7597,
601566.SH,╬едамУ,20120504,18.8457,
601566.SH,╬едамУ,20120507,19.2287,
601566.SH,╬едамУ,20120508,19.5414,
601566.SH,╬едамУ,20120509,19.2052,
601566.SH,╬едамУ,20120510,19.0567,
601566.SH,╬едамУ,20120511,19.2365,
601566.SH,╬едамУ,20120514,19.2365,
601566.SH,╬едамУ,20120515,19.4241,
601566.SH,╬едамУ,20120516,19.1583,
601566.SH,╬едамУ,20120517,19.2756,
601566.SH,╬едамУ,20120518,19.1114,
601566.SH,╬едамУ,20120521,19.1114,
601566.SH,╬едамУ,20120522,19.471,
601566.SH,╬едамУ,20120523,19.4554,
601566.SH,╬едамУ,20120524,19.1505,
601566.SH,╬едамУ,20120525,18.7441,
601566.SH,╬едамУ,20120528,18.9317,
601566.SH,╬едамУ,20120529,19.2521,
601566.SH,╬едамУ,20120530,19.5648,
601566.SH,╬едамУ,20120531,20.1574,
601566.SH,╬едамУ,20120601,20.0693,
601566.SH,╬едамУ,20120604,19.8691,
601566.SH,╬едамУ,20120605,20.654,
601566.SH,╬едамУ,20120606,20.6219,
601566.SH,╬едамУ,20120607,20.6139,
601566.SH,╬едамУ,20120608,21.1665,
601566.SH,╬едамУ,20120611,21.3827,
601566.SH,╬едамУ,20120612,20.8942,
601566.SH,╬едамУ,20120613,21.7752,
601566.SH,╬едамУ,20120614,22.0635,
601566.SH,╬едамУ,20120615,22.1275,
601566.SH,╬едамУ,20120618,21.8312,
601566.SH,╬едамУ,20120619,21.7431,
601566.SH,╬едамУ,20120620,21.5589,
601566.SH,╬едамУ,20120621,21.3427,
601566.SH,╬едамУ,20120625,21.1665,
601566.SH,╬едамУ,20120626,21.8793,
601566.SH,╬едамУ,20120627,21.8472,
601566.SH,╬едамУ,20120628,22.1996,
601566.SH,╬едамУ,20120629,22.3037,
601566.SH,╬едамУ,20120702,21.9754,
601566.SH,╬едамУ,20120703,21.9353,
601566.SH,╬едамУ,20120704,21.0224,
601566.SH,╬едамУ,20120705,20.702,
601566.SH,╬едамУ,20120706,20.9743,
601566.SH,╬едамУ,20120709,21.623,
601566.SH,╬едамУ,20120710,21.639,
601566.SH,╬едамУ,20120711,21.8472,
601566.SH,╬едамУ,20120712,21.7832,
601566.SH,╬едамУ,20120713,21.0143,
601566.SH,╬едамУ,20120716,20.5819,
601566.SH,╬едамУ,20120717,19.6849,
601566.SH,╬едамУ,20120718,20.3176,
601566.SH,╬едамУ,20120719,20.2215,
601566.SH,╬едамУ,20120720,19.9893,
601566.SH,╬едамУ,20120723,20.3096,
601566.SH,╬едамУ,20120724,20.2936,
601566.SH,╬едамУ,20120725,20.2535,
601566.SH,╬едамУ,20120726,20.1014,
601566.SH,╬едамУ,20120727,19.9652,
601566.SH,╬едамУ,20120730,20.0053,
601566.SH,╬едамУ,20120731,19.9412,
601566.SH,╬едамУ,20120801,20.2215,
601566.SH,╬едамУ,20120802,20.3737,
601566.SH,╬едамУ,20120803,20.5899,
601566.SH,╬едамУ,20120806,20.686,
601566.SH,╬едамУ,20120807,20.4858,
601566.SH,╬едамУ,20120808,19.8531,
601566.SH,╬едамУ,20120809,19.6289,
601566.SH,╬едамУ,20120810,19.6609,
601566.SH,╬едамУ,20120813,19.5168,
601566.SH,╬едамУ,20120814,20.2455,
601566.SH,╬едамУ,20120815,19.8051,
601566.SH,╬едамУ,20120816,19.4447,
601566.SH,╬едамУ,20120817,20.1094,
601566.SH,╬едамУ,20120820,20.0934,
601566.SH,╬едамУ,20120821,20.654,
601566.SH,╬едамУ,20120822,20.7421,
601566.SH,╬едамУ,20120823,20.4057,
601566.SH,╬едамУ,20120824,20.3096,
601566.SH,╬едамУ,20120827,19.9012,
601566.SH,╬едамУ,20120828,19.3486,
601566.SH,╬едамУ,20120829,18.9401,
601566.SH,╬едамУ,20120830,18.764,
601566.SH,╬едамУ,20120831,18.2754,
601566.SH,╬едамУ,20120903,18.4917,
601566.SH,╬едамУ,20120904,18.0672,
601566.SH,╬едамУ,20120905,17.9231,
601566.SH,╬едамУ,20120906,18.0512,
601566.SH,╬едамУ,20120907,18.5718,
601566.SH,╬едамУ,20120910,18.5798,
601566.SH,╬едамУ,20120911,18.4917,
601566.SH,╬едамУ,20120912,18.3155,
601566.SH,╬едамУ,20120913,17.859,
601566.SH,╬едамУ,20120914,17.9391,
601566.SH,╬едамУ,20120917,17.4826,
601566.SH,╬едамУ,20120918,17.6428,
601566.SH,╬едамУ,20120919,17.5627,
601566.SH,╬едамУ,20120920,17.0902,
601566.SH,╬едамУ,20120921,16.8019,
601566.SH,╬едамУ,20120924,16.4495,
601566.SH,╬едамУ,20120925,16.2653,
601566.SH,╬едамУ,20120926,15.2002,
601566.SH,╬едамУ,20120927,15.4564,
601566.SH,╬едамУ,20120928,15.6887,
601566.SH,╬едамУ,20121008,15.9129,
601566.SH,╬едамУ,20121009,16.2493,
601566.SH,╬едамУ,20121010,16.2413,
601566.SH,╬едамУ,20121011,16.0731,
601566.SH,╬едамУ,20121012,15.953,
601566.SH,╬едамУ,20121015,15.4324,
601566.SH,╬едамУ,20121016,15.4324,
601566.SH,╬едамУ,20121017,15.1361,
601566.SH,╬едамУ,20121018,15.5525,
601566.SH,╬едамУ,20121019,15.7367,
601566.SH,╬едамУ,20121022,15.7608,
601566.SH,╬едамУ,20121023,15.4004,
601566.SH,╬едамУ,20121024,15.3443,
601566.SH,╬едамУ,20121025,15.4164,
601566.SH,╬едамУ,20121026,14.3833,
601566.SH,╬едамУ,20121029,14.2311,
601566.SH,╬едамУ,20121030,14.2952,
601566.SH,╬едамУ,20121031,13.8868,
601566.SH,╬едамУ,20121101,14.2552,
601566.SH,╬едамУ,20121102,14.2952,
601566.SH,╬едамУ,20121105,14.5435,
601566.SH,╬едамУ,20121106,14.2792,
601566.SH,╬едамУ,20121107,14.111,
601566.SH,╬едамУ,20121108,13.7266,
601566.SH,╬едамУ,20121109,13.5824,
601566.SH,╬едамУ,20121112,13.5905,
601566.SH,╬едамУ,20121113,13.5024,
601566.SH,╬едамУ,20121114,13.206,
601566.SH,╬едамУ,20121115,12.7255,
601566.SH,╬едамУ,20121116,12.7976,
601566.SH,╬едамУ,20121119,12.5493,
601566.SH,╬едамУ,20121120,12.253,
601566.SH,╬едамУ,20121121,12.3011,
601566.SH,╬едамУ,20121122,11.9167,
601566.SH,╬едамУ,20121123,12.1249,
601566.SH,╬едамУ,20121126,11.9487,
601566.SH,╬едамУ,20121127,11.9487,
601566.SH,╬едамУ,20121128,11.2359,
601566.SH,╬едамУ,20121129,11.2119,
601566.SH,╬едамУ,20121130,11.244,
601566.SH,╬едамУ,20121203,10.8035,
601566.SH,╬едамУ,20121204,10.9557,
601566.SH,╬едамУ,20121205,11.4201,
601566.SH,╬едамУ,20121206,11.284,
601566.SH,╬едамУ,20121207,11.7004,
601566.SH,╬едамУ,20121210,12.2771,
601566.SH,╬едамУ,20121211,12.7095,
601566.SH,╬едамУ,20121212,12.5333,
601566.SH,╬едамУ,20121213,12.221,
601566.SH,╬едамУ,20121214,12.7255,
601566.SH,╬едамУ,20121217,12.6134,
601566.SH,╬едамУ,20121218,12.5654,
601566.SH,╬едамУ,20121219,12.6374,
601566.SH,╬едамУ,20121220,12.9177,
601566.SH,╬едамУ,20121221,13.134,
601566.SH,╬едамУ,20121224,13.0459,
601566.SH,╬едамУ,20121225,13.2301,
601566.SH,╬едамУ,20121226,13.5424,
601566.SH,╬едамУ,20121227,12.9898,
601566.SH,╬едамУ,20121228,13.0539,
601566.SH,╬едамУ,20121231,12.9578,
601566.SH,╬едамУ,20130104,12.8377,
601566.SH,╬едамУ,20130107,12.9898,
601566.SH,╬едамУ,20130108,13.2381,
601566.SH,╬едамУ,20130109,13.7746,
601566.SH,╬едамУ,20130110,13.7586,
601566.SH,╬едамУ,20130111,13.174,
601566.SH,╬едамУ,20130114,13.4223,
601566.SH,╬едамУ,20130115,13.8868,
601566.SH,╬едамУ,20130116,13.5424,
601566.SH,╬едамУ,20130117,13.19,
601566.SH,╬едамУ,20130118,13.3902,
601566.SH,╬едамУ,20130121,13.4143,
601566.SH,╬едамУ,20130122,12.9978,
601566.SH,╬едамУ,20130123,12.7416,
601566.SH,╬едамУ,20130124,12.3091,
601566.SH,╬едамУ,20130125,12.1729,
601566.SH,╬едамУ,20130128,12.4452,
601566.SH,╬едамУ,20130129,12.4532,
601566.SH,╬едамУ,20130130,13.5664,
601566.SH,╬едамУ,20130131,13.2701,
601566.SH,╬едамУ,20130201,13.3742,
601566.SH,╬едамУ,20130204,13.158,
601566.SH,╬едамУ,20130205,13.2541,
601566.SH,╬едамУ,20130206,13.4223,
601566.SH,╬едамУ,20130207,14.0549,
601566.SH,╬едамУ,20130208,14.3272,
601566.SH,╬едамУ,20130218,14.135,
601566.SH,╬едамУ,20130219,13.6866,
601566.SH,╬едамУ,20130220,14.2231,
601566.SH,╬едамУ,20130221,13.8387,
601566.SH,╬едамУ,20130222,13.7666,
601566.SH,╬едамУ,20130225,13.7506,
601566.SH,╬едамУ,20130226,13.142,
601566.SH,╬едамУ,20130227,12.9658,
601566.SH,╬едамУ,20130228,13.3822,
601566.SH,╬едамУ,20130301,13.3982,
601566.SH,╬едамУ,20130304,12.6615,
601566.SH,╬едамУ,20130305,12.9898,
601566.SH,╬едамУ,20130306,13.3502,
601566.SH,╬едамУ,20130307,13.5264,
601566.SH,╬едамУ,20130308,13.4463,
601566.SH,╬едамУ,20130311,13.4543,
601566.SH,╬едамУ,20130312,13.2621,
601566.SH,╬едамУ,20130313,12.8697,
601566.SH,╬едамУ,20130314,12.8857,
601566.SH,╬едамУ,20130315,12.5894,
601566.SH,╬едамУ,20130318,12.1089,
601566.SH,╬едамУ,20130319,12.181,
601566.SH,╬едамУ,20130320,12.4372,
601566.SH,╬едамУ,20130321,12.4292,
601566.SH,╬едамУ,20130322,12.3091,
601566.SH,╬едамУ,20130325,12.4853,
601566.SH,╬едамУ,20130326,12.6935,
601566.SH,╬едамУ,20130327,12.4052,
601566.SH,╬едамУ,20130328,11.7885,
601566.SH,╬едамУ,20130329,11.7565,
601566.SH,╬едамУ,20130401,11.8686,
601566.SH,╬едамУ,20130402,11.7805,
601566.SH,╬едамУ,20130403,11.268,
601566.SH,╬едамУ,20130408,10.9637,
601566.SH,╬едамУ,20130409,11.1479,
601566.SH,╬едамУ,20130410,11.268,
601566.SH,╬едамУ,20130411,11.3641,
601566.SH,╬едамУ,20130412,11.292,
601566.SH,╬едамУ,20130415,11.1078,
601566.SH,╬едамУ,20130416,11.252,
601566.SH,╬едамУ,20130417,11.4522,
601566.SH,╬едамУ,20130418,11.6684,
601566.SH,╬едамУ,20130419,11.9327,
601566.SH,╬едамУ,20130422,11.8606,
601566.SH,╬едамУ,20130423,11.3881,
601566.SH,╬едамУ,20130424,12.0048,
601566.SH,╬едамУ,20130425,11.9727,
601566.SH,╬едамУ,20130426,11.9727,
601566.SH,╬едамУ,20130502,11.7565,
601566.SH,╬едамУ,20130503,11.9487,
601566.SH,╬едамУ,20130506,12.1329,
601566.SH,╬едамУ,20130507,12.0528,
601566.SH,╬едамУ,20130508,12.0608,
601566.SH,╬едамУ,20130509,11.8766,
601566.SH,╬едамУ,20130510,11.8686,
601566.SH,╬едамУ,20130513,12.3251,
601566.SH,╬едамУ,20130514,12.245,
601566.SH,╬едамУ,20130515,12.237,
601566.SH,╬едамУ,20130516,12.2931,
601566.SH,╬едамУ,20130517,12.6855,
601566.SH,╬едамУ,20130520,12.7255,
601566.SH,╬едамУ,20130521,13.126,
601566.SH,╬едамУ,20130522,13.206,
601566.SH,╬едамУ,20130523,12.7816,
601566.SH,╬едамУ,20130524,12.8937,
601566.SH,╬едамУ,20130527,13.1019,
601566.SH,╬едамУ,20130528,13.0859,
601566.SH,╬едамУ,20130529,13.0619,
601566.SH,╬едамУ,20130530,12.6935,
601566.SH,╬едамУ,20130531,12.6294,
601566.SH,╬едамУ,20130603,12.205,
601566.SH,╬едамУ,20130604,11.9327,
601566.SH,╬едамУ,20130605,12.189,
601566.SH,╬едамУ,20130606,12.1009,
601566.SH,╬едамУ,20130607,12.0929,
601566.SH,╬едамУ,20130613,11.4922,
601566.SH,╬едамУ,20130614,11.6364,
601566.SH,╬едамУ,20130617,11.7805,
601566.SH,╬едамУ,20130618,11.9167,
601566.SH,╬едамУ,20130619,11.5721,
601566.SH,╬едамУ,20130620,11.1015,
601566.SH,╬едамУ,20130621,10.9334,
601566.SH,╬едамУ,20130624,10.2443,
601566.SH,╬едамУ,20130625,10.0258,
601566.SH,╬едамУ,20130626,10.0426,
601566.SH,╬едамУ,20130627,9.967,
601566.SH,╬едамУ,20130628,10.0258,
601566.SH,╬едамУ,20130701,10.1687,
601566.SH,╬едамУ,20130702,10.4796,
601566.SH,╬едамУ,20130703,10.2527,
601566.SH,╬едамУ,20130704,10.3536,
601566.SH,╬едамУ,20130705,10.1855,
601566.SH,╬едамУ,20130708,9.572,
601566.SH,╬едамУ,20130709,9.7149,
601566.SH,╬едамУ,20130710,9.9838,
601566.SH,╬едамУ,20130711,10.3704,
601566.SH,╬едамУ,20130712,10.2107,
601566.SH,╬едамУ,20130715,10.4376,
601566.SH,╬едамУ,20130716,10.5216,
601566.SH,╬едамУ,20130717,10.2191,
601566.SH,╬едамУ,20130718,10.1519,
601566.SH,╬едамУ,20130719,9.8325,
601566.SH,╬едамУ,20130722,9.7485,
601566.SH,╬едамУ,20130723,10.0426,
601566.SH,╬едамУ,20130724,9.9502,
601566.SH,╬едамУ,20130725,10.093,
601566.SH,╬едамУ,20130726,9.967,
601566.SH,╬едамУ,20130729,9.7065,
601566.SH,╬едамУ,20130730,9.7653,
601566.SH,╬едамУ,20130731,10.1603,
601566.SH,╬едамУ,20130801,10.2191,
601566.SH,╬едамУ,20130802,10.1939,
601566.SH,╬едамУ,20130805,10.362,
601566.SH,╬едамУ,20130806,10.53,
601566.SH,╬едамУ,20130807,10.9166,
601566.SH,╬едамУ,20130808,10.9334,
601566.SH,╬едамУ,20130809,10.799,
601566.SH,╬едамУ,20130812,10.8998,
601566.SH,╬едамУ,20130813,11.0763,
601566.SH,╬едамУ,20130814,10.8326,
601566.SH,╬едамУ,20130815,10.5805,
601566.SH,╬едамУ,20130816,10.4796,
601566.SH,╬едамУ,20130819,10.5468,
601566.SH,╬едамУ,20130820,10.5468,
601566.SH,╬едамУ,20130821,10.5721,
601566.SH,╬едамУ,20130822,10.4376,
601566.SH,╬едамУ,20130823,10.1939,
601566.SH,╬едамУ,20130826,10.3872,
601566.SH,╬едамУ,20130827,10.488,
601566.SH,╬едамУ,20130828,10.2779,
601566.SH,╬едамУ,20130829,10.2107,
601566.SH,╬едамУ,20130830,10.2695,
601566.SH,╬едамУ,20130902,10.4964,
601566.SH,╬едамУ,20130903,10.5721,
601566.SH,╬едамУ,20130904,10.5637,
601566.SH,╬едамУ,20130905,10.488,
601566.SH,╬едамУ,20130906,10.5048,
601566.SH,╬едамУ,20130909,10.7149,
601566.SH,╬едамУ,20130910,10.799,
601566.SH,╬едамУ,20130911,11.0175,
601566.SH,╬едамУ,20130912,11.0763,
601566.SH,╬едамУ,20130913,11.4208,
601566.SH,╬едамУ,20130916,11.32,
601566.SH,╬едамУ,20130917,10.799,
601566.SH,╬едамУ,20130918,10.9082,
601566.SH,╬едамУ,20130923,11.1855,
601566.SH,╬едамУ,20130924,10.967,
601566.SH,╬едамУ,20130925,11.9083,
601566.SH,╬едамУ,20130926,11.5721,
601566.SH,╬едамУ,20130927,11.4293,
601566.SH,╬едамУ,20130930,11.4881,
601566.SH,╬едамУ,20131008,11.6562,
601566.SH,╬едамУ,20131009,11.2948,
601566.SH,╬едамУ,20131010,10.9754,
601566.SH,╬едамУ,20131011,11.236,
601566.SH,╬едамУ,20131014,11.6814,
601566.SH,╬едамУ,20131015,11.5721,
601566.SH,╬едамУ,20131016,11.2948,
601566.SH,╬едамУ,20131017,11.5217,
601566.SH,╬едамУ,20131018,11.9839,
601566.SH,╬едамУ,20131021,12.5386,
601566.SH,╬едамУ,20131022,12.715,
601566.SH,╬едамУ,20131023,12.3957,
601566.SH,╬едамУ,20131024,12.2192,
601566.SH,╬едамУ,20131025,12.1688,
601566.SH,╬едамУ,20131028,11.4377,
601566.SH,╬едамУ,20131029,10.9166,
601566.SH,╬едамУ,20131030,11.1267,
601566.SH,╬едамУ,20131031,10.9166,
601566.SH,╬едамУ,20131101,10.9502,
601566.SH,╬едамУ,20131104,10.6645,
601566.SH,╬едамУ,20131105,10.7906,
601566.SH,╬едамУ,20131106,10.6225,
601566.SH,╬едамУ,20131107,10.5553,
601566.SH,╬едамУ,20131108,10.3368,
601566.SH,╬едамУ,20131111,10.4712,
601566.SH,╬едамУ,20131112,10.7569,
601566.SH,╬едамУ,20131113,10.4964,
601566.SH,╬едамУ,20131114,10.6645,
601566.SH,╬едамУ,20131115,10.8494,
601566.SH,╬едамУ,20131118,11.0175,
601566.SH,╬едамУ,20131119,11.2948,
601566.SH,╬едамУ,20131120,11.236,
601566.SH,╬едамУ,20131121,11.1267,
601566.SH,╬едамУ,20131122,10.925,
601566.SH,╬едамУ,20131125,10.9418,
601566.SH,╬едамУ,20131126,11.4293,
601566.SH,╬едамУ,20131127,11.5217,
601566.SH,╬едамУ,20131128,11.4797,
601566.SH,╬едамУ,20131129,11.4881,
601566.SH,╬едамУ,20131202,10.799,
601566.SH,╬едамУ,20131203,11.0763,
