代码,简称,日期,收盘价(元),
603516.SH,淳中科技,20180202,28.28,
603516.SH,淳中科技,20180205,31.11,
603516.SH,淳中科技,20180206,34.22,
603516.SH,淳中科技,20180207,37.64,
603516.SH,淳中科技,20180208,41.4,
603516.SH,淳中科技,20180209,45.54,
603516.SH,淳中科技,20180212,50.09,
603516.SH,淳中科技,20180213,45.25,
603516.SH,淳中科技,20180214,46.54,
603516.SH,淳中科技,20180222,44.17,
603516.SH,淳中科技,20180223,45.66,
603516.SH,淳中科技,20180226,47.87,
603516.SH,淳中科技,20180227,52.66,
603516.SH,淳中科技,20180228,47.39,
603516.SH,淳中科技,20180301,47.51,
603516.SH,淳中科技,20180302,44.57,
603516.SH,淳中科技,20180305,46.96,
603516.SH,淳中科技,20180306,48.13,
603516.SH,淳中科技,20180307,49.93,
603516.SH,淳中科技,20180308,54.92,
603516.SH,淳中科技,20180309,60.41,
603516.SH,淳中科技,20180312,59.53,
603516.SH,淳中科技,20180313,60.25,
603516.SH,淳中科技,20180314,56.96,
603516.SH,淳中科技,20180315,53.21,
603516.SH,淳中科技,20180316,52.74,
603516.SH,淳中科技,20180319,53.76,
603516.SH,淳中科技,20180320,55.46,
603516.SH,淳中科技,20180321,53.1,
603516.SH,淳中科技,20180322,54.33,
603516.SH,淳中科技,20180323,48.9,
603516.SH,淳中科技,20180326,50.29,
