����,���,����,���̼�(Ԫ),
000511.SZ,*STϩ̼,19930804,0.8211,
000511.SZ,*STϩ̼,19930805,0.8501,
000511.SZ,*STϩ̼,19930806,0.8294,
000511.SZ,*STϩ̼,19930809,0.8708,
000511.SZ,*STϩ̼,19930810,0.8667,
000511.SZ,*STϩ̼,19930811,0.9206,
000511.SZ,*STϩ̼,19930812,0.9413,
000511.SZ,*STϩ̼,19930813,0.9662,
000511.SZ,*STϩ̼,19930816,1.1114,
000511.SZ,*STϩ̼,19930817,0.9621,
000511.SZ,*STϩ̼,19930818,0.987,
000511.SZ,*STϩ̼,19930819,0.9704,
000511.SZ,*STϩ̼,19930820,0.9248,
000511.SZ,*STϩ̼,19930823,0.8294,
000511.SZ,*STϩ̼,19930824,0.9828,
000511.SZ,*STϩ̼,19930825,0.9248,
000511.SZ,*STϩ̼,19930826,0.9165,
000511.SZ,*STϩ̼,19930827,0.8791,
000511.SZ,*STϩ̼,19930830,0.9082,
000511.SZ,*STϩ̼,19930831,0.904,
000511.SZ,*STϩ̼,19930901,0.8708,
000511.SZ,*STϩ̼,19930902,0.8708,
000511.SZ,*STϩ̼,19930903,0.9082,
000511.SZ,*STϩ̼,19930906,0.8833,
000511.SZ,*STϩ̼,19930907,0.8791,
000511.SZ,*STϩ̼,19930908,0.8708,
000511.SZ,*STϩ̼,19930909,0.8667,
000511.SZ,*STϩ̼,19930910,0.8418,
000511.SZ,*STϩ̼,19930913,0.7962,
000511.SZ,*STϩ̼,19930914,0.8045,
000511.SZ,*STϩ̼,19930915,0.7838,
000511.SZ,*STϩ̼,19930916,0.7672,
000511.SZ,*STϩ̼,19930920,0.8377,
000511.SZ,*STϩ̼,19930921,0.8128,
000511.SZ,*STϩ̼,19930922,0.8335,
000511.SZ,*STϩ̼,19930923,0.8335,
000511.SZ,*STϩ̼,19930924,0.7879,
000511.SZ,*STϩ̼,19930927,0.7921,
000511.SZ,*STϩ̼,19930928,0.8045,
000511.SZ,*STϩ̼,19930929,0.8335,
000511.SZ,*STϩ̼,19930930,0.8294,
000511.SZ,*STϩ̼,19931004,0.8543,
000511.SZ,*STϩ̼,19931005,0.846,
000511.SZ,*STϩ̼,19931006,0.8377,
000511.SZ,*STϩ̼,19931007,0.8418,
000511.SZ,*STϩ̼,19931008,0.8335,
000511.SZ,*STϩ̼,19931011,0.8335,
000511.SZ,*STϩ̼,19931012,0.8252,
000511.SZ,*STϩ̼,19931013,0.8128,
000511.SZ,*STϩ̼,19931014,0.8045,
000511.SZ,*STϩ̼,19931015,0.8169,
000511.SZ,*STϩ̼,19931018,0.7879,
000511.SZ,*STϩ̼,19931019,0.7921,
000511.SZ,*STϩ̼,19931020,0.7921,
000511.SZ,*STϩ̼,19931021,0.7755,
000511.SZ,*STϩ̼,19931022,0.7713,
000511.SZ,*STϩ̼,19931025,0.7464,
000511.SZ,*STϩ̼,19931026,0.7464,
000511.SZ,*STϩ̼,19931027,0.7506,
000511.SZ,*STϩ̼,19931028,0.763,
000511.SZ,*STϩ̼,19931029,0.7423,
000511.SZ,*STϩ̼,19931101,0.7257,
000511.SZ,*STϩ̼,19931102,0.7299,
000511.SZ,*STϩ̼,19931103,0.7216,
000511.SZ,*STϩ̼,19931104,0.7091,
000511.SZ,*STϩ̼,19931105,0.7133,
000511.SZ,*STϩ̼,19931108,0.7464,
000511.SZ,*STϩ̼,19931109,0.7216,
000511.SZ,*STϩ̼,19931110,0.7672,
000511.SZ,*STϩ̼,19931111,0.8004,
000511.SZ,*STϩ̼,19931112,0.8543,
000511.SZ,*STϩ̼,19931115,0.8626,
000511.SZ,*STϩ̼,19931116,0.8211,
000511.SZ,*STϩ̼,19931117,0.8377,
000511.SZ,*STϩ̼,19931118,0.8874,
000511.SZ,*STϩ̼,19931119,0.9496,
000511.SZ,*STϩ̼,19931122,0.9704,
000511.SZ,*STϩ̼,19931123,0.9082,
000511.SZ,*STϩ̼,19931124,0.9289,
000511.SZ,*STϩ̼,19931125,0.9372,
000511.SZ,*STϩ̼,19931126,0.9123,
000511.SZ,*STϩ̼,19931129,0.8791,
000511.SZ,*STϩ̼,19931130,0.8626,
000511.SZ,*STϩ̼,19931201,0.8418,
000511.SZ,*STϩ̼,19931202,0.8501,
000511.SZ,*STϩ̼,19931203,0.8418,
000511.SZ,*STϩ̼,19931206,0.846,
000511.SZ,*STϩ̼,19931207,0.8377,
000511.SZ,*STϩ̼,19931208,0.8418,
000511.SZ,*STϩ̼,19931209,0.846,
000511.SZ,*STϩ̼,19931210,0.8833,
000511.SZ,*STϩ̼,19931213,0.8418,
000511.SZ,*STϩ̼,19931214,0.8418,
000511.SZ,*STϩ̼,19931215,0.8667,
000511.SZ,*STϩ̼,19931216,0.8377,
000511.SZ,*STϩ̼,19931217,0.8294,
000511.SZ,*STϩ̼,19931220,0.7796,
000511.SZ,*STϩ̼,19931221,0.7879,
000511.SZ,*STϩ̼,19931222,0.7672,
000511.SZ,*STϩ̼,19931223,0.7547,
000511.SZ,*STϩ̼,19931224,0.7755,
000511.SZ,*STϩ̼,19931227,0.7547,
000511.SZ,*STϩ̼,19931228,0.7464,
000511.SZ,*STϩ̼,19931229,0.7381,
000511.SZ,*STϩ̼,19931230,0.734,
000511.SZ,*STϩ̼,19931231,0.7133,
000511.SZ,*STϩ̼,19940103,0.6884,
000511.SZ,*STϩ̼,19940104,0.6801,
000511.SZ,*STϩ̼,19940105,0.6842,
000511.SZ,*STϩ̼,19940106,0.7257,
000511.SZ,*STϩ̼,19940107,0.734,
000511.SZ,*STϩ̼,19940110,0.7464,
000511.SZ,*STϩ̼,19940111,0.7216,
000511.SZ,*STϩ̼,19940112,0.7091,
000511.SZ,*STϩ̼,19940113,0.7174,
000511.SZ,*STϩ̼,19940114,0.6925,
000511.SZ,*STϩ̼,19940117,0.6801,
000511.SZ,*STϩ̼,19940118,0.6925,
000511.SZ,*STϩ̼,19940119,0.6801,
000511.SZ,*STϩ̼,19940120,0.6676,
000511.SZ,*STϩ̼,19940121,0.6718,
000511.SZ,*STϩ̼,19940124,0.6718,
000511.SZ,*STϩ̼,19940125,0.6635,
000511.SZ,*STϩ̼,19940126,0.6469,
000511.SZ,*STϩ̼,19940127,0.6594,
000511.SZ,*STϩ̼,19940128,0.6303,
000511.SZ,*STϩ̼,19940131,0.5972,
000511.SZ,*STϩ̼,19940201,0.5847,
000511.SZ,*STϩ̼,19940202,0.6054,
000511.SZ,*STϩ̼,19940203,0.6635,
000511.SZ,*STϩ̼,19940204,0.7133,
000511.SZ,*STϩ̼,19940214,0.6303,
000511.SZ,*STϩ̼,19940215,0.6303,
000511.SZ,*STϩ̼,19940216,0.6428,
000511.SZ,*STϩ̼,19940217,0.6262,
000511.SZ,*STϩ̼,19940218,0.6345,
000511.SZ,*STϩ̼,19940221,0.6137,
000511.SZ,*STϩ̼,19940222,0.6428,
000511.SZ,*STϩ̼,19940223,0.6469,
000511.SZ,*STϩ̼,19940224,0.6801,
000511.SZ,*STϩ̼,19940225,0.6676,
000511.SZ,*STϩ̼,19940228,0.6428,
000511.SZ,*STϩ̼,19940301,0.6428,
000511.SZ,*STϩ̼,19940302,0.6345,
000511.SZ,*STϩ̼,19940303,0.6179,
000511.SZ,*STϩ̼,19940304,0.6137,
000511.SZ,*STϩ̼,19940307,0.622,
000511.SZ,*STϩ̼,19940308,0.6179,
000511.SZ,*STϩ̼,19940309,0.6179,
000511.SZ,*STϩ̼,19940310,0.6096,
000511.SZ,*STϩ̼,19940311,0.6179,
000511.SZ,*STϩ̼,19940314,0.6469,
000511.SZ,*STϩ̼,19940315,0.622,
000511.SZ,*STϩ̼,19940316,0.622,
000511.SZ,*STϩ̼,19940317,0.6054,
000511.SZ,*STϩ̼,19940318,0.5972,
000511.SZ,*STϩ̼,19940321,0.5806,
000511.SZ,*STϩ̼,19940322,0.5764,
000511.SZ,*STϩ̼,19940323,0.5598,
000511.SZ,*STϩ̼,19940324,0.5474,
000511.SZ,*STϩ̼,19940325,0.5474,
000511.SZ,*STϩ̼,19940328,0.5225,
000511.SZ,*STϩ̼,19940329,0.5474,
000511.SZ,*STϩ̼,19940330,0.5267,
000511.SZ,*STϩ̼,19940331,0.5101,
000511.SZ,*STϩ̼,19940401,0.5018,
000511.SZ,*STϩ̼,19940404,0.5059,
000511.SZ,*STϩ̼,19940405,0.5101,
000511.SZ,*STϩ̼,19940406,0.5349,
000511.SZ,*STϩ̼,19940407,0.5308,
000511.SZ,*STϩ̼,19940408,0.5101,
000511.SZ,*STϩ̼,19940411,0.4935,
000511.SZ,*STϩ̼,19940412,0.4935,
000511.SZ,*STϩ̼,19940413,0.4893,
000511.SZ,*STϩ̼,19940414,0.4603,
000511.SZ,*STϩ̼,19940415,0.4769,
000511.SZ,*STϩ̼,19940418,0.4354,
000511.SZ,*STϩ̼,19940419,0.4022,
000511.SZ,*STϩ̼,19940420,0.3815,
000511.SZ,*STϩ̼,19940421,0.4105,
000511.SZ,*STϩ̼,19940422,0.4202,
000511.SZ,*STϩ̼,19940425,0.4256,
000511.SZ,*STϩ̼,19940426,0.458,
000511.SZ,*STϩ̼,19940427,0.487,
000511.SZ,*STϩ̼,19940428,0.4504,
000511.SZ,*STϩ̼,19940429,0.458,
000511.SZ,*STϩ̼,19940503,0.4795,
000511.SZ,*STϩ̼,19940504,0.4633,
000511.SZ,*STϩ̼,19940505,0.4364,
000511.SZ,*STϩ̼,19940506,0.4515,
000511.SZ,*STϩ̼,19940509,0.486,
000511.SZ,*STϩ̼,19940510,0.5323,
000511.SZ,*STϩ̼,19940511,0.5151,
000511.SZ,*STϩ̼,19940512,0.4881,
000511.SZ,*STϩ̼,19940513,0.5258,
000511.SZ,*STϩ̼,19940516,0.5301,
000511.SZ,*STϩ̼,19940517,0.5097,
000511.SZ,*STϩ̼,19940518,0.5011,
000511.SZ,*STϩ̼,19940519,0.5172,
000511.SZ,*STϩ̼,19940520,0.5054,
000511.SZ,*STϩ̼,19940523,0.4967,
000511.SZ,*STϩ̼,19940524,0.5043,
000511.SZ,*STϩ̼,19940525,0.4914,
000511.SZ,*STϩ̼,19940526,0.4817,
000511.SZ,*STϩ̼,19940527,0.4752,
000511.SZ,*STϩ̼,19940530,0.4418,
000511.SZ,*STϩ̼,19940531,0.4526,
000511.SZ,*STϩ̼,19940601,0.4332,
000511.SZ,*STϩ̼,19940602,0.4342,
000511.SZ,*STϩ̼,19940603,0.4386,
000511.SZ,*STϩ̼,19940606,0.4224,
000511.SZ,*STϩ̼,19940607,0.4202,
000511.SZ,*STϩ̼,19940608,0.4235,
000511.SZ,*STϩ̼,19940609,0.4159,
000511.SZ,*STϩ̼,19940610,0.4138,
000511.SZ,*STϩ̼,19940613,0.3911,
000511.SZ,*STϩ̼,19940614,0.3707,
000511.SZ,*STϩ̼,19940615,0.3739,
000511.SZ,*STϩ̼,19940616,0.3944,
000511.SZ,*STϩ̼,19940617,0.4224,
000511.SZ,*STϩ̼,19940620,0.3922,
000511.SZ,*STϩ̼,19940621,0.3901,
000511.SZ,*STϩ̼,19940622,0.3998,
000511.SZ,*STϩ̼,19940623,0.3933,
000511.SZ,*STϩ̼,19940624,0.3847,
000511.SZ,*STϩ̼,19940627,0.3631,
000511.SZ,*STϩ̼,19940628,0.361,
000511.SZ,*STϩ̼,19940629,0.3588,
000511.SZ,*STϩ̼,19940630,0.3696,
000511.SZ,*STϩ̼,19940701,0.3567,
000511.SZ,*STϩ̼,19940704,0.3416,
000511.SZ,*STϩ̼,19940705,0.3416,
000511.SZ,*STϩ̼,19940706,0.3416,
000511.SZ,*STϩ̼,19940707,0.3416,
000511.SZ,*STϩ̼,19940708,0.3491,
000511.SZ,*STϩ̼,19940711,0.3362,
000511.SZ,*STϩ̼,19940712,0.3362,
000511.SZ,*STϩ̼,19940713,0.3394,
000511.SZ,*STϩ̼,19940714,0.3351,
000511.SZ,*STϩ̼,19940715,0.3233,
000511.SZ,*STϩ̼,19940718,0.3093,
000511.SZ,*STϩ̼,19940719,0.3071,
000511.SZ,*STϩ̼,19940720,0.2963,
000511.SZ,*STϩ̼,19940721,0.2845,
000511.SZ,*STϩ̼,19940722,0.2845,
000511.SZ,*STϩ̼,19940725,0.3006,
000511.SZ,*STϩ̼,19940726,0.3136,
000511.SZ,*STϩ̼,19940727,0.2899,
000511.SZ,*STϩ̼,19940728,0.2694,
000511.SZ,*STϩ̼,19940729,0.2618,
000511.SZ,*STϩ̼,19940801,0.3674,
000511.SZ,*STϩ̼,19940802,0.3448,
000511.SZ,*STϩ̼,19940803,0.4116,
000511.SZ,*STϩ̼,19940804,0.431,
000511.SZ,*STϩ̼,19940805,0.4903,
000511.SZ,*STϩ̼,19940808,0.4838,
000511.SZ,*STϩ̼,19940809,0.4396,
000511.SZ,*STϩ̼,19940810,0.514,
000511.SZ,*STϩ̼,19940811,0.4957,
000511.SZ,*STϩ̼,19940812,0.4935,
000511.SZ,*STϩ̼,19940815,0.4709,
000511.SZ,*STϩ̼,19940816,0.4827,
000511.SZ,*STϩ̼,19940817,0.4957,
000511.SZ,*STϩ̼,19940818,0.5064,
000511.SZ,*STϩ̼,19940819,0.4838,
000511.SZ,*STϩ̼,19940822,0.4633,
000511.SZ,*STϩ̼,19940823,0.472,
000511.SZ,*STϩ̼,19940824,0.4633,
000511.SZ,*STϩ̼,19940825,0.4375,
000511.SZ,*STϩ̼,19940826,0.4256,
000511.SZ,*STϩ̼,19940829,0.458,
000511.SZ,*STϩ̼,19940830,0.4806,
000511.SZ,*STϩ̼,19940831,0.5075,
000511.SZ,*STϩ̼,19940901,0.5205,
000511.SZ,*STϩ̼,19940902,0.5345,
000511.SZ,*STϩ̼,19940905,0.6627,
000511.SZ,*STϩ̼,19940906,0.6896,
000511.SZ,*STϩ̼,19940907,0.6217,
000511.SZ,*STϩ̼,19940908,0.7004,
000511.SZ,*STϩ̼,19940909,0.6681,
000511.SZ,*STϩ̼,19940912,0.7187,
000511.SZ,*STϩ̼,19940913,0.7058,
000511.SZ,*STϩ̼,19940914,0.6961,
000511.SZ,*STϩ̼,19940915,0.667,
000511.SZ,*STϩ̼,19940916,0.6821,
000511.SZ,*STϩ̼,19940919,0.6713,
000511.SZ,*STϩ̼,19940920,0.6573,
000511.SZ,*STϩ̼,19940921,0.6896,
000511.SZ,*STϩ̼,19940922,0.6745,
000511.SZ,*STϩ̼,19940923,0.6595,
000511.SZ,*STϩ̼,19940926,0.6638,
000511.SZ,*STϩ̼,19940927,0.6875,
000511.SZ,*STϩ̼,19940928,0.7381,
000511.SZ,*STϩ̼,19940929,0.6681,
000511.SZ,*STϩ̼,19940930,0.6735,
000511.SZ,*STϩ̼,19941005,0.5603,
000511.SZ,*STϩ̼,19941006,0.5064,
000511.SZ,*STϩ̼,19941007,0.5765,
000511.SZ,*STϩ̼,19941010,0.5819,
000511.SZ,*STϩ̼,19941011,0.5819,
000511.SZ,*STϩ̼,19941012,0.5765,
000511.SZ,*STϩ̼,19941013,0.5269,
000511.SZ,*STϩ̼,19941014,0.5388,
000511.SZ,*STϩ̼,19941017,0.4978,
000511.SZ,*STϩ̼,19941018,0.4849,
000511.SZ,*STϩ̼,19941019,0.5194,
000511.SZ,*STϩ̼,19941020,0.5689,
000511.SZ,*STϩ̼,19941021,0.5345,
000511.SZ,*STϩ̼,19941024,0.5786,
000511.SZ,*STϩ̼,19941025,0.5517,
000511.SZ,*STϩ̼,19941026,0.5452,
000511.SZ,*STϩ̼,19941027,0.556,
000511.SZ,*STϩ̼,19941028,0.5442,
000511.SZ,*STϩ̼,19941031,0.5064,
000511.SZ,*STϩ̼,19941101,0.5097,
000511.SZ,*STϩ̼,19941102,0.5011,
000511.SZ,*STϩ̼,19941103,0.514,
000511.SZ,*STϩ̼,19941104,0.4957,
000511.SZ,*STϩ̼,19941107,0.4946,
000511.SZ,*STϩ̼,19941108,0.5118,
000511.SZ,*STϩ̼,19941109,0.5172,
000511.SZ,*STϩ̼,19941110,0.5075,
000511.SZ,*STϩ̼,19941111,0.5194,
000511.SZ,*STϩ̼,19941114,0.5485,
000511.SZ,*STϩ̼,19941115,0.5334,
000511.SZ,*STϩ̼,19941116,0.5334,
000511.SZ,*STϩ̼,19941117,0.5194,
000511.SZ,*STϩ̼,19941118,0.5161,
000511.SZ,*STϩ̼,19941121,0.5086,
000511.SZ,*STϩ̼,19941122,0.5075,
000511.SZ,*STϩ̼,19941123,0.4957,
000511.SZ,*STϩ̼,19941124,0.4946,
000511.SZ,*STϩ̼,19941125,0.4989,
000511.SZ,*STϩ̼,19941128,0.4935,
000511.SZ,*STϩ̼,19941129,0.5021,
000511.SZ,*STϩ̼,19941130,0.4957,
000511.SZ,*STϩ̼,19941201,0.4935,
000511.SZ,*STϩ̼,19941202,0.4935,
000511.SZ,*STϩ̼,19941205,0.4827,
000511.SZ,*STϩ̼,19941206,0.4827,
000511.SZ,*STϩ̼,19941207,0.4806,
000511.SZ,*STϩ̼,19941208,0.473,
000511.SZ,*STϩ̼,19941209,0.4655,
000511.SZ,*STϩ̼,19941212,0.4515,
000511.SZ,*STϩ̼,19941213,0.4633,
000511.SZ,*STϩ̼,19941214,0.458,
000511.SZ,*STϩ̼,19941215,0.5237,
000511.SZ,*STϩ̼,19941216,0.5183,
000511.SZ,*STϩ̼,19941219,0.5388,
000511.SZ,*STϩ̼,19941220,0.5657,
000511.SZ,*STϩ̼,19941221,0.5463,
000511.SZ,*STϩ̼,19941222,0.542,
000511.SZ,*STϩ̼,19941223,0.5495,
000511.SZ,*STϩ̼,19941226,0.5194,
000511.SZ,*STϩ̼,19941227,0.4488,
000511.SZ,*STϩ̼,19941228,0.4511,
000511.SZ,*STϩ̼,19941229,0.4465,
000511.SZ,*STϩ̼,19941230,0.4442,
000511.SZ,*STϩ̼,19950103,0.4338,
000511.SZ,*STϩ̼,19950104,0.4511,
000511.SZ,*STϩ̼,19950105,0.4465,
000511.SZ,*STϩ̼,19950106,0.4523,
000511.SZ,*STϩ̼,19950109,0.4396,
000511.SZ,*STϩ̼,19950110,0.4291,
000511.SZ,*STϩ̼,19950111,0.4257,
000511.SZ,*STϩ̼,19950112,0.4141,
000511.SZ,*STϩ̼,19950113,0.4095,
000511.SZ,*STϩ̼,19950116,0.3887,
000511.SZ,*STϩ̼,19950117,0.3921,
000511.SZ,*STϩ̼,19950118,0.4025,
000511.SZ,*STϩ̼,19950119,0.3875,
000511.SZ,*STϩ̼,19950120,0.3863,
000511.SZ,*STϩ̼,19950123,0.3759,
000511.SZ,*STϩ̼,19950124,0.3759,
000511.SZ,*STϩ̼,19950125,0.3852,
000511.SZ,*STϩ̼,19950126,0.384,
000511.SZ,*STϩ̼,19950127,0.3817,
000511.SZ,*STϩ̼,19950213,0.3806,
000511.SZ,*STϩ̼,19950214,0.3817,
000511.SZ,*STϩ̼,19950215,0.3759,
000511.SZ,*STϩ̼,19950216,0.3748,
000511.SZ,*STϩ̼,19950217,0.3736,
000511.SZ,*STϩ̼,19950220,0.3702,
000511.SZ,*STϩ̼,19950221,0.3736,
000511.SZ,*STϩ̼,19950222,0.4211,
000511.SZ,*STϩ̼,19950223,0.4014,
000511.SZ,*STϩ̼,19950224,0.3794,
000511.SZ,*STϩ̼,19950227,0.3794,
000511.SZ,*STϩ̼,19950228,0.3759,
000511.SZ,*STϩ̼,19950301,0.3817,
000511.SZ,*STϩ̼,19950302,0.384,
000511.SZ,*STϩ̼,19950303,0.3933,
000511.SZ,*STϩ̼,19950306,0.4211,
000511.SZ,*STϩ̼,19950307,0.4384,
000511.SZ,*STϩ̼,19950308,0.443,
000511.SZ,*STϩ̼,19950309,0.4257,
000511.SZ,*STϩ̼,19950310,0.4141,
000511.SZ,*STϩ̼,19950313,0.4083,
000511.SZ,*STϩ̼,19950314,0.4106,
000511.SZ,*STϩ̼,19950315,0.4014,
000511.SZ,*STϩ̼,19950316,0.4037,
000511.SZ,*STϩ̼,19950317,0.4072,
000511.SZ,*STϩ̼,19950320,0.4014,
000511.SZ,*STϩ̼,19950321,0.4049,
000511.SZ,*STϩ̼,19950322,0.4187,
000511.SZ,*STϩ̼,19950323,0.4222,
000511.SZ,*STϩ̼,19950324,0.4488,
000511.SZ,*STϩ̼,19950327,0.4523,
000511.SZ,*STϩ̼,19950328,0.4534,
000511.SZ,*STϩ̼,19950329,0.4511,
000511.SZ,*STϩ̼,19950330,0.4419,
000511.SZ,*STϩ̼,19950331,0.4534,
000511.SZ,*STϩ̼,19950403,0.45,
000511.SZ,*STϩ̼,19950404,0.4477,
000511.SZ,*STϩ̼,19950405,0.4396,
000511.SZ,*STϩ̼,19950406,0.4453,
000511.SZ,*STϩ̼,19950407,0.4558,
000511.SZ,*STϩ̼,19950410,0.4558,
000511.SZ,*STϩ̼,19950411,0.4419,
000511.SZ,*STϩ̼,19950412,0.443,
000511.SZ,*STϩ̼,19950413,0.4315,
000511.SZ,*STϩ̼,19950414,0.4372,
000511.SZ,*STϩ̼,19950417,0.4291,
000511.SZ,*STϩ̼,19950418,0.4315,
000511.SZ,*STϩ̼,19950419,0.4338,
000511.SZ,*STϩ̼,19950420,0.4164,
000511.SZ,*STϩ̼,19950421,0.4083,
000511.SZ,*STϩ̼,19950424,0.3956,
000511.SZ,*STϩ̼,19950425,0.3806,
000511.SZ,*STϩ̼,19950426,0.3702,
000511.SZ,*STϩ̼,19950427,0.3551,
000511.SZ,*STϩ̼,19950428,0.3702,
000511.SZ,*STϩ̼,19950502,0.3609,
000511.SZ,*STϩ̼,19950503,0.3563,
000511.SZ,*STϩ̼,19950504,0.3516,
000511.SZ,*STϩ̼,19950505,0.3505,
000511.SZ,*STϩ̼,19950508,0.3482,
000511.SZ,*STϩ̼,19950509,0.3574,
000511.SZ,*STϩ̼,19950510,0.3447,
000511.SZ,*STϩ̼,19950511,0.3493,
000511.SZ,*STϩ̼,19950512,0.3551,
000511.SZ,*STϩ̼,19950515,0.3528,
000511.SZ,*STϩ̼,19950516,0.3505,
000511.SZ,*STϩ̼,19950517,0.3528,
000511.SZ,*STϩ̼,19950518,0.4592,
000511.SZ,*STϩ̼,19950519,0.4824,
000511.SZ,*STϩ̼,19950522,0.5124,
000511.SZ,*STϩ̼,19950523,0.4106,
000511.SZ,*STϩ̼,19950524,0.4049,
000511.SZ,*STϩ̼,19950525,0.3817,
000511.SZ,*STϩ̼,19950526,0.3933,
000511.SZ,*STϩ̼,19950529,0.3794,
000511.SZ,*STϩ̼,19950530,0.3771,
000511.SZ,*STϩ̼,19950531,0.369,
000511.SZ,*STϩ̼,19950601,0.3759,
000511.SZ,*STϩ̼,19950602,0.3725,
000511.SZ,*STϩ̼,19950605,0.3632,
000511.SZ,*STϩ̼,19950606,0.3609,
000511.SZ,*STϩ̼,19950607,0.3713,
000511.SZ,*STϩ̼,19950608,0.3586,
000511.SZ,*STϩ̼,19950609,0.3597,
000511.SZ,*STϩ̼,19950612,0.3574,
000511.SZ,*STϩ̼,19950613,0.3586,
000511.SZ,*STϩ̼,19950614,0.3586,
000511.SZ,*STϩ̼,19950615,0.3447,
000511.SZ,*STϩ̼,19950616,0.3447,
000511.SZ,*STϩ̼,19950619,0.3389,
000511.SZ,*STϩ̼,19950620,0.3389,
000511.SZ,*STϩ̼,19950621,0.3436,
000511.SZ,*STϩ̼,19950622,0.3644,
000511.SZ,*STϩ̼,19950623,0.384,
000511.SZ,*STϩ̼,19950626,0.3875,
000511.SZ,*STϩ̼,19950627,0.3678,
000511.SZ,*STϩ̼,19950628,0.3678,
000511.SZ,*STϩ̼,19950629,0.3609,
000511.SZ,*STϩ̼,19950630,0.3574,
000511.SZ,*STϩ̼,19950703,0.3505,
000511.SZ,*STϩ̼,19950704,0.3609,
000511.SZ,*STϩ̼,19950705,0.3678,
000511.SZ,*STϩ̼,19950706,0.369,
000511.SZ,*STϩ̼,19950707,0.4025,
000511.SZ,*STϩ̼,19950710,0.4164,
000511.SZ,*STϩ̼,19950711,0.4014,
000511.SZ,*STϩ̼,19950712,0.4072,
000511.SZ,*STϩ̼,19950713,0.4187,
000511.SZ,*STϩ̼,19950714,0.4106,
000511.SZ,*STϩ̼,19950717,0.4326,
000511.SZ,*STϩ̼,19950718,0.4291,
000511.SZ,*STϩ̼,19950719,0.406,
000511.SZ,*STϩ̼,19950720,0.4025,
000511.SZ,*STϩ̼,19950721,0.4037,
000511.SZ,*STϩ̼,19950724,0.4002,
000511.SZ,*STϩ̼,19950725,0.413,
000511.SZ,*STϩ̼,19950726,0.3991,
000511.SZ,*STϩ̼,19950727,0.4106,
000511.SZ,*STϩ̼,19950728,0.4025,
000511.SZ,*STϩ̼,19950731,0.3991,
000511.SZ,*STϩ̼,19950801,0.406,
000511.SZ,*STϩ̼,19950802,0.3956,
000511.SZ,*STϩ̼,19950803,0.3956,
000511.SZ,*STϩ̼,19950804,0.3956,
000511.SZ,*STϩ̼,19950807,0.4037,
000511.SZ,*STϩ̼,19950808,0.4025,
000511.SZ,*STϩ̼,19950809,0.3979,
