代码,简称,日期,收盘价(元),
600576.SH,祥源文化,20030220,3.61,
600576.SH,祥源文化,20030221,3.464,
600576.SH,祥源文化,20030224,3.5021,
600576.SH,祥源文化,20030225,3.5465,
600576.SH,祥源文化,20030226,3.5211,
600576.SH,祥源文化,20030227,3.5084,
600576.SH,祥源文化,20030228,3.5116,
600576.SH,祥源文化,20030303,3.5465,
600576.SH,祥源文化,20030304,3.5338,
600576.SH,祥源文化,20030305,3.4926,
600576.SH,祥源文化,20030306,3.4132,
600576.SH,祥源文化,20030307,3.3973,
600576.SH,祥源文化,20030310,3.3433,
600576.SH,祥源文化,20030311,3.3497,
600576.SH,祥源文化,20030312,3.356,
600576.SH,祥源文化,20030313,3.3084,
600576.SH,祥源文化,20030314,3.3052,
600576.SH,祥源文化,20030317,3.3211,
600576.SH,祥源文化,20030318,3.2449,
600576.SH,祥源文化,20030319,3.2354,
600576.SH,祥源文化,20030320,3.2131,
600576.SH,祥源文化,20030321,3.2385,
600576.SH,祥源文化,20030324,3.2322,
600576.SH,祥源文化,20030325,3.1814,
600576.SH,祥源文化,20030326,3.1274,
600576.SH,祥源文化,20030327,3.2957,
600576.SH,祥源文化,20030328,3.2354,
600576.SH,祥源文化,20030331,3.2544,
600576.SH,祥源文化,20030401,3.2671,
600576.SH,祥源文化,20030402,3.2385,
600576.SH,祥源文化,20030403,3.1909,
600576.SH,祥源文化,20030404,3.2131,
600576.SH,祥源文化,20030407,3.156,
600576.SH,祥源文化,20030408,3.1465,
600576.SH,祥源文化,20030409,3.1814,
600576.SH,祥源文化,20030410,3.175,
600576.SH,祥源文化,20030411,3.2544,
600576.SH,祥源文化,20030414,3.2703,
600576.SH,祥源文化,20030415,3.2798,
600576.SH,祥源文化,20030416,3.2862,
600576.SH,祥源文化,20030417,3.2512,
600576.SH,祥源文化,20030418,3.1782,
600576.SH,祥源文化,20030421,3.175,
600576.SH,祥源文化,20030422,3.1338,
600576.SH,祥源文化,20030423,3.0861,
600576.SH,祥源文化,20030424,2.9464,
600576.SH,祥源文化,20030425,2.8575,
600576.SH,祥源文化,20030428,2.8575,
600576.SH,祥源文化,20030429,2.7845,
600576.SH,祥源文化,20030430,2.8226,
600576.SH,祥源文化,20030512,2.6924,
600576.SH,祥源文化,20030513,2.575,
600576.SH,祥源文化,20030514,2.6924,
600576.SH,祥源文化,20030515,2.7496,
600576.SH,祥源文化,20030516,2.6956,
600576.SH,祥源文化,20030519,2.721,
600576.SH,祥源文化,20030520,2.667,
600576.SH,祥源文化,20030521,2.7464,
600576.SH,祥源文化,20030522,2.7496,
600576.SH,祥源文化,20030523,2.8226,
600576.SH,祥源文化,20030526,2.8417,
600576.SH,祥源文化,20030527,2.8099,
600576.SH,祥源文化,20030528,2.7591,
600576.SH,祥源文化,20030529,2.7877,
600576.SH,祥源文化,20030530,2.8353,
600576.SH,祥源文化,20030602,2.8607,
600576.SH,祥源文化,20030603,2.8004,
600576.SH,祥源文化,20030604,2.794,
600576.SH,祥源文化,20030605,2.7718,
600576.SH,祥源文化,20030606,2.6988,
600576.SH,祥源文化,20030609,2.6607,
600576.SH,祥源文化,20030610,2.6766,
600576.SH,祥源文化,20030611,2.7178,
600576.SH,祥源文化,20030612,2.7464,
600576.SH,祥源文化,20030613,2.8226,
600576.SH,祥源文化,20030616,2.8036,
600576.SH,祥源文化,20030617,2.7877,
600576.SH,祥源文化,20030618,2.7686,
600576.SH,祥源文化,20030619,2.7115,
600576.SH,祥源文化,20030620,2.6988,
600576.SH,祥源文化,20030623,2.6893,
600576.SH,祥源文化,20030624,2.721,
600576.SH,祥源文化,20030625,2.6766,
600576.SH,祥源文化,20030626,2.6988,
600576.SH,祥源文化,20030627,2.667,
600576.SH,祥源文化,20030630,2.6321,
600576.SH,祥源文化,20030701,2.6893,
600576.SH,祥源文化,20030702,2.7432,
600576.SH,祥源文化,20030703,2.7305,
600576.SH,祥源文化,20030704,2.7115,
600576.SH,祥源文化,20030707,2.667,
600576.SH,祥源文化,20030708,2.6893,
600576.SH,祥源文化,20030709,2.6924,
600576.SH,祥源文化,20030710,2.7274,
600576.SH,祥源文化,20030711,2.6893,
600576.SH,祥源文化,20030714,2.6607,
600576.SH,祥源文化,20030715,2.6575,
600576.SH,祥源文化,20030716,2.6639,
600576.SH,祥源文化,20030717,2.594,
600576.SH,祥源文化,20030718,2.5718,
600576.SH,祥源文化,20030721,2.5146,
600576.SH,祥源文化,20030722,2.5464,
600576.SH,祥源文化,20030723,2.5464,
600576.SH,祥源文化,20030724,2.5654,
600576.SH,祥源文化,20030725,2.5369,
600576.SH,祥源文化,20030728,2.6004,
600576.SH,祥源文化,20030729,2.6004,
600576.SH,祥源文化,20030730,2.5623,
600576.SH,祥源文化,20030731,2.5559,
600576.SH,祥源文化,20030801,2.5337,
600576.SH,祥源文化,20030804,2.5337,
600576.SH,祥源文化,20030805,2.7877,
600576.SH,祥源文化,20030806,2.7877,
600576.SH,祥源文化,20030807,2.7782,
600576.SH,祥源文化,20030808,2.6829,
600576.SH,祥源文化,20030811,2.8194,
600576.SH,祥源文化,20030812,2.8766,
600576.SH,祥源文化,20030813,2.8702,
600576.SH,祥源文化,20030814,2.8226,
600576.SH,祥源文化,20030815,2.8194,
600576.SH,祥源文化,20030818,2.8607,
600576.SH,祥源文化,20030819,2.7909,
600576.SH,祥源文化,20030820,2.7623,
600576.SH,祥源文化,20030821,2.8226,
600576.SH,祥源文化,20030822,2.8036,
600576.SH,祥源文化,20030825,2.902,
600576.SH,祥源文化,20030826,2.9306,
600576.SH,祥源文化,20030827,2.8766,
600576.SH,祥源文化,20030828,2.9179,
600576.SH,祥源文化,20030829,2.9464,
600576.SH,祥源文化,20030901,2.9972,
600576.SH,祥源文化,20030902,2.9655,
600576.SH,祥源文化,20030903,2.975,
600576.SH,祥源文化,20030904,2.8702,
600576.SH,祥源文化,20030905,2.8194,
600576.SH,祥源文化,20030908,2.8353,
600576.SH,祥源文化,20030909,2.7877,
600576.SH,祥源文化,20030910,2.7655,
600576.SH,祥源文化,20030911,2.7591,
600576.SH,祥源文化,20030912,2.7782,
600576.SH,祥源文化,20030915,2.648,
600576.SH,祥源文化,20030916,2.6543,
600576.SH,祥源文化,20030917,2.594,
600576.SH,祥源文化,20030918,2.5972,
600576.SH,祥源文化,20030919,2.5781,
600576.SH,祥源文化,20030922,2.6226,
600576.SH,祥源文化,20030923,2.6607,
600576.SH,祥源文化,20030924,2.6924,
600576.SH,祥源文化,20030925,2.6035,
600576.SH,祥源文化,20030926,2.6131,
600576.SH,祥源文化,20030929,2.5369,
600576.SH,祥源文化,20030930,2.4543,
600576.SH,祥源文化,20031008,2.4321,
600576.SH,祥源文化,20031009,2.4226,
600576.SH,祥源文化,20031010,2.4734,
600576.SH,祥源文化,20031013,2.4765,
600576.SH,祥源文化,20031014,2.4257,
600576.SH,祥源文化,20031015,2.4003,
600576.SH,祥源文化,20031016,2.4892,
600576.SH,祥源文化,20031017,2.4765,
600576.SH,祥源文化,20031020,2.4194,
600576.SH,祥源文化,20031021,2.4321,
600576.SH,祥源文化,20031022,2.4956,
600576.SH,祥源文化,20031023,2.4861,
600576.SH,祥源文化,20031024,2.4226,
600576.SH,祥源文化,20031027,2.2352,
600576.SH,祥源文化,20031028,2.0892,
600576.SH,祥源文化,20031029,2.1082,
600576.SH,祥源文化,20031030,2.0733,
600576.SH,祥源文化,20031031,2.0955,
600576.SH,祥源文化,20031103,2.032,
600576.SH,祥源文化,20031104,2.067,
600576.SH,祥源文化,20031105,2.0003,
600576.SH,祥源文化,20031106,1.8352,
600576.SH,祥源文化,20031107,1.8701,
600576.SH,祥源文化,20031110,1.8701,
600576.SH,祥源文化,20031111,1.8606,
600576.SH,祥源文化,20031112,1.8225,
600576.SH,祥源文化,20031113,1.8193,
600576.SH,祥源文化,20031114,1.8733,
