代码,简称,日期,收盘价(元),
300262.SZ,巴安水务,20110916,3.5433,
300262.SZ,巴安水务,20110919,3.6275,
300262.SZ,巴安水务,20110920,3.3205,
300262.SZ,巴安水务,20110921,3.4236,
300262.SZ,巴安水务,20110922,3.081,
300262.SZ,巴安水务,20110923,2.9755,
300262.SZ,巴安水务,20110926,2.9838,
300262.SZ,巴安水务,20110927,2.8854,
300262.SZ,巴安水务,20110928,2.7882,
300262.SZ,巴安水务,20110929,2.7218,
300262.SZ,巴安水务,20110930,2.7278,
300262.SZ,巴安水务,20111010,2.723,
300262.SZ,巴安水务,20111011,2.8107,
300262.SZ,巴安水务,20111012,2.9518,
300262.SZ,巴安水务,20111013,2.9992,
300262.SZ,巴安水务,20111014,3.0206,
300262.SZ,巴安水务,20111017,3.1118,
300262.SZ,巴安水务,20111018,2.9696,
300262.SZ,巴安水务,20111019,2.9459,
300262.SZ,巴安水务,20111020,2.7728,
300262.SZ,巴安水务,20111021,2.8226,
300262.SZ,巴安水务,20111024,2.8226,
300262.SZ,巴安水务,20111025,3.1047,
300262.SZ,巴安水务,20111026,3.2067,
300262.SZ,巴安水务,20111027,3.4129,
300262.SZ,巴安水务,20111028,3.7544,
300262.SZ,巴安水务,20111031,3.9108,
300262.SZ,巴安水务,20111101,3.797,
300262.SZ,巴安水务,20111102,3.9666,
300262.SZ,巴安水务,20111103,3.7579,
300262.SZ,巴安水务,20111104,3.7816,
300262.SZ,巴安水务,20111107,3.8397,
300262.SZ,巴安水务,20111108,3.72,
300262.SZ,巴安水务,20111109,3.912,
300262.SZ,巴安水务,20111110,3.6394,
300262.SZ,巴安水务,20111111,3.5433,
300262.SZ,巴安水务,20111114,3.7437,
300262.SZ,巴安水务,20111115,3.8113,
300262.SZ,巴安水务,20111116,3.6524,
300262.SZ,巴安水务,20111117,3.8279,
300262.SZ,巴安水务,20111118,3.8279,
300262.SZ,巴安水务,20111121,3.4853,
300262.SZ,巴安水务,20111122,3.4864,
300262.SZ,巴安水务,20111123,3.3881,
300262.SZ,巴安水务,20111124,3.4438,
300262.SZ,巴安水务,20111125,3.3513,
300262.SZ,巴安水务,20111128,3.4722,
300262.SZ,巴安水务,20111129,3.4236,
300262.SZ,巴安水务,20111130,3.132,
300262.SZ,巴安水务,20111201,3.2719,
300262.SZ,巴安水务,20111202,3.1403,
300262.SZ,巴安水务,20111205,2.9814,
300262.SZ,巴安水务,20111206,3.1142,
300262.SZ,巴安水务,20111207,3.1782,
300262.SZ,巴安水务,20111208,3.2079,
300262.SZ,巴安水务,20111209,3.4035,
300262.SZ,巴安水务,20111212,3.3312,
300262.SZ,巴安水务,20111213,3.3584,
300262.SZ,巴安水务,20111214,3.1178,
300262.SZ,巴安水务,20111215,2.9601,
300262.SZ,巴安水务,20111216,3.1237,
300262.SZ,巴安水务,20111219,3.3383,
300262.SZ,巴安水务,20111220,3.2339,
300262.SZ,巴安水务,20111221,3.113,
300262.SZ,巴安水务,20111222,3.183,
300262.SZ,巴安水务,20111223,3.1498,
300262.SZ,巴安水务,20111226,2.9921,
300262.SZ,巴安水务,20111227,2.8036,
300262.SZ,巴安水务,20111228,2.7633,
300262.SZ,巴安水务,20111229,2.7171,
300262.SZ,巴安水务,20111230,2.7692,
300262.SZ,巴安水务,20120104,2.6294,
300262.SZ,巴安水务,20120105,2.3733,
300262.SZ,巴安水务,20120106,2.3697,
300262.SZ,巴安水务,20120109,2.4669,
300262.SZ,巴安水务,20120110,2.5535,
300262.SZ,巴安水务,20120111,2.5926,
300262.SZ,巴安水务,20120112,2.6614,
300262.SZ,巴安水务,20120113,2.4314,
300262.SZ,巴安水务,20120116,2.2299,
300262.SZ,巴安水务,20120117,2.3769,
300262.SZ,巴安水务,20120118,2.1457,
300262.SZ,巴安水务,20120119,2.1824,
300262.SZ,巴安水务,20120120,2.2737,
300262.SZ,巴安水务,20120130,2.2832,
300262.SZ,巴安水务,20120131,2.2109,
300262.SZ,巴安水务,20120201,2.2287,
300262.SZ,巴安水务,20120202,2.2737,
300262.SZ,巴安水务,20120203,2.3117,
300262.SZ,巴安水务,20120206,2.3045,
300262.SZ,巴安水务,20120207,2.282,
300262.SZ,巴安水务,20120208,2.3425,
300262.SZ,巴安水务,20120209,2.3828,
300262.SZ,巴安水务,20120210,2.3852,
300262.SZ,巴安水务,20120213,2.4302,
300262.SZ,巴安水务,20120214,2.4006,
300262.SZ,巴安水务,20120215,2.4598,
300262.SZ,巴安水务,20120216,2.5487,
300262.SZ,巴安水务,20120217,2.4883,
300262.SZ,巴安水务,20120220,2.4515,
300262.SZ,巴安水务,20120221,2.4812,
300262.SZ,巴安水务,20120222,2.576,
300262.SZ,巴安水务,20120223,2.5559,
300262.SZ,巴安水务,20120224,2.5879,
300262.SZ,巴安水务,20120227,2.5831,
300262.SZ,巴安水务,20120228,2.6886,
300262.SZ,巴安水务,20120229,2.5713,
300262.SZ,巴安水务,20120301,2.5547,
300262.SZ,巴安水务,20120302,2.6187,
300262.SZ,巴安水务,20120305,2.5843,
300262.SZ,巴安水务,20120306,2.4966,
300262.SZ,巴安水务,20120307,2.4397,
300262.SZ,巴安水务,20120308,2.48,
300262.SZ,巴安水务,20120309,2.5321,
300262.SZ,巴安水务,20120312,2.5748,
300262.SZ,巴安水务,20120313,2.5914,
300262.SZ,巴安水务,20120314,2.4326,
300262.SZ,巴安水务,20120315,2.3318,
300262.SZ,巴安水务,20120316,2.3792,
300262.SZ,巴安水务,20120319,2.4017,
300262.SZ,巴安水务,20120320,2.2986,
300262.SZ,巴安水务,20120321,2.2951,
300262.SZ,巴安水务,20120322,2.3674,
300262.SZ,巴安水务,20120323,2.2868,
300262.SZ,巴安水务,20120326,2.2358,
300262.SZ,巴安水务,20120327,2.2382,
300262.SZ,巴安水务,20120328,2.0923,
300262.SZ,巴安水务,20120329,2.0153,
300262.SZ,巴安水务,20120330,1.9264,
300262.SZ,巴安水务,20120405,2.1196,
300262.SZ,巴安水务,20120406,2.3318,
300262.SZ,巴安水务,20120409,2.2879,
300262.SZ,巴安水务,20120410,2.2986,
300262.SZ,巴安水务,20120411,2.3176,
300262.SZ,巴安水务,20120412,2.4622,
300262.SZ,巴安水务,20120413,2.4053,
300262.SZ,巴安水务,20120416,2.3745,
300262.SZ,巴安水务,20120417,2.3045,
300262.SZ,巴安水务,20120418,2.3579,
300262.SZ,巴安水务,20120419,2.4421,
300262.SZ,巴安水务,20120420,2.4741,
300262.SZ,巴安水务,20120423,2.4741,
300262.SZ,巴安水务,20120424,2.2263,
