´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
603798.SH,¿µÆÕ¶Ù,20160406,10.2339,
603798.SH,¿µÆÕ¶Ù,20160407,11.2553,
603798.SH,¿µÆÕ¶Ù,20160408,12.3808,
603798.SH,¿µÆÕ¶Ù,20160411,13.6204,
603798.SH,¿µÆÕ¶Ù,20160412,14.9839,
603798.SH,¿µÆÕ¶Ù,20160413,16.4813,
603798.SH,¿µÆÕ¶Ù,20160414,18.1275,
603798.SH,¿µÆÕ¶Ù,20160415,19.9422,
603798.SH,¿µÆÕ¶Ù,20160418,21.9354,
603798.SH,¿µÆÕ¶Ù,20160419,24.127,
603798.SH,¿µÆÕ¶Ù,20160420,26.5417,
603798.SH,¿µÆÕ¶Ù,20160421,29.1943,
603798.SH,¿µÆÕ¶Ù,20160422,32.1148,
603798.SH,¿µÆÕ¶Ù,20160425,29.824,
603798.SH,¿µÆÕ¶Ù,20160426,30.7165,
603798.SH,¿µÆÕ¶Ù,20160427,31.2372,
603798.SH,¿µÆÕ¶Ù,20160428,29.5265,
603798.SH,¿µÆÕ¶Ù,20160429,28.3762,
603798.SH,¿µÆÕ¶Ù,20160503,28.6291,
603798.SH,¿µÆÕ¶Ù,20160504,28.4407,
603798.SH,¿µÆÕ¶Ù,20160505,28.6589,
603798.SH,¿µÆÕ¶Ù,20160506,27.2755,
603798.SH,¿µÆÕ¶Ù,20160509,25.2575,
603798.SH,¿µÆÕ¶Ù,20160510,25.788,
603798.SH,¿µÆÕ¶Ù,20160511,24.598,
603798.SH,¿µÆÕ¶Ù,20160512,23.7452,
603798.SH,¿µÆÕ¶Ù,20160513,23.9882,
603798.SH,¿µÆÕ¶Ù,20160516,24.2906,
603798.SH,¿µÆÕ¶Ù,20160517,24.5534,
603798.SH,¿µÆÕ¶Ù,20160518,22.7387,
603798.SH,¿µÆÕ¶Ù,20160519,22.7833,
603798.SH,¿µÆÕ¶Ù,20160520,23.5122,
603798.SH,¿µÆÕ¶Ù,20160523,24.5435,
603798.SH,¿µÆÕ¶Ù,20160524,23.889,
603798.SH,¿µÆÕ¶Ù,20160525,24.96,
603798.SH,¿µÆÕ¶Ù,20160526,25.3517,
603798.SH,¿µÆÕ¶Ù,20160527,25.3765,
603798.SH,¿µÆÕ¶Ù,20160530,25.5302,
603798.SH,¿µÆÕ¶Ù,20160531,26.8739,
603798.SH,¿µÆÕ¶Ù,20160601,26.9036,
603798.SH,¿µÆÕ¶Ù,20160602,29.596,
603798.SH,¿µÆÕ¶Ù,20160603,29.7447,
603798.SH,¿µÆÕ¶Ù,20160606,30.6422,
603798.SH,¿µÆÕ¶Ù,20160607,32.1396,
603798.SH,¿µÆÕ¶Ù,20160608,29.8042,
603798.SH,¿µÆÕ¶Ù,20160613,26.8243,
603798.SH,¿µÆÕ¶Ù,20160614,27.1466,
603798.SH,¿µÆÕ¶Ù,20160615,28.287,
603798.SH,¿µÆÕ¶Ù,20160616,27.9944,
603798.SH,¿µÆÕ¶Ù,20160617,29.4571,
603798.SH,¿µÆÕ¶Ù,20160620,30.5579,
603798.SH,¿µÆÕ¶Ù,20160621,30.305,
603798.SH,¿µÆÕ¶Ù,20160622,31.609,
603798.SH,¿µÆÕ¶Ù,20160623,31.1033,
603798.SH,¿µÆÕ¶Ù,20160624,30.5281,
603798.SH,¿µÆÕ¶Ù,20160627,32.7593,
603798.SH,¿µÆÕ¶Ù,20160628,33.6171,
603798.SH,¿µÆÕ¶Ù,20160629,34.8369,
603798.SH,¿µÆÕ¶Ù,20160630,31.6784,
603798.SH,¿µÆÕ¶Ù,20160701,32.566,
603798.SH,¿µÆÕ¶Ù,20160704,35.8236,
603798.SH,¿µÆÕ¶Ù,20160705,36.9193,
603798.SH,¿µÆÕ¶Ù,20160706,36.6466,
603798.SH,¿µÆÕ¶Ù,20160707,37.2367,
603798.SH,¿µÆÕ¶Ù,20160708,35.6798,
603798.SH,¿µÆÕ¶Ù,20160711,33.3543,
603798.SH,¿µÆÕ¶Ù,20160712,35.1244,
603798.SH,¿µÆÕ¶Ù,20160713,34.7476,
603798.SH,¿µÆÕ¶Ù,20160714,35.6054,
603798.SH,¿µÆÕ¶Ù,20160715,36.3789,
603798.SH,¿µÆÕ¶Ù,20160718,34.8815,
603798.SH,¿µÆÕ¶Ù,20160719,35.9029,
603798.SH,¿µÆÕ¶Ù,20160720,35.3327,
603798.SH,¿µÆÕ¶Ù,20160721,33.7659,
603798.SH,¿µÆÕ¶Ù,20160722,32.6503,
603798.SH,¿µÆÕ¶Ù,20160725,32.6453,
603798.SH,¿µÆÕ¶Ù,20160726,33.3593,
603798.SH,¿µÆÕ¶Ù,20160727,30.5331,
603798.SH,¿µÆÕ¶Ù,20160728,30.8653,
603798.SH,¿µÆÕ¶Ù,20160729,31.019,
603798.SH,¿µÆÕ¶Ù,20160801,29.7546,
603798.SH,¿µÆÕ¶Ù,20160802,32.3627,
603798.SH,¿µÆÕ¶Ù,20160803,32.6255,
603798.SH,¿µÆÕ¶Ù,20160804,31.9264,
603798.SH,¿µÆÕ¶Ù,20160805,31.3016,
603798.SH,¿µÆÕ¶Ù,20160808,31.257,
603798.SH,¿µÆÕ¶Ù,20160809,31.4801,
603798.SH,¿µÆÕ¶Ù,20160810,31.966,
603798.SH,¿µÆÕ¶Ù,20160811,30.7562,
603798.SH,¿µÆÕ¶Ù,20160812,31.1876,
603798.SH,¿µÆÕ¶Ù,20160815,32.1296,
603798.SH,¿µÆÕ¶Ù,20160816,32.4817,
603798.SH,¿µÆÕ¶Ù,20160817,33.4238,
603798.SH,¿µÆÕ¶Ù,20160818,32.8982,
603798.SH,¿µÆÕ¶Ù,20160819,32.7246,
603798.SH,¿µÆÕ¶Ù,20160822,31.9264,
603798.SH,¿µÆÕ¶Ù,20160823,32.2189,
603798.SH,¿µÆÕ¶Ù,20160824,32.1197,
603798.SH,¿µÆÕ¶Ù,20160825,31.5396,
603798.SH,¿µÆÕ¶Ù,20160826,31.3214,
603798.SH,¿µÆÕ¶Ù,20160829,31.3115,
603798.SH,¿µÆÕ¶Ù,20160830,31.1082,
603798.SH,¿µÆÕ¶Ù,20160831,30.9843,
603798.SH,¿µÆÕ¶Ù,20160901,30.5232,
603798.SH,¿µÆÕ¶Ù,20160902,30.191,
603798.SH,¿µÆÕ¶Ù,20160905,30.2207,
603798.SH,¿µÆÕ¶Ù,20160906,30.7413,
603798.SH,¿µÆÕ¶Ù,20160907,30.4141,
603798.SH,¿µÆÕ¶Ù,20160908,30.3595,
603798.SH,¿µÆÕ¶Ù,20160909,30.0224,
603798.SH,¿µÆÕ¶Ù,20160912,28.7332,
603798.SH,¿µÆÕ¶Ù,20160913,28.9415,
603798.SH,¿µÆÕ¶Ù,20160914,29.0406,
603798.SH,¿µÆÕ¶Ù,20160919,29.3629,
603798.SH,¿µÆÕ¶Ù,20160920,29.2489,
