¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
000629.SZ,*ST∑∞Ó—,19961115,1.8424,
000629.SZ,*ST∑∞Ó—,19961118,1.7294,
000629.SZ,*ST∑∞Ó—,19961119,1.791,
000629.SZ,*ST∑∞Ó—,19961120,1.8231,
000629.SZ,*ST∑∞Ó—,19961121,1.8295,
000629.SZ,*ST∑∞Ó—,19961122,1.8231,
000629.SZ,*ST∑∞Ó—,19961125,1.8359,
000629.SZ,*ST∑∞Ó—,19961126,1.791,
000629.SZ,*ST∑∞Ó—,19961127,1.7653,
000629.SZ,*ST∑∞Ó—,19961128,1.8359,
000629.SZ,*ST∑∞Ó—,19961129,1.8,
000629.SZ,*ST∑∞Ó—,19961202,1.7589,
000629.SZ,*ST∑∞Ó—,19961203,1.8,
000629.SZ,*ST∑∞Ó—,19961204,2.0542,
000629.SZ,*ST∑∞Ó—,19961205,2.1415,
000629.SZ,*ST∑∞Ó—,19961206,2.0927,
000629.SZ,*ST∑∞Ó—,19961209,2.112,
000629.SZ,*ST∑∞Ó—,19961210,2.0709,
000629.SZ,*ST∑∞Ó—,19961211,2.1569,
000629.SZ,*ST∑∞Ó—,19961212,2.0876,
000629.SZ,*ST∑∞Ó—,19961213,1.9322,
000629.SZ,*ST∑∞Ó—,19961216,1.7473,
000629.SZ,*ST∑∞Ó—,19961217,1.5727,
000629.SZ,*ST∑∞Ó—,19961218,1.5997,
000629.SZ,*ST∑∞Ó—,19961219,1.4392,
000629.SZ,*ST∑∞Ó—,19961220,1.2954,
000629.SZ,*ST∑∞Ó—,19961223,1.1658,
000629.SZ,*ST∑∞Ó—,19961224,1.0489,
000629.SZ,*ST∑∞Ó—,19961225,1.013,
000629.SZ,*ST∑∞Ó—,19961226,1.0309,
000629.SZ,*ST∑∞Ó—,19961227,1.1337,
000629.SZ,*ST∑∞Ó—,19961230,1.2466,
000629.SZ,*ST∑∞Ó—,19961231,1.271,
000629.SZ,*ST∑∞Ó—,19970102,1.2967,
000629.SZ,*ST∑∞Ó—,19970103,1.2222,
000629.SZ,*ST∑∞Ó—,19970106,1.1118,
000629.SZ,*ST∑∞Ó—,19970107,1.1593,
000629.SZ,*ST∑∞Ó—,19970108,1.1491,
000629.SZ,*ST∑∞Ó—,19970109,1.1503,
000629.SZ,*ST∑∞Ó—,19970110,1.1555,
000629.SZ,*ST∑∞Ó—,19970113,1.2068,
000629.SZ,*ST∑∞Ó—,19970114,1.1555,
000629.SZ,*ST∑∞Ó—,19970115,1.158,
000629.SZ,*ST∑∞Ó—,19970116,1.1491,
000629.SZ,*ST∑∞Ó—,19970117,1.1516,
000629.SZ,*ST∑∞Ó—,19970120,1.1555,
000629.SZ,*ST∑∞Ó—,19970121,1.1491,
000629.SZ,*ST∑∞Ó—,19970122,1.1658,
000629.SZ,*ST∑∞Ó—,19970123,1.1786,
000629.SZ,*ST∑∞Ó—,19970124,1.1645,
000629.SZ,*ST∑∞Ó—,19970127,1.1966,
000629.SZ,*ST∑∞Ó—,19970128,1.1837,
000629.SZ,*ST∑∞Ó—,19970129,1.1812,
000629.SZ,*ST∑∞Ó—,19970130,1.1991,
000629.SZ,*ST∑∞Ó—,19970131,1.1709,
000629.SZ,*ST∑∞Ó—,19970217,1.1914,
000629.SZ,*ST∑∞Ó—,19970218,1.0707,
000629.SZ,*ST∑∞Ó—,19970219,1.1298,
000629.SZ,*ST∑∞Ó—,19970220,1.081,
000629.SZ,*ST∑∞Ó—,19970221,1.1157,
000629.SZ,*ST∑∞Ó—,19970224,1.1401,
000629.SZ,*ST∑∞Ó—,19970225,1.1812,
000629.SZ,*ST∑∞Ó—,19970226,1.194,
000629.SZ,*ST∑∞Ó—,19970227,1.1991,
000629.SZ,*ST∑∞Ó—,19970228,1.1966,
000629.SZ,*ST∑∞Ó—,19970303,1.3172,
000629.SZ,*ST∑∞Ó—,19970304,1.3519,
000629.SZ,*ST∑∞Ó—,19970305,1.2903,
000629.SZ,*ST∑∞Ó—,19970306,1.2993,
000629.SZ,*ST∑∞Ó—,19970307,1.3031,
000629.SZ,*ST∑∞Ó—,19970310,1.3275,
000629.SZ,*ST∑∞Ó—,19970311,1.3481,
000629.SZ,*ST∑∞Ó—,19970312,1.4546,
000629.SZ,*ST∑∞Ó—,19970313,1.4123,
000629.SZ,*ST∑∞Ó—,19970314,1.4097,
000629.SZ,*ST∑∞Ó—,19970317,1.3891,
000629.SZ,*ST∑∞Ó—,19970318,1.3648,
000629.SZ,*ST∑∞Ó—,19970319,1.3853,
000629.SZ,*ST∑∞Ó—,19970320,1.3365,
000629.SZ,*ST∑∞Ó—,19970321,1.357,
000629.SZ,*ST∑∞Ó—,19970324,1.3519,
000629.SZ,*ST∑∞Ó—,19970325,1.3327,
000629.SZ,*ST∑∞Ó—,19970326,1.3468,
000629.SZ,*ST∑∞Ó—,19970327,1.3968,
000629.SZ,*ST∑∞Ó—,19970328,1.3635,
000629.SZ,*ST∑∞Ó—,19970331,1.3891,
000629.SZ,*ST∑∞Ó—,19970401,1.4379,
000629.SZ,*ST∑∞Ó—,19970402,1.3981,
000629.SZ,*ST∑∞Ó—,19970403,1.3737,
000629.SZ,*ST∑∞Ó—,19970404,1.3737,
000629.SZ,*ST∑∞Ó—,19970407,1.3391,
000629.SZ,*ST∑∞Ó—,19970408,1.298,
000629.SZ,*ST∑∞Ó—,19970409,1.3108,
000629.SZ,*ST∑∞Ó—,19970410,1.2967,
000629.SZ,*ST∑∞Ó—,19970411,1.2967,
000629.SZ,*ST∑∞Ó—,19970414,1.3147,
000629.SZ,*ST∑∞Ó—,19970415,1.3044,
000629.SZ,*ST∑∞Ó—,19970416,1.3108,
000629.SZ,*ST∑∞Ó—,19970417,1.3006,
000629.SZ,*ST∑∞Ó—,19970418,1.3185,
000629.SZ,*ST∑∞Ó—,19970421,1.316,
000629.SZ,*ST∑∞Ó—,19970422,1.3481,
000629.SZ,*ST∑∞Ó—,19970423,1.3172,
000629.SZ,*ST∑∞Ó—,19970424,1.2967,
000629.SZ,*ST∑∞Ó—,19970425,1.2839,
000629.SZ,*ST∑∞Ó—,19970428,1.2261,
000629.SZ,*ST∑∞Ó—,19970429,1.2351,
000629.SZ,*ST∑∞Ó—,19970430,1.2582,
000629.SZ,*ST∑∞Ó—,19970505,1.3095,
000629.SZ,*ST∑∞Ó—,19970506,1.2808,
000629.SZ,*ST∑∞Ó—,19970507,1.3331,
000629.SZ,*ST∑∞Ó—,19970508,1.2363,
000629.SZ,*ST∑∞Ó—,19970509,1.2716,
000629.SZ,*ST∑∞Ó—,19970512,1.3318,
000629.SZ,*ST∑∞Ó—,19970513,1.4103,
000629.SZ,*ST∑∞Ó—,19970514,1.2808,
000629.SZ,*ST∑∞Ó—,19970515,1.3148,
000629.SZ,*ST∑∞Ó—,19970516,1.18,
000629.SZ,*ST∑∞Ó—,19970519,1.1944,
000629.SZ,*ST∑∞Ó—,19970520,1.1931,
000629.SZ,*ST∑∞Ó—,19970521,1.1342,
000629.SZ,*ST∑∞Ó—,19970522,1.0204,
000629.SZ,*ST∑∞Ó—,19970523,1.023,
000629.SZ,*ST∑∞Ó—,19970526,1.0073,
000629.SZ,*ST∑∞Ó—,19970527,1.0597,
000629.SZ,*ST∑∞Ó—,19970528,1.0466,
000629.SZ,*ST∑∞Ó—,19970529,1.0283,
000629.SZ,*ST∑∞Ó—,19970530,1.0466,
000629.SZ,*ST∑∞Ó—,19970602,1.0989,
000629.SZ,*ST∑∞Ó—,19970603,1.0754,
000629.SZ,*ST∑∞Ó—,19970604,1.0898,
000629.SZ,*ST∑∞Ó—,19970605,1.0701,
000629.SZ,*ST∑∞Ó—,19970606,0.9943,
000629.SZ,*ST∑∞Ó—,19970609,1.0126,
000629.SZ,*ST∑∞Ó—,19970610,0.9786,
000629.SZ,*ST∑∞Ó—,19970611,0.9315,
000629.SZ,*ST∑∞Ó—,19970612,0.9393,
000629.SZ,*ST∑∞Ó—,19970613,0.9589,
000629.SZ,*ST∑∞Ó—,19970616,0.9943,
000629.SZ,*ST∑∞Ó—,19970617,0.955,
000629.SZ,*ST∑∞Ó—,19970618,0.9354,
000629.SZ,*ST∑∞Ó—,19970619,0.9288,
000629.SZ,*ST∑∞Ó—,19970620,0.9707,
000629.SZ,*ST∑∞Ó—,19970623,1.0244,
000629.SZ,*ST∑∞Ó—,19970624,1.0597,
000629.SZ,*ST∑∞Ó—,19970625,1.04,
000629.SZ,*ST∑∞Ó—,19970626,1.0008,
000629.SZ,*ST∑∞Ó—,19970627,0.9694,
000629.SZ,*ST∑∞Ó—,19970702,0.9393,
000629.SZ,*ST∑∞Ó—,19970703,0.9066,
000629.SZ,*ST∑∞Ó—,19970704,0.9132,
000629.SZ,*ST∑∞Ó—,19970707,0.8373,
000629.SZ,*ST∑∞Ó—,19970708,0.8373,
000629.SZ,*ST∑∞Ó—,19970709,0.8412,
000629.SZ,*ST∑∞Ó—,19970710,0.8216,
000629.SZ,*ST∑∞Ó—,19970711,0.8464,
000629.SZ,*ST∑∞Ó—,19970714,0.87,
000629.SZ,*ST∑∞Ó—,19970715,0.8713,
000629.SZ,*ST∑∞Ó—,19970716,0.8713,
000629.SZ,*ST∑∞Ó—,19970717,0.8582,
000629.SZ,*ST∑∞Ó—,19970718,0.9445,
000629.SZ,*ST∑∞Ó—,19970721,0.9472,
000629.SZ,*ST∑∞Ó—,19970722,0.9315,
000629.SZ,*ST∑∞Ó—,19970723,0.9249,
000629.SZ,*ST∑∞Ó—,19970724,0.8896,
000629.SZ,*ST∑∞Ó—,19970725,0.8975,
000629.SZ,*ST∑∞Ó—,19970728,0.8752,
000629.SZ,*ST∑∞Ó—,19970729,0.8857,
000629.SZ,*ST∑∞Ó—,19970730,0.904,
000629.SZ,*ST∑∞Ó—,19970731,0.9027,
000629.SZ,*ST∑∞Ó—,19970801,0.9315,
000629.SZ,*ST∑∞Ó—,19970804,0.9472,
000629.SZ,*ST∑∞Ó—,19970805,0.9288,
000629.SZ,*ST∑∞Ó—,19970806,0.9014,
000629.SZ,*ST∑∞Ó—,19970807,0.9223,
000629.SZ,*ST∑∞Ó—,19970808,0.9236,
000629.SZ,*ST∑∞Ó—,19970811,0.9419,
000629.SZ,*ST∑∞Ó—,19970812,0.9027,
000629.SZ,*ST∑∞Ó—,19970813,0.8765,
000629.SZ,*ST∑∞Ó—,19970814,0.9027,
000629.SZ,*ST∑∞Ó—,19970815,0.8726,
000629.SZ,*ST∑∞Ó—,19970818,0.8752,
000629.SZ,*ST∑∞Ó—,19970819,0.9001,
000629.SZ,*ST∑∞Ó—,19970820,0.9092,
000629.SZ,*ST∑∞Ó—,19970821,0.9158,
000629.SZ,*ST∑∞Ó—,19970822,0.9158,
000629.SZ,*ST∑∞Ó—,19970825,0.9328,
000629.SZ,*ST∑∞Ó—,19970826,0.9171,
000629.SZ,*ST∑∞Ó—,19970827,0.9249,
000629.SZ,*ST∑∞Ó—,19970828,0.9393,
000629.SZ,*ST∑∞Ó—,19970829,0.9799,
000629.SZ,*ST∑∞Ó—,19970901,0.9864,
000629.SZ,*ST∑∞Ó—,19970902,0.9616,
000629.SZ,*ST∑∞Ó—,19970903,0.9681,
000629.SZ,*ST∑∞Ó—,19970904,0.9694,
000629.SZ,*ST∑∞Ó—,19970905,0.9589,
000629.SZ,*ST∑∞Ó—,19970908,0.9773,
000629.SZ,*ST∑∞Ó—,19970909,0.9786,
000629.SZ,*ST∑∞Ó—,19970910,1.0217,
000629.SZ,*ST∑∞Ó—,19970911,0.9681,
000629.SZ,*ST∑∞Ó—,19970912,0.9315,
000629.SZ,*ST∑∞Ó—,19970915,0.9027,
000629.SZ,*ST∑∞Ó—,19970916,0.9105,
000629.SZ,*ST∑∞Ó—,19970917,0.8831,
000629.SZ,*ST∑∞Ó—,19970918,0.8896,
000629.SZ,*ST∑∞Ó—,19970919,0.9014,
000629.SZ,*ST∑∞Ó—,19970922,0.836,
000629.SZ,*ST∑∞Ó—,19970923,0.7745,
000629.SZ,*ST∑∞Ó—,19970924,0.8255,
000629.SZ,*ST∑∞Ó—,19970925,0.832,
000629.SZ,*ST∑∞Ó—,19970926,0.8242,
000629.SZ,*ST∑∞Ó—,19970929,0.7967,
000629.SZ,*ST∑∞Ó—,19970930,0.8046,
