´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
300481.SZ,å§Ñô»Ý³É,20150630,6.5143,
300481.SZ,å§Ñô»Ý³É,20150701,7.1682,
300481.SZ,å§Ñô»Ý³É,20150702,7.8865,
300481.SZ,å§Ñô»Ý³É,20150703,8.6742,
300481.SZ,å§Ñô»Ý³É,20150706,9.5411,
300481.SZ,å§Ñô»Ý³É,20150707,10.4972,
300481.SZ,å§Ñô»Ý³É,20150708,11.1511,
300481.SZ,å§Ñô»Ý³É,20150709,12.2657,
300481.SZ,å§Ñô»Ý³É,20150710,13.4943,
300481.SZ,å§Ñô»Ý³É,20150713,14.8417,
300481.SZ,å§Ñô»Ý³É,20150714,16.3279,
300481.SZ,å§Ñô»Ý³É,20150715,16.4468,
300481.SZ,å§Ñô»Ý³É,20150716,15.0102,
300481.SZ,å§Ñô»Ý³É,20150717,15.6789,
300481.SZ,å§Ñô»Ý³É,20150720,15.2529,
300481.SZ,å§Ñô»Ý³É,20150721,16.7787,
300481.SZ,å§Ñô»Ý³É,20150722,17.4375,
300481.SZ,å§Ñô»Ý³É,20150723,19.1813,
300481.SZ,å§Ñô»Ý³É,20150724,20.3108,
300481.SZ,å§Ñô»Ý³É,20150727,18.2797,
300481.SZ,å§Ñô»Ý³É,20150728,17.7397,
300481.SZ,å§Ñô»Ý³É,20150729,19.5132,
300481.SZ,å§Ñô»Ý³É,20150730,20.3801,
300481.SZ,å§Ñô»Ý³É,20150731,22.4162,
300481.SZ,å§Ñô»Ý³É,20150803,24.6603,
300481.SZ,å§Ñô»Ý³É,20150804,22.1932,
300481.SZ,å§Ñô»Ý³É,20150805,22.6688,
300481.SZ,å§Ñô»Ý³É,20150806,20.3999,
300481.SZ,å§Ñô»Ý³É,20150807,20.3999,
300481.SZ,å§Ñô»Ý³É,20150810,21.3015,
300481.SZ,å§Ñô»Ý³É,20150811,22.0446,
300481.SZ,å§Ñô»Ý³É,20150812,21.1034,
300481.SZ,å§Ñô»Ý³É,20150813,21.4204,
300481.SZ,å§Ñô»Ý³É,20150814,21.2025,
300481.SZ,å§Ñô»Ý³É,20150817,19.2259,
300481.SZ,å§Ñô»Ý³É,20150818,18.032,
300481.SZ,å§Ñô»Ý³É,20150819,18.4679,
300481.SZ,å§Ñô»Ý³É,20150820,17.2394,
300481.SZ,å§Ñô»Ý³É,20150821,16.3774,
300481.SZ,å§Ñô»Ý³É,20150824,14.7377,
300481.SZ,å§Ñô»Ý³É,20150825,13.2763,
300481.SZ,å§Ñô»Ý³É,20150826,14.3117,
300481.SZ,å§Ñô»Ý³É,20150827,14.8615,
300481.SZ,å§Ñô»Ý³É,20150828,16.0505,
300481.SZ,å§Ñô»Ý³É,20150831,14.8615,
300481.SZ,å§Ñô»Ý³É,20150901,13.3754,
