¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002695.SZ,ªÕ…œªÕ,20120905,6.626,
002695.SZ,ªÕ…œªÕ,20120906,6.6817,
002695.SZ,ªÕ…œªÕ,20120907,6.7471,
002695.SZ,ªÕ…œªÕ,20120910,6.8755,
002695.SZ,ªÕ…œªÕ,20120911,6.7229,
002695.SZ,ªÕ…œªÕ,20120912,6.5897,
002695.SZ,ªÕ…œªÕ,20120913,6.4443,
002695.SZ,ªÕ…œªÕ,20120914,6.4927,
002695.SZ,ªÕ…œªÕ,20120917,6.2287,
002695.SZ,ªÕ…œªÕ,20120918,6.2141,
002695.SZ,ªÕ…œªÕ,20120919,6.265,
002695.SZ,ªÕ…œªÕ,20120920,6.2747,
002695.SZ,ªÕ…œªÕ,20120921,6.0979,
002695.SZ,ªÕ…œªÕ,20120924,5.9162,
002695.SZ,ªÕ…œªÕ,20120925,5.9258,
002695.SZ,ªÕ…œªÕ,20120926,5.858,
002695.SZ,ªÕ…œªÕ,20120927,5.8144,
002695.SZ,ªÕ…œªÕ,20120928,5.8895,
002695.SZ,ªÕ…œªÕ,20121008,6.1027,
002695.SZ,ªÕ…œªÕ,20121009,6.1608,
002695.SZ,ªÕ…œªÕ,20121010,6.1342,
002695.SZ,ªÕ…œªÕ,20121011,5.938,
002695.SZ,ªÕ…œªÕ,20121012,5.9913,
002695.SZ,ªÕ…œªÕ,20121015,6.1051,
002695.SZ,ªÕ…œªÕ,20121016,6.1923,
002695.SZ,ªÕ…œªÕ,20121017,6.1972,
002695.SZ,ªÕ…œªÕ,20121018,6.2069,
002695.SZ,ªÕ…œªÕ,20121019,6.173,
002695.SZ,ªÕ…œªÕ,20121022,6.0567,
002695.SZ,ªÕ…œªÕ,20121023,5.9791,
002695.SZ,ªÕ…œªÕ,20121024,5.9719,
002695.SZ,ªÕ…œªÕ,20121025,5.8459,
002695.SZ,ªÕ…œªÕ,20121026,5.9646,
002695.SZ,ªÕ…œªÕ,20121029,5.9525,
002695.SZ,ªÕ…œªÕ,20121030,6.1148,
002695.SZ,ªÕ…œªÕ,20121031,6.1245,
002695.SZ,ªÕ…œªÕ,20121101,6.1633,
002695.SZ,ªÕ…œªÕ,20121102,6.1003,
002695.SZ,ªÕ…œªÕ,20121105,6.0833,
002695.SZ,ªÕ…œªÕ,20121106,6.0252,
002695.SZ,ªÕ…œªÕ,20121107,6.1293,
002695.SZ,ªÕ…œªÕ,20121108,5.9719,
002695.SZ,ªÕ…œªÕ,20121109,5.8895,
002695.SZ,ªÕ…œªÕ,20121112,5.8871,
002695.SZ,ªÕ…œªÕ,20121113,5.8144,
002695.SZ,ªÕ…œªÕ,20121114,5.9404,
002695.SZ,ªÕ…œªÕ,20121115,5.8629,
