¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600966.SH,≤©ª„÷Ω“µ,20040608,2.0596,
600966.SH,≤©ª„÷Ω“µ,20040609,1.8694,
600966.SH,≤©ª„÷Ω“µ,20040610,1.7249,
600966.SH,≤©ª„÷Ω“µ,20040611,1.7323,
600966.SH,≤©ª„÷Ω“µ,20040614,1.6556,
600966.SH,≤©ª„÷Ω“µ,20040615,1.6645,
600966.SH,≤©ª„÷Ω“µ,20040616,1.6674,
600966.SH,≤©ª„÷Ω“µ,20040617,1.6704,
600966.SH,≤©ª„÷Ω“µ,20040618,1.6217,
600966.SH,≤©ª„÷Ω“µ,20040621,1.6881,
600966.SH,≤©ª„÷Ω“µ,20040622,1.7102,
600966.SH,≤©ª„÷Ω“µ,20040623,1.6807,
600966.SH,≤©ª„÷Ω“µ,20040624,1.6556,
600966.SH,≤©ª„÷Ω“µ,20040625,1.5804,
600966.SH,≤©ª„÷Ω“µ,20040628,1.4772,
600966.SH,≤©ª„÷Ω“µ,20040629,1.5067,
600966.SH,≤©ª„÷Ω“µ,20040630,1.464,
600966.SH,≤©ª„÷Ω“µ,20040701,1.5392,
600966.SH,≤©ª„÷Ω“µ,20040702,1.5038,
600966.SH,≤©ª„÷Ω“µ,20040705,1.5259,
600966.SH,≤©ª„÷Ω“µ,20040706,1.5215,
600966.SH,≤©ª„÷Ω“µ,20040707,1.4935,
600966.SH,≤©ª„÷Ω“µ,20040708,1.5141,
600966.SH,≤©ª„÷Ω“µ,20040709,1.5038,
600966.SH,≤©ª„÷Ω“µ,20040712,1.464,
600966.SH,≤©ª„÷Ω“µ,20040713,1.4595,
600966.SH,≤©ª„÷Ω“µ,20040714,1.4301,
600966.SH,≤©ª„÷Ω“µ,20040715,1.4595,
600966.SH,≤©ª„÷Ω“µ,20040716,1.5052,
600966.SH,≤©ª„÷Ω“µ,20040719,1.5067,
600966.SH,≤©ª„÷Ω“µ,20040720,1.489,
600966.SH,≤©ª„÷Ω“µ,20040721,1.4669,
600966.SH,≤©ª„÷Ω“µ,20040722,1.4227,
600966.SH,≤©ª„÷Ω“µ,20040723,1.4197,
600966.SH,≤©ª„÷Ω“µ,20040726,1.3726,
600966.SH,≤©ª„÷Ω“µ,20040727,1.321,
600966.SH,≤©ª„÷Ω“µ,20040728,1.3519,
600966.SH,≤©ª„÷Ω“µ,20040729,1.3858,
600966.SH,≤©ª„÷Ω“µ,20040730,1.3445,
600966.SH,≤©ª„÷Ω“µ,20040802,1.3799,
600966.SH,≤©ª„÷Ω“µ,20040803,1.3947,
600966.SH,≤©ª„÷Ω“µ,20040804,1.4109,
600966.SH,≤©ª„÷Ω“µ,20040805,1.405,
600966.SH,≤©ª„÷Ω“µ,20040806,1.405,
600966.SH,≤©ª„÷Ω“µ,20040809,1.3961,
600966.SH,≤©ª„÷Ω“µ,20040810,1.4035,
600966.SH,≤©ª„÷Ω“µ,20040811,1.374,
600966.SH,≤©ª„÷Ω“µ,20040812,1.3711,
600966.SH,≤©ª„÷Ω“µ,20040813,1.3858,
