´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002486.SZ,¼Î÷ë½Ü,20101015,3.5928,
002486.SZ,¼Î÷ë½Ü,20101018,3.49,
002486.SZ,¼Î÷ë½Ü,20101019,3.6191,
002486.SZ,¼Î÷ë½Ü,20101020,3.4064,
002486.SZ,¼Î÷ë½Ü,20101021,3.306,
002486.SZ,¼Î÷ë½Ü,20101022,3.3634,
002486.SZ,¼Î÷ë½Ü,20101025,3.4064,
002486.SZ,¼Î÷ë½Ü,20101026,3.3418,
002486.SZ,¼Î÷ë½Ü,20101027,3.3992,
002486.SZ,¼Î÷ë½Ü,20101028,3.5187,
002486.SZ,¼Î÷ë½Ü,20101029,3.4733,
002486.SZ,¼Î÷ë½Ü,20101101,3.5379,
002486.SZ,¼Î÷ë½Ü,20101102,3.5522,
002486.SZ,¼Î÷ë½Ü,20101103,3.4661,
002486.SZ,¼Î÷ë½Ü,20101104,3.5211,
002486.SZ,¼Î÷ë½Ü,20101105,3.5881,
002486.SZ,¼Î÷ë½Ü,20101108,3.7147,
002486.SZ,¼Î÷ë½Ü,20101109,3.71,
002486.SZ,¼Î÷ë½Ü,20101110,3.7171,
002486.SZ,¼Î÷ë½Ü,20101111,3.6383,
002486.SZ,¼Î÷ë½Ü,20101112,3.6383,
002486.SZ,¼Î÷ë½Ü,20101115,3.5857,
002486.SZ,¼Î÷ë½Ü,20101116,3.4064,
002486.SZ,¼Î÷ë½Ü,20101117,3.3777,
002486.SZ,¼Î÷ë½Ü,20101118,3.4351,
002486.SZ,¼Î÷ë½Ü,20101119,3.5187,
002486.SZ,¼Î÷ë½Ü,20101122,3.5498,
002486.SZ,¼Î÷ë½Ü,20101123,3.4829,
002486.SZ,¼Î÷ë½Ü,20101124,3.5761,
002486.SZ,¼Î÷ë½Ü,20101125,3.6143,
002486.SZ,¼Î÷ë½Ü,20101126,3.5857,
002486.SZ,¼Î÷ë½Ü,20101129,3.6048,
002486.SZ,¼Î÷ë½Ü,20101130,3.5833,
002486.SZ,¼Î÷ë½Ü,20101201,3.7124,
002486.SZ,¼Î÷ë½Ü,20101202,3.6885,
002486.SZ,¼Î÷ë½Ü,20101203,3.7506,
002486.SZ,¼Î÷ë½Ü,20101206,3.6454,
002486.SZ,¼Î÷ë½Ü,20101207,3.8128,
002486.SZ,¼Î÷ë½Ü,20101208,3.7434,
002486.SZ,¼Î÷ë½Ü,20101209,3.7028,
002486.SZ,¼Î÷ë½Ü,20101210,3.6574,
002486.SZ,¼Î÷ë½Ü,20101213,3.7458,
002486.SZ,¼Î÷ë½Ü,20101214,3.808,
002486.SZ,¼Î÷ë½Ü,20101215,3.7673,
002486.SZ,¼Î÷ë½Ü,20101216,3.8438,
002486.SZ,¼Î÷ë½Ü,20101217,3.8319,
002486.SZ,¼Î÷ë½Ü,20101220,3.7697,
002486.SZ,¼Î÷ë½Ü,20101221,3.7769,
002486.SZ,¼Î÷ë½Ü,20101222,3.6908,
002486.SZ,¼Î÷ë½Ü,20101223,3.6502,
002486.SZ,¼Î÷ë½Ü,20101224,3.6335,
002486.SZ,¼Î÷ë½Ü,20101227,3.5259,
002486.SZ,¼Î÷ë½Ü,20101228,3.4494,
002486.SZ,¼Î÷ë½Ü,20101229,3.514,
002486.SZ,¼Î÷ë½Ü,20101230,3.5187,
002486.SZ,¼Î÷ë½Ü,20101231,3.5618,
002486.SZ,¼Î÷ë½Ü,20110104,3.5618,
002486.SZ,¼Î÷ë½Ü,20110105,3.5952,
002486.SZ,¼Î÷ë½Ü,20110106,3.612,
002486.SZ,¼Î÷ë½Ü,20110107,3.7028,
002486.SZ,¼Î÷ë½Ü,20110110,3.6191,
002486.SZ,¼Î÷ë½Ü,20110111,3.49,
002486.SZ,¼Î÷ë½Ü,20110112,3.49,
002486.SZ,¼Î÷ë½Ü,20110113,3.4924,
002486.SZ,¼Î÷ë½Ü,20110114,3.502,
002486.SZ,¼Î÷ë½Ü,20110117,3.2247,
002486.SZ,¼Î÷ë½Ü,20110118,3.251,
002486.SZ,¼Î÷ë½Ü,20110119,3.3466,
002486.SZ,¼Î÷ë½Ü,20110120,3.2677,
002486.SZ,¼Î÷ë½Ü,20110121,3.2773,
002486.SZ,¼Î÷ë½Ü,20110124,3.2869,
002486.SZ,¼Î÷ë½Ü,20110125,3.3179,
002486.SZ,¼Î÷ë½Ü,20110126,3.3299,
002486.SZ,¼Î÷ë½Ü,20110127,3.3371,
