¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002773.SZ,øµ∫Î“©“µ,20150626,12.9944,
002773.SZ,øµ∫Î“©“µ,20150629,14.2932,
002773.SZ,øµ∫Î“©“µ,20150630,15.7245,
002773.SZ,øµ∫Î“©“µ,20150701,17.295,
002773.SZ,øµ∫Î“©“µ,20150702,19.0245,
002773.SZ,øµ∫Î“©“µ,20150703,20.9263,
002773.SZ,øµ∫Î“©“µ,20150706,23.0202,
002773.SZ,øµ∫Î“©“µ,20150707,24.8889,
002773.SZ,øµ∫Î“©“µ,20150708,23.3913,
002773.SZ,øµ∫Î“©“µ,20150709,25.7304,
002773.SZ,øµ∫Î“©“µ,20150710,28.3015,
002773.SZ,øµ∫Î“©“µ,20150713,31.131,
002773.SZ,øµ∫Î“©“µ,20150714,34.2454,
002773.SZ,øµ∫Î“©“µ,20150715,37.5918,
002773.SZ,øµ∫Î“©“µ,20150716,39.361,
002773.SZ,øµ∫Î“©“µ,20150717,37.6382,
002773.SZ,øµ∫Î“©“µ,20150720,35.7629,
002773.SZ,øµ∫Î“©“µ,20150721,36.1605,
002773.SZ,øµ∫Î“©“µ,20150722,39.7785,
002773.SZ,øµ∫Î“©“µ,20150723,43.7544,
002773.SZ,øµ∫Î“©“µ,20150724,45.5965,
002773.SZ,øµ∫Î“©“µ,20150727,41.0375,
002773.SZ,øµ∫Î“©“µ,20150728,38.6321,
002773.SZ,øµ∫Î“©“µ,20150729,41.0706,
002773.SZ,øµ∫Î“©“µ,20150730,42.7935,
002773.SZ,øµ∫Î“©“µ,20150731,44.311,
002773.SZ,øµ∫Î“©“µ,20150803,41.064,
002773.SZ,øµ∫Î“©“µ,20150804,42.3297,
002773.SZ,øµ∫Î“©“µ,20150805,42.4489,
002773.SZ,øµ∫Î“©“µ,20150806,40.7658,
002773.SZ,øµ∫Î“©“µ,20150807,44.3309,
002773.SZ,øµ∫Î“©“µ,20150810,47.1537,
002773.SZ,øµ∫Î“©“µ,20150811,47.7037,
002773.SZ,øµ∫Î“©“µ,20150812,49.5657,
002773.SZ,øµ∫Î“©“µ,20150813,49.0688,
002773.SZ,øµ∫Î“©“µ,20150814,49.029,
002773.SZ,øµ∫Î“©“µ,20150817,49.2013,
002773.SZ,øµ∫Î“©“µ,20150818,45.0598,
002773.SZ,øµ∫Î“©“µ,20150819,47.2399,
002773.SZ,øµ∫Î“©“µ,20150820,45.7224,
002773.SZ,øµ∫Î“©“µ,20150821,44.1321,
002773.SZ,øµ∫Î“©“µ,20150824,39.7189,
