¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
603711.SH,œ„∆Æ∆Æ,20171130,20.42,
603711.SH,œ„∆Æ∆Æ,20171201,22.46,
603711.SH,œ„∆Æ∆Æ,20171204,24.71,
603711.SH,œ„∆Æ∆Æ,20171205,27.18,
603711.SH,œ„∆Æ∆Æ,20171206,29.9,
603711.SH,œ„∆Æ∆Æ,20171207,31.7,
603711.SH,œ„∆Æ∆Æ,20171208,34.87,
603711.SH,œ„∆Æ∆Æ,20171211,33.27,
603711.SH,œ„∆Æ∆Æ,20171212,29.94,
603711.SH,œ„∆Æ∆Æ,20171213,29.86,
603711.SH,œ„∆Æ∆Æ,20171214,29.2,
603711.SH,œ„∆Æ∆Æ,20171215,27.85,
603711.SH,œ„∆Æ∆Æ,20171218,25.66,
603711.SH,œ„∆Æ∆Æ,20171219,25.75,
603711.SH,œ„∆Æ∆Æ,20171220,24.77,
603711.SH,œ„∆Æ∆Æ,20171221,24.86,
603711.SH,œ„∆Æ∆Æ,20171222,27.06,
603711.SH,œ„∆Æ∆Æ,20171225,26.75,
603711.SH,œ„∆Æ∆Æ,20171226,27.18,
603711.SH,œ„∆Æ∆Æ,20171227,28.59,
603711.SH,œ„∆Æ∆Æ,20171228,29.35,
603711.SH,œ„∆Æ∆Æ,20171229,26.57,
603711.SH,œ„∆Æ∆Æ,20180102,27.15,
603711.SH,œ„∆Æ∆Æ,20180103,26.3,
603711.SH,œ„∆Æ∆Æ,20180104,26.05,
603711.SH,œ„∆Æ∆Æ,20180105,25.7,
603711.SH,œ„∆Æ∆Æ,20180108,26.11,
603711.SH,œ„∆Æ∆Æ,20180109,28.72,
603711.SH,œ„∆Æ∆Æ,20180110,30.79,
603711.SH,œ„∆Æ∆Æ,20180111,29.89,
603711.SH,œ„∆Æ∆Æ,20180112,28.58,
603711.SH,œ„∆Æ∆Æ,20180115,29.83,
603711.SH,œ„∆Æ∆Æ,20180116,30.62,
603711.SH,œ„∆Æ∆Æ,20180117,30.07,
603711.SH,œ„∆Æ∆Æ,20180118,29.66,
603711.SH,œ„∆Æ∆Æ,20180119,31.23,
603711.SH,œ„∆Æ∆Æ,20180122,29.89,
603711.SH,œ„∆Æ∆Æ,20180123,29.44,
603711.SH,œ„∆Æ∆Æ,20180124,29.85,
603711.SH,œ„∆Æ∆Æ,20180125,28.69,
603711.SH,œ„∆Æ∆Æ,20180126,27.23,
603711.SH,œ„∆Æ∆Æ,20180129,27.47,
603711.SH,œ„∆Æ∆Æ,20180130,27.71,
603711.SH,œ„∆Æ∆Æ,20180131,29.34,
603711.SH,œ„∆Æ∆Æ,20180201,26.44,
603711.SH,œ„∆Æ∆Æ,20180202,25.11,
603711.SH,œ„∆Æ∆Æ,20180205,25.38,
603711.SH,œ„∆Æ∆Æ,20180206,22.84,
603711.SH,œ„∆Æ∆Æ,20180207,23.07,
603711.SH,œ„∆Æ∆Æ,20180208,23.07,
603711.SH,œ„∆Æ∆Æ,20180209,21.07,
603711.SH,œ„∆Æ∆Æ,20180212,21.44,
603711.SH,œ„∆Æ∆Æ,20180213,21.63,
603711.SH,œ„∆Æ∆Æ,20180214,21.38,
603711.SH,œ„∆Æ∆Æ,20180222,22.3,
603711.SH,œ„∆Æ∆Æ,20180223,22.38,
603711.SH,œ„∆Æ∆Æ,20180226,23.25,
603711.SH,œ„∆Æ∆Æ,20180227,23.4,
603711.SH,œ„∆Æ∆Æ,20180228,22.63,
603711.SH,œ„∆Æ∆Æ,20180301,22.7,
603711.SH,œ„∆Æ∆Æ,20180302,22.2,
603711.SH,œ„∆Æ∆Æ,20180305,22.56,
603711.SH,œ„∆Æ∆Æ,20180306,22.97,
603711.SH,œ„∆Æ∆Æ,20180307,23.96,
603711.SH,œ„∆Æ∆Æ,20180308,23.81,
603711.SH,œ„∆Æ∆Æ,20180309,23.97,
603711.SH,œ„∆Æ∆Æ,20180312,24.42,
603711.SH,œ„∆Æ∆Æ,20180313,23.49,
603711.SH,œ„∆Æ∆Æ,20180314,23.91,
603711.SH,œ„∆Æ∆Æ,20180315,22.89,
603711.SH,œ„∆Æ∆Æ,20180316,22.71,
603711.SH,œ„∆Æ∆Æ,20180319,23.22,
603711.SH,œ„∆Æ∆Æ,20180320,23.67,
603711.SH,œ„∆Æ∆Æ,20180321,23.06,
603711.SH,œ„∆Æ∆Æ,20180322,23.18,
603711.SH,œ„∆Æ∆Æ,20180323,20.86,
603711.SH,œ„∆Æ∆Æ,20180326,20.64,
