代码,简称,日期,收盘价(元),
603041.SH,美思德,20170330,18.6,
603041.SH,美思德,20170331,20.46,
603041.SH,美思德,20170405,22.51,
603041.SH,美思德,20170406,24.76,
603041.SH,美思德,20170407,27.24,
603041.SH,美思德,20170410,29.96,
603041.SH,美思德,20170411,32.96,
603041.SH,美思德,20170412,36.26,
603041.SH,美思德,20170413,39.89,
603041.SH,美思德,20170414,37.79,
603041.SH,美思德,20170417,34.01,
603041.SH,美思德,20170418,33.35,
603041.SH,美思德,20170419,35.13,
603041.SH,美思德,20170420,33.46,
603041.SH,美思德,20170421,33.55,
603041.SH,美思德,20170424,31.82,
603041.SH,美思德,20170425,32.12,
603041.SH,美思德,20170426,32.73,
603041.SH,美思德,20170427,34.89,
603041.SH,美思德,20170428,34.56,
603041.SH,美思德,20170502,34.83,
603041.SH,美思德,20170503,35.73,
603041.SH,美思德,20170504,34.45,
603041.SH,美思德,20170505,33.03,
603041.SH,美思德,20170508,31.63,
603041.SH,美思德,20170509,32.3,
603041.SH,美思德,20170510,30.67,
603041.SH,美思德,20170511,31.28,
603041.SH,美思德,20170512,31.42,
603041.SH,美思德,20170515,32.14,
603041.SH,美思德,20170516,32.9,
603041.SH,美思德,20170517,32.81,
603041.SH,美思德,20170518,32.47,
603041.SH,美思德,20170519,31.57,
603041.SH,美思德,20170522,30.15,
603041.SH,美思德,20170523,27.99,
603041.SH,美思德,20170524,28.95,
603041.SH,美思德,20170525,28.88,
603041.SH,美思德,20170526,29.41,
603041.SH,美思德,20170531,29.46,
603041.SH,美思德,20170601,27.65,
603041.SH,美思德,20170602,28.5,
603041.SH,美思德,20170605,28.9,
603041.SH,美思德,20170606,29.1,
603041.SH,美思德,20170607,29.98,
603041.SH,美思德,20170608,29.73,
603041.SH,美思德,20170609,30.18,
603041.SH,美思德,20170612,28.22,
603041.SH,美思德,20170613,29.15,
603041.SH,美思德,20170614,29.08,
603041.SH,美思德,20170615,29.93,
603041.SH,美思德,20170616,29.63,
603041.SH,美思德,20170619,30.09,
603041.SH,美思德,20170620,30.38,
603041.SH,美思德,20170621,30.45,
603041.SH,美思德,20170622,29.64,
603041.SH,美思德,20170623,30.2,
603041.SH,美思德,20170626,31.41,
603041.SH,美思德,20170627,31.19,
603041.SH,美思德,20170628,30.28,
603041.SH,美思德,20170629,30.1,
