����,���,����,���̼�(Ԫ),
300377.SZ,Ӯʱʤ,20170227,14.3602,
300377.SZ,Ӯʱʤ,20170228,14.5464,
300377.SZ,Ӯʱʤ,20170301,14.7484,
300377.SZ,Ӯʱʤ,20170302,14.5543,
300377.SZ,Ӯʱʤ,20170303,14.9029,
300377.SZ,Ӯʱʤ,20170306,15.2198,
300377.SZ,Ӯʱʤ,20170307,15.093,
300377.SZ,Ӯʱʤ,20170308,15.0059,
300377.SZ,Ӯʱʤ,20170309,15.0257,
300377.SZ,Ӯʱʤ,20170310,15.4496,
300377.SZ,Ӯʱʤ,20170313,15.4258,
300377.SZ,Ӯʱʤ,20170314,15.3228,
300377.SZ,Ӯʱʤ,20170315,15.4971,
300377.SZ,Ӯʱʤ,20170316,15.9131,
300377.SZ,Ӯʱʤ,20170317,16.1824,
300377.SZ,Ӯʱʤ,20170320,16.7727,
300377.SZ,Ӯʱʤ,20170321,16.5984,
300377.SZ,Ӯʱʤ,20170322,16.3013,
300377.SZ,Ӯʱʤ,20170323,15.8774,
300377.SZ,Ӯʱʤ,20170324,15.814,
300377.SZ,Ӯʱʤ,20170327,15.612,
300377.SZ,Ӯʱʤ,20170328,15.3109,
300377.SZ,Ӯʱʤ,20170329,15.3545,
300377.SZ,Ӯʱʤ,20170330,14.5384,
300377.SZ,Ӯʱʤ,20170331,14.8078,
300377.SZ,Ӯʱʤ,20170405,15.0772,
300377.SZ,Ӯʱʤ,20170406,15.0534,
300377.SZ,Ӯʱʤ,20170407,14.7246,
300377.SZ,Ӯʱʤ,20170410,13.251,
300377.SZ,Ӯʱʤ,20170411,13.7382,
300377.SZ,Ӯʱʤ,20170412,13.4887,
300377.SZ,Ӯʱʤ,20170413,13.3936,
300377.SZ,Ӯʱʤ,20170414,13.3936,
300377.SZ,Ӯʱʤ,20170417,12.8707,
300377.SZ,Ӯʱʤ,20170418,12.4706,
300377.SZ,Ӯʱʤ,20170419,12.7083,
300377.SZ,Ӯʱʤ,20170420,12.74,
300377.SZ,Ӯʱʤ,20170421,12.6686,
300377.SZ,Ӯʱʤ,20170424,12.2725,
300377.SZ,Ӯʱʤ,20170425,12.633,
300377.SZ,Ӯʱʤ,20170426,12.6845,
300377.SZ,Ӯʱʤ,20170427,12.9301,
300377.SZ,Ӯʱʤ,20170428,12.9816,
300377.SZ,Ӯʱʤ,20170502,12.835,
300377.SZ,Ӯʱʤ,20170503,12.7835,
300377.SZ,Ӯʱʤ,20170504,12.7875,
300377.SZ,Ӯʱʤ,20170505,12.8588,
300377.SZ,Ӯʱʤ,20170508,12.7954,
300377.SZ,Ӯʱʤ,20170509,12.6885,
300377.SZ,Ӯʱʤ,20170510,12.8311,
300377.SZ,Ӯʱʤ,20170511,12.736,
300377.SZ,Ӯʱʤ,20170512,12.6885,
300377.SZ,Ӯʱʤ,20170515,12.7281,
300377.SZ,Ӯʱʤ,20170516,13.0569,
300377.SZ,Ӯʱʤ,20170517,13.3461,
300377.SZ,Ӯʱʤ,20170518,13.2074,
300377.SZ,Ӯʱʤ,20170519,13.0291,
300377.SZ,Ӯʱʤ,20170522,12.4785,
300377.SZ,Ӯʱʤ,20170523,11.7654,
300377.SZ,Ӯʱʤ,20170524,11.9041,
300377.SZ,Ӯʱʤ,20170525,11.9477,
300377.SZ,Ӯʱʤ,20170526,12.0031,
300377.SZ,Ӯʱʤ,20170531,12.0388,
300377.SZ,Ӯʱʤ,20170601,11.2623,
300377.SZ,Ӯʱʤ,20170602,11.5753,
300377.SZ,Ӯʱʤ,20170605,11.7615,
300377.SZ,Ӯʱʤ,20170606,11.8367,
300377.SZ,Ӯʱʤ,20170607,12.6766,
300377.SZ,Ӯʱʤ,20170608,12.6766,
300377.SZ,Ӯʱʤ,20170609,12.9261,
300377.SZ,Ӯʱʤ,20170612,12.2289,
300377.SZ,Ӯʱʤ,20170613,12.53,
300377.SZ,Ӯʱʤ,20170614,12.23,
300377.SZ,Ӯʱʤ,20170615,12.81,
300377.SZ,Ӯʱʤ,20170616,12.59,
300377.SZ,Ӯʱʤ,20170619,12.6,
300377.SZ,Ӯʱʤ,20170620,12.75,
300377.SZ,Ӯʱʤ,20170621,12.61,
300377.SZ,Ӯʱʤ,20170622,12.15,
300377.SZ,Ӯʱʤ,20170623,11.82,
300377.SZ,Ӯʱʤ,20170626,11.72,
300377.SZ,Ӯʱʤ,20170627,11.58,
300377.SZ,Ӯʱʤ,20170628,11.46,
300377.SZ,Ӯʱʤ,20170629,11.54,
300377.SZ,Ӯʱʤ,20170630,11.39,
300377.SZ,Ӯʱʤ,20170703,11.52,
300377.SZ,Ӯʱʤ,20170704,11.48,
300377.SZ,Ӯʱʤ,20170705,11.57,
300377.SZ,Ӯʱʤ,20170706,11.54,
300377.SZ,Ӯʱʤ,20170707,11.43,
300377.SZ,Ӯʱʤ,20170710,11.1,
300377.SZ,Ӯʱʤ,20170711,11.04,
300377.SZ,Ӯʱʤ,20170712,11.18,
300377.SZ,Ӯʱʤ,20170713,11.15,
300377.SZ,Ӯʱʤ,20170714,10.85,
300377.SZ,Ӯʱʤ,20170717,9.77,
300377.SZ,Ӯʱʤ,20170718,9.75,
300377.SZ,Ӯʱʤ,20170719,9.64,
300377.SZ,Ӯʱʤ,20170720,9.63,
300377.SZ,Ӯʱʤ,20170721,9.55,
300377.SZ,Ӯʱʤ,20170724,9.79,
300377.SZ,Ӯʱʤ,20170725,9.66,
300377.SZ,Ӯʱʤ,20170726,9.54,
300377.SZ,Ӯʱʤ,20170727,10.49,
300377.SZ,Ӯʱʤ,20170728,10.69,
300377.SZ,Ӯʱʤ,20170731,10.64,
300377.SZ,Ӯʱʤ,20170801,10.66,
300377.SZ,Ӯʱʤ,20170802,11.19,
300377.SZ,Ӯʱʤ,20170803,12.31,
300377.SZ,Ӯʱʤ,20170804,12.96,
300377.SZ,Ӯʱʤ,20170807,12.96,
300377.SZ,Ӯʱʤ,20170808,14.26,
300377.SZ,Ӯʱʤ,20170809,15.68,
300377.SZ,Ӯʱʤ,20170810,15.85,
300377.SZ,Ӯʱʤ,20170811,15.42,
300377.SZ,Ӯʱʤ,20170814,15.69,
300377.SZ,Ӯʱʤ,20170815,15.15,
300377.SZ,Ӯʱʤ,20170816,16.67,
300377.SZ,Ӯʱʤ,20170817,16.63,
300377.SZ,Ӯʱʤ,20170818,15.92,
300377.SZ,Ӯʱʤ,20170821,15.65,
300377.SZ,Ӯʱʤ,20170822,15.37,
300377.SZ,Ӯʱʤ,20170823,15.6,
300377.SZ,Ӯʱʤ,20170824,14.64,
300377.SZ,Ӯʱʤ,20170825,14.88,
300377.SZ,Ӯʱʤ,20170828,14.97,
300377.SZ,Ӯʱʤ,20170829,15.16,
300377.SZ,Ӯʱʤ,20170830,15.04,
300377.SZ,Ӯʱʤ,20170831,15.97,
300377.SZ,Ӯʱʤ,20170901,16.92,
300377.SZ,Ӯʱʤ,20170904,16.4,
300377.SZ,Ӯʱʤ,20170905,15.69,
300377.SZ,Ӯʱʤ,20170906,16.02,
300377.SZ,Ӯʱʤ,20170907,15.8,
300377.SZ,Ӯʱʤ,20170908,15.5,
300377.SZ,Ӯʱʤ,20170911,15.53,
300377.SZ,Ӯʱʤ,20170912,15.9,
300377.SZ,Ӯʱʤ,20170913,15.74,
300377.SZ,Ӯʱʤ,20170914,15.29,
300377.SZ,Ӯʱʤ,20170915,14,
300377.SZ,Ӯʱʤ,20170918,14.14,
300377.SZ,Ӯʱʤ,20170919,13.96,
300377.SZ,Ӯʱʤ,20170920,14.15,
300377.SZ,Ӯʱʤ,20170921,13.89,
300377.SZ,Ӯʱʤ,20170922,13.96,
300377.SZ,Ӯʱʤ,20170925,13.84,
300377.SZ,Ӯʱʤ,20170926,13.93,
300377.SZ,Ӯʱʤ,20170927,14.05,
300377.SZ,Ӯʱʤ,20170928,13.8,
300377.SZ,Ӯʱʤ,20170929,13.81,
300377.SZ,Ӯʱʤ,20171009,15.02,
300377.SZ,Ӯʱʤ,20171010,15.2,
300377.SZ,Ӯʱʤ,20171011,14.7,
300377.SZ,Ӯʱʤ,20171012,14.91,
300377.SZ,Ӯʱʤ,20171013,14.82,
300377.SZ,Ӯʱʤ,20171016,13.98,
300377.SZ,Ӯʱʤ,20171017,13.76,
300377.SZ,Ӯʱʤ,20171018,12.98,
300377.SZ,Ӯʱʤ,20171019,13.02,
300377.SZ,Ӯʱʤ,20171020,13.11,
300377.SZ,Ӯʱʤ,20171023,13.14,
300377.SZ,Ӯʱʤ,20171024,12.87,
300377.SZ,Ӯʱʤ,20171025,13.1,
300377.SZ,Ӯʱʤ,20171026,13.19,
300377.SZ,Ӯʱʤ,20171027,12.93,
300377.SZ,Ӯʱʤ,20171030,11.82,
300377.SZ,Ӯʱʤ,20171031,12.07,
300377.SZ,Ӯʱʤ,20171101,12.1,
300377.SZ,Ӯʱʤ,20171102,12.14,
300377.SZ,Ӯʱʤ,20171103,12.17,
300377.SZ,Ӯʱʤ,20171106,12.49,
300377.SZ,Ӯʱʤ,20171107,12.45,
300377.SZ,Ӯʱʤ,20171108,12.53,
300377.SZ,Ӯʱʤ,20171109,13.02,
300377.SZ,Ӯʱʤ,20171110,12.9,
300377.SZ,Ӯʱʤ,20171113,12.76,
300377.SZ,Ӯʱʤ,20171114,12.52,
300377.SZ,Ӯʱʤ,20171115,12.01,
300377.SZ,Ӯʱʤ,20171116,11.9,
300377.SZ,Ӯʱʤ,20171117,11.06,
300377.SZ,Ӯʱʤ,20171120,11.28,
300377.SZ,Ӯʱʤ,20171121,11.28,
300377.SZ,Ӯʱʤ,20171122,11.54,
300377.SZ,Ӯʱʤ,20171123,11.35,
300377.SZ,Ӯʱʤ,20171124,11.25,
300377.SZ,Ӯʱʤ,20171127,11.42,
300377.SZ,Ӯʱʤ,20171128,12.1,
300377.SZ,Ӯʱʤ,20171129,11.88,
300377.SZ,Ӯʱʤ,20171130,11.82,
300377.SZ,Ӯʱʤ,20171201,12.16,
300377.SZ,Ӯʱʤ,20171204,12.09,
300377.SZ,Ӯʱʤ,20171205,11.22,
300377.SZ,Ӯʱʤ,20171206,11.56,
300377.SZ,Ӯʱʤ,20171207,12.03,
300377.SZ,Ӯʱʤ,20171208,12.63,
300377.SZ,Ӯʱʤ,20171211,12.63,
300377.SZ,Ӯʱʤ,20171212,12.7,
300377.SZ,Ӯʱʤ,20171213,12.59,
300377.SZ,Ӯʱʤ,20171214,12.46,
300377.SZ,Ӯʱʤ,20171215,12.56,
300377.SZ,Ӯʱʤ,20171218,11.95,
300377.SZ,Ӯʱʤ,20171219,13.15,
300377.SZ,Ӯʱʤ,20171220,13.37,
300377.SZ,Ӯʱʤ,20171221,13.49,
300377.SZ,Ӯʱʤ,20171222,13.04,
300377.SZ,Ӯʱʤ,20171225,12.67,
300377.SZ,Ӯʱʤ,20171226,12.94,
300377.SZ,Ӯʱʤ,20171227,12.55,
300377.SZ,Ӯʱʤ,20171228,12.21,
300377.SZ,Ӯʱʤ,20171229,12.36,
300377.SZ,Ӯʱʤ,20180102,12.41,
300377.SZ,Ӯʱʤ,20180103,12.55,
300377.SZ,Ӯʱʤ,20180104,12.36,
300377.SZ,Ӯʱʤ,20180105,12.65,
300377.SZ,Ӯʱʤ,20180108,13.39,
300377.SZ,Ӯʱʤ,20180109,13.14,
300377.SZ,Ӯʱʤ,20180110,14.19,
300377.SZ,Ӯʱʤ,20180111,14.84,
300377.SZ,Ӯʱʤ,20180112,13.96,
300377.SZ,Ӯʱʤ,20180115,13.1,
300377.SZ,Ӯʱʤ,20180116,13.34,
300377.SZ,Ӯʱʤ,20180117,12.08,
300377.SZ,Ӯʱʤ,20180118,12.09,
300377.SZ,Ӯʱʤ,20180119,12.07,
300377.SZ,Ӯʱʤ,20180122,12.29,
300377.SZ,Ӯʱʤ,20180123,12.21,
300377.SZ,Ӯʱʤ,20180124,12.7,
300377.SZ,Ӯʱʤ,20180125,13.14,
300377.SZ,Ӯʱʤ,20180126,13.13,
300377.SZ,Ӯʱʤ,20180129,12.82,
300377.SZ,Ӯʱʤ,20180130,13.07,
300377.SZ,Ӯʱʤ,20180131,12.13,
300377.SZ,Ӯʱʤ,20180201,11.91,
300377.SZ,Ӯʱʤ,20180202,12.02,
300377.SZ,Ӯʱʤ,20180205,11.88,
300377.SZ,Ӯʱʤ,20180206,10.82,
300377.SZ,Ӯʱʤ,20180207,10.94,
300377.SZ,Ӯʱʤ,20180208,11.22,
300377.SZ,Ӯʱʤ,20180209,10.8,
300377.SZ,Ӯʱʤ,20180212,11.2,
300377.SZ,Ӯʱʤ,20180213,11.05,
300377.SZ,Ӯʱʤ,20180214,11.06,
300377.SZ,Ӯʱʤ,20180222,11.42,
300377.SZ,Ӯʱʤ,20180223,11.31,
300377.SZ,Ӯʱʤ,20180226,11.96,
300377.SZ,Ӯʱʤ,20180227,12.13,
300377.SZ,Ӯʱʤ,20180228,12.31,
300377.SZ,Ӯʱʤ,20180301,13.07,
300377.SZ,Ӯʱʤ,20180302,12.83,
300377.SZ,Ӯʱʤ,20180305,13.26,
300377.SZ,Ӯʱʤ,20180306,13.17,
300377.SZ,Ӯʱʤ,20180307,13.2,
300377.SZ,Ӯʱʤ,20180308,12.9,
300377.SZ,Ӯʱʤ,20180309,14.19,
300377.SZ,Ӯʱʤ,20180312,14.77,
300377.SZ,Ӯʱʤ,20180313,15.47,
300377.SZ,Ӯʱʤ,20180314,14.8,
300377.SZ,Ӯʱʤ,20180315,15.48,
300377.SZ,Ӯʱʤ,20180316,14.82,
300377.SZ,Ӯʱʤ,20180319,15.46,
300377.SZ,Ӯʱʤ,20180320,16.27,
300377.SZ,Ӯʱʤ,20180321,15.68,
300377.SZ,Ӯʱʤ,20180322,15.45,
300377.SZ,Ӯʱʤ,20180323,14.42,
300377.SZ,Ӯʱʤ,20180326,15.76,
