ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
002884.SZ,ม่ฯ๖ฑราต,20180103,52.72,
002884.SZ,ม่ฯ๖ฑราต,20180104,52.47,
002884.SZ,ม่ฯ๖ฑราต,20180105,53.02,
002884.SZ,ม่ฯ๖ฑราต,20180108,52.65,
002884.SZ,ม่ฯ๖ฑราต,20180109,52.6,
002884.SZ,ม่ฯ๖ฑราต,20180110,51.18,
002884.SZ,ม่ฯ๖ฑราต,20180111,51.69,
002884.SZ,ม่ฯ๖ฑราต,20180112,51.18,
002884.SZ,ม่ฯ๖ฑราต,20180115,49.13,
002884.SZ,ม่ฯ๖ฑราต,20180116,49.78,
002884.SZ,ม่ฯ๖ฑราต,20180117,50.89,
002884.SZ,ม่ฯ๖ฑราต,20180118,51.45,
002884.SZ,ม่ฯ๖ฑราต,20180119,51.4,
002884.SZ,ม่ฯ๖ฑราต,20180122,51.81,
002884.SZ,ม่ฯ๖ฑราต,20180123,51.58,
002884.SZ,ม่ฯ๖ฑราต,20180124,51.69,
002884.SZ,ม่ฯ๖ฑราต,20180125,51.3,
002884.SZ,ม่ฯ๖ฑราต,20180126,50.88,
002884.SZ,ม่ฯ๖ฑราต,20180129,51.13,
002884.SZ,ม่ฯ๖ฑราต,20180130,52.35,
002884.SZ,ม่ฯ๖ฑราต,20180131,51.38,
002884.SZ,ม่ฯ๖ฑราต,20180201,49.96,
002884.SZ,ม่ฯ๖ฑราต,20180202,49.94,
002884.SZ,ม่ฯ๖ฑราต,20180205,48.79,
002884.SZ,ม่ฯ๖ฑราต,20180206,46,
002884.SZ,ม่ฯ๖ฑราต,20180207,46.06,
002884.SZ,ม่ฯ๖ฑราต,20180208,46.5,
002884.SZ,ม่ฯ๖ฑราต,20180209,46.05,
002884.SZ,ม่ฯ๖ฑราต,20180212,46.97,
002884.SZ,ม่ฯ๖ฑราต,20180213,46.58,
002884.SZ,ม่ฯ๖ฑราต,20180214,46.66,
002884.SZ,ม่ฯ๖ฑราต,20180222,47.15,
002884.SZ,ม่ฯ๖ฑราต,20180223,47.63,
002884.SZ,ม่ฯ๖ฑราต,20180226,48.85,
002884.SZ,ม่ฯ๖ฑราต,20180227,50.2,
002884.SZ,ม่ฯ๖ฑราต,20180228,49.88,
002884.SZ,ม่ฯ๖ฑราต,20180301,50.72,
002884.SZ,ม่ฯ๖ฑราต,20180302,50.07,
002884.SZ,ม่ฯ๖ฑราต,20180305,50.47,
002884.SZ,ม่ฯ๖ฑราต,20180306,50.98,
002884.SZ,ม่ฯ๖ฑราต,20180307,51.47,
002884.SZ,ม่ฯ๖ฑราต,20180308,52.9,
002884.SZ,ม่ฯ๖ฑราต,20180309,52.97,
002884.SZ,ม่ฯ๖ฑราต,20180312,52.86,
002884.SZ,ม่ฯ๖ฑราต,20180313,51.85,
002884.SZ,ม่ฯ๖ฑราต,20180314,52.09,
002884.SZ,ม่ฯ๖ฑราต,20180315,50.12,
002884.SZ,ม่ฯ๖ฑราต,20180316,50.46,
002884.SZ,ม่ฯ๖ฑราต,20180319,51.14,
002884.SZ,ม่ฯ๖ฑราต,20180320,51.64,
002884.SZ,ม่ฯ๖ฑราต,20180321,50.99,
002884.SZ,ม่ฯ๖ฑราต,20180322,51.58,
002884.SZ,ม่ฯ๖ฑราต,20180323,48.34,
002884.SZ,ม่ฯ๖ฑราต,20180326,49,
