代码,简称,日期,收盘价(元),
600315.SH,上海家化,20010315,3.1513,
600315.SH,上海家化,20010316,3.0734,
600315.SH,上海家化,20010319,3.0289,
600315.SH,上海家化,20010320,3.0512,
600315.SH,上海家化,20010321,3.053,
600315.SH,上海家化,20010322,3.0697,
600315.SH,上海家化,20010323,3.0122,
600315.SH,上海家化,20010326,3.0549,
600315.SH,上海家化,20010327,3.0419,
600315.SH,上海家化,20010328,3.079,
600315.SH,上海家化,20010329,3.0623,
600315.SH,上海家化,20010330,3.1068,
600315.SH,上海家化,20010402,3.1142,
600315.SH,上海家化,20010403,3.092,
600315.SH,上海家化,20010404,3.0493,
600315.SH,上海家化,20010405,3.1253,
600315.SH,上海家化,20010406,3.1327,
600315.SH,上海家化,20010409,3.1364,
600315.SH,上海家化,20010410,3.142,
600315.SH,上海家化,20010411,3.1383,
600315.SH,上海家化,20010412,3.1383,
600315.SH,上海家化,20010413,3.1383,
600315.SH,上海家化,20010416,3.1735,
600315.SH,上海家化,20010417,3.205,
600315.SH,上海家化,20010418,3.2236,
600315.SH,上海家化,20010419,3.2514,
600315.SH,上海家化,20010420,3.2273,
600315.SH,上海家化,20010423,3.1958,
600315.SH,上海家化,20010424,3.2069,
600315.SH,上海家化,20010425,3.1179,
600315.SH,上海家化,20010426,3.092,
600315.SH,上海家化,20010427,3.1068,
600315.SH,上海家化,20010430,3.1012,
600315.SH,上海家化,20010508,3.1327,
600315.SH,上海家化,20010509,3.0938,
600315.SH,上海家化,20010510,3.1031,
600315.SH,上海家化,20010511,3.1123,
600315.SH,上海家化,20010514,3.192,
600315.SH,上海家化,20010515,3.2254,
600315.SH,上海家化,20010516,3.2199,
600315.SH,上海家化,20010517,3.1939,
600315.SH,上海家化,20010518,3.1976,
600315.SH,上海家化,20010521,3.2254,
600315.SH,上海家化,20010522,3.2087,
600315.SH,上海家化,20010523,3.1791,
600315.SH,上海家化,20010524,3.1568,
600315.SH,上海家化,20010525,3.1476,
600315.SH,上海家化,20010528,3.1179,
600315.SH,上海家化,20010529,3.1309,
600315.SH,上海家化,20010530,3.1791,
600315.SH,上海家化,20010531,3.2069,
600315.SH,上海家化,20010601,3.1828,
600315.SH,上海家化,20010604,3.192,
600315.SH,上海家化,20010605,3.205,
600315.SH,上海家化,20010606,3.2773,
600315.SH,上海家化,20010607,3.2347,
600315.SH,上海家化,20010608,3.2199,
600315.SH,上海家化,20010611,3.3218,
600315.SH,上海家化,20010612,3.3904,
600315.SH,上海家化,20010613,3.4163,
600315.SH,上海家化,20010614,3.3644,
600315.SH,上海家化,20010615,3.4849,
600315.SH,上海家化,20010618,3.472,
600315.SH,上海家化,20010619,3.433,
600315.SH,上海家化,20010620,3.3885,
600315.SH,上海家化,20010621,3.4219,
600315.SH,上海家化,20010622,3.4238,
600315.SH,上海家化,20010625,3.4923,
600315.SH,上海家化,20010626,3.4664,
600315.SH,上海家化,20010627,3.4256,
600315.SH,上海家化,20010628,3.433,
600315.SH,上海家化,20010629,3.4312,
600315.SH,上海家化,20010702,3.3978,
600315.SH,上海家化,20010703,3.4108,
600315.SH,上海家化,20010704,3.3811,
600315.SH,上海家化,20010705,3.3422,
600315.SH,上海家化,20010706,3.3088,
600315.SH,上海家化,20010709,3.2829,
600315.SH,上海家化,20010710,3.37,
600315.SH,上海家化,20010711,3.3088,
600315.SH,上海家化,20010712,3.3181,
600315.SH,上海家化,20010713,3.3144,
600315.SH,上海家化,20010716,3.2736,
600315.SH,上海家化,20010717,3.2773,
600315.SH,上海家化,20010718,3.2718,
600315.SH,上海家化,20010719,3.3181,
600315.SH,上海家化,20010720,3.396,
600315.SH,上海家化,20010723,3.3774,
600315.SH,上海家化,20010724,3.3107,
600315.SH,上海家化,20010725,3.3144,
600315.SH,上海家化,20010726,3.294,
600315.SH,上海家化,20010727,3.2569,
600315.SH,上海家化,20010730,3.1198,
600315.SH,上海家化,20010731,3.092,
600315.SH,上海家化,20010801,3.2161,
600315.SH,上海家化,20010802,3.1754,
600315.SH,上海家化,20010803,3.1865,
600315.SH,上海家化,20010806,3.1142,
600315.SH,上海家化,20010807,3.1513,
600315.SH,上海家化,20010808,3.1995,
600315.SH,上海家化,20010809,3.2662,
600315.SH,上海家化,20010810,3.2773,
600315.SH,上海家化,20010813,3.281,
600315.SH,上海家化,20010814,3.2217,
600315.SH,上海家化,20010815,3.2495,
600315.SH,上海家化,20010816,3.1846,
600315.SH,上海家化,20010817,3.2254,
600315.SH,上海家化,20010820,3.2718,
600315.SH,上海家化,20010821,3.2903,
600315.SH,上海家化,20010822,3.3144,
600315.SH,上海家化,20010823,3.3385,
600315.SH,上海家化,20010824,3.2773,
600315.SH,上海家化,20010827,3.2069,
600315.SH,上海家化,20010828,3.2903,
600315.SH,上海家化,20010829,3.2532,
600315.SH,上海家化,20010830,3.2625,
600315.SH,上海家化,20010831,3.2606,
600315.SH,上海家化,20010903,3.1958,
600315.SH,上海家化,20010904,3.2625,
600315.SH,上海家化,20010905,3.281,
600315.SH,上海家化,20010906,3.2996,
600315.SH,上海家化,20010907,3.192,
600315.SH,上海家化,20010910,3.2977,
600315.SH,上海家化,20010911,3.3478,
600315.SH,上海家化,20010912,3.3737,
600315.SH,上海家化,20010913,3.3441,
600315.SH,上海家化,20010914,3.3181,
600315.SH,上海家化,20010917,3.3237,
600315.SH,上海家化,20010918,3.3533,
600315.SH,上海家化,20010919,3.3941,
600315.SH,上海家化,20010920,3.3644,
600315.SH,上海家化,20010921,3.3422,
600315.SH,上海家化,20010924,3.3088,
600315.SH,上海家化,20010925,3.3088,
600315.SH,上海家化,20010926,3.2347,
600315.SH,上海家化,20010927,3.2792,
600315.SH,上海家化,20010928,3.2217,
600315.SH,上海家化,20011008,3.1012,
600315.SH,上海家化,20011009,3.1717,
600315.SH,上海家化,20011010,3.1049,
600315.SH,上海家化,20011011,2.9251,
600315.SH,上海家化,20011012,2.9622,
600315.SH,上海家化,20011015,2.8825,
600315.SH,上海家化,20011016,2.8102,
600315.SH,上海家化,20011017,2.7509,
600315.SH,上海家化,20011018,2.7509,
600315.SH,上海家化,20011019,2.5933,
600315.SH,上海家化,20011022,2.4932,
600315.SH,上海家化,20011023,2.7435,
600315.SH,上海家化,20011024,3.0178,
600315.SH,上海家化,20011025,2.9251,
600315.SH,上海家化,20011026,2.9752,
600315.SH,上海家化,20011029,3.0141,
600315.SH,上海家化,20011030,2.9993,
600315.SH,上海家化,20011031,2.9826,
600315.SH,上海家化,20011101,3.0363,
600315.SH,上海家化,20011102,2.9937,
600315.SH,上海家化,20011105,2.9307,
600315.SH,上海家化,20011106,2.8843,
600315.SH,上海家化,20011107,2.7416,
600315.SH,上海家化,20011108,2.7601,
600315.SH,上海家化,20011109,2.7824,
600315.SH,上海家化,20011112,2.7768,
600315.SH,上海家化,20011113,2.7249,
600315.SH,上海家化,20011114,2.7416,
600315.SH,上海家化,20011115,2.7583,
600315.SH,上海家化,20011116,2.8139,
600315.SH,上海家化,20011119,2.9066,
600315.SH,上海家化,20011120,2.9678,
600315.SH,上海家化,20011121,2.9678,
600315.SH,上海家化,20011122,2.9715,
600315.SH,上海家化,20011123,2.9529,
600315.SH,上海家化,20011126,2.9103,
600315.SH,上海家化,20011127,2.9919,
600315.SH,上海家化,20011128,3.0586,
600315.SH,上海家化,20011129,3.0549,
600315.SH,上海家化,20011130,3.0994,
600315.SH,上海家化,20011203,3.1031,
600315.SH,上海家化,20011204,3.1253,
600315.SH,上海家化,20011205,3.0994,
