´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
000790.SZ,Ì©ºÏ½¡¿µ,19980327,4.6913,
000790.SZ,Ì©ºÏ½¡¿µ,19980330,4.3723,
000790.SZ,Ì©ºÏ½¡¿µ,19980331,4.3131,
000790.SZ,Ì©ºÏ½¡¿µ,19980401,4.4992,
000790.SZ,Ì©ºÏ½¡¿µ,19980402,4.3783,
000790.SZ,Ì©ºÏ½¡¿µ,19980403,4.3546,
000790.SZ,Ì©ºÏ½¡¿µ,19980406,4.2775,
000790.SZ,Ì©ºÏ½¡¿µ,19980407,4.3083,
000790.SZ,Ì©ºÏ½¡¿µ,19980408,4.2301,
000790.SZ,Ì©ºÏ½¡¿µ,19980409,4.1957,
000790.SZ,Ì©ºÏ½¡¿µ,19980410,4.6237,
000790.SZ,Ì©ºÏ½¡¿µ,19980413,4.8015,
000790.SZ,Ì©ºÏ½¡¿µ,19980414,4.6237,
000790.SZ,Ì©ºÏ½¡¿µ,19980415,4.7577,
000790.SZ,Ì©ºÏ½¡¿µ,19980416,4.6095,
000790.SZ,Ì©ºÏ½¡¿µ,19980417,4.421,
000790.SZ,Ì©ºÏ½¡¿µ,19980420,4.4162,
000790.SZ,Ì©ºÏ½¡¿µ,19980421,4.4518,
000790.SZ,Ì©ºÏ½¡¿µ,19980422,4.6118,
000790.SZ,Ì©ºÏ½¡¿µ,19980423,4.4779,
000790.SZ,Ì©ºÏ½¡¿µ,19980424,4.3984,
000790.SZ,Ì©ºÏ½¡¿µ,19980427,4.4091,
000790.SZ,Ì©ºÏ½¡¿µ,19980428,4.453,
000790.SZ,Ì©ºÏ½¡¿µ,19980429,4.4956,
000790.SZ,Ì©ºÏ½¡¿µ,19980430,4.5348,
000790.SZ,Ì©ºÏ½¡¿µ,19980504,4.7458,
000790.SZ,Ì©ºÏ½¡¿µ,19980505,4.6178,
000790.SZ,Ì©ºÏ½¡¿µ,19980506,4.613,
000790.SZ,Ì©ºÏ½¡¿µ,19980507,4.4885,
000790.SZ,Ì©ºÏ½¡¿µ,19980508,4.517,
000790.SZ,Ì©ºÏ½¡¿µ,19980511,4.4162,
000790.SZ,Ì©ºÏ½¡¿µ,19980512,4.4079,
000790.SZ,Ì©ºÏ½¡¿µ,19980513,4.4221,
000790.SZ,Ì©ºÏ½¡¿µ,19980514,4.4518,
000790.SZ,Ì©ºÏ½¡¿µ,19980515,4.5051,
000790.SZ,Ì©ºÏ½¡¿µ,19980518,4.5039,
000790.SZ,Ì©ºÏ½¡¿µ,19980519,4.415,
000790.SZ,Ì©ºÏ½¡¿µ,19980520,4.3557,
000790.SZ,Ì©ºÏ½¡¿µ,19980521,4.4162,
000790.SZ,Ì©ºÏ½¡¿µ,19980522,4.3664,
000790.SZ,Ì©ºÏ½¡¿µ,19980525,4.3415,
000790.SZ,Ì©ºÏ½¡¿µ,19980526,4.0214,
000790.SZ,Ì©ºÏ½¡¿µ,19980527,3.9218,
000790.SZ,Ì©ºÏ½¡¿µ,19980528,3.8886,
