ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
600275.SH,*STВ§гу,20030114,5.5205,
600275.SH,*STВ§гу,20030115,5.4493,
600275.SH,*STВ§гу,20030116,5.6868,
600275.SH,*STВ§гу,20030117,5.6488,
600275.SH,*STВ§гу,20030120,5.511,
600275.SH,*STВ§гу,20030121,5.4018,
600275.SH,*STВ§гу,20030122,5.4635,
600275.SH,*STВ§гу,20030123,5.4208,
600275.SH,*STВ§гу,20030124,5.4968,
600275.SH,*STВ§гу,20030127,5.5538,
600275.SH,*STВ§гу,20030128,5.5253,
600275.SH,*STВ§гу,20030129,5.644,
600275.SH,*STВ§гу,20030210,5.5918,
600275.SH,*STВ§гу,20030211,5.625,
600275.SH,*STВ§гу,20030212,5.6298,
600275.SH,*STВ§гу,20030213,5.6108,
600275.SH,*STВ§гу,20030214,5.625,
600275.SH,*STВ§гу,20030217,5.492,
600275.SH,*STВ§гу,20030218,5.435,
600275.SH,*STВ§гу,20030219,5.5015,
600275.SH,*STВ§гу,20030220,5.4873,
600275.SH,*STВ§гу,20030221,5.4018,
600275.SH,*STВ§гу,20030224,5.4065,
600275.SH,*STВ§гу,20030225,5.4445,
600275.SH,*STВ§гу,20030226,5.3828,
600275.SH,*STВ§гу,20030227,5.3162,
600275.SH,*STВ§гу,20030228,5.3162,
600275.SH,*STВ§гу,20030303,5.302,
600275.SH,*STВ§гу,20030304,5.3542,
600275.SH,*STВ§гу,20030305,5.359,
600275.SH,*STВ§гу,20030306,5.302,
600275.SH,*STВ§гу,20030307,5.264,
600275.SH,*STВ§гу,20030310,5.1167,
600275.SH,*STВ§гу,20030311,5.131,
600275.SH,*STВ§гу,20030312,5.1405,
600275.SH,*STВ§гу,20030313,5.1595,
600275.SH,*STВ§гу,20030314,5.15,
600275.SH,*STВ§гу,20030317,5.112,
600275.SH,*STВ§гу,20030318,5.188,
600275.SH,*STВ§гу,20030319,5.1737,
600275.SH,*STВ§гу,20030320,5.1595,
600275.SH,*STВ§гу,20030321,5.169,
600275.SH,*STВ§гу,20030324,5.15,
600275.SH,*STВ§гу,20030325,5.0929,
600275.SH,*STВ§гу,20030326,5.1167,
600275.SH,*STВ§гу,20030327,5.2877,
600275.SH,*STВ§гу,20030328,5.207,
600275.SH,*STВ§гу,20030331,5.188,
600275.SH,*STВ§гу,20030401,5.3067,
600275.SH,*STВ§гу,20030402,5.2877,
600275.SH,*STВ§гу,20030403,5.2355,
600275.SH,*STВ§гу,20030404,5.2735,
600275.SH,*STВ§гу,20030407,5.2402,
600275.SH,*STВ§гу,20030408,5.1927,
600275.SH,*STВ§гу,20030409,5.2022,
600275.SH,*STВ§гу,20030410,5.1785,
600275.SH,*STВ§гу,20030411,5.1357,
600275.SH,*STВ§гу,20030414,5.1595,
600275.SH,*STВ§гу,20030415,5.6583,
600275.SH,*STВ§гу,20030416,5.4255,
600275.SH,*STВ§гу,20030417,5.3732,
600275.SH,*STВ§гу,20030418,5.378,
600275.SH,*STВ§гу,20030421,5.378,
600275.SH,*STВ§гу,20030422,5.4303,
600275.SH,*STВ§гу,20030423,5.3447,
600275.SH,*STВ§гу,20030424,5.302,
600275.SH,*STВ§гу,20030425,5.2117,
600275.SH,*STВ§гу,20030428,5.3067,
600275.SH,*STВ§гу,20030429,5.169,
600275.SH,*STВ§гу,20030430,5.131,
600275.SH,*STВ§гу,20030512,5.0834,
600275.SH,*STВ§гу,20030513,4.8792,
600275.SH,*STВ§гу,20030514,4.8934,
600275.SH,*STВ§гу,20030515,5.0549,
600275.SH,*STВ§гу,20030516,5.0264,
600275.SH,*STВ§гу,20030519,5.0597,
600275.SH,*STВ§гу,20030520,5.0027,
600275.SH,*STВ§гу,20030521,5.0122,
600275.SH,*STВ§гу,20030522,4.9694,
600275.SH,*STВ§гу,20030523,5.0217,
600275.SH,*STВ§гу,20030526,5.0644,
600275.SH,*STВ§гу,20030527,5.0692,
600275.SH,*STВ§гу,20030528,5.0692,
600275.SH,*STВ§гу,20030529,5.1405,
600275.SH,*STВ§гу,20030530,5.1215,
600275.SH,*STВ§гу,20030602,5.1927,
600275.SH,*STВ§гу,20030603,5.207,
600275.SH,*STВ§гу,20030604,5.1785,
600275.SH,*STВ§гу,20030605,5.207,
600275.SH,*STВ§гу,20030606,5.1452,
600275.SH,*STВ§гу,20030609,5.0977,
600275.SH,*STВ§гу,20030610,5.1167,
600275.SH,*STВ§гу,20030611,5.1737,
600275.SH,*STВ§гу,20030612,5.15,
600275.SH,*STВ§гу,20030613,5.1547,
600275.SH,*STВ§гу,20030616,5.131,
600275.SH,*STВ§гу,20030617,5.1167,
600275.SH,*STВ§гу,20030618,5.0882,
600275.SH,*STВ§гу,20030619,5.0787,
600275.SH,*STВ§гу,20030620,5.0217,
600275.SH,*STВ§гу,20030623,4.9314,
600275.SH,*STВ§гу,20030624,4.8269,
600275.SH,*STВ§гу,20030625,4.8649,
600275.SH,*STВ§гу,20030626,4.8982,
600275.SH,*STВ§гу,20030627,5.1167,
600275.SH,*STВ§гу,20030630,4.9647,
600275.SH,*STВ§гу,20030701,4.9694,
600275.SH,*STВ§гу,20030702,4.9267,
600275.SH,*STВ§гу,20030703,4.8467,
600275.SH,*STВ§гу,20030704,4.8333,
600275.SH,*STВ§гу,20030707,4.7067,
600275.SH,*STВ§гу,20030708,4.6333,
600275.SH,*STВ§гу,20030709,4.58,
600275.SH,*STВ§гу,20030710,4.6467,
600275.SH,*STВ§гу,20030711,4.64,
600275.SH,*STВ§гу,20030714,4.6133,
600275.SH,*STВ§гу,20030715,4.5333,
600275.SH,*STВ§гу,20030716,4.4467,
600275.SH,*STВ§гу,20030717,4.52,
600275.SH,*STВ§гу,20030718,4.3733,
600275.SH,*STВ§гу,20030721,4.22,
600275.SH,*STВ§гу,20030722,4.12,
600275.SH,*STВ§гу,20030723,4.16,
600275.SH,*STВ§гу,20030724,4.14,
600275.SH,*STВ§гу,20030725,4.1,
600275.SH,*STВ§гу,20030728,4.1267,
600275.SH,*STВ§гу,20030729,4.1,
600275.SH,*STВ§гу,20030730,4.1333,
600275.SH,*STВ§гу,20030731,4.0867,
600275.SH,*STВ§гу,20030801,4.1133,
600275.SH,*STВ§гу,20030804,4.1867,
600275.SH,*STВ§гу,20030805,4.1667,
600275.SH,*STВ§гу,20030806,4.2,
600275.SH,*STВ§гу,20030807,4.2467,
600275.SH,*STВ§гу,20030808,4.2867,
600275.SH,*STВ§гу,20030811,4.36,
600275.SH,*STВ§гу,20030812,4.4667,
600275.SH,*STВ§гу,20030813,4.4667,
600275.SH,*STВ§гу,20030814,4.4867,
600275.SH,*STВ§гу,20030815,4.3133,
600275.SH,*STВ§гу,20030818,4.1933,
600275.SH,*STВ§гу,20030819,4.2133,
600275.SH,*STВ§гу,20030820,4.1733,
600275.SH,*STВ§гу,20030821,4.1467,
600275.SH,*STВ§гу,20030822,4.1467,
600275.SH,*STВ§гу,20030825,4.08,
600275.SH,*STВ§гу,20030826,4,
600275.SH,*STВ§гу,20030827,4.06,
600275.SH,*STВ§гу,20030828,4.0333,
600275.SH,*STВ§гу,20030829,3.9467,
600275.SH,*STВ§гу,20030901,3.98,
600275.SH,*STВ§гу,20030902,3.96,
600275.SH,*STВ§гу,20030903,4,
600275.SH,*STВ§гу,20030904,4.08,
600275.SH,*STВ§гу,20030905,3.98,
600275.SH,*STВ§гу,20030908,3.9933,
600275.SH,*STВ§гу,20030909,4.0067,
600275.SH,*STВ§гу,20030910,4.0067,
600275.SH,*STВ§гу,20030911,4.0067,
600275.SH,*STВ§гу,20030912,3.9733,
600275.SH,*STВ§гу,20030915,3.9133,
600275.SH,*STВ§гу,20030916,3.9267,
600275.SH,*STВ§гу,20030917,3.8667,
600275.SH,*STВ§гу,20030918,3.7,
600275.SH,*STВ§гу,20030919,3.52,
600275.SH,*STВ§гу,20030922,3.4267,
600275.SH,*STВ§гу,20030923,3.4867,
600275.SH,*STВ§гу,20030924,3.5333,
600275.SH,*STВ§гу,20030925,3.48,
600275.SH,*STВ§гу,20030926,3.4667,
600275.SH,*STВ§гу,20030929,3.3267,
600275.SH,*STВ§гу,20030930,3.34,
600275.SH,*STВ§гу,20031008,3.3467,
600275.SH,*STВ§гу,20031009,3.3467,
600275.SH,*STВ§гу,20031010,3.4133,
600275.SH,*STВ§гу,20031013,3.48,
600275.SH,*STВ§гу,20031014,3.4867,
600275.SH,*STВ§гу,20031015,3.4533,
600275.SH,*STВ§гу,20031016,3.4733,
600275.SH,*STВ§гу,20031017,3.4267,
600275.SH,*STВ§гу,20031020,3.34,
600275.SH,*STВ§гу,20031021,3.1867,
600275.SH,*STВ§гу,20031022,3.2333,
600275.SH,*STВ§гу,20031023,3.1867,
600275.SH,*STВ§гу,20031024,3.0933,
600275.SH,*STВ§гу,20031027,2.8933,
600275.SH,*STВ§гу,20031028,2.9,
600275.SH,*STВ§гу,20031029,2.7467,
600275.SH,*STВ§гу,20031030,2.7533,
600275.SH,*STВ§гу,20031031,2.88,
600275.SH,*STВ§гу,20031103,2.8533,
600275.SH,*STВ§гу,20031104,2.8467,
600275.SH,*STВ§гу,20031105,2.8333,
600275.SH,*STВ§гу,20031106,2.56,
600275.SH,*STВ§гу,20031107,2.4467,
600275.SH,*STВ§гу,20031110,2.4733,
600275.SH,*STВ§гу,20031111,2.6267,
600275.SH,*STВ§гу,20031112,2.58,
600275.SH,*STВ§гу,20031113,2.6733,
600275.SH,*STВ§гу,20031114,2.68,
600275.SH,*STВ§гу,20031117,2.6267,
600275.SH,*STВ§гу,20031118,2.5467,
600275.SH,*STВ§гу,20031119,2.6267,
600275.SH,*STВ§гу,20031120,2.7867,
600275.SH,*STВ§гу,20031121,2.9067,
600275.SH,*STВ§гу,20031124,3.0267,
600275.SH,*STВ§гу,20031125,3.14,
600275.SH,*STВ§гу,20031126,3.0933,
600275.SH,*STВ§гу,20031127,2.9867,
600275.SH,*STВ§гу,20031128,2.9933,
600275.SH,*STВ§гу,20031201,3.2467,
600275.SH,*STВ§гу,20031202,3.1933,
600275.SH,*STВ§гу,20031203,3.2933,
600275.SH,*STВ§гу,20031204,3.3667,
600275.SH,*STВ§гу,20031205,3.3133,
600275.SH,*STВ§гу,20031208,3.22,
600275.SH,*STВ§гу,20031209,3.2133,
600275.SH,*STВ§гу,20031210,3.3667,
600275.SH,*STВ§гу,20031211,3.4933,
600275.SH,*STВ§гу,20031212,3.3933,
600275.SH,*STВ§гу,20031215,3.2667,
600275.SH,*STВ§гу,20031216,3.32,
600275.SH,*STВ§гу,20031217,3.1867,
600275.SH,*STВ§гу,20031218,3.0467,
600275.SH,*STВ§гу,20031219,2.7467,
600275.SH,*STВ§гу,20031222,2.8067,
600275.SH,*STВ§гу,20031223,2.74,
600275.SH,*STВ§гу,20031224,2.7933,
600275.SH,*STВ§гу,20031225,2.72,
600275.SH,*STВ§гу,20031226,2.7733,
600275.SH,*STВ§гу,20031229,2.7067,
600275.SH,*STВ§гу,20031230,2.7,
600275.SH,*STВ§гу,20031231,2.56,
600275.SH,*STВ§гу,20040102,2.56,
600275.SH,*STВ§гу,20040105,2.4867,
600275.SH,*STВ§гу,20040106,2.66,
600275.SH,*STВ§гу,20040107,2.6333,
600275.SH,*STВ§гу,20040108,2.7267,
600275.SH,*STВ§гу,20040109,2.7067,
600275.SH,*STВ§гу,20040112,2.7133,
600275.SH,*STВ§гу,20040113,2.78,
600275.SH,*STВ§гу,20040114,2.9333,
600275.SH,*STВ§гу,20040115,2.8333,
600275.SH,*STВ§гу,20040116,2.8,
600275.SH,*STВ§гу,20040129,2.9267,
600275.SH,*STВ§гу,20040130,3.0533,
600275.SH,*STВ§гу,20040202,3.18,
600275.SH,*STВ§гу,20040203,3.3,
600275.SH,*STВ§гу,20040204,3.3467,
600275.SH,*STВ§гу,20040205,3.6667,
600275.SH,*STВ§гу,20040206,3.4933,
600275.SH,*STВ§гу,20040209,3.54,
600275.SH,*STВ§гу,20040210,3.6267,
600275.SH,*STВ§гу,20040211,3.7467,
600275.SH,*STВ§гу,20040212,3.6867,
600275.SH,*STВ§гу,20040213,3.52,
600275.SH,*STВ§гу,20040216,3.6,
600275.SH,*STВ§гу,20040217,3.68,
600275.SH,*STВ§гу,20040218,3.6267,
600275.SH,*STВ§гу,20040219,3.7333,
600275.SH,*STВ§гу,20040220,3.8667,
600275.SH,*STВ§гу,20040223,3.66,
600275.SH,*STВ§гу,20040224,3.54,
600275.SH,*STВ§гу,20040225,3.4867,
600275.SH,*STВ§гу,20040226,3.4733,
600275.SH,*STВ§гу,20040227,3.5267,
600275.SH,*STВ§гу,20040301,3.52,
600275.SH,*STВ§гу,20040302,3.6933,
600275.SH,*STВ§гу,20040303,3.7667,
600275.SH,*STВ§гу,20040304,3.8333,
600275.SH,*STВ§гу,20040305,3.72,
600275.SH,*STВ§гу,20040308,3.4867,
600275.SH,*STВ§гу,20040309,3.4333,
600275.SH,*STВ§гу,20040310,3.5333,
600275.SH,*STВ§гу,20040311,3.5867,
600275.SH,*STВ§гу,20040312,3.5,
600275.SH,*STВ§гу,20040315,3.58,
600275.SH,*STВ§гу,20040316,3.7133,
600275.SH,*STВ§гу,20040317,3.6667,
600275.SH,*STВ§гу,20040318,3.6067,
600275.SH,*STВ§гу,20040319,3.64,
600275.SH,*STВ§гу,20040322,3.6133,
600275.SH,*STВ§гу,20040323,3.6267,
600275.SH,*STВ§гу,20040324,3.6467,
600275.SH,*STВ§гу,20040325,3.5867,
600275.SH,*STВ§гу,20040326,3.5667,
600275.SH,*STВ§гу,20040329,3.4667,
600275.SH,*STВ§гу,20040330,3.5133,
600275.SH,*STВ§гу,20040331,3.54,
600275.SH,*STВ§гу,20040401,3.5333,
600275.SH,*STВ§гу,20040402,3.5467,
600275.SH,*STВ§гу,20040405,3.4933,
600275.SH,*STВ§гу,20040406,3.6467,
600275.SH,*STВ§гу,20040407,3.6267,
600275.SH,*STВ§гу,20040408,3.5667,
600275.SH,*STВ§гу,20040409,3.4467,
600275.SH,*STВ§гу,20040412,3.5067,
600275.SH,*STВ§гу,20040413,3.44,
600275.SH,*STВ§гу,20040414,3.2933,
600275.SH,*STВ§гу,20040415,3.1933,
600275.SH,*STВ§гу,20040416,3.1333,
600275.SH,*STВ§гу,20040419,3,
600275.SH,*STВ§гу,20040420,3.04,
600275.SH,*STВ§гу,20040421,3.0467,
600275.SH,*STВ§гу,20040422,3.0667,
600275.SH,*STВ§гу,20040423,3.0933,
600275.SH,*STВ§гу,20040426,2.96,
600275.SH,*STВ§гу,20040427,2.8667,
600275.SH,*STВ§гу,20040428,2.8933,
600275.SH,*STВ§гу,20040429,2.8333,
600275.SH,*STВ§гу,20040430,2.8733,
600275.SH,*STВ§гу,20040510,2.7867,
600275.SH,*STВ§гу,20040511,2.8267,
600275.SH,*STВ§гу,20040512,2.92,
600275.SH,*STВ§гу,20040513,2.9667,
600275.SH,*STВ§гу,20040514,2.88,
600275.SH,*STВ§гу,20040517,2.9467,
600275.SH,*STВ§гу,20040518,2.9867,
600275.SH,*STВ§гу,20040519,2.9467,
600275.SH,*STВ§гу,20040520,2.9,
600275.SH,*STВ§гу,20040521,2.8933,
600275.SH,*STВ§гу,20040524,2.84,
600275.SH,*STВ§гу,20040525,2.6867,
600275.SH,*STВ§гу,20040526,2.6867,
600275.SH,*STВ§гу,20040527,2.7667,
600275.SH,*STВ§гу,20040528,2.7533,
600275.SH,*STВ§гу,20040531,2.7667,
600275.SH,*STВ§гу,20040601,2.82,
600275.SH,*STВ§гу,20040602,2.78,
600275.SH,*STВ§гу,20040603,2.7133,
600275.SH,*STВ§гу,20040604,2.7333,
600275.SH,*STВ§гу,20040607,2.7067,
600275.SH,*STВ§гу,20040608,2.6533,
600275.SH,*STВ§гу,20040609,2.5733,
600275.SH,*STВ§гу,20040610,2.5533,
600275.SH,*STВ§гу,20040611,2.5467,
600275.SH,*STВ§гу,20040614,2.4667,
600275.SH,*STВ§гу,20040615,2.58,
600275.SH,*STВ§гу,20040616,2.5933,
600275.SH,*STВ§гу,20040617,2.5133,
600275.SH,*STВ§гу,20040618,2.52,
600275.SH,*STВ§гу,20040621,2.5867,
600275.SH,*STВ§гу,20040622,2.6,
600275.SH,*STВ§гу,20040623,2.5533,
600275.SH,*STВ§гу,20040624,2.5333,
600275.SH,*STВ§гу,20040625,2.4733,
600275.SH,*STВ§гу,20040628,2.4067,
600275.SH,*STВ§гу,20040629,2.4467,
600275.SH,*STВ§гу,20040630,2.3933,
600275.SH,*STВ§гу,20040701,2.4733,
600275.SH,*STВ§гу,20040702,2.44,
600275.SH,*STВ§гу,20040705,2.56,
600275.SH,*STВ§гу,20040706,2.56,
600275.SH,*STВ§гу,20040707,2.54,
600275.SH,*STВ§гу,20040708,2.5133,
600275.SH,*STВ§гу,20040709,2.4867,
600275.SH,*STВ§гу,20040712,2.4133,
600275.SH,*STВ§гу,20040713,2.42,
600275.SH,*STВ§гу,20040714,2.34,
600275.SH,*STВ§гу,20040715,2.2867,
600275.SH,*STВ§гу,20040716,2.3467,
600275.SH,*STВ§гу,20040719,2.32,
600275.SH,*STВ§гу,20040720,2.3067,
600275.SH,*STВ§гу,20040721,2.3333,
600275.SH,*STВ§гу,20040722,2.2733,
600275.SH,*STВ§гу,20040723,2.2667,
600275.SH,*STВ§гу,20040726,2.38,
600275.SH,*STВ§гу,20040727,2.3667,
600275.SH,*STВ§гу,20040728,2.3133,
600275.SH,*STВ§гу,20040729,2.3333,
600275.SH,*STВ§гу,20040730,2.2667,
600275.SH,*STВ§гу,20040802,2.28,
600275.SH,*STВ§гу,20040803,2.2333,
600275.SH,*STВ§гу,20040804,2.2867,
600275.SH,*STВ§гу,20040805,2.26,
600275.SH,*STВ§гу,20040806,2.2667,
600275.SH,*STВ§гу,20040809,2.26,
600275.SH,*STВ§гу,20040810,2.2733,
600275.SH,*STВ§гу,20040811,2.2333,
600275.SH,*STВ§гу,20040812,2.1333,
600275.SH,*STВ§гу,20040813,2.1267,
600275.SH,*STВ§гу,20040816,2.0467,
600275.SH,*STВ§гу,20040817,2.0467,
600275.SH,*STВ§гу,20040818,2.0333,
600275.SH,*STВ§гу,20040819,1.96,
600275.SH,*STВ§гу,20040820,2.0467,
600275.SH,*STВ§гу,20040823,2.0667,
600275.SH,*STВ§гу,20040824,2.12,
600275.SH,*STВ§гу,20040825,2.0933,
600275.SH,*STВ§гу,20040826,2.0267,
600275.SH,*STВ§гу,20040827,2.0133,
600275.SH,*STВ§гу,20040830,2.0467,
600275.SH,*STВ§гу,20040831,2.1067,
600275.SH,*STВ§гу,20040901,2.0933,
600275.SH,*STВ§гу,20040902,2.1667,
600275.SH,*STВ§гу,20040903,2.16,
600275.SH,*STВ§гу,20040906,2.1733,
600275.SH,*STВ§гу,20040907,2.1533,
600275.SH,*STВ§гу,20040908,2.1333,
600275.SH,*STВ§гу,20040909,2.0667,
600275.SH,*STВ§гу,20040910,2.08,
600275.SH,*STВ§гу,20040913,2.0533,
600275.SH,*STВ§гу,20040914,2.2133,
600275.SH,*STВ§гу,20040915,2.3267,
600275.SH,*STВ§гу,20040916,2.3133,
600275.SH,*STВ§гу,20040917,2.3933,
600275.SH,*STВ§гу,20040920,2.4867,
600275.SH,*STВ§гу,20040921,2.4467,
600275.SH,*STВ§гу,20040922,2.3867,
600275.SH,*STВ§гу,20040923,2.46,
600275.SH,*STВ§гу,20040924,2.46,
600275.SH,*STВ§гу,20040927,2.4333,
600275.SH,*STВ§гу,20040928,2.4733,
600275.SH,*STВ§гу,20040929,2.3,
600275.SH,*STВ§гу,20040930,2.1733,
600275.SH,*STВ§гу,20041008,2.22,
600275.SH,*STВ§гу,20041011,2.2,
600275.SH,*STВ§гу,20041012,2.1533,
600275.SH,*STВ§гу,20041013,2.04,
600275.SH,*STВ§гу,20041014,2.0067,
600275.SH,*STВ§гу,20041015,2.0267,
600275.SH,*STВ§гу,20041018,2.0067,
600275.SH,*STВ§гу,20041019,2.0067,
600275.SH,*STВ§гу,20041020,1.92,
600275.SH,*STВ§гу,20041021,1.7733,
600275.SH,*STВ§гу,20041022,1.82,
600275.SH,*STВ§гу,20041025,1.7667,
600275.SH,*STВ§гу,20041026,1.84,
600275.SH,*STВ§гу,20041027,1.92,
600275.SH,*STВ§гу,20041028,1.8867,
600275.SH,*STВ§гу,20041029,1.8533,
600275.SH,*STВ§гу,20041101,1.9067,
600275.SH,*STВ§гу,20041102,1.8533,
600275.SH,*STВ§гу,20041103,1.8867,
600275.SH,*STВ§гу,20041104,1.8267,
600275.SH,*STВ§гу,20041105,1.8533,
600275.SH,*STВ§гу,20041108,1.84,
600275.SH,*STВ§гу,20041109,1.8467,
600275.SH,*STВ§гу,20041110,1.9133,
600275.SH,*STВ§гу,20041111,1.9267,
600275.SH,*STВ§гу,20041112,1.9133,
600275.SH,*STВ§гу,20041115,1.9333,
600275.SH,*STВ§гу,20041116,1.9267,
600275.SH,*STВ§гу,20041117,1.9,
600275.SH,*STВ§гу,20041118,1.92,
600275.SH,*STВ§гу,20041119,1.9667,
600275.SH,*STВ§гу,20041122,2.0133,
600275.SH,*STВ§гу,20041123,2.0467,
600275.SH,*STВ§гу,20041124,1.9533,
600275.SH,*STВ§гу,20041125,1.9267,
600275.SH,*STВ§гу,20041126,2.12,
600275.SH,*STВ§гу,20041129,2.0333,
600275.SH,*STВ§гу,20041130,2.1467,
600275.SH,*STВ§гу,20041201,2.3,
600275.SH,*STВ§гу,20041202,2.3667,
600275.SH,*STВ§гу,20041203,2.3067,
600275.SH,*STВ§гу,20041206,2.3867,
600275.SH,*STВ§гу,20041207,2.2333,
600275.SH,*STВ§гу,20041208,2.2467,
600275.SH,*STВ§гу,20041209,2.1467,
600275.SH,*STВ§гу,20041210,2.0467,
600275.SH,*STВ§гу,20041213,2.0333,
600275.SH,*STВ§гу,20041214,2.02,
600275.SH,*STВ§гу,20041215,1.92,
600275.SH,*STВ§гу,20041216,1.9333,
600275.SH,*STВ§гу,20041217,1.94,
600275.SH,*STВ§гу,20041220,1.9867,
600275.SH,*STВ§гу,20041221,2.0267,
600275.SH,*STВ§гу,20041222,2.0933,
600275.SH,*STВ§гу,20041223,2.0733,
600275.SH,*STВ§гу,20041224,2.0467,
600275.SH,*STВ§гу,20041227,2.0133,
600275.SH,*STВ§гу,20041228,2,
600275.SH,*STВ§гу,20041229,2.0467,
600275.SH,*STВ§гу,20041230,2.0067,
600275.SH,*STВ§гу,20041231,1.9333,
600275.SH,*STВ§гу,20050104,1.9067,
600275.SH,*STВ§гу,20050105,2,
600275.SH,*STВ§гу,20050106,1.9467,
600275.SH,*STВ§гу,20050107,1.96,
600275.SH,*STВ§гу,20050110,2,
600275.SH,*STВ§гу,20050111,2.02,
600275.SH,*STВ§гу,20050112,2.0133,
600275.SH,*STВ§гу,20050113,2,
600275.SH,*STВ§гу,20050114,1.94,
600275.SH,*STВ§гу,20050117,1.8733,
600275.SH,*STВ§гу,20050118,1.9533,
600275.SH,*STВ§гу,20050119,1.96,
600275.SH,*STВ§гу,20050120,1.96,
600275.SH,*STВ§гу,20050121,2.0067,
600275.SH,*STВ§гу,20050124,2.06,
600275.SH,*STВ§гу,20050125,2.0133,
600275.SH,*STВ§гу,20050126,2,
600275.SH,*STВ§гу,20050127,1.9467,
600275.SH,*STВ§гу,20050128,1.9067,
600275.SH,*STВ§гу,20050131,1.9067,
600275.SH,*STВ§гу,20050201,1.7333,
600275.SH,*STВ§гу,20050202,1.82,
600275.SH,*STВ§гу,20050203,1.76,
600275.SH,*STВ§гу,20050204,1.7467,
600275.SH,*STВ§гу,20050216,1.7933,
600275.SH,*STВ§гу,20050217,1.82,
600275.SH,*STВ§гу,20050218,1.8,
600275.SH,*STВ§гу,20050221,1.8333,
600275.SH,*STВ§гу,20050222,1.8733,
600275.SH,*STВ§гу,20050223,1.8733,
600275.SH,*STВ§гу,20050224,1.9133,
600275.SH,*STВ§гу,20050225,1.88,
600275.SH,*STВ§гу,20050228,1.86,
600275.SH,*STВ§гу,20050301,1.94,
600275.SH,*STВ§гу,20050302,1.9067,
600275.SH,*STВ§гу,20050303,1.94,
600275.SH,*STВ§гу,20050304,1.9067,
600275.SH,*STВ§гу,20050307,1.9067,
600275.SH,*STВ§гу,20050308,1.9133,
600275.SH,*STВ§гу,20050309,1.9,
600275.SH,*STВ§гу,20050310,1.84,
600275.SH,*STВ§гу,20050311,1.8133,
600275.SH,*STВ§гу,20050314,1.78,
600275.SH,*STВ§гу,20050315,1.7933,
600275.SH,*STВ§гу,20050316,1.76,
600275.SH,*STВ§гу,20050317,1.7267,
600275.SH,*STВ§гу,20050318,1.6667,
600275.SH,*STВ§гу,20050321,1.6667,
600275.SH,*STВ§гу,20050322,1.5733,
600275.SH,*STВ§гу,20050323,1.5733,
600275.SH,*STВ§гу,20050324,1.6133,
600275.SH,*STВ§гу,20050325,1.5933,
600275.SH,*STВ§гу,20050328,1.5867,
600275.SH,*STВ§гу,20050329,1.5933,
600275.SH,*STВ§гу,20050330,1.5267,
600275.SH,*STВ§гу,20050331,1.5267,
600275.SH,*STВ§гу,20050401,1.5667,
600275.SH,*STВ§гу,20050404,1.6267,
600275.SH,*STВ§гу,20050405,1.5933,
600275.SH,*STВ§гу,20050406,1.62,
600275.SH,*STВ§гу,20050407,1.62,
600275.SH,*STВ§гу,20050408,1.62,
600275.SH,*STВ§гу,20050411,1.6533,
600275.SH,*STВ§гу,20050412,1.58,
600275.SH,*STВ§гу,20050413,1.6133,
600275.SH,*STВ§гу,20050414,1.5667,
600275.SH,*STВ§гу,20050415,1.4667,
600275.SH,*STВ§гу,20050418,1.4267,
600275.SH,*STВ§гу,20050419,1.52,
600275.SH,*STВ§гу,20050420,1.4533,
600275.SH,*STВ§гу,20050421,1.3867,
600275.SH,*STВ§гу,20050422,1.3133,
600275.SH,*STВ§гу,20050425,1.32,
600275.SH,*STВ§гу,20050426,1.3333,
600275.SH,*STВ§гу,20050427,1.2867,
600275.SH,*STВ§гу,20050428,1.3267,
600275.SH,*STВ§гу,20050429,1.46,
600275.SH,*STВ§гу,20050509,1.4,
600275.SH,*STВ§гу,20050510,1.4333,
600275.SH,*STВ§гу,20050511,1.4267,
600275.SH,*STВ§гу,20050512,1.4333,
600275.SH,*STВ§гу,20050513,1.4733,
600275.SH,*STВ§гу,20050516,1.46,
600275.SH,*STВ§гу,20050517,1.44,
600275.SH,*STВ§гу,20050518,1.5,
600275.SH,*STВ§гу,20050519,1.5133,
600275.SH,*STВ§гу,20050520,1.4733,
600275.SH,*STВ§гу,20050523,1.46,
600275.SH,*STВ§гу,20050524,1.52,
600275.SH,*STВ§гу,20050525,1.5267,
600275.SH,*STВ§гу,20050526,1.5133,
600275.SH,*STВ§гу,20050527,1.5,
600275.SH,*STВ§гу,20050530,1.5133,
600275.SH,*STВ§гу,20050531,1.5133,
600275.SH,*STВ§гу,20050601,1.5133,
600275.SH,*STВ§гу,20050602,1.4933,
600275.SH,*STВ§гу,20050603,1.4867,
600275.SH,*STВ§гу,20050606,1.52,
600275.SH,*STВ§гу,20050607,1.5067,
600275.SH,*STВ§гу,20050608,1.6133,
600275.SH,*STВ§гу,20050609,1.6133,
600275.SH,*STВ§гу,20050610,1.58,
600275.SH,*STВ§гу,20050613,1.58,
600275.SH,*STВ§гу,20050614,1.5533,
600275.SH,*STВ§гу,20050615,1.4867,
600275.SH,*STВ§гу,20050616,1.4867,
600275.SH,*STВ§гу,20050617,1.46,
600275.SH,*STВ§гу,20050620,1.48,
600275.SH,*STВ§гу,20050621,1.4667,
600275.SH,*STВ§гу,20050622,1.5267,
600275.SH,*STВ§гу,20050623,1.48,
600275.SH,*STВ§гу,20050624,1.4933,
600275.SH,*STВ§гу,20050627,1.5267,
