´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
000735.SZ,ÂÞÅ£É½,19970611,1.925,
000735.SZ,ÂÞÅ£É½,19970612,2.0419,
000735.SZ,ÂÞÅ£É½,19970613,2.2379,
000735.SZ,ÂÞÅ£É½,19970616,2.2396,
000735.SZ,ÂÞÅ£É½,19970617,2.1141,
000735.SZ,ÂÞÅ£É½,19970618,2.1605,
000735.SZ,ÂÞÅ£É½,19970619,2.0797,
000735.SZ,ÂÞÅ£É½,19970620,2.2018,
000735.SZ,ÂÞÅ£É½,19970623,2.3118,
000735.SZ,ÂÞÅ£É½,19970624,2.2826,
000735.SZ,ÂÞÅ£É½,19970625,2.2465,
000735.SZ,ÂÞÅ£É½,19970626,2.1966,
000735.SZ,ÂÞÅ£É½,19970627,2.0969,
000735.SZ,ÂÞÅ£É½,19970702,2.1313,
000735.SZ,ÂÞÅ£É½,19970703,1.999,
000735.SZ,ÂÞÅ£É½,19970704,2.0368,
000735.SZ,ÂÞÅ£É½,19970707,1.8907,
000735.SZ,ÂÞÅ£É½,19970708,1.9646,
000735.SZ,ÂÞÅ£É½,19970709,1.9715,
000735.SZ,ÂÞÅ£É½,19970710,1.8907,
000735.SZ,ÂÞÅ£É½,19970711,2.0282,
000735.SZ,ÂÞÅ£É½,19970714,2.0935,
000735.SZ,ÂÞÅ£É½,19970715,2.0385,
000735.SZ,ÂÞÅ£É½,19970716,2.0196,
000735.SZ,ÂÞÅ£É½,19970717,2.054,
000735.SZ,ÂÞÅ£É½,19970718,2.0436,
000735.SZ,ÂÞÅ£É½,19970721,2.0454,
000735.SZ,ÂÞÅ£É½,19970722,2.0608,
000735.SZ,ÂÞÅ£É½,19970723,2.0076,
000735.SZ,ÂÞÅ£É½,19970724,1.98,
000735.SZ,ÂÞÅ£É½,19970725,1.9422,
000735.SZ,ÂÞÅ£É½,19970728,1.9268,
000735.SZ,ÂÞÅ£É½,19970729,1.925,
000735.SZ,ÂÞÅ£É½,19970730,1.999,
000735.SZ,ÂÞÅ£É½,19970731,1.9629,
000735.SZ,ÂÞÅ£É½,19970801,1.9697,
000735.SZ,ÂÞÅ£É½,19970804,2.0093,
000735.SZ,ÂÞÅ£É½,19970805,2.0007,
000735.SZ,ÂÞÅ£É½,19970806,1.9491,
000735.SZ,ÂÞÅ£É½,19970807,1.9525,
000735.SZ,ÂÞÅ£É½,19970808,1.8993,
000735.SZ,ÂÞÅ£É½,19970811,1.815,
000735.SZ,ÂÞÅ£É½,19970812,1.8013,
000735.SZ,ÂÞÅ£É½,19970813,1.7532,
000735.SZ,ÂÞÅ£É½,19970814,1.7875,
000735.SZ,ÂÞÅ£É½,19970815,1.8133,
000735.SZ,ÂÞÅ£É½,19970818,1.7394,
000735.SZ,ÂÞÅ£É½,19970819,1.7807,
000735.SZ,ÂÞÅ£É½,19970820,1.7446,
000735.SZ,ÂÞÅ£É½,19970821,1.7704,
000735.SZ,ÂÞÅ£É½,19970822,1.8322,
000735.SZ,ÂÞÅ£É½,19970825,1.8666,
