����,���,����,���̼�(Ԫ),
600234.SH,STɽˮ,20010608,8.8994,
600234.SH,STɽˮ,20010611,8.9079,
600234.SH,STɽˮ,20010612,9.0992,
600234.SH,STɽˮ,20010613,10.0087,
600234.SH,STɽˮ,20010614,9.7494,
600234.SH,STɽˮ,20010615,10.7227,
600234.SH,STɽˮ,20010618,10.7227,
600234.SH,STɽˮ,20010619,10.4209,
600234.SH,STɽˮ,20010620,10.0724,
600234.SH,STɽˮ,20010621,10.1659,
600234.SH,STɽˮ,20010622,10.1574,
600234.SH,STɽˮ,20010625,10.6249,
600234.SH,STɽˮ,20010626,10.5272,
600234.SH,STɽˮ,20010627,10.5952,
600234.SH,STɽˮ,20010628,10.2424,
600234.SH,STɽˮ,20010629,10.1532,
600234.SH,STɽˮ,20010702,9.9449,
600234.SH,STɽˮ,20010703,10.0724,
600234.SH,STɽˮ,20010704,9.9917,
600234.SH,STɽˮ,20010705,9.6899,
600234.SH,STɽˮ,20010706,9.6304,
600234.SH,STɽˮ,20010709,9.5539,
600234.SH,STɽˮ,20010710,9.8854,
600234.SH,STɽˮ,20010711,9.6474,
600234.SH,STɽˮ,20010712,9.5497,
600234.SH,STɽˮ,20010713,9.5454,
600234.SH,STɽˮ,20010716,9.3202,
600234.SH,STɽˮ,20010717,9.2479,
600234.SH,STɽˮ,20010718,9.1374,
600234.SH,STɽˮ,20010719,9.2819,
600234.SH,STɽˮ,20010720,9.5199,
600234.SH,STɽˮ,20010723,9.3712,
600234.SH,STɽˮ,20010724,9.1459,
600234.SH,STɽˮ,20010725,9.1034,
600234.SH,STɽˮ,20010726,9.1842,
600234.SH,STɽˮ,20010727,8.2832,
600234.SH,STɽˮ,20010730,8.024,
600234.SH,STɽˮ,20010731,7.7265,
600234.SH,STɽˮ,20010801,8.0622,
600234.SH,STɽˮ,20010802,8.1812,
600234.SH,STɽˮ,20010803,8.1855,
600234.SH,STɽˮ,20010806,7.8625,
600234.SH,STɽˮ,20010807,7.99,
600234.SH,STɽˮ,20010808,8.0282,
600234.SH,STɽˮ,20010809,8.143,
600234.SH,STɽˮ,20010810,8.3725,
600234.SH,STɽˮ,20010813,8.381,
600234.SH,STɽˮ,20010814,8.177,
600234.SH,STɽˮ,20010815,8.2237,
600234.SH,STɽˮ,20010816,8.2407,
600234.SH,STɽˮ,20010817,8.1047,
600234.SH,STɽˮ,20010820,8.33,
600234.SH,STɽˮ,20010821,8.3937,
600234.SH,STɽˮ,20010822,8.4065,
600234.SH,STɽˮ,20010823,8.4575,
600234.SH,STɽˮ,20010824,8.5764,
600234.SH,STɽˮ,20010827,8.33,
600234.SH,STɽˮ,20010828,8.449,
600234.SH,STɽˮ,20010829,8.6359,
600234.SH,STɽˮ,20010830,8.9207,
600234.SH,STɽˮ,20010831,8.8909,
600234.SH,STɽˮ,20010903,8.8824,
600234.SH,STɽˮ,20010904,8.9589,
600234.SH,STɽˮ,20010905,8.8994,
600234.SH,STɽˮ,20010906,8.7719,
600234.SH,STɽˮ,20010907,8.2237,
600234.SH,STɽˮ,20010910,8.4447,
600234.SH,STɽˮ,20010911,8.415,
600234.SH,STɽˮ,20010912,8.415,
600234.SH,STɽˮ,20010913,8.2025,
600234.SH,STɽˮ,20010914,8.2025,
600234.SH,STɽˮ,20010917,7.9517,
600234.SH,STɽˮ,20010918,8.0112,
600234.SH,STɽˮ,20010919,8.245,
600234.SH,STɽˮ,20010920,8.1387,
600234.SH,STɽˮ,20010921,8.1515,
600234.SH,STɽˮ,20010924,7.9815,
600234.SH,STɽˮ,20010925,8.075,
600234.SH,STɽˮ,20010926,7.9815,
600234.SH,STɽˮ,20010927,7.9815,
600234.SH,STɽˮ,20010928,7.6712,
600234.SH,STɽˮ,20011008,6.9657,
600234.SH,STɽˮ,20011009,7.0847,
600234.SH,STɽˮ,20011010,7.0762,
600234.SH,STɽˮ,20011011,6.7235,
600234.SH,STɽˮ,20011012,6.834,
600234.SH,STɽˮ,20011015,6.715,
600234.SH,STɽˮ,20011016,6.5025,
600234.SH,STɽˮ,20011017,6.5025,
600234.SH,STɽˮ,20011018,6.3027,
600234.SH,STɽˮ,20011019,5.814,
600234.SH,STɽˮ,20011022,5.61,
600234.SH,STɽˮ,20011023,6.171,
600234.SH,STɽˮ,20011024,6.7362,
600234.SH,STɽˮ,20011025,6.4047,
600234.SH,STɽˮ,20011026,6.562,
600234.SH,STɽˮ,20011029,6.7065,
600234.SH,STɽˮ,20011030,6.6512,
600234.SH,STɽˮ,20011031,6.6172,
600234.SH,STɽˮ,20011101,6.6725,
600234.SH,STɽˮ,20011102,6.528,
600234.SH,STɽˮ,20011105,6.46,
600234.SH,STɽˮ,20011106,6.4175,
600234.SH,STɽˮ,20011107,5.9712,
600234.SH,STɽˮ,20011108,5.9755,
600234.SH,STɽˮ,20011109,6.0435,
600234.SH,STɽˮ,20011112,6.0265,
600234.SH,STɽˮ,20011113,5.9882,
600234.SH,STɽˮ,20011114,5.95,
600234.SH,STɽˮ,20011115,5.9712,
600234.SH,STɽˮ,20011116,6.1582,
600234.SH,STɽˮ,20011119,6.3197,
600234.SH,STɽˮ,20011120,6.5067,
600234.SH,STɽˮ,20011121,6.5577,
600234.SH,STɽˮ,20011122,6.6002,
600234.SH,STɽˮ,20011123,6.6725,
600234.SH,STɽˮ,20011126,6.5875,
600234.SH,STɽˮ,20011127,6.596,
600234.SH,STɽˮ,20011128,6.6852,
600234.SH,STɽˮ,20011129,6.715,
600234.SH,STɽˮ,20011130,6.8,
600234.SH,STɽˮ,20011203,6.8722,
600234.SH,STɽˮ,20011204,6.902,
600234.SH,STɽˮ,20011205,6.6215,
600234.SH,STɽˮ,20011206,6.647,
600234.SH,STɽˮ,20011207,6.63,
600234.SH,STɽˮ,20011210,6.613,
600234.SH,STɽˮ,20011211,6.5067,
600234.SH,STɽˮ,20011212,6.477,
600234.SH,STɽˮ,20011213,6.256,
600234.SH,STɽˮ,20011214,6.2815,
600234.SH,STɽˮ,20011217,6.2475,
600234.SH,STɽˮ,20011218,6.4302,
600234.SH,STɽˮ,20011219,6.29,
600234.SH,STɽˮ,20011220,6.0052,
600234.SH,STɽˮ,20011221,6.1795,
600234.SH,STɽˮ,20011224,6.7957,
600234.SH,STɽˮ,20011225,6.8637,
600234.SH,STɽˮ,20011226,6.8297,
600234.SH,STɽˮ,20011227,6.9827,
600234.SH,STɽˮ,20011228,6.9572,
600234.SH,STɽˮ,20011231,6.7405,
600234.SH,STɽˮ,20020104,6.5747,
600234.SH,STɽˮ,20020107,6.2815,
600234.SH,STɽˮ,20020108,6.2815,
600234.SH,STɽˮ,20020109,6.2305,
600234.SH,STɽˮ,20020110,6.4047,
600234.SH,STɽˮ,20020111,6.1667,
600234.SH,STɽˮ,20020114,6.0392,
600234.SH,STɽˮ,20020115,5.4357,
600234.SH,STɽˮ,20020116,5.2487,
600234.SH,STɽˮ,20020117,4.8067,
600234.SH,STɽˮ,20020118,4.6877,
600234.SH,STɽˮ,20020121,4.3817,
600234.SH,STɽˮ,20020122,4.2585,
600234.SH,STɽˮ,20020123,4.675,
600234.SH,STɽˮ,20020124,4.8322,
600234.SH,STɽˮ,20020125,4.811,
600234.SH,STɽˮ,20020128,4.3392,
600234.SH,STɽˮ,20020129,4.7727,
600234.SH,STɽˮ,20020130,4.9427,
600234.SH,STɽˮ,20020131,5.3125,
600234.SH,STɽˮ,20020201,5.2742,
600234.SH,STɽˮ,20020204,5.474,
600234.SH,STɽˮ,20020205,5.406,
600234.SH,STɽˮ,20020206,5.1807,
600234.SH,STɽˮ,20020207,5.287,
600234.SH,STɽˮ,20020208,5.2912,
600234.SH,STɽˮ,20020225,5.5037,
600234.SH,STɽˮ,20020226,5.8012,
600234.SH,STɽˮ,20020227,5.7842,
600234.SH,STɽˮ,20020228,5.7587,
600234.SH,STɽˮ,20020301,5.8097,
600234.SH,STɽˮ,20020304,6.0095,
600234.SH,STɽˮ,20020305,6.0775,
600234.SH,STɽˮ,20020306,6.0265,
600234.SH,STɽˮ,20020307,6.1965,
600234.SH,STɽˮ,20020308,6.2347,
600234.SH,STɽˮ,20020311,6.2347,
600234.SH,STɽˮ,20020312,6.3325,
600234.SH,STɽˮ,20020313,6.1157,
600234.SH,STɽˮ,20020314,6.4557,
600234.SH,STɽˮ,20020315,6.1285,
600234.SH,STɽˮ,20020318,6.1412,
600234.SH,STɽˮ,20020319,6.3452,
600234.SH,STɽˮ,20020320,6.4472,
600234.SH,STɽˮ,20020321,6.3537,
600234.SH,STɽˮ,20020322,6.29,
600234.SH,STɽˮ,20020325,6.2772,
600234.SH,STɽˮ,20020326,6.2092,
600234.SH,STɽˮ,20020327,6.1667,
600234.SH,STɽˮ,20020328,6.2177,
600234.SH,STɽˮ,20020329,5.9287,
600234.SH,STɽˮ,20020401,5.899,
600234.SH,STɽˮ,20020402,5.9457,
600234.SH,STɽˮ,20020403,6.0052,
600234.SH,STɽˮ,20020404,6.154,
600234.SH,STɽˮ,20020405,6.0647,
600234.SH,STɽˮ,20020408,6.0775,
600234.SH,STɽˮ,20020409,6.273,
600234.SH,STɽˮ,20020410,6.3325,
600234.SH,STɽˮ,20020411,6.1582,
600234.SH,STɽˮ,20020412,6.1455,
600234.SH,STɽˮ,20020415,6.0562,
600234.SH,STɽˮ,20020416,6.086,
600234.SH,STɽˮ,20020417,6.0987,
600234.SH,STɽˮ,20020418,6.1157,
600234.SH,STɽˮ,20020419,6.0817,
600234.SH,STɽˮ,20020422,5.9585,
600234.SH,STɽˮ,20020423,5.8565,
600234.SH,STɽˮ,20020424,5.814,
600234.SH,STɽˮ,20020425,5.9415,
600234.SH,STɽˮ,20020426,6.0435,
600234.SH,STɽˮ,20020429,6.2135,
600234.SH,STɽˮ,20020430,6.1625,
600234.SH,STɽˮ,20020508,6.1242,
600234.SH,STɽˮ,20020509,6.0307,
600234.SH,STɽˮ,20020510,5.9712,
600234.SH,STɽˮ,20020513,5.9202,
600234.SH,STɽˮ,20020514,5.95,
600234.SH,STɽˮ,20020515,5.8735,
600234.SH,STɽˮ,20020516,5.6355,
600234.SH,STɽˮ,20020517,5.695,
600234.SH,STɽˮ,20020520,5.5292,
600234.SH,STɽˮ,20020521,5.7502,
600234.SH,STɽˮ,20020522,5.6312,
600234.SH,STɽˮ,20020523,5.6185,
600234.SH,STɽˮ,20020524,5.6185,
600234.SH,STɽˮ,20020527,5.5675,
600234.SH,STɽˮ,20020528,5.5632,
600234.SH,STɽˮ,20020529,5.3507,
600234.SH,STɽˮ,20020530,5.3635,
600234.SH,STɽˮ,20020531,5.3507,
600234.SH,STɽˮ,20020603,5.2317,
600234.SH,STɽˮ,20020604,5.2827,
600234.SH,STɽˮ,20020605,5.1255,
600234.SH,STɽˮ,20020606,5.389,
600234.SH,STɽˮ,20020607,5.4612,
600234.SH,STɽˮ,20020610,5.3465,
600234.SH,STɽˮ,20020611,5.406,
600234.SH,STɽˮ,20020612,5.338,
600234.SH,STɽˮ,20020613,5.2572,
600234.SH,STɽˮ,20020614,5.1085,
600234.SH,STɽˮ,20020617,5.0915,
600234.SH,STɽˮ,20020618,5.2402,
600234.SH,STɽˮ,20020619,5.168,
600234.SH,STɽˮ,20020620,5.2232,
600234.SH,STɽˮ,20020621,5.3932,
600234.SH,STɽˮ,20020624,5.933,
600234.SH,STɽˮ,20020625,5.8225,
600234.SH,STɽˮ,20020626,5.848,
600234.SH,STɽˮ,20020627,5.8225,
600234.SH,STɽˮ,20020628,5.78,
600234.SH,STɽˮ,20020701,5.6015,
600234.SH,STɽˮ,20020702,5.7035,
600234.SH,STɽˮ,20020703,5.6567,
600234.SH,STɽˮ,20020704,5.61,
600234.SH,STɽˮ,20020705,5.7035,
600234.SH,STɽˮ,20020708,5.695,
600234.SH,STɽˮ,20020709,5.6907,
600234.SH,STɽˮ,20020710,5.6142,
600234.SH,STɽˮ,20020711,5.5632,
600234.SH,STɽˮ,20020712,5.5377,
600234.SH,STɽˮ,20020715,5.4612,
600234.SH,STɽˮ,20020716,5.4825,
600234.SH,STɽˮ,20020717,5.4655,
600234.SH,STɽˮ,20020718,5.474,
600234.SH,STɽˮ,20020719,5.559,
600234.SH,STɽˮ,20020722,5.4782,
600234.SH,STɽˮ,20020723,5.4825,
600234.SH,STɽˮ,20020724,5.4952,
600234.SH,STɽˮ,20020725,5.4442,
600234.SH,STɽˮ,20020726,5.4442,
600234.SH,STɽˮ,20020729,5.491,
600234.SH,STɽˮ,20020730,5.491,
600234.SH,STɽˮ,20020731,5.44,
600234.SH,STɽˮ,20020801,5.4825,
600234.SH,STɽˮ,20020802,5.5802,
600234.SH,STɽˮ,20020805,5.5632,
600234.SH,STɽˮ,20020806,5.6057,
600234.SH,STɽˮ,20020807,5.5845,
600234.SH,STɽˮ,20020808,5.5165,
600234.SH,STɽˮ,20020809,5.4612,
600234.SH,STɽˮ,20020812,5.4315,
600234.SH,STɽˮ,20020813,5.4357,
600234.SH,STɽˮ,20020814,5.4825,
600234.SH,STɽˮ,20020815,5.4272,
600234.SH,STɽˮ,20020816,5.4782,
600234.SH,STɽˮ,20020819,5.4315,
600234.SH,STɽˮ,20020820,5.4782,
600234.SH,STɽˮ,20020821,5.5505,
600234.SH,STɽˮ,20020822,5.6482,
600234.SH,STɽˮ,20020823,5.5802,
600234.SH,STɽˮ,20020826,5.7035,
600234.SH,STɽˮ,20020827,5.7842,
600234.SH,STɽˮ,20020828,5.746,
600234.SH,STɽˮ,20020829,5.6142,
600234.SH,STɽˮ,20020830,5.525,
600234.SH,STɽˮ,20020902,5.6015,
600234.SH,STɽˮ,20020903,5.6015,
600234.SH,STɽˮ,20020904,5.559,
600234.SH,STɽˮ,20020905,5.4612,
600234.SH,STɽˮ,20020906,5.4442,
600234.SH,STɽˮ,20020909,5.4485,
600234.SH,STɽˮ,20020910,5.508,
600234.SH,STɽˮ,20020911,5.474,
600234.SH,STɽˮ,20020912,5.4825,
600234.SH,STɽˮ,20020913,5.5207,
600234.SH,STɽˮ,20020916,5.4442,
600234.SH,STɽˮ,20020917,5.355,
600234.SH,STɽˮ,20020918,5.1807,
600234.SH,STɽˮ,20020919,5.2827,
600234.SH,STɽˮ,20020920,5.253,
600234.SH,STɽˮ,20020923,5.2062,
600234.SH,STɽˮ,20020924,5.1977,
600234.SH,STɽˮ,20020925,5.2317,
600234.SH,STɽˮ,20020926,5.1977,
600234.SH,STɽˮ,20020927,5.202,
600234.SH,STɽˮ,20021008,5.1425,
600234.SH,STɽˮ,20021009,5.1425,
600234.SH,STɽˮ,20021010,5.0362,
600234.SH,STɽˮ,20021011,5.0787,
600234.SH,STɽˮ,20021014,5.0617,
600234.SH,STɽˮ,20021015,5.049,
600234.SH,STɽˮ,20021016,5.1085,
600234.SH,STɽˮ,20021017,4.9725,
600234.SH,STɽˮ,20021018,4.9512,
600234.SH,STɽˮ,20021021,4.93,
600234.SH,STɽˮ,20021022,5.015,
600234.SH,STɽˮ,20021023,5.1425,
600234.SH,STɽˮ,20021024,5.0532,
600234.SH,STɽˮ,20021025,5.0065,
600234.SH,STɽˮ,20021028,4.845,
600234.SH,STɽˮ,20021029,4.8195,
600234.SH,STɽˮ,20021030,4.7175,
600234.SH,STɽˮ,20021031,4.7472,
600234.SH,STɽˮ,20021101,4.7175,
600234.SH,STɽˮ,20021104,4.7812,
600234.SH,STɽˮ,20021105,4.9257,
600234.SH,STɽˮ,20021106,4.845,
600234.SH,STɽˮ,20021107,4.8237,
600234.SH,STɽˮ,20021108,4.6325,
600234.SH,STɽˮ,20021111,4.5815,
600234.SH,STɽˮ,20021112,4.42,
600234.SH,STɽˮ,20021113,4.42,
600234.SH,STɽˮ,20021114,4.3392,
600234.SH,STɽˮ,20021115,4.3392,
600234.SH,STɽˮ,20021118,4.7727,
600234.SH,STɽˮ,20021119,4.9045,
600234.SH,STɽˮ,20021120,4.7047,
600234.SH,STɽˮ,20021121,4.8195,
600234.SH,STɽˮ,20021122,4.76,
600234.SH,STɽˮ,20021125,4.6452,
600234.SH,STɽˮ,20021126,4.7047,
600234.SH,STɽˮ,20021127,4.4455,
600234.SH,STɽˮ,20021128,4.5942,
600234.SH,STɽˮ,20021129,4.7812,
600234.SH,STɽˮ,20021202,4.7345,
600234.SH,STɽˮ,20021203,4.8662,
600234.SH,STɽˮ,20021204,4.8152,
600234.SH,STɽˮ,20021205,4.794,
600234.SH,STɽˮ,20021206,4.7727,
600234.SH,STɽˮ,20021209,4.7557,
600234.SH,STɽˮ,20021210,4.522,
600234.SH,STɽˮ,20021211,4.5347,
600234.SH,STɽˮ,20021212,4.5687,
600234.SH,STɽˮ,20021213,4.6155,
600234.SH,STɽˮ,20021216,4.624,
600234.SH,STɽˮ,20021217,4.794,
600234.SH,STɽˮ,20021218,4.794,
600234.SH,STɽˮ,20021219,4.8662,
600234.SH,STɽˮ,20021220,4.862,
600234.SH,STɽˮ,20021223,4.7812,
600234.SH,STɽˮ,20021224,4.8577,
600234.SH,STɽˮ,20021225,4.7812,
600234.SH,STɽˮ,20021226,4.5857,
600234.SH,STɽˮ,20021227,4.5432,
