´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002345.SZ,³±ºê»ù,20100128,5.7862,
002345.SZ,³±ºê»ù,20100129,6.0142,
002345.SZ,³±ºê»ù,20100201,6.0203,
002345.SZ,³±ºê»ù,20100202,6.1902,
002345.SZ,³±ºê»ù,20100203,5.7357,
002345.SZ,³±ºê»ù,20100204,5.953,
002345.SZ,³±ºê»ù,20100205,5.5827,
002345.SZ,³±ºê»ù,20100208,5.5337,
002345.SZ,³±ºê»ù,20100209,5.5306,
002345.SZ,³±ºê»ù,20100210,5.5398,
002345.SZ,³±ºê»ù,20100211,5.6515,
002345.SZ,³±ºê»ù,20100212,5.7908,
002345.SZ,³±ºê»ù,20100222,5.7923,
002345.SZ,³±ºê»ù,20100223,5.8,
002345.SZ,³±ºê»ù,20100224,6.0815,
002345.SZ,³±ºê»ù,20100225,6.2438,
002345.SZ,³±ºê»ù,20100226,6.2438,
002345.SZ,³±ºê»ù,20100301,6.3356,
002345.SZ,³±ºê»ù,20100302,6.4901,
002345.SZ,³±ºê»ù,20100303,6.6554,
002345.SZ,³±ºê»ù,20100304,6.4243,
002345.SZ,³±ºê»ù,20100305,6.9967,
002345.SZ,³±ºê»ù,20100308,7.0548,
002345.SZ,³±ºê»ù,20100309,7.3578,
002345.SZ,³±ºê»ù,20100310,7.2997,
002345.SZ,³±ºê»ù,20100311,7.1696,
002345.SZ,³±ºê»ù,20100312,6.963,
002345.SZ,³±ºê»ù,20100315,7.1115,
002345.SZ,³±ºê»ù,20100316,7.1375,
002345.SZ,³±ºê»ù,20100317,7.1558,
002345.SZ,³±ºê»ù,20100318,6.9936,
002345.SZ,³±ºê»ù,20100319,7.0808,
002345.SZ,³±ºê»ù,20100322,7.6532,
002345.SZ,³±ºê»ù,20100323,7.6945,
002345.SZ,³±ºê»ù,20100324,8.2577,
002345.SZ,³±ºê»ù,20100325,8.2424,
002345.SZ,³±ºê»ù,20100326,8.4933,
002345.SZ,³±ºê»ù,20100329,8.6464,
002345.SZ,³±ºê»ù,20100330,8.8729,
002345.SZ,³±ºê»ù,20100331,8.9968,
002345.SZ,³±ºê»ù,20100401,8.9984,
002345.SZ,³±ºê»ù,20100402,8.3648,
002345.SZ,³±ºê»ù,20100406,8.3969,
002345.SZ,³±ºê»ù,20100407,8.4474,
002345.SZ,³±ºê»ù,20100408,8.2026,
002345.SZ,³±ºê»ù,20100409,8.3097,
002345.SZ,³±ºê»ù,20100412,8.5928,
002345.SZ,³±ºê»ù,20100413,8.1919,
002345.SZ,³±ºê»ù,20100414,7.9868,
002345.SZ,³±ºê»ù,20100415,7.592,
002345.SZ,³±ºê»ù,20100416,7.8736,
002345.SZ,³±ºê»ù,20100419,8.0878,
002345.SZ,³±ºê»ù,20100420,8.1842,
002345.SZ,³±ºê»ù,20100421,8.3327,
002345.SZ,³±ºê»ù,20100422,8.5806,
002345.SZ,³±ºê»ù,20100423,8.3985,
002345.SZ,³±ºê»ù,20100426,7.8674,
002345.SZ,³±ºê»ù,20100427,7.8353,
002345.SZ,³±ºê»ù,20100428,7.9195,
002345.SZ,³±ºê»ù,20100429,7.4588,
002345.SZ,³±ºê»ù,20100430,7.1926,
002345.SZ,³±ºê»ù,20100504,7.4374,
002345.SZ,³±ºê»ù,20100505,7.7312,
002345.SZ,³±ºê»ù,20100506,7.5292,
002345.SZ,³±ºê»ù,20100507,7.6761,
002345.SZ,³±ºê»ù,20100510,7.6761,
002345.SZ,³±ºê»ù,20100511,7.4236,
002345.SZ,³±ºê»ù,20100512,6.7335,
002345.SZ,³±ºê»ù,20100513,6.9783,
002345.SZ,³±ºê»ù,20100514,7.2553,
002345.SZ,³±ºê»ù,20100517,7.4986,
002345.SZ,³±ºê»ù,20100518,7.5751,
002345.SZ,³±ºê»ù,20100519,7.67,
002345.SZ,³±ºê»ù,20100520,7.4145,
002345.SZ,³±ºê»ù,20100521,7.5211,
002345.SZ,³±ºê»ù,20100524,7.9015,
002345.SZ,³±ºê»ù,20100525,7.8018,
002345.SZ,³±ºê»ù,20100526,7.825,
002345.SZ,³±ºê»ù,20100527,8.0893,
002345.SZ,³±ºê»ù,20100528,8.3908,
002345.SZ,³±ºê»ù,20100531,8.3769,
002345.SZ,³±ºê»ù,20100601,8.5346,
002345.SZ,³±ºê»ù,20100602,8.6738,
002345.SZ,³±ºê»ù,20100603,8.3561,
002345.SZ,³±ºê»ù,20100604,8.3421,
002345.SZ,³±ºê»ù,20100607,8.5369,
002345.SZ,³±ºê»ù,20100608,8.5578,
002345.SZ,³±ºê»ù,20100609,8.7689,
002345.SZ,³±ºê»ù,20100610,8.8338,
002345.SZ,³±ºê»ù,20100611,8.6065,
002345.SZ,³±ºê»ù,20100617,8.2331,
002345.SZ,³±ºê»ù,20100618,7.8853,
002345.SZ,³±ºê»ù,20100621,8.2146,
002345.SZ,³±ºê»ù,20100622,8.2726,
002345.SZ,³±ºê»ù,20100623,8.2842,
002345.SZ,³±ºê»ù,20100624,8.3027,
002345.SZ,³±ºê»ù,20100625,8.036,
002345.SZ,³±ºê»ù,20100628,7.8922,
002345.SZ,³±ºê»ù,20100629,7.4864,
002345.SZ,³±ºê»ù,20100630,7.8621,
002345.SZ,³±ºê»ù,20100701,7.6649,
002345.SZ,³±ºê»ù,20100702,7.6,
002345.SZ,³±ºê»ù,20100705,7.6301,
002345.SZ,³±ºê»ù,20100706,7.76,
002345.SZ,³±ºê»ù,20100707,7.8853,
002345.SZ,³±ºê»ù,20100708,7.8574,
002345.SZ,³±ºê»ù,20100709,7.8853,
002345.SZ,³±ºê»ù,20100712,8.0244,
002345.SZ,³±ºê»ù,20100713,7.7484,
002345.SZ,³±ºê»ù,20100714,7.5861,
002345.SZ,³±ºê»ù,20100715,7.3658,
002345.SZ,³±ºê»ù,20100716,7.4701,
002345.SZ,³±ºê»ù,20100719,7.5559,
002345.SZ,³±ºê»ù,20100720,7.811,
002345.SZ,³±ºê»ù,20100721,7.8296,
002345.SZ,³±ºê»ù,20100722,7.9548,
002345.SZ,³±ºê»ù,20100723,7.8853,
002345.SZ,³±ºê»ù,20100726,7.9943,
002345.SZ,³±ºê»ù,20100727,8.0685,
002345.SZ,³±ºê»ù,20100728,8.1775,
002345.SZ,³±ºê»ù,20100729,8.1056,
002345.SZ,³±ºê»ù,20100730,8.1867,
002345.SZ,³±ºê»ù,20100802,8.2563,
002345.SZ,³±ºê»ù,20100803,8.0151,
002345.SZ,³±ºê»ù,20100804,7.9919,
002345.SZ,³±ºê»ù,20100805,8.2262,
002345.SZ,³±ºê»ù,20100806,8.2633,
002345.SZ,³±ºê»ù,20100809,8.6274,
002345.SZ,³±ºê»ù,20100810,8.5369,
002345.SZ,³±ºê»ù,20100811,8.7434,
002345.SZ,³±ºê»ù,20100812,8.85,
002345.SZ,³±ºê»ù,20100813,8.9428,
002345.SZ,³±ºê»ù,20100816,8.9985,
002345.SZ,³±ºê»ù,20100817,8.8477,
002345.SZ,³±ºê»ù,20100818,8.7735,
002345.SZ,³±ºê»ù,20100819,8.6854,
002345.SZ,³±ºê»ù,20100820,8.3259,
002345.SZ,³±ºê»ù,20100823,8.3398,
002345.SZ,³±ºê»ù,20100824,8.523,
002345.SZ,³±ºê»ù,20100825,8.4651,
002345.SZ,³±ºê»ù,20100826,8.3723,
002345.SZ,³±ºê»ù,20100827,8.5787,
002345.SZ,³±ºê»ù,20100830,8.8431,
002345.SZ,³±ºê»ù,20100831,8.8547,
002345.SZ,³±ºê»ù,20100901,8.6599,
002345.SZ,³±ºê»ù,20100902,9.5249,
002345.SZ,³±ºê»ù,20100903,9.4345,
002345.SZ,³±ºê»ù,20100906,9.2536,
002345.SZ,³±ºê»ù,20100907,9.3347,
002345.SZ,³±ºê»ù,20100908,9.5156,
002345.SZ,³±ºê»ù,20100909,9.191,
002345.SZ,³±ºê»ù,20100910,9.1747,
002345.SZ,³±ºê»ù,20100913,9.2188,
002345.SZ,³±ºê»ù,20100914,9.3927,
002345.SZ,³±ºê»ù,20100915,8.9938,
002345.SZ,³±ºê»ù,20100916,8.6274,
002345.SZ,³±ºê»ù,20100917,8.6413,
002345.SZ,³±ºê»ù,20100920,8.69,
002345.SZ,³±ºê»ù,20100921,8.588,
002345.SZ,³±ºê»ù,20100927,8.959,
002345.SZ,³±ºê»ù,20100928,9.1283,
002345.SZ,³±ºê»ù,20100929,8.7665,
002345.SZ,³±ºê»ù,20100930,8.7967,
002345.SZ,³±ºê»ù,20101008,8.9753,
002345.SZ,³±ºê»ù,20101011,8.8547,
002345.SZ,³±ºê»ù,20101012,9.082,
002345.SZ,³±ºê»ù,20101013,8.8593,
002345.SZ,³±ºê»ù,20101014,8.5578,
002345.SZ,³±ºê»ù,20101015,8.1543,
002345.SZ,³±ºê»ù,20101018,8.4836,
002345.SZ,³±ºê»ù,20101019,8.5578,
002345.SZ,³±ºê»ù,20101020,8.2633,
002345.SZ,³±ºê»ù,20101021,8.3305,
002345.SZ,³±ºê»ù,20101022,8.2795,
002345.SZ,³±ºê»ù,20101025,8.5045,
002345.SZ,³±ºê»ù,20101026,8.5532,
002345.SZ,³±ºê»ù,20101027,8.5184,
002345.SZ,³±ºê»ù,20101028,8.4303,
002345.SZ,³±ºê»ù,20101029,8.5926,
002345.SZ,³±ºê»ù,20101101,8.7874,
002345.SZ,³±ºê»ù,20101102,8.4882,
002345.SZ,³±ºê»ù,20101103,8.2726,
002345.SZ,³±ºê»ù,20101104,8.3537,
002345.SZ,³±ºê»ù,20101105,8.479,
002345.SZ,³±ºê»ù,20101108,8.6251,
002345.SZ,³±ºê»ù,20101109,9.4878,
002345.SZ,³±ºê»ù,20101110,9.1608,
002345.SZ,³±ºê»ù,20101111,9.1608,
002345.SZ,³±ºê»ù,20101112,8.3514,
002345.SZ,³±ºê»ù,20101115,8.7434,
002345.SZ,³±ºê»ù,20101116,8.7874,
002345.SZ,³±ºê»ù,20101117,8.5741,
002345.SZ,³±ºê»ù,20101118,8.6877,
002345.SZ,³±ºê»ù,20101119,8.6947,
