´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600228.SH,*ST²ý¾Å,19990119,3.3108,
600228.SH,*ST²ý¾Å,19990120,3.1817,
600228.SH,*ST²ý¾Å,19990121,3.1909,
600228.SH,*ST²ý¾Å,19990122,3.1494,
600228.SH,*ST²ý¾Å,19990125,3.0803,
600228.SH,*ST²ý¾Å,19990126,3.0895,
600228.SH,*ST²ý¾Å,19990127,3.0664,
600228.SH,*ST²ý¾Å,19990128,2.9465,
600228.SH,*ST²ý¾Å,19990129,2.988,
600228.SH,*ST²ý¾Å,19990201,3.0019,
600228.SH,*ST²ý¾Å,19990202,2.9696,
600228.SH,*ST²ý¾Å,19990203,2.8635,
600228.SH,*ST²ý¾Å,19990204,2.822,
600228.SH,*ST²ý¾Å,19990205,2.8082,
600228.SH,*ST²ý¾Å,19990208,2.8082,
600228.SH,*ST²ý¾Å,19990209,2.8589,
600228.SH,*ST²ý¾Å,19990301,2.8958,
600228.SH,*ST²ý¾Å,19990302,2.9512,
600228.SH,*ST²ý¾Å,19990303,2.9927,
600228.SH,*ST²ý¾Å,19990304,2.9281,
600228.SH,*ST²ý¾Å,19990305,3.0342,
600228.SH,*ST²ý¾Å,19990308,3.0849,
600228.SH,*ST²ý¾Å,19990309,3.0203,
600228.SH,*ST²ý¾Å,19990310,3.048,
600228.SH,*ST²ý¾Å,19990311,3.0941,
600228.SH,*ST²ý¾Å,19990312,3.0664,
600228.SH,*ST²ý¾Å,19990315,3.1218,
600228.SH,*ST²ý¾Å,19990316,3.1679,
600228.SH,*ST²ý¾Å,19990317,3.0803,
600228.SH,*ST²ý¾Å,19990318,3.048,
600228.SH,*ST²ý¾Å,19990319,3.1356,
600228.SH,*ST²ý¾Å,19990322,3.2324,
600228.SH,*ST²ý¾Å,19990323,3.2094,
600228.SH,*ST²ý¾Å,19990324,3.1863,
600228.SH,*ST²ý¾Å,19990325,3.0895,
600228.SH,*ST²ý¾Å,19990326,3.0941,
600228.SH,*ST²ý¾Å,19990329,3.1356,
600228.SH,*ST²ý¾Å,19990330,3.0572,
600228.SH,*ST²ý¾Å,19990331,3.0987,
600228.SH,*ST²ý¾Å,19990401,3.0987,
600228.SH,*ST²ý¾Å,19990402,3.4077,
600228.SH,*ST²ý¾Å,19990405,3.5506,
600228.SH,*ST²ý¾Å,19990406,3.6843,
600228.SH,*ST²ý¾Å,19990407,3.6843,
600228.SH,*ST²ý¾Å,19990408,3.8088,
600228.SH,*ST²ý¾Å,19990409,3.6198,
600228.SH,*ST²ý¾Å,19990412,3.5322,
600228.SH,*ST²ý¾Å,19990413,3.463,
600228.SH,*ST²ý¾Å,19990414,3.5045,
600228.SH,*ST²ý¾Å,19990415,3.3247,
600228.SH,*ST²ý¾Å,19990416,3.3247,
600228.SH,*ST²ý¾Å,19990419,3.4031,
600228.SH,*ST²ý¾Å,19990420,3.4353,
600228.SH,*ST²ý¾Å,19990421,3.2878,
