´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600600.SH,ÇàµºÆ¡¾Æ,19930827,8.5355,
600600.SH,ÇàµºÆ¡¾Æ,19930830,8.0844,
600600.SH,ÇàµºÆ¡¾Æ,19930831,7.8649,
600600.SH,ÇàµºÆ¡¾Æ,19930901,7.8771,
600600.SH,ÇàµºÆ¡¾Æ,19930902,7.938,
600600.SH,ÇàµºÆ¡¾Æ,19930903,7.9746,
600600.SH,ÇàµºÆ¡¾Æ,19930906,7.9746,
600600.SH,ÇàµºÆ¡¾Æ,19930907,7.682,
600600.SH,ÇàµºÆ¡¾Æ,19930908,7.4686,
600600.SH,ÇàµºÆ¡¾Æ,19930909,7.2308,
600600.SH,ÇàµºÆ¡¾Æ,19930910,7.2369,
600600.SH,ÇàµºÆ¡¾Æ,19930913,6.8345,
600600.SH,ÇàµºÆ¡¾Æ,19930914,6.7979,
600600.SH,ÇàµºÆ¡¾Æ,19930915,6.737,
600600.SH,ÇàµºÆ¡¾Æ,19930916,6.615,
600600.SH,ÇàµºÆ¡¾Æ,19930917,6.4931,
600600.SH,ÇàµºÆ¡¾Æ,19930920,6.3894,
600600.SH,ÇàµºÆ¡¾Æ,19930921,6.9199,
600600.SH,ÇàµºÆ¡¾Æ,19930922,6.7979,
600600.SH,ÇàµºÆ¡¾Æ,19930923,6.8284,
600600.SH,ÇàµºÆ¡¾Æ,19930924,6.6638,
600600.SH,ÇàµºÆ¡¾Æ,19930927,6.6394,
600600.SH,ÇàµºÆ¡¾Æ,19930928,6.6577,
600600.SH,ÇàµºÆ¡¾Æ,19930929,6.6272,
600600.SH,ÇàµºÆ¡¾Æ,19930930,6.615,
600600.SH,ÇàµºÆ¡¾Æ,19931004,6.5358,
600600.SH,ÇàµºÆ¡¾Æ,19931005,6.5236,
600600.SH,ÇàµºÆ¡¾Æ,19931006,6.3529,
600600.SH,ÇàµºÆ¡¾Æ,19931007,6.4016,
600600.SH,ÇàµºÆ¡¾Æ,19931008,6.1639,
600600.SH,ÇàµºÆ¡¾Æ,19931011,6.2675,
600600.SH,ÇàµºÆ¡¾Æ,19931012,6.3407,
600600.SH,ÇàµºÆ¡¾Æ,19931013,6.2187,
600600.SH,ÇàµºÆ¡¾Æ,19931014,6.2553,
600600.SH,ÇàµºÆ¡¾Æ,19931015,6.2492,
600600.SH,ÇàµºÆ¡¾Æ,19931018,6.0236,
600600.SH,ÇàµºÆ¡¾Æ,19931019,6.0358,
600600.SH,ÇàµºÆ¡¾Æ,19931020,6.0419,
600600.SH,ÇàµºÆ¡¾Æ,19931021,5.9017,
600600.SH,ÇàµºÆ¡¾Æ,19931022,5.6944,
600600.SH,ÇàµºÆ¡¾Æ,19931025,5.3652,
600600.SH,ÇàµºÆ¡¾Æ,19931026,5.292,
600600.SH,ÇàµºÆ¡¾Æ,19931027,5.353,
600600.SH,ÇàµºÆ¡¾Æ,19931028,5.7615,
600600.SH,ÇàµºÆ¡¾Æ,19931029,5.5969,
600600.SH,ÇàµºÆ¡¾Æ,19931101,5.5237,
600600.SH,ÇàµºÆ¡¾Æ,19931102,5.4566,
600600.SH,ÇàµºÆ¡¾Æ,19931103,5.3835,
600600.SH,ÇàµºÆ¡¾Æ,19931104,5.2737,
600600.SH,ÇàµºÆ¡¾Æ,19931105,5.4262,
600600.SH,ÇàµºÆ¡¾Æ,19931108,5.4262,
600600.SH,ÇàµºÆ¡¾Æ,19931109,5.4444,
600600.SH,ÇàµºÆ¡¾Æ,19931110,5.292,
600600.SH,ÇàµºÆ¡¾Æ,19931111,5.3103,
600600.SH,ÇàµºÆ¡¾Æ,19931112,5.3713,
600600.SH,ÇàµºÆ¡¾Æ,19931115,5.5176,
600600.SH,ÇàµºÆ¡¾Æ,19931116,5.353,
600600.SH,ÇàµºÆ¡¾Æ,19931117,5.3896,
600600.SH,ÇàµºÆ¡¾Æ,19931118,5.5786,
600600.SH,ÇàµºÆ¡¾Æ,19931119,5.542,
600600.SH,ÇàµºÆ¡¾Æ,19931122,5.6334,
600600.SH,ÇàµºÆ¡¾Æ,19931123,5.5298,
600600.SH,ÇàµºÆ¡¾Æ,19931124,5.414,
600600.SH,ÇàµºÆ¡¾Æ,19931125,5.4262,
600600.SH,ÇàµºÆ¡¾Æ,19931126,5.4505,
600600.SH,ÇàµºÆ¡¾Æ,19931129,5.3957,
600600.SH,ÇàµºÆ¡¾Æ,19931130,5.4993,
600600.SH,ÇàµºÆ¡¾Æ,19931201,5.4383,
600600.SH,ÇàµºÆ¡¾Æ,19931202,5.414,
600600.SH,ÇàµºÆ¡¾Æ,19931203,5.4262,
600600.SH,ÇàµºÆ¡¾Æ,19931206,5.8407,
600600.SH,ÇàµºÆ¡¾Æ,19931207,5.5908,
600600.SH,ÇàµºÆ¡¾Æ,19931208,5.5664,
600600.SH,ÇàµºÆ¡¾Æ,19931209,5.5847,
600600.SH,ÇàµºÆ¡¾Æ,19931210,5.8834,
600600.SH,ÇàµºÆ¡¾Æ,19931213,6.0114,
600600.SH,ÇàµºÆ¡¾Æ,19931214,5.6761,
600600.SH,ÇàµºÆ¡¾Æ,19931215,5.6091,
600600.SH,ÇàµºÆ¡¾Æ,19931216,5.4079,
600600.SH,ÇàµºÆ¡¾Æ,19931217,5.1579,
600600.SH,ÇàµºÆ¡¾Æ,19931220,4.6031,
600600.SH,ÇàµºÆ¡¾Æ,19931221,4.9872,
600600.SH,ÇàµºÆ¡¾Æ,19931222,4.8774,
600600.SH,ÇàµºÆ¡¾Æ,19931223,4.9323,
600600.SH,ÇàµºÆ¡¾Æ,19931224,4.9384,
600600.SH,ÇàµºÆ¡¾Æ,19931227,5.0055,
600600.SH,ÇàµºÆ¡¾Æ,19931228,4.8896,
600600.SH,ÇàµºÆ¡¾Æ,19931229,4.6702,
600600.SH,ÇàµºÆ¡¾Æ,19931230,4.8531,
600600.SH,ÇàµºÆ¡¾Æ,19931231,4.8165,
600600.SH,ÇàµºÆ¡¾Æ,19940103,4.847,
600600.SH,ÇàµºÆ¡¾Æ,19940104,4.8531,
600600.SH,ÇàµºÆ¡¾Æ,19940105,4.8531,
600600.SH,ÇàµºÆ¡¾Æ,19940106,4.8165,
600600.SH,ÇàµºÆ¡¾Æ,19940107,4.8713,
600600.SH,ÇàµºÆ¡¾Æ,19940110,4.9506,
600600.SH,ÇàµºÆ¡¾Æ,19940111,4.847,
600600.SH,ÇàµºÆ¡¾Æ,19940112,4.847,
600600.SH,ÇàµºÆ¡¾Æ,19940113,4.8774,
600600.SH,ÇàµºÆ¡¾Æ,19940114,4.6275,
600600.SH,ÇàµºÆ¡¾Æ,19940117,4.6762,
600600.SH,ÇàµºÆ¡¾Æ,19940118,4.6275,
600600.SH,ÇàµºÆ¡¾Æ,19940119,4.4446,
600600.SH,ÇàµºÆ¡¾Æ,19940120,4.4446,
600600.SH,ÇàµºÆ¡¾Æ,19940121,4.4811,
600600.SH,ÇàµºÆ¡¾Æ,19940124,4.6336,
600600.SH,ÇàµºÆ¡¾Æ,19940125,4.5116,
600600.SH,ÇàµºÆ¡¾Æ,19940126,4.6092,
600600.SH,ÇàµºÆ¡¾Æ,19940127,4.5665,
600600.SH,ÇàµºÆ¡¾Æ,19940128,4.4507,
600600.SH,ÇàµºÆ¡¾Æ,19940131,4.3775,
600600.SH,ÇàµºÆ¡¾Æ,19940201,4.3287,
600600.SH,ÇàµºÆ¡¾Æ,19940202,4.4507,
600600.SH,ÇàµºÆ¡¾Æ,19940203,4.4629,
600600.SH,ÇàµºÆ¡¾Æ,19940204,4.5482,
600600.SH,ÇàµºÆ¡¾Æ,19940214,4.4202,
600600.SH,ÇàµºÆ¡¾Æ,19940215,4.4811,
600600.SH,ÇàµºÆ¡¾Æ,19940216,4.469,
600600.SH,ÇàµºÆ¡¾Æ,19940217,4.4263,
600600.SH,ÇàµºÆ¡¾Æ,19940218,4.4324,
600600.SH,ÇàµºÆ¡¾Æ,19940221,4.3836,
600600.SH,ÇàµºÆ¡¾Æ,19940222,4.4629,
600600.SH,ÇàµºÆ¡¾Æ,19940223,4.4019,
600600.SH,ÇàµºÆ¡¾Æ,19940224,4.4019,
600600.SH,ÇàµºÆ¡¾Æ,19940225,4.4324,
600600.SH,ÇàµºÆ¡¾Æ,19940228,4.3531,
600600.SH,ÇàµºÆ¡¾Æ,19940301,4.2861,
600600.SH,ÇàµºÆ¡¾Æ,19940302,4.2556,
600600.SH,ÇàµºÆ¡¾Æ,19940303,4.2068,
600600.SH,ÇàµºÆ¡¾Æ,19940304,4.1153,
