代码,简称,日期,收盘价(元),
600107.SH,美尔雅,19971106,7.6636,
600107.SH,美尔雅,19971107,8.4284,
600107.SH,美尔雅,19971110,8.8649,
600107.SH,美尔雅,19971111,8.4902,
600107.SH,美尔雅,19971112,8.6524,
600107.SH,美尔雅,19971113,8.8456,
600107.SH,美尔雅,19971114,8.5365,
600107.SH,美尔雅,19971117,8.1039,
600107.SH,美尔雅,19971118,7.6983,
600107.SH,美尔雅,19971119,7.8413,
600107.SH,美尔雅,19971120,7.7988,
600107.SH,美尔雅,19971121,7.5786,
600107.SH,美尔雅,19971124,6.9528,
600107.SH,美尔雅,19971125,7.0108,
600107.SH,美尔雅,19971126,7.0301,
600107.SH,美尔雅,19971127,6.8679,
600107.SH,美尔雅,19971128,7.2464,
600107.SH,美尔雅,19971201,7.034,
600107.SH,美尔雅,19971202,7.0996,
600107.SH,美尔雅,19971203,7.0108,
600107.SH,美尔雅,19971204,7.258,
600107.SH,美尔雅,19971205,7.2348,
600107.SH,美尔雅,19971208,7.2657,
600107.SH,美尔雅,19971209,7.343,
600107.SH,美尔雅,19971210,7.3043,
600107.SH,美尔雅,19971211,7.2618,
600107.SH,美尔雅,19971212,7.2464,
600107.SH,美尔雅,19971215,7.5322,
600107.SH,美尔雅,19971216,7.594,
600107.SH,美尔雅,19971217,7.3005,
600107.SH,美尔雅,19971218,7.2232,
600107.SH,美尔雅,19971219,7.3584,
600107.SH,美尔雅,19971222,8.0151,
600107.SH,美尔雅,19971223,7.9571,
600107.SH,美尔雅,19971224,7.8992,
600107.SH,美尔雅,19971225,8.1116,
600107.SH,美尔雅,19971226,8.0035,
600107.SH,美尔雅,19971229,7.764,
600107.SH,美尔雅,19971230,7.7872,
600107.SH,美尔雅,19971231,7.9764,
600107.SH,美尔雅,19980105,8.073,
600107.SH,美尔雅,19980106,8.4747,
600107.SH,美尔雅,19980107,8.4554,
600107.SH,美尔雅,19980108,8.3975,
600107.SH,美尔雅,19980109,8.3009,
600107.SH,美尔雅,19980112,8.073,
600107.SH,美尔雅,19980113,7.5013,
600107.SH,美尔雅,19980114,7.594,
600107.SH,美尔雅,19980115,7.6095,
600107.SH,美尔雅,19980116,7.7254,
600107.SH,美尔雅,19980119,7.5322,
600107.SH,美尔雅,19980120,7.455,
600107.SH,美尔雅,19980121,7.6674,
600107.SH,美尔雅,19980122,7.6597,
600107.SH,美尔雅,19980123,7.6983,
600107.SH,美尔雅,19980209,7.7679,
600107.SH,美尔雅,19980210,7.5631,
600107.SH,美尔雅,19980211,7.5902,
600107.SH,美尔雅,19980212,7.4202,
600107.SH,美尔雅,19980213,7.4782,
600107.SH,美尔雅,19980216,7.2232,
600107.SH,美尔雅,19980217,7.2657,
600107.SH,美尔雅,19980218,7.1923,
600107.SH,美尔雅,19980219,7.3314,
600107.SH,美尔雅,19980220,7.3584,
600107.SH,美尔雅,19980223,7.1923,
600107.SH,美尔雅,19980224,7.0687,
600107.SH,美尔雅,19980225,6.9219,
600107.SH,美尔雅,19980226,6.9915,
600107.SH,美尔雅,19980227,6.9374,
600107.SH,美尔雅,19980302,6.5897,
600107.SH,美尔雅,19980303,6.5511,
600107.SH,美尔雅,19980304,6.6361,
600107.SH,美尔雅,19980305,6.5666,
600107.SH,美尔雅,19980306,6.8022,
600107.SH,美尔雅,19980309,6.6438,
600107.SH,美尔雅,19980310,6.6245,
600107.SH,美尔雅,19980311,6.5666,
600107.SH,美尔雅,19980312,6.5395,
600107.SH,美尔雅,19980313,6.5241,
600107.SH,美尔雅,19980316,6.5241,
600107.SH,美尔雅,19980317,6.9374,
600107.SH,美尔雅,19980318,6.7906,
600107.SH,美尔雅,19980319,6.6631,
600107.SH,美尔雅,19980320,6.7288,
600107.SH,美尔雅,19980323,6.6129,
600107.SH,美尔雅,19980324,6.5588,
600107.SH,美尔雅,19980325,6.5279,
600107.SH,美尔雅,19980326,6.4584,
600107.SH,美尔雅,19980327,6.5666,
600107.SH,美尔雅,19980330,6.7404,
600107.SH,美尔雅,19980331,6.6052,
600107.SH,美尔雅,19980401,6.0219,
600107.SH,美尔雅,19980402,6.161,
600107.SH,美尔雅,19980403,6.0915,
600107.SH,美尔雅,19980406,6.049,
600107.SH,美尔雅,19980407,6.2189,
600107.SH,美尔雅,19980408,6.2923,
600107.SH,美尔雅,19980409,6.2035,
600107.SH,美尔雅,19980410,6.3078,
600107.SH,美尔雅,19980413,6.7211,
600107.SH,美尔雅,19980414,6.5666,
600107.SH,美尔雅,19980415,6.6322,
600107.SH,美尔雅,19980416,6.4121,
600107.SH,美尔雅,19980417,6.3155,
600107.SH,美尔雅,19980420,6.2189,
600107.SH,美尔雅,19980421,6.2962,
600107.SH,美尔雅,19980422,6.3696,
600107.SH,美尔雅,19980423,6.5241,
600107.SH,美尔雅,19980424,6.5202,
600107.SH,美尔雅,19980427,6.779,
600107.SH,美尔雅,19980428,6.8756,
600107.SH,美尔雅,19980429,6.779,
600107.SH,美尔雅,19980430,6.7211,
600107.SH,美尔雅,19980504,7.0494,
600107.SH,美尔雅,19980505,7.0378,
600107.SH,美尔雅,19980506,6.8988,
600107.SH,美尔雅,19980507,6.6824,
600107.SH,美尔雅,19980508,6.7597,
600107.SH,美尔雅,19980511,6.694,
600107.SH,美尔雅,19980512,6.694,
600107.SH,美尔雅,19980513,6.5782,
600107.SH,美尔雅,19980514,6.5202,
600107.SH,美尔雅,19980515,6.6129,
600107.SH,美尔雅,19980518,6.6361,
600107.SH,美尔雅,19980519,6.6245,
600107.SH,美尔雅,19980520,6.5202,
600107.SH,美尔雅,19980521,6.5202,
600107.SH,美尔雅,19980522,6.4932,
600107.SH,美尔雅,19980525,6.4121,
600107.SH,美尔雅,19980526,6.4507,
600107.SH,美尔雅,19980527,6.3927,
600107.SH,美尔雅,19980528,6.5202,
600107.SH,美尔雅,19980529,6.7983,
600107.SH,美尔雅,19980601,7.1846,
