╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002141.SZ,ом╥А©ь╧и,20070720,3.1456,
002141.SZ,ом╥А©ь╧и,20070723,3.3454,
002141.SZ,ом╥А©ь╧и,20070724,3.2486,
002141.SZ,ом╥А©ь╧и,20070725,3.5042,
002141.SZ,ом╥А©ь╧и,20070726,3.4261,
002141.SZ,ом╥А©ь╧и,20070727,3.4993,
002141.SZ,ом╥А©ь╧и,20070730,3.4571,
002141.SZ,ом╥А©ь╧и,20070731,3.3814,
002141.SZ,ом╥А©ь╧и,20070801,3.2126,
002141.SZ,ом╥А©ь╧и,20070802,3.4347,
002141.SZ,ом╥А©ь╧и,20070803,3.3752,
002141.SZ,ом╥А©ь╧и,20070806,3.338,
002141.SZ,ом╥А©ь╧и,20070807,3.3491,
002141.SZ,ом╥А©ь╧и,20070808,3.2995,
002141.SZ,ом╥А©ь╧и,20070809,3.2511,
002141.SZ,ом╥А©ь╧и,20070810,3.2697,
002141.SZ,ом╥А©ь╧и,20070813,3.2039,
002141.SZ,ом╥А©ь╧и,20070814,3.2784,
002141.SZ,ом╥А©ь╧и,20070815,3.2374,
002141.SZ,ом╥А©ь╧и,20070816,3.2139,
002141.SZ,ом╥А©ь╧и,20070817,3.2114,
002141.SZ,ом╥А©ь╧и,20070820,3.2697,
002141.SZ,ом╥А©ь╧и,20070821,3.2089,
002141.SZ,ом╥А©ь╧и,20070822,3.1891,
002141.SZ,ом╥А©ь╧и,20070823,3.158,
002141.SZ,ом╥А©ь╧и,20070824,3.158,
002141.SZ,ом╥А©ь╧и,20070827,3.0873,
002141.SZ,ом╥А©ь╧и,20070828,3.1345,
002141.SZ,ом╥А©ь╧и,20070829,3.0538,
002141.SZ,ом╥А©ь╧и,20070830,3.0935,
002141.SZ,ом╥А©ь╧и,20070831,3.1208,
002141.SZ,ом╥А©ь╧и,20070903,3.1245,
002141.SZ,ом╥А©ь╧и,20070904,3.1022,
002141.SZ,ом╥А©ь╧и,20070905,3.1493,
002141.SZ,ом╥А©ь╧и,20070906,3.2151,
002141.SZ,ом╥А©ь╧и,20070907,3.1245,
002141.SZ,ом╥А©ь╧и,20070910,3.0836,
002141.SZ,ом╥А©ь╧и,20070911,3.0191,
002141.SZ,ом╥А©ь╧и,20070912,3.0923,
002141.SZ,ом╥А©ь╧и,20070913,3.1295,
002141.SZ,ом╥А©ь╧и,20070914,3.127,
002141.SZ,ом╥А©ь╧и,20070917,3.2312,
002141.SZ,ом╥А©ь╧и,20070918,3.2511,
002141.SZ,ом╥А©ь╧и,20070919,3.1022,
002141.SZ,ом╥А©ь╧и,20070920,3.0674,
002141.SZ,ом╥А©ь╧и,20070921,2.9967,
002141.SZ,ом╥А©ь╧и,20070924,3.0191,
002141.SZ,ом╥А©ь╧и,20070925,2.8801,
002141.SZ,ом╥А©ь╧и,20070926,2.8478,
002141.SZ,ом╥А©ь╧и,20070927,2.9235,
002141.SZ,ом╥А©ь╧и,20070928,2.9223,
002141.SZ,ом╥А©ь╧и,20071008,2.9223,
002141.SZ,ом╥А©ь╧и,20071009,2.9421,
002141.SZ,ом╥А©ь╧и,20071010,2.9781,
002141.SZ,ом╥А©ь╧и,20071011,3.1022,
002141.SZ,ом╥А©ь╧и,20071012,3.1022,
002141.SZ,ом╥А©ь╧и,20071015,3.1332,
002141.SZ,ом╥А©ь╧и,20071016,2.9793,
002141.SZ,ом╥А©ь╧и,20071017,2.885,
002141.SZ,ом╥А©ь╧и,20071018,2.8019,
002141.SZ,ом╥А©ь╧и,20071019,2.8143,
002141.SZ,ом╥А©ь╧и,20071022,2.5326,
002141.SZ,ом╥А©ь╧и,20071023,2.4507,
002141.SZ,ом╥А©ь╧и,20071024,2.3788,
002141.SZ,ом╥А©ь╧и,20071025,2.241,
002141.SZ,ом╥А©ь╧и,20071026,2.1728,
002141.SZ,ом╥А©ь╧и,20071029,2.2026,
002141.SZ,ом╥А©ь╧и,20071030,2.2373,
002141.SZ,ом╥А©ь╧и,20071031,2.3055,
002141.SZ,ом╥А©ь╧и,20071101,2.1293,
002141.SZ,ом╥А©ь╧и,20071102,2.3428,
002141.SZ,ом╥А©ь╧и,20071105,2.3204,
002141.SZ,ом╥А©ь╧и,20071106,2.2708,
002141.SZ,ом╥А©ь╧и,20071107,2.1964,
002141.SZ,ом╥А©ь╧и,20071108,2.1641,
002141.SZ,ом╥А©ь╧и,20071109,2.1418,
002141.SZ,ом╥А©ь╧и,20071112,1.9866,
002141.SZ,ом╥А©ь╧и,20071113,2.0226,
002141.SZ,ом╥А©ь╧и,20071114,2.1045,
002141.SZ,ом╥А©ь╧и,20071115,2.0599,
002141.SZ,ом╥А©ь╧и,20071116,2.1231,
002141.SZ,ом╥А©ь╧и,20071119,2.2385,
002141.SZ,ом╥А©ь╧и,20071120,2.1976,
002141.SZ,ом╥А©ь╧и,20071121,2.2869,
002141.SZ,ом╥А©ь╧и,20071122,2.1418,
002141.SZ,ом╥А©ь╧и,20071123,2.1033,
002141.SZ,ом╥А©ь╧и,20071126,2.0909,
002141.SZ,ом╥А©ь╧и,20071127,2.0437,
002141.SZ,ом╥А©ь╧и,20071128,2.0586,
002141.SZ,ом╥А©ь╧и,20071129,2.1169,
002141.SZ,ом╥А©ь╧и,20071130,2.0884,
002141.SZ,ом╥А©ь╧и,20071203,2.0946,
002141.SZ,ом╥А©ь╧и,20071204,2.107,
002141.SZ,ом╥А©ь╧и,20071205,2.1542,
002141.SZ,ом╥А©ь╧и,20071206,2.1467,
002141.SZ,ом╥А©ь╧и,20071207,2.1951,
002141.SZ,ом╥А©ь╧и,20071210,2.2361,
002141.SZ,ом╥А©ь╧и,20071211,2.2472,
002141.SZ,ом╥А©ь╧и,20071212,2.2497,
002141.SZ,ом╥А©ь╧и,20071213,2.2733,
002141.SZ,ом╥А©ь╧и,20071214,2.282,
002141.SZ,ом╥А©ь╧и,20071217,2.3341,
002141.SZ,ом╥А©ь╧и,20071218,2.2584,
002141.SZ,ом╥А©ь╧и,20071219,2.272,
002141.SZ,ом╥А©ь╧и,20071220,2.3155,
002141.SZ,ом╥А©ь╧и,20071221,2.3577,
002141.SZ,ом╥А©ь╧и,20071224,2.375,
002141.SZ,ом╥А©ь╧и,20071225,2.4582,
002141.SZ,ом╥А©ь╧и,20071226,2.5165,
002141.SZ,ом╥А©ь╧и,20071227,2.5413,
002141.SZ,ом╥А©ь╧и,20071228,2.4681,
002141.SZ,ом╥А©ь╧и,20080102,2.591,
002141.SZ,ом╥А©ь╧и,20080103,2.5872,
002141.SZ,ом╥А©ь╧и,20080104,2.5475,
002141.SZ,ом╥А©ь╧и,20080107,2.5624,
002141.SZ,ом╥А©ь╧и,20080108,2.4557,
002141.SZ,ом╥А©ь╧и,20080109,2.5128,
002141.SZ,ом╥А©ь╧и,20080110,2.4755,
002141.SZ,ом╥А©ь╧и,20080111,2.5537,
002141.SZ,ом╥А©ь╧и,20080114,2.6058,
002141.SZ,ом╥А©ь╧и,20080115,2.6257,
002141.SZ,ом╥А©ь╧и,20080116,2.6542,
002141.SZ,ом╥А©ь╧и,20080117,2.555,
002141.SZ,ом╥А©ь╧и,20080118,2.586,
002141.SZ,ом╥А©ь╧и,20080121,2.4929,
002141.SZ,ом╥А©ь╧и,20080122,2.2435,
002141.SZ,ом╥А©ь╧и,20080123,2.2683,
002141.SZ,ом╥А©ь╧и,20080124,2.2609,
002141.SZ,ом╥А©ь╧и,20080125,2.2609,
002141.SZ,ом╥А©ь╧и,20080128,2.035,
002141.SZ,ом╥А©ь╧и,20080129,2.0499,
002141.SZ,ом╥А©ь╧и,20080130,2.0983,
002141.SZ,ом╥А©ь╧и,20080131,2.0859,
002141.SZ,ом╥А©ь╧и,20080201,2.0127,
002141.SZ,ом╥А©ь╧и,20080204,2.1765,
002141.SZ,ом╥А©ь╧и,20080205,2.1542,
002141.SZ,ом╥А©ь╧и,20080213,2.1132,
002141.SZ,ом╥А©ь╧и,20080214,2.1628,
002141.SZ,ом╥А©ь╧и,20080215,2.1219,
002141.SZ,ом╥А©ь╧и,20080218,2.1815,
002141.SZ,ом╥А©ь╧и,20080219,2.2385,
002141.SZ,ом╥А©ь╧и,20080220,2.2026,
002141.SZ,ом╥А©ь╧и,20080221,2.2088,
002141.SZ,ом╥А©ь╧и,20080222,2.2088,
002141.SZ,ом╥А©ь╧и,20080225,2.0847,
002141.SZ,ом╥А©ь╧и,20080226,2.0958,
002141.SZ,ом╥А©ь╧и,20080227,2.1653,
002141.SZ,ом╥А©ь╧и,20080228,2.1653,
002141.SZ,ом╥А©ь╧и,20080229,2.2174,
002141.SZ,ом╥А©ь╧и,20080303,2.2522,
002141.SZ,ом╥А©ь╧и,20080304,2.1926,
002141.SZ,ом╥А©ь╧и,20080305,2.2336,
002141.SZ,ом╥А©ь╧и,20080306,2.2485,
002141.SZ,ом╥А©ь╧и,20080307,2.2398,
002141.SZ,ом╥А©ь╧и,20080310,2.2398,
002141.SZ,ом╥А©ь╧и,20080311,2.3738,
002141.SZ,ом╥А©ь╧и,20080312,2.2931,
002141.SZ,ом╥А©ь╧и,20080313,2.1405,
002141.SZ,ом╥А©ь╧и,20080314,2.1591,
002141.SZ,ом╥А©ь╧и,20080317,2.009,
002141.SZ,ом╥А©ь╧и,20080318,1.8166,
002141.SZ,ом╥А©ь╧и,20080319,1.8737,
002141.SZ,ом╥А©ь╧и,20080320,1.9345,
002141.SZ,ом╥А©ь╧и,20080321,1.937,
002141.SZ,ом╥А©ь╧и,20080324,1.906,
002141.SZ,ом╥А©ь╧и,20080325,1.9345,
002141.SZ,ом╥А©ь╧и,20080326,1.9507,
002141.SZ,ом╥А©ь╧и,20080327,1.8489,
002141.SZ,ом╥А©ь╧и,20080328,1.8973,
002141.SZ,ом╥А©ь╧и,20080331,1.839,
002141.SZ,ом╥А©ь╧и,20080401,1.6677,
002141.SZ,ом╥А©ь╧и,20080402,1.5573,
002141.SZ,ом╥А©ь╧и,20080403,1.5995,
002141.SZ,ом╥А©ь╧и,20080407,1.6789,
002141.SZ,ом╥А©ь╧и,20080408,1.736,
002141.SZ,ом╥А©ь╧и,20080409,1.6628,
002141.SZ,ом╥А©ь╧и,20080410,1.6988,
002141.SZ,ом╥А©ь╧и,20080411,1.7447,
002141.SZ,ом╥А©ь╧и,20080414,1.6342,
002141.SZ,ом╥А©ь╧и,20080415,1.6615,
002141.SZ,ом╥А©ь╧и,20080416,1.6218,
002141.SZ,ом╥А©ь╧и,20080417,1.53,
002141.SZ,ом╥А©ь╧и,20080418,1.4692,
002141.SZ,ом╥А©ь╧и,20080421,1.4692,
002141.SZ,ом╥А©ь╧и,20080422,1.4394,
002141.SZ,ом╥А©ь╧и,20080423,1.4903,
002141.SZ,ом╥А©ь╧и,20080424,1.633,
002141.SZ,ом╥А©ь╧и,20080425,1.6491,
002141.SZ,ом╥А©ь╧и,20080428,1.566,
002141.SZ,ом╥А©ь╧и,20080429,1.5883,
002141.SZ,ом╥А©ь╧и,20080430,1.6342,
002141.SZ,ом╥А©ь╧и,20080505,1.6789,
002141.SZ,ом╥А©ь╧и,20080506,1.6789,
002141.SZ,ом╥А©ь╧и,20080507,1.6888,
002141.SZ,ом╥А©ь╧и,20080508,1.7149,
002141.SZ,ом╥А©ь╧и,20080509,1.6739,
002141.SZ,ом╥А©ь╧и,20080512,1.7323,
002141.SZ,ом╥А©ь╧и,20080513,1.7347,
002141.SZ,ом╥А©ь╧и,20080514,1.7869,
002141.SZ,ом╥А©ь╧и,20080515,1.7372,
002141.SZ,ом╥А©ь╧и,20080516,1.6814,
002141.SZ,ом╥А©ь╧и,20080519,1.6702,
002141.SZ,ом╥А©ь╧и,20080520,1.5511,
002141.SZ,ом╥А©ь╧и,20080521,1.5759,
002141.SZ,ом╥А©ь╧и,20080522,1.5399,
002141.SZ,ом╥А©ь╧и,20080523,1.5399,
002141.SZ,ом╥А©ь╧и,20080526,1.5188,
002141.SZ,ом╥А©ь╧и,20080527,1.5151,
002141.SZ,ом╥А©ь╧и,20080528,1.5598,
002141.SZ,ом╥А©ь╧и,20080529,1.5176,
002141.SZ,ом╥А©ь╧и,20080530,1.5126,
002141.SZ,ом╥А©ь╧и,20080602,1.5461,
002141.SZ,ом╥А©ь╧и,20080603,1.566,
002141.SZ,ом╥А©ь╧и,20080604,1.5511,
002141.SZ,ом╥А©ь╧и,20080605,1.6566,
002141.SZ,ом╥А©ь╧и,20080606,1.762,
002141.SZ,ом╥А©ь╧и,20080610,1.8365,
002141.SZ,ом╥А©ь╧и,20080611,1.839,
002141.SZ,ом╥А©ь╧и,20080612,1.6839,
002141.SZ,ом╥А©ь╧и,20080613,1.5982,
002141.SZ,ом╥А©ь╧и,20080616,1.7583,
002141.SZ,ом╥А©ь╧и,20080617,1.8204,
002141.SZ,ом╥А©ь╧и,20080618,1.8018,
002141.SZ,ом╥А©ь╧и,20080619,1.6218,
002141.SZ,ом╥А©ь╧и,20080620,1.4717,
002141.SZ,ом╥А©ь╧и,20080623,1.324,
002141.SZ,ом╥А©ь╧и,20080624,1.3029,
002141.SZ,ом╥А©ь╧и,20080625,1.36,
002141.SZ,ом╥А©ь╧и,20080626,1.4456,
002141.SZ,ом╥А©ь╧и,20080627,1.3017,
002141.SZ,ом╥А©ь╧и,20080630,1.2793,
002141.SZ,ом╥А©ь╧и,20080701,1.2533,
002141.SZ,ом╥А©ь╧и,20080702,1.2855,
002141.SZ,ом╥А©ь╧и,20080703,1.3253,
002141.SZ,ом╥А©ь╧и,20080704,1.2806,
002141.SZ,ом╥А©ь╧и,20080707,1.3588,
002141.SZ,ом╥А©ь╧и,20080708,1.3823,
002141.SZ,ом╥А©ь╧и,20080709,1.4121,
002141.SZ,ом╥А©ь╧и,20080710,1.3836,
002141.SZ,ом╥А©ь╧и,20080711,1.3526,
002141.SZ,ом╥А©ь╧и,20080714,1.3687,
002141.SZ,ом╥А©ь╧и,20080715,1.365,
002141.SZ,ом╥А©ь╧и,20080716,1.2707,
002141.SZ,ом╥А©ь╧и,20080717,1.2831,
002141.SZ,ом╥А©ь╧и,20080718,1.3054,
002141.SZ,ом╥А©ь╧и,20080721,1.3419,
002141.SZ,ом╥А©ь╧и,20080722,1.3633,
002141.SZ,ом╥А©ь╧и,20080723,1.3809,
002141.SZ,ом╥А©ь╧и,20080724,1.4048,
002141.SZ,ом╥А©ь╧и,20080725,1.3872,
002141.SZ,ом╥А©ь╧и,20080728,1.43,
002141.SZ,ом╥А©ь╧и,20080729,1.3948,
002141.SZ,ом╥А©ь╧и,20080730,1.3834,
002141.SZ,ом╥А©ь╧и,20080731,1.3973,
002141.SZ,ом╥А©ь╧и,20080801,1.3948,
002141.SZ,ом╥А©ь╧и,20080804,1.3608,
002141.SZ,ом╥А©ь╧и,20080805,1.3243,
002141.SZ,ом╥А©ь╧и,20080806,1.3822,
002141.SZ,ом╥А©ь╧и,20080807,1.4489,
002141.SZ,ом╥А©ь╧и,20080808,1.3155,
002141.SZ,ом╥А©ь╧и,20080811,1.3155,
002141.SZ,ом╥А©ь╧и,20080812,1.1846,
002141.SZ,ом╥А©ь╧и,20080813,1.0662,
002141.SZ,ом╥А©ь╧и,20080814,1.0486,
002141.SZ,ом╥А©ь╧и,20080815,1.0624,
002141.SZ,ом╥А©ь╧и,20080818,0.9567,
002141.SZ,ом╥А©ь╧и,20080819,0.9554,
002141.SZ,ом╥А©ь╧и,20080820,1.0322,
002141.SZ,ом╥А©ь╧и,20080821,0.9768,
002141.SZ,ом╥А©ь╧и,20080822,0.9554,
002141.SZ,ом╥А©ь╧и,20080825,0.9706,
002141.SZ,ом╥А©ь╧и,20080826,0.8912,
002141.SZ,ом╥А©ь╧и,20080827,0.8912,
002141.SZ,ом╥А©ь╧и,20080828,0.8912,
002141.SZ,ом╥А©ь╧и,20080829,0.9164,
002141.SZ,ом╥А©ь╧и,20080901,0.9013,
002141.SZ,ом╥А©ь╧и,20080902,0.9114,
002141.SZ,ом╥А©ь╧и,20080903,0.929,
002141.SZ,ом╥А©ь╧и,20080904,0.9416,
002141.SZ,ом╥А©ь╧и,20080905,0.8875,
002141.SZ,ом╥А©ь╧и,20080908,0.822,
002141.SZ,ом╥А©ь╧и,20080909,0.8434,
002141.SZ,ом╥А©ь╧и,20080910,0.8497,
002141.SZ,ом╥А©ь╧и,20080911,0.8346,
002141.SZ,ом╥А©ь╧и,20080912,0.8434,
002141.SZ,ом╥А©ь╧и,20080916,0.8182,
002141.SZ,ом╥А©ь╧и,20080917,0.7805,
002141.SZ,ом╥А©ь╧и,20080918,0.7339,
002141.SZ,ом╥А©ь╧и,20080919,0.8069,
002141.SZ,ом╥А©ь╧и,20080922,0.8447,
002141.SZ,ом╥А©ь╧и,20080923,0.778,
002141.SZ,ом╥А©ь╧и,20080924,0.8044,
002141.SZ,ом╥А©ь╧и,20080925,0.8208,
002141.SZ,ом╥А©ь╧и,20080926,0.8107,
002141.SZ,ом╥А©ь╧и,20081006,0.7868,
002141.SZ,ом╥А©ь╧и,20081007,0.778,
002141.SZ,ом╥А©ь╧и,20081008,0.7553,
002141.SZ,ом╥А©ь╧и,20081009,0.7591,
002141.SZ,ом╥А©ь╧и,20081010,0.7037,
002141.SZ,ом╥А©ь╧и,20081013,0.7213,
002141.SZ,ом╥А©ь╧и,20081014,0.7062,
002141.SZ,ом╥А©ь╧и,20081015,0.6999,
002141.SZ,ом╥А©ь╧и,20081016,0.6584,
002141.SZ,ом╥А©ь╧и,20081017,0.6747,
002141.SZ,ом╥А©ь╧и,20081020,0.6861,
002141.SZ,ом╥А©ь╧и,20081021,0.6911,
002141.SZ,ом╥А©ь╧и,20081022,0.676,
002141.SZ,ом╥А©ь╧и,20081023,0.676,
002141.SZ,ом╥А©ь╧и,20081024,0.6672,
002141.SZ,ом╥А©ь╧и,20081027,0.6005,
002141.SZ,ом╥А©ь╧и,20081028,0.6093,
002141.SZ,ом╥А©ь╧и,20081029,0.6042,
002141.SZ,ом╥А©ь╧и,20081030,0.6105,
002141.SZ,ом╥А©ь╧и,20081031,0.5942,
002141.SZ,ом╥А©ь╧и,20081103,0.608,
002141.SZ,ом╥А©ь╧и,20081104,0.5828,
002141.SZ,ом╥А©ь╧и,20081105,0.6005,
002141.SZ,ом╥А©ь╧и,20081106,0.5904,
002141.SZ,ом╥А©ь╧и,20081107,0.6105,
002141.SZ,ом╥А©ь╧и,20081110,0.6546,
002141.SZ,ом╥А©ь╧и,20081111,0.6546,
002141.SZ,ом╥А©ь╧и,20081112,0.6659,
002141.SZ,ом╥А©ь╧и,20081113,0.6924,
002141.SZ,ом╥А©ь╧и,20081114,0.7138,
002141.SZ,ом╥А©ь╧и,20081117,0.749,
002141.SZ,ом╥А©ь╧и,20081118,0.6747,
002141.SZ,ом╥А©ь╧и,20081119,0.7352,
002141.SZ,ом╥А©ь╧и,20081120,0.754,
002141.SZ,ом╥А©ь╧и,20081121,0.7263,
002141.SZ,ом╥А©ь╧и,20081124,0.7075,
002141.SZ,ом╥А©ь╧и,20081125,0.7075,
002141.SZ,ом╥А©ь╧и,20081126,0.7125,
002141.SZ,ом╥А©ь╧и,20081127,0.7452,
002141.SZ,ом╥А©ь╧и,20081128,0.7414,
002141.SZ,ом╥А©ь╧и,20081201,0.8157,
002141.SZ,ом╥А©ь╧и,20081202,0.8245,
002141.SZ,ом╥А©ь╧и,20081203,0.8573,
002141.SZ,ом╥А©ь╧и,20081204,0.8308,
002141.SZ,ом╥А©ь╧и,20081205,0.8535,
002141.SZ,ом╥А©ь╧и,20081208,0.8824,
002141.SZ,ом╥А©ь╧и,20081209,0.8459,
002141.SZ,ом╥А©ь╧и,20081210,0.8887,
002141.SZ,ом╥А©ь╧и,20081211,0.8434,
002141.SZ,ом╥А©ь╧и,20081212,0.783,
002141.SZ,ом╥А©ь╧и,20081215,0.7931,
002141.SZ,ом╥А©ь╧и,20081216,0.817,
002141.SZ,ом╥А©ь╧и,20081217,0.8434,
002141.SZ,ом╥А©ь╧и,20081218,0.9278,
002141.SZ,ом╥А©ь╧и,20081219,0.9139,
002141.SZ,ом╥А©ь╧и,20081222,0.9315,
002141.SZ,ом╥А©ь╧и,20081223,0.9504,
002141.SZ,ом╥А©ь╧и,20081224,0.8661,
002141.SZ,ом╥А©ь╧и,20081225,0.8711,
002141.SZ,ом╥А©ь╧и,20081226,0.8875,
002141.SZ,ом╥А©ь╧и,20081229,0.8447,
002141.SZ,ом╥А©ь╧и,20081230,0.8535,
002141.SZ,ом╥А©ь╧и,20081231,0.8724,
