代码,简称,日期,收盘价(元),
300281.SZ,金明精机,20111229,5.1294,
300281.SZ,金明精机,20111230,5.1732,
300281.SZ,金明精机,20120104,5.105,
300281.SZ,金明精机,20120105,4.5935,
300281.SZ,金明精机,20120106,4.5132,
300281.SZ,金明精机,20120109,4.6885,
300281.SZ,金明精机,20120110,4.7957,
300281.SZ,金明精机,20120111,4.8273,
300281.SZ,金明精机,20120112,4.7031,
300281.SZ,金明精机,20120113,4.5473,
300281.SZ,金明精机,20120116,4.4912,
300281.SZ,金明精机,20120117,4.6569,
300281.SZ,金明精机,20120118,4.3354,
300281.SZ,金明精机,20120119,4.3841,
300281.SZ,金明精机,20120120,4.4693,
300281.SZ,金明精机,20120130,4.5448,
300281.SZ,金明精机,20120131,4.5838,
300281.SZ,金明精机,20120201,4.5643,
300281.SZ,金明精机,20120202,4.6301,
300281.SZ,金明精机,20120203,4.6812,
300281.SZ,金明精机,20120206,4.6861,
300281.SZ,金明精机,20120207,4.5546,
300281.SZ,金明精机,20120208,4.6739,
300281.SZ,金明精机,20120209,4.7251,
300281.SZ,金明精机,20120210,4.7689,
300281.SZ,金明精机,20120213,4.8834,
300281.SZ,金明精机,20120214,4.859,
300281.SZ,金明精机,20120215,4.9028,
300281.SZ,金明精机,20120216,4.8493,
300281.SZ,金明精机,20120217,4.8225,
300281.SZ,金明精机,20120220,4.8761,
300281.SZ,金明精机,20120221,4.9857,
300281.SZ,金明精机,20120222,5.0709,
300281.SZ,金明精机,20120223,5.2,
300281.SZ,金明精机,20120224,5.2243,
300281.SZ,金明精机,20120227,5.6701,
300281.SZ,金明精机,20120228,5.7626,
300281.SZ,金明精机,20120229,5.5044,
300281.SZ,金明精机,20120301,5.4898,
300281.SZ,金明精机,20120302,5.5994,
300281.SZ,金明精机,20120305,5.7115,
300281.SZ,金明精机,20120306,5.5458,
300281.SZ,金明精机,20120307,5.5093,
300281.SZ,金明精机,20120308,5.6092,
300281.SZ,金明精机,20120309,5.7845,
300281.SZ,金明精机,20120312,5.9063,
300281.SZ,金明精机,20120313,5.9794,
300281.SZ,金明精机,20120314,5.6019,
300281.SZ,金明精机,20120315,5.6092,
300281.SZ,金明精机,20120316,5.6749,
300281.SZ,金明精机,20120319,5.748,
300281.SZ,金明精机,20120320,5.5069,
300281.SZ,金明精机,20120321,5.3559,
300281.SZ,金明精机,20120322,5.3997,
300281.SZ,金明精机,20120323,5.3413,
300281.SZ,金明精机,20120326,5.2974,
300281.SZ,金明精机,20120327,5.3096,
300281.SZ,金明精机,20120328,4.9905,
300281.SZ,金明精机,20120329,4.8688,
300281.SZ,金明精机,20120330,4.898,
300281.SZ,金明精机,20120405,5.1464,
300281.SZ,金明精机,20120406,5.1513,
300281.SZ,金明精机,20120409,5.0051,
300281.SZ,金明精机,20120410,4.7494,
300281.SZ,金明精机,20120411,4.7591,
300281.SZ,金明精机,20120412,4.8152,
300281.SZ,金明精机,20120413,4.9028,
300281.SZ,金明精机,20120416,4.8079,
300281.SZ,金明精机,20120417,4.7275,
300281.SZ,金明精机,20120418,4.8493,
300281.SZ,金明精机,20120419,4.9053,
300281.SZ,金明精机,20120420,4.9248,
300281.SZ,金明精机,20120423,4.4425,
300281.SZ,金明精机,20120424,4.367,
300281.SZ,金明精机,20120425,4.3597,
300281.SZ,金明精机,20120426,4.328,
300281.SZ,金明精机,20120427,4.3719,
300281.SZ,金明精机,20120502,4.423,
300281.SZ,金明精机,20120503,4.4547,
300281.SZ,金明精机,20120504,4.5424,
300281.SZ,金明精机,20120507,4.5594,
300281.SZ,金明精机,20120508,4.5448,
300281.SZ,金明精机,20120509,4.4352,
300281.SZ,金明精机,20120510,4.462,
300281.SZ,金明精机,20120511,4.3962,
300281.SZ,金明精机,20120514,4.3962,
300281.SZ,金明精机,20120515,4.4523,
300281.SZ,金明精机,20120516,4.3841,
300281.SZ,金明精机,20120517,4.5448,
300281.SZ,金明精机,20120518,4.5253,
300281.SZ,金明精机,20120521,4.4255,
300281.SZ,金明精机,20120522,4.4839,
300281.SZ,金明精机,20120523,4.4279,
300281.SZ,金明精机,20120524,4.4109,
300281.SZ,金明精机,20120525,4.2866,
