代码,简称,日期,收盘价(元),
002670.SZ,国盛金控,20120416,4.9779,
002670.SZ,国盛金控,20120417,5.3741,
002670.SZ,国盛金控,20120418,5.2402,
002670.SZ,国盛金控,20120419,5.2458,
002670.SZ,国盛金控,20120420,5.2569,
002670.SZ,国盛金控,20120423,4.9556,
002670.SZ,国盛金控,20120424,4.7435,
002670.SZ,国盛金控,20120425,4.7435,
002670.SZ,国盛金控,20120426,4.8328,
002670.SZ,国盛金控,20120427,4.7603,
002670.SZ,国盛金控,20120502,4.9165,
002670.SZ,国盛金控,20120503,4.883,
002670.SZ,国盛金控,20120504,4.8998,
002670.SZ,国盛金控,20120507,4.8607,
002670.SZ,国盛金控,20120508,4.9612,
002670.SZ,国盛金控,20120509,4.8328,
002670.SZ,国盛金控,20120510,4.844,
002670.SZ,国盛金控,20120511,4.7491,
002670.SZ,国盛金控,20120514,4.7268,
002670.SZ,国盛金控,20120515,4.777,
002670.SZ,国盛金控,20120516,4.7324,
002670.SZ,国盛金控,20120517,4.8161,
002670.SZ,国盛金控,20120518,4.7435,
002670.SZ,国盛金控,20120521,4.7435,
002670.SZ,国盛金控,20120522,4.8049,
002670.SZ,国盛金控,20120523,4.7993,
002670.SZ,国盛金控,20120524,4.7156,
002670.SZ,国盛金控,20120525,4.537,
002670.SZ,国盛金控,20120528,4.5203,
002670.SZ,国盛金控,20120529,4.5705,
002670.SZ,国盛金控,20120530,4.5649,
002670.SZ,国盛金控,20120531,4.5984,
002670.SZ,国盛金控,20120601,4.6096,
002670.SZ,国盛金控,20120604,4.3975,
002670.SZ,国盛金控,20120605,4.4143,
002670.SZ,国盛金控,20120606,4.3864,
002670.SZ,国盛金控,20120607,4.364,
002670.SZ,国盛金控,20120608,4.3808,
002670.SZ,国盛金控,20120611,4.4533,
002670.SZ,国盛金控,20120612,4.4143,
002670.SZ,国盛金控,20120613,4.5091,
002670.SZ,国盛金控,20120614,4.4756,
002670.SZ,国盛金控,20120615,4.4868,
002670.SZ,国盛金控,20120618,4.537,
002670.SZ,国盛金控,20120619,4.498,
002670.SZ,国盛金控,20120620,4.498,
002670.SZ,国盛金控,20120621,4.498,
002670.SZ,国盛金控,20120625,4.3361,
002670.SZ,国盛金控,20120626,4.3529,
002670.SZ,国盛金控,20120627,4.3864,
002670.SZ,国盛金控,20120628,4.3194,
002670.SZ,国盛金控,20120629,4.4087,
002670.SZ,国盛金控,20120702,4.4143,
002670.SZ,国盛金控,20120703,4.5035,
002670.SZ,国盛金控,20120704,4.4924,
002670.SZ,国盛金控,20120705,4.3808,
002670.SZ,国盛金控,20120706,4.4812,
002670.SZ,国盛金控,20120709,4.3696,
002670.SZ,国盛金控,20120710,4.3194,
002670.SZ,国盛金控,20120711,4.3417,
002670.SZ,国盛金控,20120712,4.3245,
002670.SZ,国盛金控,20120713,4.2042,
002670.SZ,国盛金控,20120716,3.8319,
002670.SZ,国盛金控,20120717,3.8606,
002670.SZ,国盛金控,20120718,3.9121,
002670.SZ,国盛金控,20120719,3.9465,
002670.SZ,国盛金控,20120720,3.9408,
002670.SZ,国盛金控,20120723,3.9408,
002670.SZ,国盛金控,20120724,3.9637,
002670.SZ,国盛金控,20120725,3.9809,
002670.SZ,国盛金控,20120726,4.0095,
002670.SZ,国盛金控,20120727,3.9866,
002670.SZ,国盛金控,20120730,3.8491,
002670.SZ,国盛金控,20120731,3.746,
002670.SZ,国盛金控,20120801,3.8033,
002670.SZ,国盛金控,20120802,3.7288,
002670.SZ,国盛金控,20120803,3.8434,
002670.SZ,国盛金控,20120806,3.9408,
002670.SZ,国盛金控,20120807,3.9579,
002670.SZ,国盛金控,20120808,3.9809,
002670.SZ,国盛金控,20120809,4.0496,
002670.SZ,国盛金控,20120810,4.0095,
002670.SZ,国盛金控,20120813,3.935,
002670.SZ,国盛金控,20120814,3.9809,
002670.SZ,国盛金控,20120815,3.9694,
002670.SZ,国盛金控,20120816,3.9465,
002670.SZ,国盛金控,20120817,3.9121,
002670.SZ,国盛金控,20120820,3.9178,
002670.SZ,国盛金控,20120821,4.0038,
002670.SZ,国盛金控,20120822,3.998,
002670.SZ,国盛金控,20120823,4.1298,
002670.SZ,国盛金控,20120824,3.9579,
002670.SZ,国盛金控,20120827,3.9293,
002670.SZ,国盛金控,20120828,3.9923,
002670.SZ,国盛金控,20120829,4.0095,
002670.SZ,国盛金控,20120830,3.935,
002670.SZ,国盛金控,20120831,3.9579,
002670.SZ,国盛金控,20120903,4.0668,
002670.SZ,国盛金控,20120904,4.1183,
002670.SZ,国盛金控,20120905,4.1813,
002670.SZ,国盛金控,20120906,4.2272,
002670.SZ,国盛金控,20120907,4.2615,
002670.SZ,国盛金控,20120910,4.2558,
002670.SZ,国盛金控,20120911,4.2042,
002670.SZ,国盛金控,20120912,4.273,
002670.SZ,国盛金控,20120913,4.1412,
002670.SZ,国盛金控,20120914,4.1584,
002670.SZ,国盛金控,20120917,4.061,
002670.SZ,国盛金控,20120918,4.061,
002670.SZ,国盛金控,20120919,4.1699,
002670.SZ,国盛金控,20120920,4.0038,
002670.SZ,国盛金控,20120921,3.9751,
002670.SZ,国盛金控,20120924,4.0038,
002670.SZ,国盛金控,20120925,3.9637,
002670.SZ,国盛金控,20120926,3.8606,
002670.SZ,国盛金控,20120927,3.935,
002670.SZ,国盛金控,20120928,4.0038,
002670.SZ,国盛金控,20121008,3.9809,
002670.SZ,国盛金控,20121009,4.1126,
002670.SZ,国盛金控,20121010,4.1584,
002670.SZ,国盛金控,20121011,4.0782,
002670.SZ,国盛金控,20121012,4.0725,
002670.SZ,国盛金控,20121015,3.9408,
