¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600963.SH,‘¿—Ù¡÷÷Ω,20040525,2.3798,
600963.SH,‘¿—Ù¡÷÷Ω,20040526,2.3177,
600963.SH,‘¿—Ù¡÷÷Ω,20040527,2.3768,
600963.SH,‘¿—Ù¡÷÷Ω,20040528,2.3384,
600963.SH,‘¿—Ù¡÷÷Ω,20040531,2.3502,
600963.SH,‘¿—Ù¡÷÷Ω,20040601,2.4566,
600963.SH,‘¿—Ù¡÷÷Ω,20040602,2.4093,
600963.SH,‘¿—Ù¡÷÷Ω,20040603,2.4773,
600963.SH,‘¿—Ù¡÷÷Ω,20040604,2.4507,
600963.SH,‘¿—Ù¡÷÷Ω,20040607,2.4507,
600963.SH,‘¿—Ù¡÷÷Ω,20040608,2.3679,
600963.SH,‘¿—Ù¡÷÷Ω,20040609,2.2792,
600963.SH,‘¿—Ù¡÷÷Ω,20040610,2.1906,
600963.SH,‘¿—Ù¡÷÷Ω,20040611,2.2201,
600963.SH,‘¿—Ù¡÷÷Ω,20040614,2.1255,
600963.SH,‘¿—Ù¡÷÷Ω,20040615,2.158,
600963.SH,‘¿—Ù¡÷÷Ω,20040616,2.1373,
600963.SH,‘¿—Ù¡÷÷Ω,20040617,2.096,
600963.SH,‘¿—Ù¡÷÷Ω,20040618,2.1048,
600963.SH,‘¿—Ù¡÷÷Ω,20040621,2.1699,
600963.SH,‘¿—Ù¡÷÷Ω,20040622,2.1728,
600963.SH,‘¿—Ù¡÷÷Ω,20040623,2.1314,
600963.SH,‘¿—Ù¡÷÷Ω,20040624,2.1314,
600963.SH,‘¿—Ù¡÷÷Ω,20040625,2.0221,
600963.SH,‘¿—Ù¡÷÷Ω,20040628,1.9836,
600963.SH,‘¿—Ù¡÷÷Ω,20040629,2.0546,
600963.SH,‘¿—Ù¡÷÷Ω,20040630,1.9895,
600963.SH,‘¿—Ù¡÷÷Ω,20040701,2.0605,
600963.SH,‘¿—Ù¡÷÷Ω,20040702,2.0398,
600963.SH,‘¿—Ù¡÷÷Ω,20040705,2.0575,
600963.SH,‘¿—Ù¡÷÷Ω,20040706,2.0427,
600963.SH,‘¿—Ù¡÷÷Ω,20040707,2.0221,
600963.SH,‘¿—Ù¡÷÷Ω,20040708,2.025,
600963.SH,‘¿—Ù¡÷÷Ω,20040709,2.0102,
600963.SH,‘¿—Ù¡÷÷Ω,20040712,1.9393,
600963.SH,‘¿—Ù¡÷÷Ω,20040713,1.957,
600963.SH,‘¿—Ù¡÷÷Ω,20040714,1.9215,
600963.SH,‘¿—Ù¡÷÷Ω,20040715,1.9097,
600963.SH,‘¿—Ù¡÷÷Ω,20040716,1.9807,
600963.SH,‘¿—Ù¡÷÷Ω,20040719,2.0132,
600963.SH,‘¿—Ù¡÷÷Ω,20040720,1.9895,
600963.SH,‘¿—Ù¡÷÷Ω,20040721,1.9807,
600963.SH,‘¿—Ù¡÷÷Ω,20040722,1.9186,
600963.SH,‘¿—Ù¡÷÷Ω,20040723,1.9481,
600963.SH,‘¿—Ù¡÷÷Ω,20040726,1.9156,
600963.SH,‘¿—Ù¡÷÷Ω,20040727,1.7708,
600963.SH,‘¿—Ù¡÷÷Ω,20040728,1.7974,
600963.SH,‘¿—Ù¡÷÷Ω,20040729,1.8181,
600963.SH,‘¿—Ù¡÷÷Ω,20040730,1.7649,
600963.SH,‘¿—Ù¡÷÷Ω,20040802,1.7619,
600963.SH,‘¿—Ù¡÷÷Ω,20040803,1.7856,
600963.SH,‘¿—Ù¡÷÷Ω,20040804,1.8329,
600963.SH,‘¿—Ù¡÷÷Ω,20040805,1.8062,
600963.SH,‘¿—Ù¡÷÷Ω,20040806,1.7974,
