¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300199.SZ,∫≤”Ó“©“µ,20110407,3.5636,
300199.SZ,∫≤”Ó“©“µ,20110408,3.5514,
300199.SZ,∫≤”Ó“©“µ,20110411,3.5855,
300199.SZ,∫≤”Ó“©“µ,20110412,3.5332,
300199.SZ,∫≤”Ó“©“µ,20110413,3.7168,
300199.SZ,∫≤”Ó“©“µ,20110414,3.5964,
300199.SZ,∫≤”Ó“©“µ,20110415,3.5429,
300199.SZ,∫≤”Ó“©“µ,20110418,3.6852,
300199.SZ,∫≤”Ó“©“µ,20110419,3.7521,
300199.SZ,∫≤”Ó“©“µ,20110420,3.8458,
300199.SZ,∫≤”Ó“©“µ,20110421,3.8154,
300199.SZ,∫≤”Ó“©“µ,20110422,3.8239,
300199.SZ,∫≤”Ó“©“µ,20110425,3.7096,
300199.SZ,∫≤”Ó“©“µ,20110426,3.8008,
300199.SZ,∫≤”Ó“©“µ,20110427,3.7156,
300199.SZ,∫≤”Ó“©“µ,20110428,3.5916,
300199.SZ,∫≤”Ó“©“µ,20110429,3.6341,
300199.SZ,∫≤”Ó“©“µ,20110503,3.7874,
300199.SZ,∫≤”Ó“©“µ,20110504,3.8044,
300199.SZ,∫≤”Ó“©“µ,20110505,3.9528,
300199.SZ,∫≤”Ó“©“µ,20110506,3.9273,
300199.SZ,∫≤”Ó“©“µ,20110509,3.9905,
300199.SZ,∫≤”Ó“©“µ,20110510,4.1425,
300199.SZ,∫≤”Ó“©“µ,20110511,4.4466,
300199.SZ,∫≤”Ó“©“µ,20110512,4.6838,
300199.SZ,∫≤”Ó“©“µ,20110513,4.6558,
300199.SZ,∫≤”Ó“©“µ,20110516,4.7835,
300199.SZ,∫≤”Ó“©“µ,20110517,4.7093,
300199.SZ,∫≤”Ó“©“µ,20110518,4.6315,
300199.SZ,∫≤”Ó“©“µ,20110519,4.7288,
300199.SZ,∫≤”Ó“©“µ,20110520,4.4758,
300199.SZ,∫≤”Ó“©“µ,20110523,4.2812,
300199.SZ,∫≤”Ó“©“µ,20110524,4.2885,
300199.SZ,∫≤”Ó“©“µ,20110525,4.0805,
300199.SZ,∫≤”Ó“©“µ,20110526,4.0501,
300199.SZ,∫≤”Ó“©“µ,20110527,4.0014,
300199.SZ,∫≤”Ó“©“µ,20110530,3.92,
300199.SZ,∫≤”Ó“©“µ,20110531,4.0075,
300199.SZ,∫≤”Ó“©“µ,20110601,4.0537,
300199.SZ,∫≤”Ó“©“µ,20110602,3.9577,
