測鎢,潠備,�梪�,彶攫歎(啋),
603900.SH,應朹籵鍾,20161123,14.5637,
603900.SH,應朹籵鍾,20161124,16.0187,
603900.SH,應朹籵鍾,20161125,17.6227,
603900.SH,應朹籵鍾,20161128,19.3828,
603900.SH,應朹籵鍾,20161129,21.3204,
603900.SH,應朹籵鍾,20161130,23.4496,
603900.SH,應朹籵鍾,20161201,25.7917,
603900.SH,應朹籵鍾,20161202,28.368,
603900.SH,應朹籵鍾,20161205,31.207,
603900.SH,應朹籵鍾,20161206,34.3298,
603900.SH,應朹籵鍾,20161207,36.5938,
603900.SH,應朹籵鍾,20161208,39.1702,
603900.SH,應朹籵鍾,20161209,35.4441,
603900.SH,應朹籵鍾,20161212,31.9806,
603900.SH,應朹籵鍾,20161213,32.1651,
603900.SH,應朹籵鍾,20161214,30.5327,
603900.SH,應朹籵鍾,20161215,30.554,
603900.SH,應朹籵鍾,20161216,31.065,
603900.SH,應朹籵鍾,20161219,31.2141,
603900.SH,應朹籵鍾,20161220,30.7031,
603900.SH,應朹籵鍾,20161221,30.4121,
603900.SH,應朹籵鍾,20161222,29.5178,
603900.SH,應朹籵鍾,20161223,27.779,
603900.SH,應朹籵鍾,20161226,27.7861,
603900.SH,應朹籵鍾,20161227,27.5164,
603900.SH,應朹籵鍾,20161228,27.4099,
603900.SH,應朹籵鍾,20161229,26.9202,
603900.SH,應朹籵鍾,20161230,27.3247,
603900.SH,應朹籵鍾,20170103,27.7293,
603900.SH,應朹籵鍾,20170104,27.6015,
603900.SH,應朹籵鍾,20170105,27.1047,
603900.SH,應朹籵鍾,20170106,25.6072,
603900.SH,應朹籵鍾,20170109,25.4014,
603900.SH,應朹籵鍾,20170110,25.2878,
603900.SH,應朹籵鍾,20170111,24.358,
603900.SH,應朹籵鍾,20170112,23.9535,
603900.SH,應朹籵鍾,20170113,23.0096,
603900.SH,應朹籵鍾,20170116,21.9166,
603900.SH,應朹籵鍾,20170117,23.2225,
603900.SH,應朹籵鍾,20170118,22.4205,
603900.SH,應朹籵鍾,20170119,22.747,
603900.SH,應朹籵鍾,20170120,23.3147,
603900.SH,應朹籵鍾,20170123,23.407,
603900.SH,應朹籵鍾,20170124,23.0167,
603900.SH,應朹籵鍾,20170125,23.2083,
603900.SH,應朹籵鍾,20170126,23.5206,
603900.SH,應朹籵鍾,20170203,23.5206,
603900.SH,應朹籵鍾,20170206,25.8698,
603900.SH,應朹籵鍾,20170207,26.4801,
603900.SH,應朹籵鍾,20170208,26.324,
603900.SH,應朹籵鍾,20170209,26.0614,
603900.SH,應朹籵鍾,20170210,25.1175,
603900.SH,應朹籵鍾,20170213,25.9478,
603900.SH,應朹籵鍾,20170214,25.7349,
603900.SH,應朹籵鍾,20170215,25.9478,
603900.SH,應朹籵鍾,20170216,25.6852,
603900.SH,應朹籵鍾,20170217,25.7207,
603900.SH,應朹籵鍾,20170220,25.2026,
603900.SH,應朹籵鍾,20170221,25.373,
603900.SH,應朹籵鍾,20170222,25.1529,
603900.SH,應朹籵鍾,20170223,26.1182,
603900.SH,應朹籵鍾,20170224,27.2041,
603900.SH,應朹籵鍾,20170227,26.4943,
603900.SH,應朹籵鍾,20170228,27.2892,
603900.SH,應朹籵鍾,20170301,26.6505,
603900.SH,應朹籵鍾,20170302,26.4518,
603900.SH,應朹籵鍾,20170303,26.5653,
603900.SH,應朹籵鍾,20170306,26.9628,
603900.SH,應朹籵鍾,20170307,27.9493,
603900.SH,應朹籵鍾,20170308,27.7293,
603900.SH,應朹籵鍾,20170309,26.9344,
603900.SH,應朹籵鍾,20170310,26.7711,
603900.SH,應朹籵鍾,20170313,27.0124,
603900.SH,應朹籵鍾,20170314,27.2609,
603900.SH,應朹籵鍾,20170315,27.055,
603900.SH,應朹籵鍾,20170316,27.8144,
603900.SH,應朹籵鍾,20170317,27.0905,
603900.SH,應朹籵鍾,20170320,28.2332,
603900.SH,應朹籵鍾,20170321,28.6448,
603900.SH,應朹籵鍾,20170322,27.999,
603900.SH,應朹籵鍾,20170323,28.4887,
603900.SH,應朹籵鍾,20170324,28.1338,
603900.SH,應朹籵鍾,20170327,28.0345,
603900.SH,應朹籵鍾,20170328,27.0266,
603900.SH,應朹籵鍾,20170329,25.3162,
603900.SH,應朹籵鍾,20170330,24.4503,
603900.SH,應朹籵鍾,20170331,24.5213,
603900.SH,應朹籵鍾,20170405,24.8265,
603900.SH,應朹籵鍾,20170406,24.7839,
603900.SH,應朹籵鍾,20170407,24.571,
603900.SH,應朹籵鍾,20170410,22.7682,
603900.SH,應朹籵鍾,20170411,23.3644,
603900.SH,應朹籵鍾,20170412,22.9315,
603900.SH,應朹籵鍾,20170413,22.9812,
603900.SH,應朹籵鍾,20170414,22.8889,
603900.SH,應朹籵鍾,20170417,22.2927,
603900.SH,應朹籵鍾,20170418,22.3495,
603900.SH,應朹籵鍾,20170419,22.896,
603900.SH,應朹籵鍾,20170420,23.3431,
603900.SH,應朹籵鍾,20170421,23.187,
603900.SH,應朹籵鍾,20170424,23.4212,
603900.SH,應朹籵鍾,20170425,23.3715,
603900.SH,應朹籵鍾,20170426,23.3147,
603900.SH,應朹籵鍾,20170427,23.7335,
603900.SH,應朹籵鍾,20170428,24.3013,
603900.SH,應朹籵鍾,20170502,24.1238,
603900.SH,應朹籵鍾,20170503,24.3793,
603900.SH,應朹籵鍾,20170504,23.9606,
603900.SH,應朹籵鍾,20170505,23.8683,
603900.SH,應朹籵鍾,20170508,23.6696,
603900.SH,應朹籵鍾,20170509,24.1735,
603900.SH,應朹籵鍾,20170510,23.6696,
603900.SH,應朹籵鍾,20170511,24.1238,
603900.SH,應朹籵鍾,20170512,24.0529,
603900.SH,應朹籵鍾,20170515,23.9464,
603900.SH,應朹籵鍾,20170516,24.2658,
603900.SH,應朹籵鍾,20170517,24.0883,
603900.SH,應朹籵鍾,20170518,23.7193,
603900.SH,應朹籵鍾,20170519,23.3289,
603900.SH,應朹籵鍾,20170522,22.0798,
603900.SH,應朹籵鍾,20170523,21.3985,
603900.SH,應朹籵鍾,20170524,21.8598,
603900.SH,應朹籵鍾,20170525,22.0798,
603900.SH,應朹籵鍾,20170526,22.1863,
603900.SH,應朹籵鍾,20170531,22.023,
603900.SH,應朹籵鍾,20170601,21.4056,
603900.SH,應朹籵鍾,20170602,22.0656,
603900.SH,應朹籵鍾,20170605,22.4063,
603900.SH,應朹籵鍾,20170606,22.5127,
603900.SH,應朹籵鍾,20170607,23.1444,
603900.SH,應朹籵鍾,20170608,22.7753,
603900.SH,應朹籵鍾,20170609,22.9457,
603900.SH,應朹籵鍾,20170612,22.4985,
603900.SH,應朹籵鍾,20170613,22.9954,
603900.SH,應朹籵鍾,20170614,22.9883,
603900.SH,應朹籵鍾,20170615,23.3218,
603900.SH,應朹籵鍾,20170616,23.0876,
603900.SH,應朹籵鍾,20170619,23.0521,
603900.SH,應朹籵鍾,20170620,22.9031,
603900.SH,應朹籵鍾,20170621,22.9031,
603900.SH,應朹籵鍾,20170622,22.2643,
603900.SH,應朹籵鍾,20170623,22.1863,
603900.SH,應朹籵鍾,20170626,22.4418,
603900.SH,應朹籵鍾,20170627,22.3992,
603900.SH,應朹籵鍾,20170628,22.1153,
603900.SH,應朹籵鍾,20170629,22.1721,
603900.SH,應朹籵鍾,20170630,22.3779,
603900.SH,應朹籵鍾,20170703,22.6973,
603900.SH,應朹籵鍾,20170704,22.676,
603900.SH,應朹籵鍾,20170705,22.8747,
603900.SH,應朹籵鍾,20170706,22.9599,
603900.SH,應朹籵鍾,20170707,23.5419,
603900.SH,應朹籵鍾,20170710,22.8889,
603900.SH,應朹籵鍾,20170711,22.5695,
603900.SH,應朹籵鍾,20170712,22.6334,
603900.SH,應朹籵鍾,20170713,22.5482,
603900.SH,應朹籵鍾,20170714,22.6547,
603900.SH,應朹籵鍾,20170717,21.4268,
603900.SH,應朹籵鍾,20170718,21.5475,
603900.SH,應朹籵鍾,20170719,21.6682,
603900.SH,應朹籵鍾,20170720,21.6181,
603900.SH,應朹籵鍾,20170721,21.5396,
603900.SH,應朹籵鍾,20170724,22.0254,
603900.SH,應朹籵鍾,20170725,21.8182,
603900.SH,應朹籵鍾,20170726,21.6896,
603900.SH,應朹籵鍾,20170727,22.2468,
603900.SH,應朹籵鍾,20170728,22.0682,
603900.SH,應朹籵鍾,20170731,21.9682,
603900.SH,應朹籵鍾,20170801,22.0468,
603900.SH,應朹籵鍾,20170802,21.6324,
603900.SH,應朹籵鍾,20170803,22.0539,
603900.SH,應朹籵鍾,20170804,21.7682,
603900.SH,應朹籵鍾,20170807,21.8539,
603900.SH,應朹籵鍾,20170808,21.7539,
603900.SH,應朹籵鍾,20170809,21.8396,
