¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300147.SZ,œ„—©÷∆“©,20101215,7.5479,
300147.SZ,œ„—©÷∆“©,20101216,7.6831,
300147.SZ,œ„—©÷∆“©,20101217,7.7313,
300147.SZ,œ„—©÷∆“©,20101220,7.712,
300147.SZ,œ„—©÷∆“©,20101221,8.0363,
300147.SZ,œ„—©÷∆“©,20101222,7.8664,
300147.SZ,œ„—©÷∆“©,20101223,7.4514,
300147.SZ,œ„—©÷∆“©,20101224,7.268,
300147.SZ,œ„—©÷∆“©,20101227,6.88,
300147.SZ,œ„—©÷∆“©,20101228,6.9263,
300147.SZ,œ„—©÷∆“©,20101229,7.0422,
300147.SZ,œ„—©÷∆“©,20101230,6.9109,
300147.SZ,œ„—©÷∆“©,20101231,7.0267,
300147.SZ,œ„—©÷∆“©,20110104,7.0904,
300147.SZ,œ„—©÷∆“©,20110105,7.073,
300147.SZ,œ„—©÷∆“©,20110106,7.0769,
300147.SZ,œ„—©÷∆“©,20110107,6.8839,
300147.SZ,œ„—©÷∆“©,20110110,6.7603,
300147.SZ,œ„—©÷∆“©,20110111,6.5808,
300147.SZ,œ„—©÷∆“©,20110112,6.6155,
300147.SZ,œ„—©÷∆“©,20110113,6.5769,
300147.SZ,œ„—©÷∆“©,20110114,6.6387,
300147.SZ,œ„—©÷∆“©,20110117,6.2314,
300147.SZ,œ„—©÷∆“©,20110118,6.0905,
300147.SZ,œ„—©÷∆“©,20110119,6.1735,
300147.SZ,œ„—©÷∆“©,20110120,5.8163,
300147.SZ,œ„—©÷∆“©,20110121,5.8492,
300147.SZ,œ„—©÷∆“©,20110124,5.7893,
300147.SZ,œ„—©÷∆“©,20110125,5.7218,
300147.SZ,œ„—©÷∆“©,20110126,5.7912,
300147.SZ,œ„—©÷∆“©,20110127,5.7912,
300147.SZ,œ„—©÷∆“©,20110128,5.9206,
300147.SZ,œ„—©÷∆“©,20110131,5.9244,
300147.SZ,œ„—©÷∆“©,20110201,5.9225,
300147.SZ,œ„—©÷∆“©,20110209,5.965,
300147.SZ,œ„—©÷∆“©,20110210,6.158,
300147.SZ,œ„—©÷∆“©,20110211,6.2796,
300147.SZ,œ„—©÷∆“©,20110214,6.2816,
300147.SZ,œ„—©÷∆“©,20110215,6.2101,
300147.SZ,œ„—©÷∆“©,20110216,6.241,
300147.SZ,œ„—©÷∆“©,20110217,6.297,
300147.SZ,œ„—©÷∆“©,20110218,6.4785,
300147.SZ,œ„—©÷∆“©,20110221,6.5325,
300147.SZ,œ„—©÷∆“©,20110222,6.2603,
300147.SZ,œ„—©÷∆“©,20110223,6.4109,
300147.SZ,œ„—©÷∆“©,20110224,6.4302,
300147.SZ,œ„—©÷∆“©,20110225,6.5306,
