¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300244.SZ,µœ∞≤’Ô∂œ,20110719,4.4419,
300244.SZ,µœ∞≤’Ô∂œ,20110720,4.0512,
300244.SZ,µœ∞≤’Ô∂œ,20110721,4.0364,
300244.SZ,µœ∞≤’Ô∂œ,20110722,4.0395,
300244.SZ,µœ∞≤’Ô∂œ,20110725,4.0469,
300244.SZ,µœ∞≤’Ô∂œ,20110726,3.8045,
300244.SZ,µœ∞≤’Ô∂œ,20110727,3.9474,
300244.SZ,µœ∞≤’Ô∂œ,20110728,4.1306,
300244.SZ,µœ∞≤’Ô∂œ,20110729,4.1677,
300244.SZ,µœ∞≤’Ô∂œ,20110801,4.5848,
300244.SZ,µœ∞≤’Ô∂œ,20110802,5.0433,
300244.SZ,µœ∞≤’Ô∂œ,20110803,5.2307,
300244.SZ,µœ∞≤’Ô∂œ,20110804,4.9279,
300244.SZ,µœ∞≤’Ô∂œ,20110805,4.7119,
300244.SZ,µœ∞≤’Ô∂œ,20110808,4.659,
300244.SZ,µœ∞≤’Ô∂œ,20110809,4.606,
300244.SZ,µœ∞≤’Ô∂œ,20110810,4.5139,
300244.SZ,µœ∞≤’Ô∂œ,20110811,4.786,
300244.SZ,µœ∞≤’Ô∂œ,20110812,4.8887,
300244.SZ,µœ∞≤’Ô∂œ,20110815,4.8337,
300244.SZ,µœ∞≤’Ô∂œ,20110816,4.7437,
300244.SZ,µœ∞≤’Ô∂œ,20110817,5.0031,
300244.SZ,µœ∞≤’Ô∂œ,20110818,4.8072,
300244.SZ,µœ∞≤’Ô∂œ,20110819,4.5234,
300244.SZ,µœ∞≤’Ô∂œ,20110822,4.5637,
300244.SZ,µœ∞≤’Ô∂œ,20110823,5.02,
300244.SZ,µœ∞≤’Ô∂œ,20110824,5.1884,
300244.SZ,µœ∞≤’Ô∂œ,20110825,5.5802,
300244.SZ,µœ∞≤’Ô∂œ,20110826,5.5823,
300244.SZ,µœ∞≤’Ô∂œ,20110829,5.505,
300244.SZ,µœ∞≤’Ô∂œ,20110830,5.2339,
300244.SZ,µœ∞≤’Ô∂œ,20110831,5.5908,
300244.SZ,µœ∞≤’Ô∂œ,20110901,5.4933,
300244.SZ,µœ∞≤’Ô∂œ,20110902,6.0429,
300244.SZ,µœ∞≤’Ô∂œ,20110905,5.9825,
300244.SZ,µœ∞≤’Ô∂œ,20110906,5.7072,
300244.SZ,µœ∞≤’Ô∂œ,20110907,6.1414,
300244.SZ,µœ∞≤’Ô∂œ,20110908,5.9402,
300244.SZ,µœ∞≤’Ô∂œ,20110909,5.6681,
300244.SZ,µœ∞≤’Ô∂œ,20110913,5.2943,
300244.SZ,µœ∞≤’Ô∂œ,20110914,5.6628,
300244.SZ,µœ∞≤’Ô∂œ,20110915,5.7231,
300244.SZ,µœ∞≤’Ô∂œ,20110916,5.5092,
300244.SZ,µœ∞≤’Ô∂œ,20110919,5.1895,
300244.SZ,µœ∞≤’Ô∂œ,20110920,5.3133,
300244.SZ,µœ∞≤’Ô∂œ,20110921,5.4108,
300244.SZ,µœ∞≤’Ô∂œ,20110922,5.0592,
300244.SZ,µœ∞≤’Ô∂œ,20110923,4.9089,
300244.SZ,µœ∞≤’Ô∂œ,20110926,4.9692,
300244.SZ,µœ∞≤’Ô∂œ,20110927,5.0465,
300244.SZ,µœ∞≤’Ô∂œ,20110928,4.8231,
300244.SZ,µœ∞≤’Ô∂œ,20110929,4.5848,
300244.SZ,µœ∞≤’Ô∂œ,20110930,4.5848,
300244.SZ,µœ∞≤’Ô∂œ,20111010,4.7225,
300244.SZ,µœ∞≤’Ô∂œ,20111011,4.7341,
300244.SZ,µœ∞≤’Ô∂œ,20111012,4.9332,
300244.SZ,µœ∞≤’Ô∂œ,20111013,5.019,
300244.SZ,µœ∞≤’Ô∂œ,20111014,4.9417,
300244.SZ,µœ∞≤’Ô∂œ,20111017,5.0709,
300244.SZ,µœ∞≤’Ô∂œ,20111018,4.7659,
300244.SZ,µœ∞≤’Ô∂œ,20111019,4.7119,
300244.SZ,µœ∞≤’Ô∂œ,20111020,4.5266,
300244.SZ,µœ∞≤’Ô∂œ,20111021,4.2354,
300244.SZ,µœ∞≤’Ô∂œ,20111024,4.4303,
300244.SZ,µœ∞≤’Ô∂œ,20111025,4.606,
300244.SZ,µœ∞≤’Ô∂œ,20111026,4.5954,
300244.SZ,µœ∞≤’Ô∂œ,20111027,4.5446,
300244.SZ,µœ∞≤’Ô∂œ,20111028,4.6166,
300244.SZ,µœ∞≤’Ô∂œ,20111031,4.8337,
300244.SZ,µœ∞≤’Ô∂œ,20111101,4.9925,
300244.SZ,µœ∞≤’Ô∂œ,20111102,5.0836,
300244.SZ,µœ∞≤’Ô∂œ,20111103,4.9639,
300244.SZ,µœ∞≤’Ô∂œ,20111104,4.9163,
300244.SZ,µœ∞≤’Ô∂œ,20111107,4.9184,
300244.SZ,µœ∞≤’Ô∂œ,20111108,4.7723,
300244.SZ,µœ∞≤’Ô∂œ,20111109,4.7913,
300244.SZ,µœ∞≤’Ô∂œ,20111110,4.8845,
300244.SZ,µœ∞≤’Ô∂œ,20111111,4.8517,
300244.SZ,µœ∞≤’Ô∂œ,20111114,5.3366,
300244.SZ,µœ∞≤’Ô∂œ,20111115,5.4277,
300244.SZ,µœ∞≤’Ô∂œ,20111116,5.2911,
300244.SZ,µœ∞≤’Ô∂œ,20111117,5.4044,
300244.SZ,µœ∞≤’Ô∂œ,20111118,5.2922,
300244.SZ,µœ∞≤’Ô∂œ,20111121,5.1122,
300244.SZ,µœ∞≤’Ô∂œ,20111122,5.2202,
300244.SZ,µœ∞≤’Ô∂œ,20111123,5.2784,
300244.SZ,µœ∞≤’Ô∂œ,20111124,5.3493,
300244.SZ,µœ∞≤’Ô∂œ,20111125,5.2519,
300244.SZ,µœ∞≤’Ô∂œ,20111128,5.4002,
300244.SZ,µœ∞≤’Ô∂œ,20111129,5.4499,
300244.SZ,µœ∞≤’Ô∂œ,20111130,5.2784,
300244.SZ,µœ∞≤’Ô∂œ,20111201,5.5833,
300244.SZ,µœ∞≤’Ô∂œ,20111202,5.4002,
300244.SZ,µœ∞≤’Ô∂œ,20111205,4.8601,
300244.SZ,µœ∞≤’Ô∂œ,20111206,4.9978,
300244.SZ,µœ∞≤’Ô∂œ,20111207,5.1566,
300244.SZ,µœ∞≤’Ô∂œ,20111208,5.362,
300244.SZ,µœ∞≤’Ô∂œ,20111209,5.326,
300244.SZ,µœ∞≤’Ô∂œ,20111212,5.4902,
300244.SZ,µœ∞≤’Ô∂œ,20111213,5.4139,
300244.SZ,µœ∞≤’Ô∂œ,20111214,5.2837,
300244.SZ,µœ∞≤’Ô∂œ,20111215,5.2583,
300244.SZ,µœ∞≤’Ô∂œ,20111216,5.3673,
300244.SZ,µœ∞≤’Ô∂œ,20111219,5.4298,
300244.SZ,µœ∞≤’Ô∂œ,20111220,5.3578,
300244.SZ,µœ∞≤’Ô∂œ,20111221,5.1884,
300244.SZ,µœ∞≤’Ô∂œ,20111222,5.1079,
300244.SZ,µœ∞≤’Ô∂œ,20111223,5.1164,
300244.SZ,µœ∞≤’Ô∂œ,20111226,4.857,
300244.SZ,µœ∞≤’Ô∂œ,20111227,4.7754,
300244.SZ,µœ∞≤’Ô∂œ,20111228,4.66,
