´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600316.SH,ºé¶¼º½¿Õ,20001215,5.1425,
600316.SH,ºé¶¼º½¿Õ,20001218,4.7798,
600316.SH,ºé¶¼º½¿Õ,20001219,4.7821,
600316.SH,ºé¶¼º½¿Õ,20001220,4.9933,
600316.SH,ºé¶¼º½¿Õ,20001221,4.8739,
600316.SH,ºé¶¼º½¿Õ,20001222,4.7844,
600316.SH,ºé¶¼º½¿Õ,20001225,4.681,
600316.SH,ºé¶¼º½¿Õ,20001226,4.7981,
600316.SH,ºé¶¼º½¿Õ,20001227,4.7522,
600316.SH,ºé¶¼º½¿Õ,20001228,4.7499,
600316.SH,ºé¶¼º½¿Õ,20001229,4.7981,
600316.SH,ºé¶¼º½¿Õ,20010102,4.89,
600316.SH,ºé¶¼º½¿Õ,20010103,4.89,
600316.SH,ºé¶¼º½¿Õ,20010104,4.9405,
600316.SH,ºé¶¼º½¿Õ,20010105,5.0713,
600316.SH,ºé¶¼º½¿Õ,20010108,4.9726,
600316.SH,ºé¶¼º½¿Õ,20010109,4.9313,
600316.SH,ºé¶¼º½¿Õ,20010110,4.9772,
600316.SH,ºé¶¼º½¿Õ,20010111,4.9428,
600316.SH,ºé¶¼º½¿Õ,20010112,4.9336,
600316.SH,ºé¶¼º½¿Õ,20010115,4.7752,
600316.SH,ºé¶¼º½¿Õ,20010116,4.7798,
600316.SH,ºé¶¼º½¿Õ,20010117,4.7637,
600316.SH,ºé¶¼º½¿Õ,20010118,4.766,
600316.SH,ºé¶¼º½¿Õ,20010119,4.8096,
600316.SH,ºé¶¼º½¿Õ,20010205,4.642,
600316.SH,ºé¶¼º½¿Õ,20010206,4.5502,
600316.SH,ºé¶¼º½¿Õ,20010207,4.44,
600316.SH,ºé¶¼º½¿Õ,20010208,4.4193,
600316.SH,ºé¶¼º½¿Õ,20010209,4.4767,
600316.SH,ºé¶¼º½¿Õ,20010212,4.4446,
600316.SH,ºé¶¼º½¿Õ,20010213,4.4354,
600316.SH,ºé¶¼º½¿Õ,20010214,4.4101,
600316.SH,ºé¶¼º½¿Õ,20010215,4.3803,
600316.SH,ºé¶¼º½¿Õ,20010216,4.3482,
600316.SH,ºé¶¼º½¿Õ,20010219,4.4423,
600316.SH,ºé¶¼º½¿Õ,20010220,4.3528,
600316.SH,ºé¶¼º½¿Õ,20010221,4.2747,
600316.SH,ºé¶¼º½¿Õ,20010222,4.2357,
600316.SH,ºé¶¼º½¿Õ,20010223,4.2977,
600316.SH,ºé¶¼º½¿Õ,20010226,4.4124,
600316.SH,ºé¶¼º½¿Õ,20010227,4.4101,
600316.SH,ºé¶¼º½¿Õ,20010228,4.3803,
600316.SH,ºé¶¼º½¿Õ,20010301,4.4423,
600316.SH,ºé¶¼º½¿Õ,20010302,4.4515,
600316.SH,ºé¶¼º½¿Õ,20010305,4.4101,
600316.SH,ºé¶¼º½¿Õ,20010306,4.3757,
600316.SH,ºé¶¼º½¿Õ,20010307,4.4079,
600316.SH,ºé¶¼º½¿Õ,20010308,4.4538,
600316.SH,ºé¶¼º½¿Õ,20010309,4.502,
600316.SH,ºé¶¼º½¿Õ,20010312,4.5571,
600316.SH,ºé¶¼º½¿Õ,20010313,4.5456,
600316.SH,ºé¶¼º½¿Õ,20010314,4.603,
600316.SH,ºé¶¼º½¿Õ,20010315,4.58,
600316.SH,ºé¶¼º½¿Õ,20010316,4.5089,
600316.SH,ºé¶¼º½¿Õ,20010319,4.5226,
600316.SH,ºé¶¼º½¿Õ,20010320,4.6007,
600316.SH,ºé¶¼º½¿Õ,20010321,4.665,
600316.SH,ºé¶¼º½¿Õ,20010322,4.6902,
600316.SH,ºé¶¼º½¿Õ,20010323,4.6856,
600316.SH,ºé¶¼º½¿Õ,20010326,4.8234,
600316.SH,ºé¶¼º½¿Õ,20010327,4.8808,
600316.SH,ºé¶¼º½¿Õ,20010328,4.9703,
600316.SH,ºé¶¼º½¿Õ,20010329,4.9244,
600316.SH,ºé¶¼º½¿Õ,20010330,5.0851,
600316.SH,ºé¶¼º½¿Õ,20010402,5.1218,
600316.SH,ºé¶¼º½¿Õ,20010403,5.0415,
600316.SH,ºé¶¼º½¿Õ,20010404,4.8854,
600316.SH,ºé¶¼º½¿Õ,20010405,5.0277,
600316.SH,ºé¶¼º½¿Õ,20010406,5.0277,
600316.SH,ºé¶¼º½¿Õ,20010409,4.9818,
600316.SH,ºé¶¼º½¿Õ,20010410,4.9841,
600316.SH,ºé¶¼º½¿Õ,20010411,5.1264,
600316.SH,ºé¶¼º½¿Õ,20010412,5.1218,
600316.SH,ºé¶¼º½¿Õ,20010413,5.1448,
600316.SH,ºé¶¼º½¿Õ,20010416,5.3262,
600316.SH,ºé¶¼º½¿Õ,20010417,5.4593,
600316.SH,ºé¶¼º½¿Õ,20010418,5.4777,
600316.SH,ºé¶¼º½¿Õ,20010419,5.6085,
600316.SH,ºé¶¼º½¿Õ,20010420,5.3239,
600316.SH,ºé¶¼º½¿Õ,20010423,5.3399,
600316.SH,ºé¶¼º½¿Õ,20010424,5.3606,
600316.SH,ºé¶¼º½¿Õ,20010425,5.1632,
600316.SH,ºé¶¼º½¿Õ,20010426,5.1104,
600316.SH,ºé¶¼º½¿Õ,20010427,5.1976,
600316.SH,ºé¶¼º½¿Õ,20010430,5.1976,
600316.SH,ºé¶¼º½¿Õ,20010508,5.2802,
600316.SH,ºé¶¼º½¿Õ,20010509,5.2917,
600316.SH,ºé¶¼º½¿Õ,20010510,5.3606,
600316.SH,ºé¶¼º½¿Õ,20010511,5.379,
600316.SH,ºé¶¼º½¿Õ,20010514,5.4203,
600316.SH,ºé¶¼º½¿Õ,20010515,5.5098,
600316.SH,ºé¶¼º½¿Õ,20010516,5.5075,
600316.SH,ºé¶¼º½¿Õ,20010517,5.4937,
600316.SH,ºé¶¼º½¿Õ,20010518,5.5741,
600316.SH,ºé¶¼º½¿Õ,20010521,5.7164,
600316.SH,ºé¶¼º½¿Õ,20010522,5.721,
600316.SH,ºé¶¼º½¿Õ,20010523,5.5787,
600316.SH,ºé¶¼º½¿Õ,20010524,5.6246,
600316.SH,ºé¶¼º½¿Õ,20010525,5.4748,
600316.SH,ºé¶¼º½¿Õ,20010528,5.4978,
600316.SH,ºé¶¼º½¿Õ,20010529,5.4978,
600316.SH,ºé¶¼º½¿Õ,20010530,5.6361,
600316.SH,ºé¶¼º½¿Õ,20010531,5.6592,
600316.SH,ºé¶¼º½¿Õ,20010601,5.62,
600316.SH,ºé¶¼º½¿Õ,20010604,5.6361,
600316.SH,ºé¶¼º½¿Õ,20010605,5.7053,
600316.SH,ºé¶¼º½¿Õ,20010606,5.6707,
600316.SH,ºé¶¼º½¿Õ,20010607,5.6361,
600316.SH,ºé¶¼º½¿Õ,20010608,5.6361,
600316.SH,ºé¶¼º½¿Õ,20010611,5.6015,
600316.SH,ºé¶¼º½¿Õ,20010612,5.5808,
600316.SH,ºé¶¼º½¿Õ,20010613,5.7514,
600316.SH,ºé¶¼º½¿Õ,20010614,5.6707,
600316.SH,ºé¶¼º½¿Õ,20010615,5.7675,
600316.SH,ºé¶¼º½¿Õ,20010618,5.6015,
600316.SH,ºé¶¼º½¿Õ,20010619,5.59,
600316.SH,ºé¶¼º½¿Õ,20010620,5.6015,
600316.SH,ºé¶¼º½¿Õ,20010621,5.7329,
600316.SH,ºé¶¼º½¿Õ,20010622,5.6914,
600316.SH,ºé¶¼º½¿Õ,20010625,5.809,
600316.SH,ºé¶¼º½¿Õ,20010626,5.8897,
600316.SH,ºé¶¼º½¿Õ,20010627,5.9358,
600316.SH,ºé¶¼º½¿Õ,20010628,5.7952,
600316.SH,ºé¶¼º½¿Õ,20010629,5.7813,
600316.SH,ºé¶¼º½¿Õ,20010702,5.7975,
600316.SH,ºé¶¼º½¿Õ,20010703,5.8851,
600316.SH,ºé¶¼º½¿Õ,20010704,5.8989,
600316.SH,ºé¶¼º½¿Õ,20010705,5.7906,
600316.SH,ºé¶¼º½¿Õ,20010706,5.7399,
600316.SH,ºé¶¼º½¿Õ,20010709,5.65,
600316.SH,ºé¶¼º½¿Õ,20010710,5.7329,
600316.SH,ºé¶¼º½¿Õ,20010711,5.6707,
600316.SH,ºé¶¼º½¿Õ,20010712,5.6477,
600316.SH,ºé¶¼º½¿Õ,20010713,5.6938,
600316.SH,ºé¶¼º½¿Õ,20010716,5.6845,
600316.SH,ºé¶¼º½¿Õ,20010717,5.5854,
600316.SH,ºé¶¼º½¿Õ,20010718,5.7168,
600316.SH,ºé¶¼º½¿Õ,20010719,5.7445,
600316.SH,ºé¶¼º½¿Õ,20010720,5.8136,
600316.SH,ºé¶¼º½¿Õ,20010723,5.7767,
600316.SH,ºé¶¼º½¿Õ,20010724,5.7168,
600316.SH,ºé¶¼º½¿Õ,20010725,5.7629,
600316.SH,ºé¶¼º½¿Õ,20010726,5.6546,
600316.SH,ºé¶¼º½¿Õ,20010727,5.6891,
600316.SH,ºé¶¼º½¿Õ,20010730,5.2097,
600316.SH,ºé¶¼º½¿Õ,20010731,5.0253,
600316.SH,ºé¶¼º½¿Õ,20010801,5.2788,
600316.SH,ºé¶¼º½¿Õ,20010802,5.2857,
600316.SH,ºé¶¼º½¿Õ,20010803,5.2742,
600316.SH,ºé¶¼º½¿Õ,20010806,5.1728,
600316.SH,ºé¶¼º½¿Õ,20010807,5.2788,
600316.SH,ºé¶¼º½¿Õ,20010808,5.2304,
600316.SH,ºé¶¼º½¿Õ,20010809,5.2419,
600316.SH,ºé¶¼º½¿Õ,20010810,5.3203,
600316.SH,ºé¶¼º½¿Õ,20010813,5.4356,
600316.SH,ºé¶¼º½¿Õ,20010814,5.3941,
600316.SH,ºé¶¼º½¿Õ,20010815,5.3987,
600316.SH,ºé¶¼º½¿Õ,20010816,5.3895,
600316.SH,ºé¶¼º½¿Õ,20010817,5.4609,
600316.SH,ºé¶¼º½¿Õ,20010820,5.5001,
600316.SH,ºé¶¼º½¿Õ,20010821,5.4909,
600316.SH,ºé¶¼º½¿Õ,20010822,5.371,
600316.SH,ºé¶¼º½¿Õ,20010823,5.3964,
600316.SH,ºé¶¼º½¿Õ,20010824,5.3641,
600316.SH,ºé¶¼º½¿Õ,20010827,5.1728,
600316.SH,ºé¶¼º½¿Õ,20010828,5.2097,
600316.SH,ºé¶¼º½¿Õ,20010829,5.235,
600316.SH,ºé¶¼º½¿Õ,20010830,5.2281,
600316.SH,ºé¶¼º½¿Õ,20010831,5.2903,
