代码,简称,日期,收盘价(元),
002768.SZ,国恩股份,20150630,8.3344,
002768.SZ,国恩股份,20150701,9.1692,
002768.SZ,国恩股份,20150702,10.0868,
002768.SZ,国恩股份,20150703,11.0971,
002768.SZ,国恩股份,20150706,12.2068,
002768.SZ,国恩股份,20150707,10.9878,
002768.SZ,国恩股份,20150708,9.888,
002768.SZ,国恩股份,20150709,10.8785,
002768.SZ,国恩股份,20150710,11.965,
002768.SZ,国恩股份,20150713,13.1608,
002768.SZ,国恩股份,20150714,14.4759,
002768.SZ,国恩股份,20150715,13.0515,
002768.SZ,国恩股份,20150716,13.4821,
002768.SZ,国恩股份,20150717,14.4295,
002768.SZ,国恩股份,20150720,13.3795,
002768.SZ,国恩股份,20150721,13.7472,
002768.SZ,国恩股份,20150722,14.4627,
002768.SZ,国恩股份,20150723,15.9103,
002768.SZ,国恩股份,20150724,16.2912,
002768.SZ,国恩股份,20150727,14.6614,
002768.SZ,国恩股份,20150728,13.8134,
002768.SZ,国恩股份,20150729,15.1947,
002768.SZ,国恩股份,20150730,15.9732,
002768.SZ,国恩股份,20150731,17.5699,
002768.SZ,国恩股份,20150803,19.3255,
002768.SZ,国恩股份,20150804,17.7222,
002768.SZ,国恩股份,20150805,18.1496,
002768.SZ,国恩股份,20150806,16.596,
002768.SZ,国恩股份,20150807,16.7318,
002768.SZ,国恩股份,20150810,17.4605,
002768.SZ,国恩股份,20150811,18.1496,
002768.SZ,国恩股份,20150812,16.798,
002768.SZ,国恩股份,20150813,16.9703,
002768.SZ,国恩股份,20150814,16.9637,
002768.SZ,国恩股份,20150817,15.7811,
002768.SZ,国恩股份,20150818,14.625,
002768.SZ,国恩股份,20150819,15.2378,
002768.SZ,国恩股份,20150820,14.1115,
002768.SZ,国恩股份,20150821,13.3728,
002768.SZ,国恩股份,20150824,12.0346,
002768.SZ,国恩股份,20150825,11.2495,
002768.SZ,国恩股份,20150826,12.3757,
002768.SZ,国恩股份,20150827,12.9919,
002768.SZ,国恩股份,20150828,13.4888,
002768.SZ,国恩股份,20150831,12.1406,
002768.SZ,国恩股份,20150901,10.9282,
002768.SZ,国恩股份,20150902,10.6002,
002768.SZ,国恩股份,20150907,11.0971,
002768.SZ,国恩股份,20150908,12.124,
002768.SZ,国恩股份,20150909,12.3592,
002768.SZ,国恩股份,20150910,11.7265,
002768.SZ,国恩股份,20150911,11.9153,
002768.SZ,国恩股份,20150914,12.5215,
002768.SZ,国恩股份,20150915,12.6474,
002768.SZ,国恩股份,20150916,13.7538,
002768.SZ,国恩股份,20150917,12.8428,
002768.SZ,国恩股份,20150918,12.7203,
002768.SZ,国恩股份,20150921,13.3795,
002768.SZ,国恩股份,20150922,12.9952,
002768.SZ,国恩股份,20150923,12.9853,
002768.SZ,国恩股份,20150924,13.0018,
002768.SZ,国恩股份,20150925,12.5083,
002768.SZ,国恩股份,20150928,12.7534,
002768.SZ,国恩股份,20150929,12.2565,
002768.SZ,国恩股份,20150930,12.3559,
002768.SZ,国恩股份,20151008,12.8594,
002768.SZ,国恩股份,20151009,13.6146,
002768.SZ,国恩股份,20151012,14.3964,
002768.SZ,国恩股份,20151013,14.2109,
002768.SZ,国恩股份,20151014,14.2805,
002768.SZ,国恩股份,20151015,14.6382,
002768.SZ,国恩股份,20151016,14.4859,
002768.SZ,国恩股份,20151019,14.1115,
002768.SZ,国恩股份,20151020,14.5919,
002768.SZ,国恩股份,20151021,13.3231,
002768.SZ,国恩股份,20151022,13.6743,
002768.SZ,国恩股份,20151023,13.9989,
002768.SZ,国恩股份,20151026,14.244,
002768.SZ,国恩股份,20151027,14.4196,
002768.SZ,国恩股份,20151028,14.0519,
002768.SZ,国恩股份,20151029,14.2076,
002768.SZ,国恩股份,20151030,14.5057,
002768.SZ,国恩股份,20151102,14.9728,
002768.SZ,国恩股份,20151103,15.9334,
002768.SZ,国恩股份,20151104,16.3674,
002768.SZ,国恩股份,20151105,16.0726,
002768.SZ,国恩股份,20151106,17.0531,
002768.SZ,国恩股份,20151109,17.805,
002768.SZ,国恩股份,20151110,17.8912,
002768.SZ,国恩股份,20151111,19.68,
002768.SZ,国恩股份,20151112,20.5048,
002768.SZ,国恩股份,20151113,18.4543,
002768.SZ,国恩股份,20151116,18.6829,
002768.SZ,国恩股份,20151117,17.858,
002768.SZ,国恩股份,20151118,17.02,
002768.SZ,国恩股份,20151119,18.2688,
002768.SZ,国恩股份,20151120,19.405,
002768.SZ,国恩股份,20151123,18.8386,
002768.SZ,国恩股份,20151124,20.7234,
002768.SZ,国恩股份,20151125,20.8029,
002768.SZ,国恩股份,20151126,20.9056,
002768.SZ,国恩股份,20151127,19.8887,
002768.SZ,国恩股份,20151130,21.7371,
002768.SZ,国恩股份,20151201,20.8195,
002768.SZ,国恩股份,20151202,20.422,
002768.SZ,国恩股份,20151203,21.5284,
002768.SZ,国恩股份,20151204,21.0017,
002768.SZ,国恩股份,20151207,20.5147,
002768.SZ,国恩股份,20151208,20.5479,
002768.SZ,国恩股份,20151209,19.511,
002768.SZ,国恩股份,20151210,19.0969,
002768.SZ,国恩股份,20151211,19.0506,
002768.SZ,国恩股份,20151214,19.9582,
002768.SZ,国恩股份,20151215,19.7694,
002768.SZ,国恩股份,20151216,19.9748,
002768.SZ,国恩股份,20151217,20.8294,
002768.SZ,国恩股份,20151218,20.1537,
002768.SZ,国恩股份,20151221,20.3292,
002768.SZ,国恩股份,20151222,20.6042,
002768.SZ,国恩股份,20151223,22.6646,
002768.SZ,国恩股份,20151224,22.33,
002768.SZ,国恩股份,20151225,22.0418,
002768.SZ,国恩股份,20151228,21.0215,
002768.SZ,国恩股份,20151229,21.9126,
002768.SZ,国恩股份,20151230,21.5648,
002768.SZ,国恩股份,20151231,21.1872,
002768.SZ,国恩股份,20160104,19.4845,
002768.SZ,国恩股份,20160105,21.4323,
002768.SZ,国恩股份,20160106,23.5755,
002768.SZ,国恩股份,20160107,22.2041,
002768.SZ,国恩股份,20160108,24.4236,
002768.SZ,国恩股份,20160111,21.9822,
002768.SZ,国恩股份,20160112,19.7826,
002768.SZ,国恩股份,20160113,20.5313,
002768.SZ,国恩股份,20160114,21.048,
002768.SZ,国恩股份,20160115,19.2129,
002768.SZ,国恩股份,20160118,19.6568,
002768.SZ,国恩股份,20160119,20.8692,
002768.SZ,国恩股份,20160120,22.1048,
002768.SZ,国恩股份,20160121,20.5777,
002768.SZ,国恩股份,20160122,22.6348,
002768.SZ,国恩股份,20160125,23.7511,
002768.SZ,国恩股份,20160126,21.6311,
002768.SZ,国恩股份,20160127,23.0058,
002768.SZ,国恩股份,20160128,20.7069,
002768.SZ,国恩股份,20160129,22.012,
002768.SZ,国恩股份,20160201,21.7834,
002768.SZ,国恩股份,20160202,23.0886,
002768.SZ,国恩股份,20160203,22.5255,
002768.SZ,国恩股份,20160204,22.9892,
002768.SZ,国恩股份,20160205,21.5681,
002768.SZ,国恩股份,20160215,21.6311,
002768.SZ,国恩股份,20160216,22.5288,
002768.SZ,国恩股份,20160217,24.1817,
002768.SZ,国恩股份,20160218,25.5068,
002768.SZ,国恩股份,20160219,25.1854,
002768.SZ,国恩股份,20160222,26.1759,
002768.SZ,国恩股份,20160223,27.3254,
002768.SZ,国恩股份,20160224,25.4405,
002768.SZ,国恩股份,20160225,22.8965,
002768.SZ,国恩股份,20160226,22.8567,
002768.SZ,国恩股份,20160229,21.1971,
002768.SZ,国恩股份,20160301,22.4857,
002768.SZ,国恩股份,20160302,23.506,
002768.SZ,国恩股份,20160303,22.8037,
002768.SZ,国恩股份,20160304,20.7035,
002768.SZ,国恩股份,20160307,21.3396,
002768.SZ,国恩股份,20160308,21.0944,
002768.SZ,国恩股份,20160309,20.4385,
002768.SZ,国恩股份,20160310,21.6311,
002768.SZ,国恩股份,20160311,22.7209,
002768.SZ,国恩股份,20160314,24.3142,
002768.SZ,国恩股份,20160315,24.8244,
002768.SZ,国恩股份,20160316,23.1052,
002768.SZ,国恩股份,20160317,24.7946,
002768.SZ,国恩股份,20160318,26.5005,
002768.SZ,国恩股份,20160321,28.1568,
002768.SZ,国恩股份,20160322,28.2562,
002768.SZ,国恩股份,20160323,30.9394,
002768.SZ,国恩股份,20160324,32.5128,
002768.SZ,国恩股份,20160325,30.7108,
002768.SZ,国恩股份,20160328,33.7816,
002768.SZ,国恩股份,20160329,32.9435,
002768.SZ,国恩股份,20160330,36.2398,
002768.SZ,国恩股份,20160331,39.8648,
002768.SZ,国恩股份,20160401,38.9386,
002768.SZ,国恩股份,20160405,38.9386,
002768.SZ,国恩股份,20160406,38.9386,
002768.SZ,国恩股份,20160407,38.9386,
002768.SZ,国恩股份,20160408,38.9386,
002768.SZ,国恩股份,20160411,36.4489,
002768.SZ,国恩股份,20160412,34.8556,
002768.SZ,国恩股份,20160413,34.8356,
002768.SZ,国恩股份,20160414,34.7659,
002768.SZ,国恩股份,20160415,33.9095,
002768.SZ,国恩股份,20160418,34.1584,
002768.SZ,国恩股份,20160419,33.9493,
002768.SZ,国恩股份,20160420,30.5534,
002768.SZ,国恩股份,20160421,28.4322,
002768.SZ,国恩股份,20160422,31.2804,
