╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
603385.SH,╩щ╢Онют║,20170614,28.86,
603385.SH,╩щ╢Онют║,20170615,28.93,
603385.SH,╩щ╢Онют║,20170616,28.91,
603385.SH,╩щ╢Онют║,20170619,28.47,
603385.SH,╩щ╢Онют║,20170620,28.59,
603385.SH,╩щ╢Онют║,20170621,28.79,
603385.SH,╩щ╢Онют║,20170622,27.29,
603385.SH,╩щ╢Онют║,20170623,27.01,
603385.SH,╩щ╢Онют║,20170626,27.56,
603385.SH,╩щ╢Онют║,20170627,27.19,
603385.SH,╩щ╢Онют║,20170628,26.44,
603385.SH,╩щ╢Онют║,20170629,26.56,
603385.SH,╩щ╢Онют║,20170630,26.79,
603385.SH,╩щ╢Онют║,20170703,27.81,
603385.SH,╩щ╢Онют║,20170704,27.61,
603385.SH,╩щ╢Онют║,20170705,27.89,
603385.SH,╩щ╢Онют║,20170706,27.36,
603385.SH,╩щ╢Онют║,20170707,27.63,
603385.SH,╩щ╢Онют║,20170710,26.5,
603385.SH,╩щ╢Онют║,20170711,26.53,
603385.SH,╩щ╢Онют║,20170712,26.55,
603385.SH,╩щ╢Онют║,20170713,26,
603385.SH,╩щ╢Онют║,20170714,25.8,
603385.SH,╩щ╢Онют║,20170717,23.22,
603385.SH,╩щ╢Онют║,20170718,23.39,
603385.SH,╩щ╢Онют║,20170719,23.27,
603385.SH,╩щ╢Онют║,20170720,23.12,
603385.SH,╩щ╢Онют║,20170721,22.74,
603385.SH,╩щ╢Онют║,20170724,22.75,
603385.SH,╩щ╢Онют║,20170725,22.43,
603385.SH,╩щ╢Онют║,20170726,22.07,
603385.SH,╩щ╢Онют║,20170727,22.52,
603385.SH,╩щ╢Онют║,20170728,22.13,
603385.SH,╩щ╢Онют║,20170731,22.57,
603385.SH,╩щ╢Онют║,20170801,22.87,
603385.SH,╩щ╢Онют║,20170802,23.15,
603385.SH,╩щ╢Онют║,20170803,23.56,
603385.SH,╩щ╢Онют║,20170804,22.8,
603385.SH,╩щ╢Онют║,20170807,22.94,
603385.SH,╩щ╢Онют║,20170808,22.95,
603385.SH,╩щ╢Онют║,20170809,22.56,
603385.SH,╩щ╢Онют║,20170810,22.09,
603385.SH,╩щ╢Онют║,20170811,22.13,
603385.SH,╩щ╢Онют║,20170814,22.62,
603385.SH,╩щ╢Онют║,20170815,23.05,
603385.SH,╩щ╢Онют║,20170816,23.01,
603385.SH,╩щ╢Онют║,20170817,23.17,
603385.SH,╩щ╢Онют║,20170818,23.01,
603385.SH,╩щ╢Онют║,20170821,23.38,
603385.SH,╩щ╢Онют║,20170822,23.17,
603385.SH,╩щ╢Онют║,20170823,22.93,
603385.SH,╩щ╢Онют║,20170824,22.89,
603385.SH,╩щ╢Онют║,20170825,23.78,
603385.SH,╩щ╢Онют║,20170828,24.97,
603385.SH,╩щ╢Онют║,20170829,25.61,
603385.SH,╩щ╢Онют║,20170830,25.23,
603385.SH,╩щ╢Онют║,20170831,25.88,
603385.SH,╩щ╢Онют║,20170901,26.25,
603385.SH,╩щ╢Онют║,20170904,25.3,
603385.SH,╩щ╢Онют║,20170905,25.76,
603385.SH,╩щ╢Онют║,20170906,25.46,
603385.SH,╩щ╢Онют║,20170907,25.84,
603385.SH,╩щ╢Онют║,20170908,25.22,
603385.SH,╩щ╢Онют║,20170911,25.44,
603385.SH,╩щ╢Онют║,20170912,25.86,
603385.SH,╩щ╢Онют║,20170913,27.07,
603385.SH,╩щ╢Онют║,20170914,26.64,
603385.SH,╩щ╢Онют║,20170915,26.75,
603385.SH,╩щ╢Онют║,20170918,26.38,
603385.SH,╩щ╢Онют║,20170919,25.57,
603385.SH,╩щ╢Онют║,20170920,25.77,
603385.SH,╩щ╢Онют║,20170921,25.32,
603385.SH,╩щ╢Онют║,20170922,25.47,
603385.SH,╩щ╢Онют║,20170925,24.79,
603385.SH,╩щ╢Онют║,20170926,24.28,
603385.SH,╩щ╢Онют║,20170927,24.48,
603385.SH,╩щ╢Онют║,20170928,24.43,
603385.SH,╩щ╢Онют║,20170929,24.87,
603385.SH,╩щ╢Онют║,20171009,25.49,
603385.SH,╩щ╢Онют║,20171010,25.67,
603385.SH,╩щ╢Онют║,20171011,25.39,
603385.SH,╩щ╢Онют║,20171012,25.26,
603385.SH,╩щ╢Онют║,20171013,25.64,
603385.SH,╩щ╢Онют║,20171016,24.64,
603385.SH,╩щ╢Онют║,20171017,24.89,
603385.SH,╩щ╢Онют║,20171018,24.51,
603385.SH,╩щ╢Онют║,20171019,23.88,
603385.SH,╩щ╢Онют║,20171020,24.22,
603385.SH,╩щ╢Онют║,20171023,25.07,
603385.SH,╩щ╢Онют║,20171024,24.69,
603385.SH,╩щ╢Онют║,20171025,25.39,
603385.SH,╩щ╢Онют║,20171026,25.56,
603385.SH,╩щ╢Онют║,20171027,25.51,
603385.SH,╩щ╢Онют║,20171030,24,
603385.SH,╩щ╢Онют║,20171031,24.25,
603385.SH,╩щ╢Онют║,20171101,24.42,
603385.SH,╩щ╢Онют║,20171102,24.43,
603385.SH,╩щ╢Онют║,20171103,25.52,
603385.SH,╩щ╢Онют║,20171106,25.67,
603385.SH,╩щ╢Онют║,20171107,25.44,
603385.SH,╩щ╢Онют║,20171108,25.16,
603385.SH,╩щ╢Онют║,20171109,26.18,
603385.SH,╩щ╢Онют║,20171110,25.94,
603385.SH,╩щ╢Онют║,20171113,26.01,
603385.SH,╩щ╢Онют║,20171114,25.64,
603385.SH,╩щ╢Онют║,20171115,26.11,
603385.SH,╩щ╢Онют║,20171116,25.41,
603385.SH,╩щ╢Онют║,20171117,24.29,
603385.SH,╩щ╢Онют║,20171120,24.08,
603385.SH,╩щ╢Онют║,20171121,24.07,
603385.SH,╩щ╢Онют║,20171122,23.93,
603385.SH,╩щ╢Онют║,20171123,22.63,
603385.SH,╩щ╢Онют║,20171124,22.39,
603385.SH,╩щ╢Онют║,20171127,22.38,
603385.SH,╩щ╢Онют║,20171128,22.96,
603385.SH,╩щ╢Онют║,20171129,22.92,
603385.SH,╩щ╢Онют║,20171130,23.47,
603385.SH,╩щ╢Онют║,20171201,24.19,
603385.SH,╩щ╢Онют║,20171204,23.47,
603385.SH,╩щ╢Онют║,20171205,22.63,
603385.SH,╩щ╢Онют║,20171206,22.98,
603385.SH,╩щ╢Онют║,20171207,22.71,
603385.SH,╩щ╢Онют║,20171208,23.24,
603385.SH,╩щ╢Онют║,20171211,23.24,
603385.SH,╩щ╢Онют║,20171212,22.53,
603385.SH,╩щ╢Онют║,20171213,22.72,
603385.SH,╩щ╢Онют║,20171214,22.65,
603385.SH,╩щ╢Онют║,20171215,22.9,
603385.SH,╩щ╢Онют║,20171218,22.62,
603385.SH,╩щ╢Онют║,20171219,22.8,
603385.SH,╩щ╢Онют║,20171220,22.56,
603385.SH,╩щ╢Онют║,20171221,22.13,
603385.SH,╩щ╢Онют║,20171222,21.88,
603385.SH,╩щ╢Онют║,20171225,21.42,
603385.SH,╩щ╢Онют║,20171226,21.81,
603385.SH,╩щ╢Онют║,20171227,21.78,
603385.SH,╩щ╢Онют║,20171228,21.68,
603385.SH,╩щ╢Онют║,20171229,21.87,
603385.SH,╩щ╢Онют║,20180102,22.06,
603385.SH,╩щ╢Онют║,20180103,23.01,
603385.SH,╩щ╢Онют║,20180104,22.6,
603385.SH,╩щ╢Онют║,20180105,22.51,
603385.SH,╩щ╢Онют║,20180108,22.46,
603385.SH,╩щ╢Онют║,20180109,22.36,
603385.SH,╩щ╢Онют║,20180110,21.82,
603385.SH,╩щ╢Онют║,20180111,22.03,
603385.SH,╩щ╢Онют║,20180112,21.74,
603385.SH,╩щ╢Онют║,20180115,21.27,
603385.SH,╩щ╢Онют║,20180116,21.5,
603385.SH,╩щ╢Онют║,20180117,21.97,
603385.SH,╩щ╢Онют║,20180118,22.13,
603385.SH,╩щ╢Онют║,20180119,21.77,
603385.SH,╩щ╢Онют║,20180122,21.54,
603385.SH,╩щ╢Онют║,20180123,21.58,
603385.SH,╩щ╢Онют║,20180124,21.7,
603385.SH,╩щ╢Онют║,20180125,21.53,
603385.SH,╩щ╢Онют║,20180126,21.42,
603385.SH,╩щ╢Онют║,20180129,21.15,
603385.SH,╩щ╢Онют║,20180130,21.56,
603385.SH,╩щ╢Онют║,20180131,21.23,
603385.SH,╩щ╢Онют║,20180201,20.32,
603385.SH,╩щ╢Онют║,20180202,20.17,
603385.SH,╩щ╢Онют║,20180205,19.99,
603385.SH,╩щ╢Онют║,20180206,18.12,
603385.SH,╩щ╢Онют║,20180207,18.02,
603385.SH,╩щ╢Онют║,20180208,18.43,
603385.SH,╩щ╢Онют║,20180209,17.83,
603385.SH,╩щ╢Онют║,20180212,18.22,
603385.SH,╩щ╢Онют║,20180213,18.11,
603385.SH,╩щ╢Онют║,20180214,18.18,
603385.SH,╩щ╢Онют║,20180222,18.45,
603385.SH,╩щ╢Онют║,20180223,18.71,
603385.SH,╩щ╢Онют║,20180226,19.05,
603385.SH,╩щ╢Онют║,20180227,18.98,
603385.SH,╩щ╢Онют║,20180228,18.84,
603385.SH,╩щ╢Онют║,20180301,18.93,
603385.SH,╩щ╢Онют║,20180302,18.64,
603385.SH,╩щ╢Онют║,20180305,19.28,
603385.SH,╩щ╢Онют║,20180306,19.18,
603385.SH,╩щ╢Онют║,20180307,18.92,
603385.SH,╩щ╢Онют║,20180308,19.48,
603385.SH,╩щ╢Онют║,20180309,19.58,
603385.SH,╩щ╢Онют║,20180312,19.72,
603385.SH,╩щ╢Онют║,20180313,19.5,
603385.SH,╩щ╢Онют║,20180314,19.05,
603385.SH,╩щ╢Онют║,20180315,18.33,
603385.SH,╩щ╢Онют║,20180316,18.23,
603385.SH,╩щ╢Онют║,20180319,18.42,
603385.SH,╩щ╢Онют║,20180320,18.3,
603385.SH,╩щ╢Онют║,20180321,18.33,
603385.SH,╩щ╢Онют║,20180322,18.19,
603385.SH,╩щ╢Онют║,20180323,16.74,
603385.SH,╩щ╢Онют║,20180326,17.06,
