¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002507.SZ,∏¢¡Í’•≤À,20101123,7.5693,
002507.SZ,∏¢¡Í’•≤À,20101124,6.8124,
002507.SZ,∏¢¡Í’•≤À,20101125,6.1315,
002507.SZ,∏¢¡Í’•≤À,20101126,6.4543,
002507.SZ,∏¢¡Í’•≤À,20101129,5.9367,
002507.SZ,∏¢¡Í’•≤À,20101130,5.907,
002507.SZ,∏¢¡Í’•≤À,20101201,5.7327,
002507.SZ,∏¢¡Í’•≤À,20101202,5.5935,
002507.SZ,∏¢¡Í’•≤À,20101203,5.3375,
002507.SZ,∏¢¡Í’•≤À,20101206,5.0982,
002507.SZ,∏¢¡Í’•≤À,20101207,5.2225,
002507.SZ,∏¢¡Í’•≤À,20101208,5.2373,
002507.SZ,∏¢¡Í’•≤À,20101209,4.9535,
002507.SZ,∏¢¡Í’•≤À,20101210,5.0573,
002507.SZ,∏¢¡Í’•≤À,20101213,5.1928,
002507.SZ,∏¢¡Í’•≤À,20101214,5.7122,
002507.SZ,∏¢¡Í’•≤À,20101215,5.7698,
002507.SZ,∏¢¡Í’•≤À,20101216,5.7178,
002507.SZ,∏¢¡Í’•≤À,20101217,5.6046,
002507.SZ,∏¢¡Í’•≤À,20101220,5.356,
002507.SZ,∏¢¡Í’•≤À,20101221,5.8903,
002507.SZ,∏¢¡Í’•≤À,20101222,5.7122,
002507.SZ,∏¢¡Í’•≤À,20101223,5.4321,
002507.SZ,∏¢¡Í’•≤À,20101224,5.2577,
002507.SZ,∏¢¡Í’•≤À,20101227,5.1297,
002507.SZ,∏¢¡Í’•≤À,20101228,4.8329,
002507.SZ,∏¢¡Í’•≤À,20101229,4.9164,
002507.SZ,∏¢¡Í’•≤À,20101230,4.9015,
002507.SZ,∏¢¡Í’•≤À,20101231,5.0351,
002507.SZ,∏¢¡Í’•≤À,20110104,5.1575,
002507.SZ,∏¢¡Í’•≤À,20110105,5.0852,
002507.SZ,∏¢¡Í’•≤À,20110106,4.9516,
002507.SZ,∏¢¡Í’•≤À,20110107,4.959,
002507.SZ,∏¢¡Í’•≤À,20110110,4.7865,
002507.SZ,∏¢¡Í’•≤À,20110111,4.7345,
002507.SZ,∏¢¡Í’•≤À,20110112,4.7865,
002507.SZ,∏¢¡Í’•≤À,20110113,4.7921,
002507.SZ,∏¢¡Í’•≤À,20110114,4.6251,
002507.SZ,∏¢¡Í’•≤À,20110117,4.2986,
002507.SZ,∏¢¡Í’•≤À,20110118,4.3431,
002507.SZ,∏¢¡Í’•≤À,20110119,4.3913,
002507.SZ,∏¢¡Í’•≤À,20110120,4.0852,
002507.SZ,∏¢¡Í’•≤À,20110121,4.1464,
002507.SZ,∏¢¡Í’•≤À,20110124,4.4266,
002507.SZ,∏¢¡Í’•≤À,20110125,4.3598,
002507.SZ,∏¢¡Í’•≤À,20110126,4.434,
002507.SZ,∏¢¡Í’•≤À,20110127,4.4859,
002507.SZ,∏¢¡Í’•≤À,20110128,4.4136,
002507.SZ,∏¢¡Í’•≤À,20110131,4.3542,
002507.SZ,∏¢¡Í’•≤À,20110201,4.3691,
002507.SZ,∏¢¡Í’•≤À,20110209,4.2856,
002507.SZ,∏¢¡Í’•≤À,20110210,4.6381,
002507.SZ,∏¢¡Í’•≤À,20110211,4.5917,
002507.SZ,∏¢¡Í’•≤À,20110214,4.7067,
002507.SZ,∏¢¡Í’•≤À,20110215,4.7308,
002507.SZ,∏¢¡Í’•≤À,20110216,4.9071,
002507.SZ,∏¢¡Í’•≤À,20110217,4.8236,
002507.SZ,∏¢¡Í’•≤À,20110218,4.6715,
002507.SZ,∏¢¡Í’•≤À,20110221,4.7271,
002507.SZ,∏¢¡Í’•≤À,20110222,4.523,
002507.SZ,∏¢¡Í’•≤À,20110223,4.5082,
002507.SZ,∏¢¡Í’•≤À,20110224,4.4581,
002507.SZ,∏¢¡Í’•≤À,20110225,4.434,
002507.SZ,∏¢¡Í’•≤À,20110228,4.4767,
002507.SZ,∏¢¡Í’•≤À,20110301,4.6789,
002507.SZ,∏¢¡Í’•≤À,20110302,4.5639,
002507.SZ,∏¢¡Í’•≤À,20110303,4.4266,
002507.SZ,∏¢¡Í’•≤À,20110304,4.4229,
002507.SZ,∏¢¡Í’•≤À,20110307,4.4711,
002507.SZ,∏¢¡Í’•≤À,20110308,4.4321,
002507.SZ,∏¢¡Í’•≤À,20110309,4.5212,
002507.SZ,∏¢¡Í’•≤À,20110310,4.4396,
002507.SZ,∏¢¡Í’•≤À,20110311,4.4377,
002507.SZ,∏¢¡Í’•≤À,20110314,4.46,
002507.SZ,∏¢¡Í’•≤À,20110315,4.3282,
002507.SZ,∏¢¡Í’•≤À,20110316,4.3802,
002507.SZ,∏¢¡Í’•≤À,20110317,4.7049,
002507.SZ,∏¢¡Í’•≤À,20110318,4.523,
002507.SZ,∏¢¡Í’•≤À,20110321,4.3969,
002507.SZ,∏¢¡Í’•≤À,20110322,4.3635,
