ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
300206.SZ,ภํฐ๎าวฦ๗,20110603,5.2401,
300206.SZ,ภํฐ๎าวฦ๗,20110607,5.347,
300206.SZ,ภํฐ๎าวฦ๗,20110608,5.3487,
300206.SZ,ภํฐ๎าวฦ๗,20110609,5.3794,
300206.SZ,ภํฐ๎าวฦ๗,20110610,5.3875,
300206.SZ,ภํฐ๎าวฦ๗,20110613,5.2012,
300206.SZ,ภํฐ๎าวฦ๗,20110614,5.1818,
300206.SZ,ภํฐ๎าวฦ๗,20110615,4.8091,
300206.SZ,ภํฐ๎าวฦ๗,20110616,4.6503,
300206.SZ,ภํฐ๎าวฦ๗,20110617,4.6001,
300206.SZ,ภํฐ๎าวฦ๗,20110620,4.3943,
300206.SZ,ภํฐ๎าวฦ๗,20110621,4.4672,
300206.SZ,ภํฐ๎าวฦ๗,20110622,4.4672,
300206.SZ,ภํฐ๎าวฦ๗,20110623,4.6017,
300206.SZ,ภํฐ๎าวฦ๗,20110624,4.6827,
300206.SZ,ภํฐ๎าวฦ๗,20110627,4.8869,
300206.SZ,ภํฐ๎าวฦ๗,20110628,4.8609,
300206.SZ,ภํฐ๎าวฦ๗,20110629,4.8804,
300206.SZ,ภํฐ๎าวฦ๗,20110630,4.9063,
300206.SZ,ภํฐ๎าวฦ๗,20110701,4.8788,
300206.SZ,ภํฐ๎าวฦ๗,20110704,4.9468,
300206.SZ,ภํฐ๎าวฦ๗,20110705,4.9922,
300206.SZ,ภํฐ๎าวฦ๗,20110706,5.0149,
300206.SZ,ภํฐ๎าวฦ๗,20110707,5.1364,
300206.SZ,ภํฐ๎าวฦ๗,20110708,5.1607,
300206.SZ,ภํฐ๎าวฦ๗,20110711,5.1315,
300206.SZ,ภํฐ๎าวฦ๗,20110712,5.0392,
300206.SZ,ภํฐ๎าวฦ๗,20110713,5.104,
300206.SZ,ภํฐ๎าวฦ๗,20110714,5.1526,
300206.SZ,ภํฐ๎าวฦ๗,20110715,5.3082,
300206.SZ,ภํฐ๎าวฦ๗,20110718,5.4037,
300206.SZ,ภํฐ๎าวฦ๗,20110719,5.2498,
300206.SZ,ภํฐ๎าวฦ๗,20110720,5.0732,
300206.SZ,ภํฐ๎าวฦ๗,20110721,5.0926,
300206.SZ,ภํฐ๎าวฦ๗,20110722,5.1105,
300206.SZ,ภํฐ๎าวฦ๗,20110725,4.9711,
300206.SZ,ภํฐ๎าวฦ๗,20110726,4.9015,
300206.SZ,ภํฐ๎าวฦ๗,20110727,5.0327,
300206.SZ,ภํฐ๎าวฦ๗,20110728,5.0554,
300206.SZ,ภํฐ๎าวฦ๗,20110729,5.1299,
300206.SZ,ภํฐ๎าวฦ๗,20110801,5.1753,
300206.SZ,ภํฐ๎าวฦ๗,20110802,5.0862,
300206.SZ,ภํฐ๎าวฦ๗,20110803,4.9857,
300206.SZ,ภํฐ๎าวฦ๗,20110804,4.8447,
300206.SZ,ภํฐ๎าวฦ๗,20110805,4.6827,
300206.SZ,ภํฐ๎าวฦ๗,20110808,4.4883,
300206.SZ,ภํฐ๎าวฦ๗,20110809,4.5288,
300206.SZ,ภํฐ๎าวฦ๗,20110810,4.6211,
300206.SZ,ภํฐ๎าวฦ๗,20110811,4.814,
300206.SZ,ภํฐ๎าวฦ๗,20110812,4.8982,
300206.SZ,ภํฐ๎าวฦ๗,20110815,4.9841,
300206.SZ,ภํฐ๎าวฦ๗,20110816,4.8755,
300206.SZ,ภํฐ๎าวฦ๗,20110817,4.9258,
300206.SZ,ภํฐ๎าวฦ๗,20110818,4.9355,
300206.SZ,ภํฐ๎าวฦ๗,20110819,4.8658,
300206.SZ,ภํฐ๎าวฦ๗,20110822,4.6179,
300206.SZ,ภํฐ๎าวฦ๗,20110823,4.9079,
300206.SZ,ภํฐ๎าวฦ๗,20110824,4.9727,
300206.SZ,ภํฐ๎าวฦ๗,20110825,4.9987,
300206.SZ,ภํฐ๎าวฦ๗,20110826,5.1089,
300206.SZ,ภํฐ๎าวฦ๗,20110829,5.1526,
300206.SZ,ภํฐ๎าวฦ๗,20110830,4.9015,
300206.SZ,ภํฐ๎าวฦ๗,20110831,4.8123,
300206.SZ,ภํฐ๎าวฦ๗,20110901,4.7459,
300206.SZ,ภํฐ๎าวฦ๗,20110902,4.6957,
300206.SZ,ภํฐ๎าวฦ๗,20110905,4.5434,
300206.SZ,ภํฐ๎าวฦ๗,20110906,4.5434,
300206.SZ,ภํฐ๎าวฦ๗,20110907,4.6228,
300206.SZ,ภํฐ๎าวฦ๗,20110908,4.4737,
300206.SZ,ภํฐ๎าวฦ๗,20110909,4.485,
300206.SZ,ภํฐ๎าวฦ๗,20110913,4.3732,
300206.SZ,ภํฐ๎าวฦ๗,20110914,4.4299,
300206.SZ,ภํฐ๎าวฦ๗,20110915,4.4721,
300206.SZ,ภํฐ๎าวฦ๗,20110916,4.4413,
300206.SZ,ภํฐ๎าวฦ๗,20110919,4.3181,
300206.SZ,ภํฐ๎าวฦ๗,20110920,4.3117,
300206.SZ,ภํฐ๎าวฦ๗,20110921,4.4656,
300206.SZ,ภํฐ๎าวฦ๗,20110922,4.3084,
300206.SZ,ภํฐ๎าวฦ๗,20110923,4.297,
300206.SZ,ภํฐ๎าวฦ๗,20110926,4.2611,
300206.SZ,ภํฐ๎าวฦ๗,20110927,4.279,
300206.SZ,ภํฐ๎าวฦ๗,20110928,4.2447,
300206.SZ,ภํฐ๎าวฦ๗,20110929,4.1321,
300206.SZ,ภํฐ๎าวฦ๗,20110930,4.1468,
300206.SZ,ภํฐ๎าวฦ๗,20111010,4.0978,
300206.SZ,ภํฐ๎าวฦ๗,20111011,4.057,
300206.SZ,ภํฐ๎าวฦ๗,20111012,4.1778,
300206.SZ,ภํฐ๎าวฦ๗,20111013,4.2121,
300206.SZ,ภํฐ๎าวฦ๗,20111014,4.1892,
300206.SZ,ภํฐ๎าวฦ๗,20111017,4.2431,
300206.SZ,ภํฐ๎าวฦ๗,20111018,4.1174,
300206.SZ,ภํฐ๎าวฦ๗,20111019,4.0015,
300206.SZ,ภํฐ๎าวฦ๗,20111020,3.9182,
300206.SZ,ภํฐ๎าวฦ๗,20111021,3.7648,
300206.SZ,ภํฐ๎าวฦ๗,20111024,3.8039,
300206.SZ,ภํฐ๎าวฦ๗,20111025,3.9019,
300206.SZ,ภํฐ๎าวฦ๗,20111026,3.8774,
300206.SZ,ภํฐ๎าวฦ๗,20111027,3.8905,
300206.SZ,ภํฐ๎าวฦ๗,20111028,3.9901,
300206.SZ,ภํฐ๎าวฦ๗,20111031,4.0194,
300206.SZ,ภํฐ๎าวฦ๗,20111101,3.9999,
300206.SZ,ภํฐ๎าวฦ๗,20111102,4.0962,
300206.SZ,ภํฐ๎าวฦ๗,20111103,4.1076,
300206.SZ,ภํฐ๎าวฦ๗,20111104,4.1354,
300206.SZ,ภํฐ๎าวฦ๗,20111107,4.1386,
300206.SZ,ภํฐ๎าวฦ๗,20111108,4.0945,
300206.SZ,ภํฐ๎าวฦ๗,20111109,4.1337,
300206.SZ,ภํฐ๎าวฦ๗,20111110,4.2088,
300206.SZ,ภํฐ๎าวฦ๗,20111111,4.3852,
300206.SZ,ภํฐ๎าวฦ๗,20111114,4.5223,
300206.SZ,ภํฐ๎าวฦ๗,20111115,4.5435,
300206.SZ,ภํฐ๎าวฦ๗,20111116,4.4521,
300206.SZ,ภํฐ๎าวฦ๗,20111117,4.617,
300206.SZ,ภํฐ๎าวฦ๗,20111118,4.4831,
300206.SZ,ภํฐ๎าวฦ๗,20111121,4.3215,
300206.SZ,ภํฐ๎าวฦ๗,20111122,4.3084,
300206.SZ,ภํฐ๎าวฦ๗,20111123,4.3296,
300206.SZ,ภํฐ๎าวฦ๗,20111124,4.3329,
300206.SZ,ภํฐ๎าวฦ๗,20111125,4.297,
300206.SZ,ภํฐ๎าวฦ๗,20111128,4.3182,
300206.SZ,ภํฐ๎าวฦ๗,20111129,4.3639,
300206.SZ,ภํฐ๎าวฦ๗,20111130,4.0668,
300206.SZ,ภํฐ๎าวฦ๗,20111201,4.1141,
300206.SZ,ภํฐ๎าวฦ๗,20111202,3.9019,
300206.SZ,ภํฐ๎าวฦ๗,20111205,3.8774,
300206.SZ,ภํฐ๎าวฦ๗,20111206,3.8954,
300206.SZ,ภํฐ๎าวฦ๗,20111207,3.9525,
300206.SZ,ภํฐ๎าวฦ๗,20111208,3.9329,
300206.SZ,ภํฐ๎าวฦ๗,20111209,3.9166,
300206.SZ,ภํฐ๎าวฦ๗,20111212,3.8529,
300206.SZ,ภํฐ๎าวฦ๗,20111213,3.6799,
300206.SZ,ภํฐ๎าวฦ๗,20111214,3.577,
300206.SZ,ภํฐ๎าวฦ๗,20111215,3.5591,
300206.SZ,ภํฐ๎าวฦ๗,20111216,3.6701,
300206.SZ,ภํฐ๎าวฦ๗,20111219,3.7386,
300206.SZ,ภํฐ๎าวฦ๗,20111220,3.6782,
300206.SZ,ภํฐ๎าวฦ๗,20111221,3.5819,
300206.SZ,ภํฐ๎าวฦ๗,20111222,3.4938,
300206.SZ,ภํฐ๎าวฦ๗,20111223,3.5019,
300206.SZ,ภํฐ๎าวฦ๗,20111226,3.4529,
300206.SZ,ภํฐ๎าวฦ๗,20111227,3.3027,
300206.SZ,ภํฐ๎าวฦ๗,20111228,3.2521,
300206.SZ,ภํฐ๎าวฦ๗,20111229,3.2554,
300206.SZ,ภํฐ๎าวฦ๗,20111230,3.2929,
300206.SZ,ภํฐ๎าวฦ๗,20120104,3.2978,
300206.SZ,ภํฐ๎าวฦ๗,20120105,3.0513,
300206.SZ,ภํฐ๎าวฦ๗,20120106,3.0513,
300206.SZ,ภํฐ๎าวฦ๗,20120109,3.1836,
300206.SZ,ภํฐ๎าวฦ๗,20120110,3.2897,
300206.SZ,ภํฐ๎าวฦ๗,20120111,3.2929,
300206.SZ,ภํฐ๎าวฦ๗,20120112,3.2685,
300206.SZ,ภํฐ๎าวฦ๗,20120113,3.1085,
300206.SZ,ภํฐ๎าวฦ๗,20120116,2.9876,
300206.SZ,ภํฐ๎าวฦ๗,20120117,3.1183,
300206.SZ,ภํฐ๎าวฦ๗,20120118,3.0023,
300206.SZ,ภํฐ๎าวฦ๗,20120119,3.1183,
300206.SZ,ภํฐ๎าวฦ๗,20120120,3.1672,
300206.SZ,ภํฐ๎าวฦ๗,20120130,3.1623,
300206.SZ,ภํฐ๎าวฦ๗,20120131,3.164,
300206.SZ,ภํฐ๎าวฦ๗,20120201,3.1738,
300206.SZ,ภํฐ๎าวฦ๗,20120202,3.1476,
300206.SZ,ภํฐ๎าวฦ๗,20120203,3.2162,
300206.SZ,ภํฐ๎าวฦ๗,20120206,3.2276,
300206.SZ,ภํฐ๎าวฦ๗,20120207,3.1313,
300206.SZ,ภํฐ๎าวฦ๗,20120208,3.2048,
300206.SZ,ภํฐ๎าวฦ๗,20120209,3.2505,
300206.SZ,ภํฐ๎าวฦ๗,20120210,3.2423,
300206.SZ,ภํฐ๎าวฦ๗,20120213,3.3125,
300206.SZ,ภํฐ๎าวฦ๗,20120214,3.2815,
300206.SZ,ภํฐ๎าวฦ๗,20120215,3.3615,
300206.SZ,ภํฐ๎าวฦ๗,20120216,3.3762,
300206.SZ,ภํฐ๎าวฦ๗,20120217,3.4546,
300206.SZ,ภํฐ๎าวฦ๗,20120220,3.4399,
300206.SZ,ภํฐ๎าวฦ๗,20120221,3.4938,
300206.SZ,ภํฐ๎าวฦ๗,20120222,3.5868,
300206.SZ,ภํฐ๎าวฦ๗,20120223,3.7517,
300206.SZ,ภํฐ๎าวฦ๗,20120224,3.7435,
300206.SZ,ภํฐ๎าวฦ๗,20120227,3.6946,
300206.SZ,ภํฐ๎าวฦ๗,20120228,3.6129,
300206.SZ,ภํฐ๎าวฦ๗,20120229,3.528,
300206.SZ,ภํฐ๎าวฦ๗,20120301,3.5378,
300206.SZ,ภํฐ๎าวฦ๗,20120302,3.6064,
300206.SZ,ภํฐ๎าวฦ๗,20120305,3.5264,
300206.SZ,ภํฐ๎าวฦ๗,20120306,3.4693,
300206.SZ,ภํฐ๎าวฦ๗,20120307,3.5003,
300206.SZ,ภํฐ๎าวฦ๗,20120308,3.5166,
300206.SZ,ภํฐ๎าวฦ๗,20120309,3.608,
300206.SZ,ภํฐ๎าวฦ๗,20120312,3.626,
300206.SZ,ภํฐ๎าวฦ๗,20120313,3.6456,
300206.SZ,ภํฐ๎าวฦ๗,20120314,3.5117,
300206.SZ,ภํฐ๎าวฦ๗,20120315,3.466,
300206.SZ,ภํฐ๎าวฦ๗,20120316,3.528,
300206.SZ,ภํฐ๎าวฦ๗,20120319,3.6391,
300206.SZ,ภํฐ๎าวฦ๗,20120320,3.5313,
300206.SZ,ภํฐ๎าวฦ๗,20120321,3.4856,
300206.SZ,ภํฐ๎าวฦ๗,20120322,3.4791,
300206.SZ,ภํฐ๎าวฦ๗,20120323,3.4252,
300206.SZ,ภํฐ๎าวฦ๗,20120326,3.417,
300206.SZ,ภํฐ๎าวฦ๗,20120327,3.3925,
300206.SZ,ภํฐ๎าวฦ๗,20120328,3.1787,
300206.SZ,ภํฐ๎าวฦ๗,20120329,3.1085,
300206.SZ,ภํฐ๎าวฦ๗,20120330,3.1036,
300206.SZ,ภํฐ๎าวฦ๗,20120405,3.2538,
300206.SZ,ภํฐ๎าวฦ๗,20120406,3.1819,
300206.SZ,ภํฐ๎าวฦ๗,20120409,3.115,
300206.SZ,ภํฐ๎าวฦ๗,20120410,3.1166,
300206.SZ,ภํฐ๎าวฦ๗,20120411,3.1509,
300206.SZ,ภํฐ๎าวฦ๗,20120412,3.2211,
300206.SZ,ภํฐ๎าวฦ๗,20120413,3.2456,
300206.SZ,ภํฐ๎าวฦ๗,20120416,3.2129,
300206.SZ,ภํฐ๎าวฦ๗,20120417,3.2129,
300206.SZ,ภํฐ๎าวฦ๗,20120418,3.2652,
300206.SZ,ภํฐ๎าวฦ๗,20120419,3.3158,
300206.SZ,ภํฐ๎าวฦ๗,20120420,3.3517,
300206.SZ,ภํฐ๎าวฦ๗,20120423,3.2391,
300206.SZ,ภํฐ๎าวฦ๗,20120424,3.2129,
300206.SZ,ภํฐ๎าวฦ๗,20120425,3.2978,
300206.SZ,ภํฐ๎าวฦ๗,20120426,3.3582,
300206.SZ,ภํฐ๎าวฦ๗,20120427,3.3582,
300206.SZ,ภํฐ๎าวฦ๗,20120502,3.3942,
300206.SZ,ภํฐ๎าวฦ๗,20120503,3.4187,
300206.SZ,ภํฐ๎าวฦ๗,20120504,3.5101,
300206.SZ,ภํฐ๎าวฦ๗,20120507,3.5264,
300206.SZ,ภํฐ๎าวฦ๗,20120508,3.5231,
300206.SZ,ภํฐ๎าวฦ๗,20120509,3.4872,
300206.SZ,ภํฐ๎าวฦ๗,20120510,3.5117,
300206.SZ,ภํฐ๎าวฦ๗,20120511,3.4557,
300206.SZ,ภํฐ๎าวฦ๗,20120514,3.4458,
300206.SZ,ภํฐ๎าวฦ๗,20120515,3.5018,
300206.SZ,ภํฐ๎าวฦ๗,20120516,3.4623,
300206.SZ,ภํฐ๎าวฦ๗,20120517,3.4573,
300206.SZ,ภํฐ๎าวฦ๗,20120518,3.3964,
300206.SZ,ภํฐ๎าวฦ๗,20120521,3.3667,
300206.SZ,ภํฐ๎าวฦ๗,20120522,3.4079,
300206.SZ,ภํฐ๎าวฦ๗,20120523,3.4491,
300206.SZ,ภํฐ๎าวฦ๗,20120524,3.4936,
300206.SZ,ภํฐ๎าวฦ๗,20120525,3.4326,
300206.SZ,ภํฐ๎าวฦ๗,20120528,3.3914,
300206.SZ,ภํฐ๎าวฦ๗,20120529,3.4029,
300206.SZ,ภํฐ๎าวฦ๗,20120530,3.3782,
300206.SZ,ภํฐ๎าวฦ๗,20120531,3.3288,
300206.SZ,ภํฐ๎าวฦ๗,20120601,3.3222,
300206.SZ,ภํฐ๎าวฦ๗,20120604,3.2382,
300206.SZ,ภํฐ๎าวฦ๗,20120605,3.2563,
300206.SZ,ภํฐ๎าวฦ๗,20120606,3.2398,
300206.SZ,ภํฐ๎าวฦ๗,20120607,3.2349,
300206.SZ,ภํฐ๎าวฦ๗,20120608,3.2101,
300206.SZ,ภํฐ๎าวฦ๗,20120611,3.2678,
300206.SZ,ภํฐ๎าวฦ๗,20120612,3.314,
300206.SZ,ภํฐ๎าวฦ๗,20120613,3.3486,
300206.SZ,ภํฐ๎าวฦ๗,20120614,3.3964,
300206.SZ,ภํฐ๎าวฦ๗,20120615,3.4392,
300206.SZ,ภํฐ๎าวฦ๗,20120618,3.4771,
300206.SZ,ภํฐ๎าวฦ๗,20120619,3.5002,
300206.SZ,ภํฐ๎าวฦ๗,20120620,3.454,
300206.SZ,ภํฐ๎าวฦ๗,20120621,3.3865,
300206.SZ,ภํฐ๎าวฦ๗,20120625,3.2349,
300206.SZ,ภํฐ๎าวฦ๗,20120626,3.225,
300206.SZ,ภํฐ๎าวฦ๗,20120627,3.3024,
300206.SZ,ภํฐ๎าวฦ๗,20120628,3.3189,
300206.SZ,ภํฐ๎าวฦ๗,20120629,3.3766,
300206.SZ,ภํฐ๎าวฦ๗,20120702,3.6023,
300206.SZ,ภํฐ๎าวฦ๗,20120703,3.5859,
300206.SZ,ภํฐ๎าวฦ๗,20120704,3.6864,
300206.SZ,ภํฐ๎าวฦ๗,20120705,3.6337,
300206.SZ,ภํฐ๎าวฦ๗,20120706,3.7342,
300206.SZ,ภํฐ๎าวฦ๗,20120709,3.6847,
300206.SZ,ภํฐ๎าวฦ๗,20120710,3.5644,
300206.SZ,ภํฐ๎าวฦ๗,20120711,3.5447,
300206.SZ,ภํฐ๎าวฦ๗,20120712,3.6913,
300206.SZ,ภํฐ๎าวฦ๗,20120713,3.6271,
300206.SZ,ภํฐ๎าวฦ๗,20120716,3.6617,
300206.SZ,ภํฐ๎าวฦ๗,20120717,3.7243,
300206.SZ,ภํฐ๎าวฦ๗,20120718,3.749,
300206.SZ,ภํฐ๎าวฦ๗,20120719,3.7012,
300206.SZ,ภํฐ๎าวฦ๗,20120720,3.5859,
300206.SZ,ภํฐ๎าวฦ๗,20120723,3.6716,
300206.SZ,ภํฐ๎าวฦ๗,20120724,3.6749,
300206.SZ,ภํฐ๎าวฦ๗,20120725,3.693,
300206.SZ,ภํฐ๎าวฦ๗,20120726,3.721,
300206.SZ,ภํฐ๎าวฦ๗,20120727,3.5595,
300206.SZ,ภํฐ๎าวฦ๗,20120730,3.4441,
300206.SZ,ภํฐ๎าวฦ๗,20120731,3.426,
300206.SZ,ภํฐ๎าวฦ๗,20120801,3.4079,
300206.SZ,ภํฐ๎าวฦ๗,20120802,3.4079,
300206.SZ,ภํฐ๎าวฦ๗,20120803,3.4903,
300206.SZ,ภํฐ๎าวฦ๗,20120806,3.6287,
300206.SZ,ภํฐ๎าวฦ๗,20120807,3.6485,
300206.SZ,ภํฐ๎าวฦ๗,20120808,3.6172,
300206.SZ,ภํฐ๎าวฦ๗,20120809,3.6913,
300206.SZ,ภํฐ๎าวฦ๗,20120810,3.6996,
300206.SZ,ภํฐ๎าวฦ๗,20120813,3.5925,
300206.SZ,ภํฐ๎าวฦ๗,20120814,3.6831,
300206.SZ,ภํฐ๎าวฦ๗,20120815,3.922,
300206.SZ,ภํฐ๎าวฦ๗,20120816,3.782,
300206.SZ,ภํฐ๎าวฦ๗,20120817,3.7012,
300206.SZ,ภํฐ๎าวฦ๗,20120820,3.8462,
300206.SZ,ภํฐ๎าวฦ๗,20120821,3.955,
300206.SZ,ภํฐ๎าวฦ๗,20120822,3.9484,
300206.SZ,ภํฐ๎าวฦ๗,20120823,3.9814,
300206.SZ,ภํฐ๎าวฦ๗,20120824,3.7556,
300206.SZ,ภํฐ๎าวฦ๗,20120827,3.6089,
300206.SZ,ภํฐ๎าวฦ๗,20120828,3.6683,
300206.SZ,ภํฐ๎าวฦ๗,20120829,3.7243,
300206.SZ,ภํฐ๎าวฦ๗,20120830,3.5381,
300206.SZ,ภํฐ๎าวฦ๗,20120831,3.5381,
300206.SZ,ภํฐ๎าวฦ๗,20120903,3.5611,
300206.SZ,ภํฐ๎าวฦ๗,20120904,3.5167,
300206.SZ,ภํฐ๎าวฦ๗,20120905,3.5315,
300206.SZ,ภํฐ๎าวฦ๗,20120906,3.5546,
300206.SZ,ภํฐ๎าวฦ๗,20120907,3.6781,
300206.SZ,ภํฐ๎าวฦ๗,20120910,3.7721,
300206.SZ,ภํฐ๎าวฦ๗,20120911,3.7045,
300206.SZ,ภํฐ๎าวฦ๗,20120912,3.7572,
300206.SZ,ภํฐ๎าวฦ๗,20120913,3.6897,
300206.SZ,ภํฐ๎าวฦ๗,20120914,3.5908,
300206.SZ,ภํฐ๎าวฦ๗,20120917,3.3601,
300206.SZ,ภํฐ๎าวฦ๗,20120918,3.3568,
300206.SZ,ภํฐ๎าวฦ๗,20120919,3.3815,
300206.SZ,ภํฐ๎าวฦ๗,20120920,3.2431,
300206.SZ,ภํฐ๎าวฦ๗,20120921,3.1871,
300206.SZ,ภํฐ๎าวฦ๗,20120924,3.1871,
300206.SZ,ภํฐ๎าวฦ๗,20120925,3.131,
300206.SZ,ภํฐ๎าวฦ๗,20120926,3.0964,
300206.SZ,ภํฐ๎าวฦ๗,20120927,3.1492,
300206.SZ,ภํฐ๎าวฦ๗,20120928,3.192,
300206.SZ,ภํฐ๎าวฦ๗,20121008,3.1772,
300206.SZ,ภํฐ๎าวฦ๗,20121009,3.2398,
300206.SZ,ภํฐ๎าวฦ๗,20121010,3.2695,
300206.SZ,ภํฐ๎าวฦ๗,20121011,3.2003,
300206.SZ,ภํฐ๎าวฦ๗,20121012,3.1772,
300206.SZ,ภํฐ๎าวฦ๗,20121015,3.2019,
300206.SZ,ภํฐ๎าวฦ๗,20121016,3.2975,
300206.SZ,ภํฐ๎าวฦ๗,20121017,3.3749,
300206.SZ,ภํฐ๎าวฦ๗,20121018,3.3815,
300206.SZ,ภํฐ๎าวฦ๗,20121019,3.3337,
300206.SZ,ภํฐ๎าวฦ๗,20121022,3.3568,
300206.SZ,ภํฐ๎าวฦ๗,20121023,3.314,
300206.SZ,ภํฐ๎าวฦ๗,20121024,3.248,
300206.SZ,ภํฐ๎าวฦ๗,20121025,3.2167,
300206.SZ,ภํฐ๎าวฦ๗,20121026,3.131,
300206.SZ,ภํฐ๎าวฦ๗,20121029,3.0915,
300206.SZ,ภํฐ๎าวฦ๗,20121030,3.0997,
300206.SZ,ภํฐ๎าวฦ๗,20121031,3.1244,
300206.SZ,ภํฐ๎าวฦ๗,20121101,3.1689,
300206.SZ,ภํฐ๎าวฦ๗,20121102,3.1821,
300206.SZ,ภํฐ๎าวฦ๗,20121105,3.1195,
300206.SZ,ภํฐ๎าวฦ๗,20121106,3.1179,
300206.SZ,ภํฐ๎าวฦ๗,20121107,3.0783,
300206.SZ,ภํฐ๎าวฦ๗,20121108,2.9349,
300206.SZ,ภํฐ๎าวฦ๗,20121109,2.9036,
300206.SZ,ภํฐ๎าวฦ๗,20121112,2.9283,
300206.SZ,ภํฐ๎าวฦ๗,20121113,2.8624,
300206.SZ,ภํฐ๎าวฦ๗,20121114,2.874,
300206.SZ,ภํฐ๎าวฦ๗,20121115,2.8328,
300206.SZ,ภํฐ๎าวฦ๗,20121116,2.8492,
300206.SZ,ภํฐ๎าวฦ๗,20121119,2.8904,
300206.SZ,ภํฐ๎าวฦ๗,20121120,2.8723,
300206.SZ,ภํฐ๎าวฦ๗,20121121,2.8707,
300206.SZ,ภํฐ๎าวฦ๗,20121122,2.8839,
300206.SZ,ภํฐ๎าวฦ๗,20121123,2.8723,
300206.SZ,ภํฐ๎าวฦ๗,20121126,2.8427,
300206.SZ,ภํฐ๎าวฦ๗,20121127,2.724,
300206.SZ,ภํฐ๎าวฦ๗,20121128,2.6762,
300206.SZ,ภํฐ๎าวฦ๗,20121129,2.6449,
300206.SZ,ภํฐ๎าวฦ๗,20121130,2.6334,
300206.SZ,ภํฐ๎าวฦ๗,20121203,2.5048,
300206.SZ,ภํฐ๎าวฦ๗,20121204,2.5246,
300206.SZ,ภํฐ๎าวฦ๗,20121205,2.6037,
300206.SZ,ภํฐ๎าวฦ๗,20121206,2.5707,
300206.SZ,ภํฐ๎าวฦ๗,20121207,2.6367,
300206.SZ,ภํฐ๎าวฦ๗,20121210,2.6861,
300206.SZ,ภํฐ๎าวฦ๗,20121211,2.6515,
300206.SZ,ภํฐ๎าวฦ๗,20121212,2.6367,
300206.SZ,ภํฐ๎าวฦ๗,20121213,2.5988,
300206.SZ,ภํฐ๎าวฦ๗,20121214,2.7141,
300206.SZ,ภํฐ๎าวฦ๗,20121217,2.7306,
300206.SZ,ภํฐ๎าวฦ๗,20121218,2.7619,
300206.SZ,ภํฐ๎าวฦ๗,20121219,2.752,
300206.SZ,ภํฐ๎าวฦ๗,20121220,2.7866,
300206.SZ,ภํฐ๎าวฦ๗,20121221,2.8641,
300206.SZ,ภํฐ๎าวฦ๗,20121224,2.9893,
300206.SZ,ภํฐ๎าวฦ๗,20121225,2.9926,
300206.SZ,ภํฐ๎าวฦ๗,20121226,3.1508,
300206.SZ,ภํฐ๎าวฦ๗,20121227,3.047,
300206.SZ,ภํฐ๎าวฦ๗,20121228,3.1937,
300206.SZ,ภํฐ๎าวฦ๗,20121231,3.1722,
300206.SZ,ภํฐ๎าวฦ๗,20130104,3.1525,
300206.SZ,ภํฐ๎าวฦ๗,20130107,3.197,
300206.SZ,ภํฐ๎าวฦ๗,20130108,3.248,
300206.SZ,ภํฐ๎าวฦ๗,20130109,3.1755,
300206.SZ,ภํฐ๎าวฦ๗,20130110,3.1393,
