¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
603833.SH,≈∑≈…º“æ”,20170328,72.12,
603833.SH,≈∑≈…º“æ”,20170329,79.33,
603833.SH,≈∑≈…º“æ”,20170330,87.26,
603833.SH,≈∑≈…º“æ”,20170331,95.99,
603833.SH,≈∑≈…º“æ”,20170405,105.59,
603833.SH,≈∑≈…º“æ”,20170406,116.15,
603833.SH,≈∑≈…º“æ”,20170407,113.99,
603833.SH,≈∑≈…º“æ”,20170410,114.99,
603833.SH,≈∑≈…º“æ”,20170411,108.76,
603833.SH,≈∑≈…º“æ”,20170412,102.21,
603833.SH,≈∑≈…º“æ”,20170413,105.93,
603833.SH,≈∑≈…º“æ”,20170414,102.94,
603833.SH,≈∑≈…º“æ”,20170417,104.06,
603833.SH,≈∑≈…º“æ”,20170418,106.2,
603833.SH,≈∑≈…º“æ”,20170419,107.62,
603833.SH,≈∑≈…º“æ”,20170420,106.56,
603833.SH,≈∑≈…º“æ”,20170421,106.02,
603833.SH,≈∑≈…º“æ”,20170424,106.59,
603833.SH,≈∑≈…º“æ”,20170425,107.39,
603833.SH,≈∑≈…º“æ”,20170426,109.42,
603833.SH,≈∑≈…º“æ”,20170427,108.47,
603833.SH,≈∑≈…º“æ”,20170428,105.58,
603833.SH,≈∑≈…º“æ”,20170502,105.58,
603833.SH,≈∑≈…º“æ”,20170503,105.58,
603833.SH,≈∑≈…º“æ”,20170504,105.58,
603833.SH,≈∑≈…º“æ”,20170505,105.58,
603833.SH,≈∑≈…º“æ”,20170508,105.58,
603833.SH,≈∑≈…º“æ”,20170509,105.58,
603833.SH,≈∑≈…º“æ”,20170510,106.64,
603833.SH,≈∑≈…º“æ”,20170511,105.15,
603833.SH,≈∑≈…º“æ”,20170512,103.86,
603833.SH,≈∑≈…º“æ”,20170515,105.19,
603833.SH,≈∑≈…º“æ”,20170516,105.69,
603833.SH,≈∑≈…º“æ”,20170517,108.93,
603833.SH,≈∑≈…º“æ”,20170518,110.97,
603833.SH,≈∑≈…º“æ”,20170519,111.16,
603833.SH,≈∑≈…º“æ”,20170522,109.37,
