����,���,����,���̼�(Ԫ),
300038.SZ,÷̩ŵ,20100429,16.5442,
300038.SZ,÷̩ŵ,20100430,16.0523,
300038.SZ,÷̩ŵ,20100504,16.0199,
300038.SZ,÷̩ŵ,20100505,16.5831,
300038.SZ,÷̩ŵ,20100506,16.6672,
300038.SZ,÷̩ŵ,20100507,17.3792,
300038.SZ,÷̩ŵ,20100510,18.0912,
300038.SZ,÷̩ŵ,20100511,18.1753,
300038.SZ,÷̩ŵ,20100512,17.7999,
300038.SZ,÷̩ŵ,20100513,17.6769,
300038.SZ,÷̩ŵ,20100514,17.7676,
300038.SZ,÷̩ŵ,20100517,15.994,
300038.SZ,÷̩ŵ,20100518,16.0847,
300038.SZ,÷̩ŵ,20100519,16.1559,
300038.SZ,÷̩ŵ,20100520,15.8646,
300038.SZ,÷̩ŵ,20100521,16.1623,
300038.SZ,÷̩ŵ,20100524,16.7902,
300038.SZ,÷̩ŵ,20100525,16.3306,
300038.SZ,÷̩ŵ,20100526,16.3565,
300038.SZ,÷̩ŵ,20100527,16.6348,
300038.SZ,÷̩ŵ,20100528,16.8484,
300038.SZ,÷̩ŵ,20100531,16.2788,
300038.SZ,÷̩ŵ,20100601,15.5345,
300038.SZ,÷̩ŵ,20100602,15.8969,
300038.SZ,÷̩ŵ,20100603,16.0847,
300038.SZ,÷̩ŵ,20100604,16.596,
300038.SZ,÷̩ŵ,20100607,17.0361,
300038.SZ,÷̩ŵ,20100608,17.0881,
300038.SZ,÷̩ŵ,20100609,16.9582,
300038.SZ,÷̩ŵ,20100610,17.1856,
300038.SZ,÷̩ŵ,20100611,17.0361,
300038.SZ,÷̩ŵ,20100617,16.3604,
300038.SZ,÷̩ŵ,20100618,15.7302,
300038.SZ,÷̩ŵ,20100621,16.3149,
300038.SZ,÷̩ŵ,20100622,16.5358,
300038.SZ,÷̩ŵ,20100623,17.1206,
300038.SZ,÷̩ŵ,20100624,17.0166,
300038.SZ,÷̩ŵ,20100625,16.4254,
300038.SZ,÷̩ŵ,20100628,16.0161,
300038.SZ,÷̩ŵ,20100629,14.5541,
300038.SZ,÷̩ŵ,20100630,14.5282,
300038.SZ,÷̩ŵ,20100701,14.2228,
300038.SZ,÷̩ŵ,20100702,14.1578,
300038.SZ,÷̩ŵ,20100705,14.1513,
300038.SZ,÷̩ŵ,20100706,14.4242,
300038.SZ,÷̩ŵ,20100707,14.4437,
300038.SZ,÷̩ŵ,20100708,14.3202,
300038.SZ,÷̩ŵ,20100709,14.6516,
300038.SZ,÷̩ŵ,20100712,14.6516,
300038.SZ,÷̩ŵ,20100713,14.931,
300038.SZ,÷̩ŵ,20100714,14.7426,
300038.SZ,÷̩ŵ,20100715,14.2813,
300038.SZ,÷̩ŵ,20100716,14.0928,
300038.SZ,÷̩ŵ,20100719,14.3787,
300038.SZ,÷̩ŵ,20100720,14.7426,
300038.SZ,÷̩ŵ,20100721,14.7815,
300038.SZ,÷̩ŵ,20100722,15.4638,
300038.SZ,÷̩ŵ,20100723,15.3208,
300038.SZ,÷̩ŵ,20100726,15.4248,
300038.SZ,÷̩ŵ,20100727,15.1649,
300038.SZ,÷̩ŵ,20100728,15.3208,
300038.SZ,÷̩ŵ,20100729,15.4118,
300038.SZ,÷̩ŵ,20100730,15.3663,
300038.SZ,÷̩ŵ,20100802,15.5677,
300038.SZ,÷̩ŵ,20100803,15.2818,
300038.SZ,÷̩ŵ,20100804,15.0414,
300038.SZ,÷̩ŵ,20100805,15.0479,
300038.SZ,÷̩ŵ,20100806,15.3728,
300038.SZ,÷̩ŵ,20100809,15.7237,
300038.SZ,÷̩ŵ,20100810,15.0869,
300038.SZ,÷̩ŵ,20100811,15.3858,
300038.SZ,÷̩ŵ,20100812,15.0479,
300038.SZ,÷̩ŵ,20100813,15.1714,
300038.SZ,÷̩ŵ,20100816,15.4638,
300038.SZ,÷̩ŵ,20100817,15.5937,
300038.SZ,÷̩ŵ,20100818,15.5417,
300038.SZ,÷̩ŵ,20100819,15.5807,
300038.SZ,÷̩ŵ,20100820,15.3858,
300038.SZ,÷̩ŵ,20100823,15.0155,
300038.SZ,÷̩ŵ,20100824,15.0674,
300038.SZ,÷̩ŵ,20100825,14.5931,
300038.SZ,÷̩ŵ,20100826,14.6191,
300038.SZ,÷̩ŵ,20100827,14.7296,
300038.SZ,÷̩ŵ,20100830,15.0674,
300038.SZ,÷̩ŵ,20100831,14.983,
300038.SZ,÷̩ŵ,20100901,14.6906,
300038.SZ,÷̩ŵ,20100902,14.853,
300038.SZ,÷̩ŵ,20100903,15.3858,
300038.SZ,÷̩ŵ,20100906,15.1714,
300038.SZ,÷̩ŵ,20100907,15.6522,
300038.SZ,÷̩ŵ,20100908,15.5028,
300038.SZ,÷̩ŵ,20100909,15.2039,
300038.SZ,÷̩ŵ,20100910,15.2299,
300038.SZ,÷̩ŵ,20100913,15.4833,
300038.SZ,÷̩ŵ,20100914,15.3793,
300038.SZ,÷̩ŵ,20100915,14.801,
300038.SZ,÷̩ŵ,20100916,14.6256,
300038.SZ,÷̩ŵ,20100917,14.2813,
300038.SZ,÷̩ŵ,20100920,14.0733,
300038.SZ,÷̩ŵ,20100921,14.0733,
300038.SZ,÷̩ŵ,20100927,14.1838,
300038.SZ,÷̩ŵ,20100928,14.1253,
300038.SZ,÷̩ŵ,20100929,14.0928,
300038.SZ,÷̩ŵ,20100930,14.1123,
300038.SZ,÷̩ŵ,20101008,14.4047,
300038.SZ,÷̩ŵ,20101011,14.3852,
300038.SZ,÷̩ŵ,20101012,14.4697,
300038.SZ,÷̩ŵ,20101013,14.4827,
300038.SZ,÷̩ŵ,20101014,14.1708,
300038.SZ,÷̩ŵ,20101015,14.0019,
300038.SZ,÷̩ŵ,20101018,13.8914,
300038.SZ,÷̩ŵ,20101019,14.7361,
300038.SZ,÷̩ŵ,20101020,14.5801,
300038.SZ,÷̩ŵ,20101021,14.4762,
300038.SZ,÷̩ŵ,20101022,14.6906,
300038.SZ,÷̩ŵ,20101025,14.9765,
300038.SZ,÷̩ŵ,20101026,14.7945,
300038.SZ,÷̩ŵ,20101027,14.7556,
300038.SZ,÷̩ŵ,20101028,14.4242,
300038.SZ,÷̩ŵ,20101029,14.5541,
300038.SZ,÷̩ŵ,20101101,14.97,
300038.SZ,÷̩ŵ,20101102,14.7491,
300038.SZ,÷̩ŵ,20101103,14.4957,
300038.SZ,÷̩ŵ,20101104,14.4957,
300038.SZ,÷̩ŵ,20101105,14.6451,
300038.SZ,÷̩ŵ,20101108,15.0349,
300038.SZ,÷̩ŵ,20101109,15.0544,
300038.SZ,÷̩ŵ,20101110,15.3143,
300038.SZ,÷̩ŵ,20101111,15.1519,
300038.SZ,÷̩ŵ,20101112,14.4242,
300038.SZ,÷̩ŵ,20101115,15.022,
300038.SZ,÷̩ŵ,20101116,15.0544,
300038.SZ,÷̩ŵ,20101117,15.1194,
300038.SZ,÷̩ŵ,20101118,15.4833,
300038.SZ,÷̩ŵ,20101119,15.8146,
300038.SZ,÷̩ŵ,20101122,15.7237,
300038.SZ,÷̩ŵ,20101123,15.5223,
300038.SZ,÷̩ŵ,20101124,15.7756,
300038.SZ,÷̩ŵ,20101125,15.5028,
300038.SZ,÷̩ŵ,20101126,15.5482,
300038.SZ,÷̩ŵ,20101129,15.7302,
300038.SZ,÷̩ŵ,20101130,15.1389,
300038.SZ,÷̩ŵ,20101201,15.1324,
300038.SZ,÷̩ŵ,20101202,15.1259,
300038.SZ,÷̩ŵ,20101203,14.8075,
300038.SZ,÷̩ŵ,20101206,14.5541,
300038.SZ,÷̩ŵ,20101207,14.7556,
300038.SZ,÷̩ŵ,20101208,14.6971,
300038.SZ,÷̩ŵ,20101209,14.4827,
300038.SZ,÷̩ŵ,20101210,14.5996,
300038.SZ,÷̩ŵ,20101213,15.0414,
300038.SZ,÷̩ŵ,20101214,15.0609,
300038.SZ,÷̩ŵ,20101215,15.1389,
300038.SZ,÷̩ŵ,20101216,15.1779,
300038.SZ,÷̩ŵ,20101217,15.2364,
300038.SZ,÷̩ŵ,20101220,14.9765,
300038.SZ,÷̩ŵ,20101221,15.1519,
300038.SZ,÷̩ŵ,20101222,15.1519,
300038.SZ,÷̩ŵ,20101223,14.8205,
300038.SZ,÷̩ŵ,20101224,14.788,
300038.SZ,÷̩ŵ,20101227,14.3527,
300038.SZ,÷̩ŵ,20101228,14.0473,
300038.SZ,÷̩ŵ,20101229,14.2618,
300038.SZ,÷̩ŵ,20101230,14.3917,
300038.SZ,÷̩ŵ,20101231,14.4892,
300038.SZ,÷̩ŵ,20110104,14.6321,
300038.SZ,÷̩ŵ,20110105,14.5736,
300038.SZ,÷̩ŵ,20110106,14.3137,
300038.SZ,÷̩ŵ,20110107,14.3202,
300038.SZ,÷̩ŵ,20110110,14.2553,
300038.SZ,÷̩ŵ,20110111,13.9954,
300038.SZ,÷̩ŵ,20110112,14.0343,
300038.SZ,÷̩ŵ,20110113,13.9694,
300038.SZ,÷̩ŵ,20110114,13.5795,
300038.SZ,÷̩ŵ,20110117,12.9623,
300038.SZ,÷̩ŵ,20110118,12.9688,
300038.SZ,÷̩ŵ,20110119,13.1247,
300038.SZ,÷̩ŵ,20110120,12.332,
300038.SZ,÷̩ŵ,20110121,12.345,
300038.SZ,÷̩ŵ,20110124,12.0851,
300038.SZ,÷̩ŵ,20110125,11.9552,
300038.SZ,÷̩ŵ,20110126,12.0981,
300038.SZ,÷̩ŵ,20110127,12.2021,
300038.SZ,÷̩ŵ,20110128,12.2541,
300038.SZ,÷̩ŵ,20110131,12.3255,
300038.SZ,÷̩ŵ,20110201,12.332,
300038.SZ,÷̩ŵ,20110209,12.2021,
300038.SZ,÷̩ŵ,20110210,12.6049,
300038.SZ,÷̩ŵ,20110211,12.7284,
300038.SZ,÷̩ŵ,20110214,12.8778,
300038.SZ,÷̩ŵ,20110215,12.7933,
300038.SZ,÷̩ŵ,20110216,12.9948,
300038.SZ,÷̩ŵ,20110217,12.9233,
300038.SZ,÷̩ŵ,20110218,12.5594,
300038.SZ,÷̩ŵ,20110221,12.7089,
300038.SZ,÷̩ŵ,20110222,12.345,
300038.SZ,÷̩ŵ,20110223,12.41,
300038.SZ,÷̩ŵ,20110224,12.514,
300038.SZ,÷̩ŵ,20110225,12.8323,
300038.SZ,÷̩ŵ,20110228,12.7739,
300038.SZ,÷̩ŵ,20110301,12.8453,
300038.SZ,÷̩ŵ,20110302,12.7869,
300038.SZ,÷̩ŵ,20110303,12.4685,
300038.SZ,÷̩ŵ,20110304,12.4555,
300038.SZ,÷̩ŵ,20110307,12.5464,
300038.SZ,÷̩ŵ,20110308,12.5594,
300038.SZ,÷̩ŵ,20110309,12.5335,
300038.SZ,÷̩ŵ,20110310,12.7089,
300038.SZ,÷̩ŵ,20110311,12.7739,
300038.SZ,÷̩ŵ,20110314,13.0792,
300038.SZ,÷̩ŵ,20110315,12.7933,
300038.SZ,÷̩ŵ,20110316,12.8843,
300038.SZ,÷̩ŵ,20110317,12.475,
300038.SZ,÷̩ŵ,20110318,12.6049,
300038.SZ,÷̩ŵ,20110321,12.54,
300038.SZ,÷̩ŵ,20110322,12.5789,
300038.SZ,÷̩ŵ,20110323,12.7154,
300038.SZ,÷̩ŵ,20110324,12.7674,
300038.SZ,÷̩ŵ,20110325,12.7869,
300038.SZ,÷̩ŵ,20110328,12.5984,
300038.SZ,÷̩ŵ,20110329,12.1696,
300038.SZ,÷̩ŵ,20110330,12.1761,
300038.SZ,÷̩ŵ,20110331,12.1371,
300038.SZ,÷̩ŵ,20110401,12.2151,
300038.SZ,÷̩ŵ,20110406,12.0007,
300038.SZ,÷̩ŵ,20110407,12.0851,
300038.SZ,÷̩ŵ,20110408,12.1956,
300038.SZ,÷̩ŵ,20110411,12.0786,
300038.SZ,÷̩ŵ,20110412,12.1111,
300038.SZ,÷̩ŵ,20110413,12.2151,
300038.SZ,÷̩ŵ,20110414,12.2151,
300038.SZ,÷̩ŵ,20110415,12.2216,
300038.SZ,÷̩ŵ,20110418,12.384,
300038.SZ,÷̩ŵ,20110419,12.1371,
300038.SZ,÷̩ŵ,20110420,12.2931,
300038.SZ,÷̩ŵ,20110421,12.332,
300038.SZ,÷̩ŵ,20110422,12.1501,
300038.SZ,÷̩ŵ,20110425,11.6888,
300038.SZ,÷̩ŵ,20110426,11.3574,
300038.SZ,÷̩ŵ,20110427,11.2795,
300038.SZ,÷̩ŵ,20110428,11.0975,
300038.SZ,÷̩ŵ,20110429,11.3249,
300038.SZ,÷̩ŵ,20110503,11.4549,
300038.SZ,÷̩ŵ,20110504,11.1235,
300038.SZ,÷̩ŵ,20110505,11.2795,
300038.SZ,÷̩ŵ,20110506,11.2535,
300038.SZ,÷̩ŵ,20110509,11.3574,
300038.SZ,÷̩ŵ,20110510,11.3379,
300038.SZ,÷̩ŵ,20110511,11.3509,
300038.SZ,÷̩ŵ,20110512,11.1625,
300038.SZ,÷̩ŵ,20110513,11.1625,
300038.SZ,÷̩ŵ,20110516,11.169,
300038.SZ,÷̩ŵ,20110517,11.1365,
300038.SZ,÷̩ŵ,20110518,11.2145,
300038.SZ,÷̩ŵ,20110519,11.091,
300038.SZ,÷̩ŵ,20110520,10.9611,
300038.SZ,÷̩ŵ,20110523,10.5388,
300038.SZ,÷̩ŵ,20110524,10.8831,
300038.SZ,÷̩ŵ,20110525,10.3763,
300038.SZ,÷̩ŵ,20110526,10.3893,
300038.SZ,÷̩ŵ,20110527,10.1814,
300038.SZ,÷̩ŵ,20110530,10.2464,
300038.SZ,÷̩ŵ,20110531,10.4673,
300038.SZ,÷̩ŵ,20110601,10.3958,
300038.SZ,÷̩ŵ,20110602,10.0969,
300038.SZ,÷̩ŵ,20110603,10.2659,
300038.SZ,÷̩ŵ,20110607,10.2919,
300038.SZ,÷̩ŵ,20110608,10.2399,
300038.SZ,÷̩ŵ,20110609,10.0644,
300038.SZ,÷̩ŵ,20110610,9.837,
300038.SZ,÷̩ŵ,20110613,9.8435,
300038.SZ,÷̩ŵ,20110614,9.9215,
300038.SZ,÷̩ŵ,20110615,9.7656,
300038.SZ,÷̩ŵ,20110616,9.6486,
300038.SZ,÷̩ŵ,20110617,9.4602,
300038.SZ,÷̩ŵ,20110620,9.3757,
300038.SZ,÷̩ŵ,20110621,9.4537,
300038.SZ,÷̩ŵ,20110622,9.3562,
300038.SZ,÷̩ŵ,20110623,9.7396,
300038.SZ,÷̩ŵ,20110624,9.9085,
300038.SZ,÷̩ŵ,20110627,9.9807,
300038.SZ,÷̩ŵ,20110628,9.9741,
300038.SZ,÷̩ŵ,20110629,9.8888,
300038.SZ,÷̩ŵ,20110630,10.066,
300038.SZ,÷̩ŵ,20110701,10.0922,
300038.SZ,÷̩ŵ,20110704,10.2366,
300038.SZ,÷̩ŵ,20110705,10.2694,
300038.SZ,÷̩ŵ,20110706,10.2957,
300038.SZ,÷̩ŵ,20110707,10.335,
300038.SZ,÷̩ŵ,20110708,10.2169,
300038.SZ,÷̩ŵ,20110711,10.2497,
300038.SZ,÷̩ŵ,20110712,10.0398,
300038.SZ,÷̩ŵ,20110713,10.2694,
300038.SZ,÷̩ŵ,20110714,10.5778,
300038.SZ,÷̩ŵ,20110715,10.7944,
300038.SZ,÷̩ŵ,20110718,10.6697,
300038.SZ,÷̩ŵ,20110719,10.5647,
300038.SZ,÷̩ŵ,20110720,10.5844,
300038.SZ,÷̩ŵ,20110721,10.4138,
300038.SZ,÷̩ŵ,20110722,10.4597,
300038.SZ,÷̩ŵ,20110725,10.0922,
300038.SZ,÷̩ŵ,20110726,10.0922,
300038.SZ,÷̩ŵ,20110727,10.3154,
300038.SZ,÷̩ŵ,20110728,10.3678,
300038.SZ,÷̩ŵ,20110729,10.335,
300038.SZ,÷̩ŵ,20110801,10.4728,
300038.SZ,÷̩ŵ,20110802,10.5647,
300038.SZ,÷̩ŵ,20110803,10.6828,
300038.SZ,÷̩ŵ,20110804,10.5647,
300038.SZ,÷̩ŵ,20110805,10.1185,
300038.SZ,÷̩ŵ,20110808,9.3967,
300038.SZ,÷̩ŵ,20110809,9.1801,
300038.SZ,÷̩ŵ,20110810,9.3048,
300038.SZ,÷̩ŵ,20110811,9.4951,
300038.SZ,÷̩ŵ,20110812,9.6592,
300038.SZ,÷̩ŵ,20110815,9.9216,
300038.SZ,÷̩ŵ,20110816,9.7248,
300038.SZ,÷̩ŵ,20110817,9.8298,
300038.SZ,÷̩ŵ,20110818,9.8429,
300038.SZ,÷̩ŵ,20110819,9.6788,
300038.SZ,÷̩ŵ,20110822,9.8691,
300038.SZ,÷̩ŵ,20110823,10.23,
300038.SZ,÷̩ŵ,20110824,10.3088,
300038.SZ,÷̩ŵ,20110825,10.3678,
300038.SZ,÷̩ŵ,20110826,10.4925,
300038.SZ,÷̩ŵ,20110829,10.3482,
300038.SZ,÷̩ŵ,20110830,10.1054,
300038.SZ,÷̩ŵ,20110831,10.1447,
300038.SZ,÷̩ŵ,20110901,10.0791,
300038.SZ,÷̩ŵ,20110902,9.9938,
300038.SZ,÷̩ŵ,20110905,9.7773,
300038.SZ,÷̩ŵ,20110906,9.6264,
300038.SZ,÷̩ŵ,20110907,9.8363,
300038.SZ,÷̩ŵ,20110908,9.7642,
300038.SZ,÷̩ŵ,20110909,9.692,
300038.SZ,÷̩ŵ,20110913,9.5279,
300038.SZ,÷̩ŵ,20110914,9.6395,
300038.SZ,÷̩ŵ,20110915,9.7182,
300038.SZ,÷̩ŵ,20110916,10.0266,
300038.SZ,÷̩ŵ,20110919,9.7379,
300038.SZ,÷̩ŵ,20110920,9.902,
300038.SZ,÷̩ŵ,20110921,10.1776,
300038.SZ,÷̩ŵ,20110922,10.0332,
300038.SZ,÷̩ŵ,20110923,9.9151,
300038.SZ,÷̩ŵ,20110926,9.7642,
300038.SZ,÷̩ŵ,20110927,9.8035,
300038.SZ,÷̩ŵ,20110928,9.8232,
300038.SZ,÷̩ŵ,20110929,9.3311,
300038.SZ,÷̩ŵ,20110930,9.2654,
300038.SZ,÷̩ŵ,20111010,9.2983,
300038.SZ,÷̩ŵ,20111011,9.3573,
300038.SZ,÷̩ŵ,20111012,9.6395,
300038.SZ,÷̩ŵ,20111013,9.8823,
300038.SZ,÷̩ŵ,20111014,9.8429,
300038.SZ,÷̩ŵ,20111017,9.856,
300038.SZ,÷̩ŵ,20111018,9.5214,
300038.SZ,÷̩ŵ,20111019,9.797,
300038.SZ,÷̩ŵ,20111020,9.6329,
300038.SZ,÷̩ŵ,20111021,9.4032,
300038.SZ,÷̩ŵ,20111024,9.5607,
300038.SZ,÷̩ŵ,20111025,9.8888,
300038.SZ,÷̩ŵ,20111026,10.0135,
300038.SZ,÷̩ŵ,20111027,10.0135,
300038.SZ,÷̩ŵ,20111028,10.2563,
300038.SZ,÷̩ŵ,20111031,10.3482,
300038.SZ,÷̩ŵ,20111101,10.2629,
300038.SZ,÷̩ŵ,20111102,10.6697,
300038.SZ,÷̩ŵ,20111103,10.6238,
300038.SZ,÷̩ŵ,20111104,10.6172,
300038.SZ,÷̩ŵ,20111107,10.486,
300038.SZ,÷̩ŵ,20111108,10.3678,
300038.SZ,÷̩ŵ,20111109,10.6172,
300038.SZ,÷̩ŵ,20111110,10.7944,
300038.SZ,÷̩ŵ,20111111,10.7025,
300038.SZ,÷̩ŵ,20111114,10.9322,
300038.SZ,÷̩ŵ,20111115,10.9322,
300038.SZ,÷̩ŵ,20111116,10.4466,
300038.SZ,÷̩ŵ,20111117,10.4466,
300038.SZ,÷̩ŵ,20111118,10.0463,
300038.SZ,÷̩ŵ,20111121,10.0594,
300038.SZ,÷̩ŵ,20111122,10.1119,
300038.SZ,÷̩ŵ,20111123,10.0594,
300038.SZ,÷̩ŵ,20111124,9.9085,
300038.SZ,÷̩ŵ,20111125,9.7051,
300038.SZ,÷̩ŵ,20111128,9.7445,
300038.SZ,÷̩ŵ,20111129,9.9873,
300038.SZ,÷̩ŵ,20111130,9.5148,
300038.SZ,÷̩ŵ,20111201,9.8101,
300038.SZ,÷̩ŵ,20111202,9.482,
300038.SZ,÷̩ŵ,20111205,9.1539,
300038.SZ,÷̩ŵ,20111206,9.2261,
300038.SZ,÷̩ŵ,20111207,9.2392,
300038.SZ,÷̩ŵ,20111208,9.3704,
300038.SZ,÷̩ŵ,20111209,9.4492,
300038.SZ,÷̩ŵ,20111212,9.4361,
300038.SZ,÷̩ŵ,20111213,9.1211,
300038.SZ,÷̩ŵ,20111214,9.0095,
300038.SZ,÷̩ŵ,20111215,8.9373,
300038.SZ,÷̩ŵ,20111216,9.3507,
300038.SZ,÷̩ŵ,20111219,9.4229,
300038.SZ,÷̩ŵ,20111220,9.3507,
300038.SZ,÷̩ŵ,20111221,9.1145,
300038.SZ,÷̩ŵ,20111222,8.9898,
300038.SZ,÷̩ŵ,20111223,8.9373,
300038.SZ,÷̩ŵ,20111226,8.9636,
300038.SZ,÷̩ŵ,20111227,8.6093,
300038.SZ,÷̩ŵ,20111228,8.3993,
300038.SZ,÷̩ŵ,20111229,8.3074,
300038.SZ,÷̩ŵ,20111230,8.5961,
300038.SZ,÷̩ŵ,20120104,8.3337,
300038.SZ,÷̩ŵ,20120105,7.9006,
300038.SZ,÷̩ŵ,20120106,7.9793,
300038.SZ,÷̩ŵ,20120109,8.2352,
300038.SZ,÷̩ŵ,20120110,8.5436,
300038.SZ,÷̩ŵ,20120111,8.5108,
300038.SZ,÷̩ŵ,20120112,8.4846,
300038.SZ,÷̩ŵ,20120113,8.1827,
300038.SZ,÷̩ŵ,20120116,7.894,
300038.SZ,÷̩ŵ,20120117,8.1762,
300038.SZ,÷̩ŵ,20120118,7.9727,
300038.SZ,÷̩ŵ,20120119,8.0974,
300038.SZ,÷̩ŵ,20120120,8.2155,
300038.SZ,÷̩ŵ,20120130,8.268,
300038.SZ,÷̩ŵ,20120131,8.2943,
300038.SZ,÷̩ŵ,20120201,8.2877,
300038.SZ,÷̩ŵ,20120202,8.3927,
300038.SZ,÷̩ŵ,20120203,8.5108,
300038.SZ,÷̩ŵ,20120206,8.5633,
300038.SZ,÷̩ŵ,20120207,8.3665,
300038.SZ,÷̩ŵ,20120208,8.583,
300038.SZ,÷̩ŵ,20120209,8.6224,
300038.SZ,÷̩ŵ,20120210,8.6027,
300038.SZ,÷̩ŵ,20120213,8.6749,
300038.SZ,÷̩ŵ,20120214,8.6486,
300038.SZ,÷̩ŵ,20120215,8.7536,
300038.SZ,÷̩ŵ,20120216,8.7667,
300038.SZ,÷̩ŵ,20120217,8.6289,
300038.SZ,÷̩ŵ,20120220,8.6617,
300038.SZ,÷̩ŵ,20120221,8.7602,
300038.SZ,÷̩ŵ,20120222,9.0095,
300038.SZ,÷̩ŵ,20120223,9.003,
300038.SZ,÷̩ŵ,20120224,9.0883,
300038.SZ,÷̩ŵ,20120227,9.0423,
300038.SZ,÷̩ŵ,20120228,8.9505,
300038.SZ,÷̩ŵ,20120229,8.8586,
300038.SZ,÷̩ŵ,20120301,8.9702,
300038.SZ,÷̩ŵ,20120302,9.0817,
300038.SZ,÷̩ŵ,20120305,9.0358,
300038.SZ,÷̩ŵ,20120306,8.957,
300038.SZ,÷̩ŵ,20120307,9.0555,
300038.SZ,÷̩ŵ,20120308,9.1801,
300038.SZ,÷̩ŵ,20120309,9.2589,
300038.SZ,÷̩ŵ,20120312,9.3179,
300038.SZ,÷̩ŵ,20120313,9.3836,
300038.SZ,÷̩ŵ,20120314,8.9177,
300038.SZ,÷̩ŵ,20120315,8.8455,
300038.SZ,÷̩ŵ,20120316,9.2523,
300038.SZ,÷̩ŵ,20120319,9.1867,
300038.SZ,÷̩ŵ,20120320,8.8783,
300038.SZ,÷̩ŵ,20120321,8.8783,
300038.SZ,÷̩ŵ,20120322,8.957,
300038.SZ,÷̩ŵ,20120323,8.8127,
300038.SZ,÷̩ŵ,20120326,8.8324,
300038.SZ,÷̩ŵ,20120327,8.8914,
300038.SZ,÷̩ŵ,20120328,8.3337,
