¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600307.SH,æ∆∏÷∫Í–À,20001220,1.5843,
600307.SH,æ∆∏÷∫Í–À,20001221,1.5607,
600307.SH,æ∆∏÷∫Í–À,20001222,1.5323,
600307.SH,æ∆∏÷∫Í–À,20001225,1.4992,
600307.SH,æ∆∏÷∫Í–À,20001226,1.5394,
600307.SH,æ∆∏÷∫Í–À,20001227,1.5323,
600307.SH,æ∆∏÷∫Í–À,20001228,1.5583,
600307.SH,æ∆∏÷∫Í–À,20001229,1.5583,
600307.SH,æ∆∏÷∫Í–À,20010102,1.5867,
600307.SH,æ∆∏÷∫Í–À,20010103,1.5985,
600307.SH,æ∆∏÷∫Í–À,20010104,1.6813,
600307.SH,æ∆∏÷∫Í–À,20010105,1.6836,
600307.SH,æ∆∏÷∫Í–À,20010108,1.6978,
600307.SH,æ∆∏÷∫Í–À,20010109,1.6884,
600307.SH,æ∆∏÷∫Í–À,20010110,1.6884,
600307.SH,æ∆∏÷∫Í–À,20010111,1.6978,
600307.SH,æ∆∏÷∫Í–À,20010112,1.7215,
600307.SH,æ∆∏÷∫Í–À,20010115,1.6529,
600307.SH,æ∆∏÷∫Í–À,20010116,1.6884,
600307.SH,æ∆∏÷∫Í–À,20010117,1.6718,
600307.SH,æ∆∏÷∫Í–À,20010118,1.6789,
600307.SH,æ∆∏÷∫Í–À,20010119,1.6978,
600307.SH,æ∆∏÷∫Í–À,20010205,1.6529,
600307.SH,æ∆∏÷∫Í–À,20010206,1.6647,
600307.SH,æ∆∏÷∫Í–À,20010207,1.6624,
600307.SH,æ∆∏÷∫Í–À,20010208,1.6316,
600307.SH,æ∆∏÷∫Í–À,20010209,1.6482,
600307.SH,æ∆∏÷∫Í–À,20010212,1.6671,
600307.SH,æ∆∏÷∫Í–À,20010213,1.6695,
600307.SH,æ∆∏÷∫Í–À,20010214,1.6647,
600307.SH,æ∆∏÷∫Í–À,20010215,1.6553,
600307.SH,æ∆∏÷∫Í–À,20010216,1.6387,
600307.SH,æ∆∏÷∫Í–À,20010219,1.6458,
600307.SH,æ∆∏÷∫Í–À,20010220,1.6245,
600307.SH,æ∆∏÷∫Í–À,20010221,1.5843,
600307.SH,æ∆∏÷∫Í–À,20010222,1.5938,
600307.SH,æ∆∏÷∫Í–À,20010223,1.6269,
600307.SH,æ∆∏÷∫Í–À,20010226,1.6411,
600307.SH,æ∆∏÷∫Í–À,20010227,1.6411,
600307.SH,æ∆∏÷∫Í–À,20010228,1.6364,
600307.SH,æ∆∏÷∫Í–À,20010301,1.6364,
600307.SH,æ∆∏÷∫Í–À,20010302,1.6505,
600307.SH,æ∆∏÷∫Í–À,20010305,1.6624,
600307.SH,æ∆∏÷∫Í–À,20010306,1.6789,
600307.SH,æ∆∏÷∫Í–À,20010307,1.6671,
600307.SH,æ∆∏÷∫Í–À,20010308,1.6624,
600307.SH,æ∆∏÷∫Í–À,20010309,1.6505,
600307.SH,æ∆∏÷∫Í–À,20010312,1.6529,
600307.SH,æ∆∏÷∫Í–À,20010313,1.6576,
600307.SH,æ∆∏÷∫Í–À,20010314,1.6836,
600307.SH,æ∆∏÷∫Í–À,20010315,1.6789,
600307.SH,æ∆∏÷∫Í–À,20010316,1.6884,
600307.SH,æ∆∏÷∫Í–À,20010319,1.7499,
600307.SH,æ∆∏÷∫Í–À,20010320,1.7522,
600307.SH,æ∆∏÷∫Í–À,20010321,1.7451,
600307.SH,æ∆∏÷∫Í–À,20010322,1.7522,
600307.SH,æ∆∏÷∫Í–À,20010323,1.7026,
600307.SH,æ∆∏÷∫Í–À,20010326,1.7333,
600307.SH,æ∆∏÷∫Í–À,20010327,1.7262,
600307.SH,æ∆∏÷∫Í–À,20010328,1.7451,
600307.SH,æ∆∏÷∫Í–À,20010329,1.7404,
600307.SH,æ∆∏÷∫Í–À,20010330,1.7357,
600307.SH,æ∆∏÷∫Í–À,20010402,1.7522,
600307.SH,æ∆∏÷∫Í–À,20010403,1.7404,
600307.SH,æ∆∏÷∫Í–À,20010404,1.7073,
600307.SH,æ∆∏÷∫Í–À,20010405,1.7238,
600307.SH,æ∆∏÷∫Í–À,20010406,1.7097,
600307.SH,æ∆∏÷∫Í–À,20010409,1.7215,
600307.SH,æ∆∏÷∫Í–À,20010410,1.7262,
600307.SH,æ∆∏÷∫Í–À,20010411,1.7191,
