´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600572.SH,¿µ¶÷±´,20040412,1.0075,
600572.SH,¿µ¶÷±´,20040413,0.949,
600572.SH,¿µ¶÷±´,20040414,0.9441,
600572.SH,¿µ¶÷±´,20040415,0.8994,
600572.SH,¿µ¶÷±´,20040416,0.9131,
600572.SH,¿µ¶÷±´,20040419,0.8945,
600572.SH,¿µ¶÷±´,20040420,0.8642,
600572.SH,¿µ¶÷±´,20040421,0.8649,
600572.SH,¿µ¶÷±´,20040422,0.8794,
600572.SH,¿µ¶÷±´,20040423,0.8628,
600572.SH,¿µ¶÷±´,20040426,0.8339,
600572.SH,¿µ¶÷±´,20040427,0.8311,
600572.SH,¿µ¶÷±´,20040428,0.8387,
600572.SH,¿µ¶÷±´,20040429,0.827,
600572.SH,¿µ¶÷±´,20040430,0.8366,
600572.SH,¿µ¶÷±´,20040510,0.8132,
600572.SH,¿µ¶÷±´,20040511,0.8187,
600572.SH,¿µ¶÷±´,20040512,0.8449,
600572.SH,¿µ¶÷±´,20040513,0.8504,
600572.SH,¿µ¶÷±´,20040514,0.827,
600572.SH,¿µ¶÷±´,20040517,0.8304,
600572.SH,¿µ¶÷±´,20040518,0.847,
600572.SH,¿µ¶÷±´,20040519,0.8394,
600572.SH,¿µ¶÷±´,20040520,0.8242,
600572.SH,¿µ¶÷±´,20040521,0.8339,
600572.SH,¿µ¶÷±´,20040524,0.8173,
600572.SH,¿µ¶÷±´,20040525,0.8173,
600572.SH,¿µ¶÷±´,20040526,0.7705,
600572.SH,¿µ¶÷±´,20040527,0.7898,
600572.SH,¿µ¶÷±´,20040528,0.8187,
600572.SH,¿µ¶÷±´,20040531,0.8263,
600572.SH,¿µ¶÷±´,20040601,0.8773,
600572.SH,¿µ¶÷±´,20040602,0.8869,
600572.SH,¿µ¶÷±´,20040603,0.8911,
600572.SH,¿µ¶÷±´,20040604,0.8994,
600572.SH,¿µ¶÷±´,20040607,0.9111,
600572.SH,¿µ¶÷±´,20040608,0.9062,
600572.SH,¿µ¶÷±´,20040609,0.9228,
600572.SH,¿µ¶÷±´,20040610,0.8649,
600572.SH,¿µ¶÷±´,20040611,0.9235,
600572.SH,¿µ¶÷±´,20040614,0.9572,
600572.SH,¿µ¶÷±´,20040615,0.96,
600572.SH,¿µ¶÷±´,20040616,0.9462,
600572.SH,¿µ¶÷±´,20040617,0.9566,
600572.SH,¿µ¶÷±´,20040618,0.9531,
600572.SH,¿µ¶÷±´,20040621,0.9993,
600572.SH,¿µ¶÷±´,20040622,1.011,
600572.SH,¿µ¶÷±´,20040623,0.9958,
600572.SH,¿µ¶÷±´,20040624,0.9821,
600572.SH,¿µ¶÷±´,20040625,0.8849,
