測鎢,潠備,�梪�,彶攫歎(啋),
300093.SZ,踢試產薛,20110706,14.2262,
300093.SZ,踢試產薛,20110707,13.9482,
300093.SZ,踢試產薛,20110708,13.6305,
300093.SZ,踢試產薛,20110711,13.7298,
300093.SZ,踢試產薛,20110712,13.1044,
300093.SZ,踢試產薛,20110713,13.4518,
300093.SZ,踢試產薛,20110714,13.9978,
300093.SZ,踢試產薛,20110715,14.3751,
300093.SZ,踢試產薛,20110718,14.1567,
300093.SZ,踢試產薛,20110719,13.8787,
300093.SZ,踢試產薛,20110720,14.3652,
300093.SZ,踢試產薛,20110721,13.7993,
300093.SZ,踢試產薛,20110722,13.7596,
300093.SZ,踢試產薛,20110725,12.6675,
300093.SZ,踢試產薛,20110726,12.886,
300093.SZ,踢試產薛,20110727,13.1242,
300093.SZ,踢試產薛,20110728,12.9753,
300093.SZ,踢試產薛,20110729,12.9753,
300093.SZ,踢試產薛,20110801,13.154,
300093.SZ,踢試產薛,20110802,13.4617,
300093.SZ,踢試產薛,20110803,13.9184,
300093.SZ,踢試產薛,20110804,13.7794,
300093.SZ,踢試產薛,20110805,13.6702,
300093.SZ,踢試產薛,20110808,12.4789,
300093.SZ,踢試產薛,20110809,12.3201,
300093.SZ,踢試產薛,20110810,12.5087,
300093.SZ,踢試產薛,20110811,12.8462,
300093.SZ,踢試產薛,20110812,12.9257,
300093.SZ,踢試產薛,20110815,13.2533,
300093.SZ,踢試產薛,20110816,13.5213,
300093.SZ,踢試產薛,20110817,13.8092,
300093.SZ,踢試產薛,20110818,13.1639,
300093.SZ,踢試產薛,20110819,12.9952,
300093.SZ,踢試產薛,20110822,12.9654,
300093.SZ,踢試產薛,20110823,13.3823,
300093.SZ,踢試產薛,20110824,13.4617,
300093.SZ,踢試產薛,20110825,13.571,
300093.SZ,踢試產薛,20110826,13.8191,
300093.SZ,踢試產薛,20110829,13.7596,
300093.SZ,踢試產薛,20110830,13.4121,
300093.SZ,踢試產薛,20110831,13.0547,
300093.SZ,踢試產薛,20110901,13.0746,
300093.SZ,踢試產薛,20110902,12.9952,
300093.SZ,踢試產薛,20110905,12.4988,
300093.SZ,踢試產薛,20110906,12.1513,
300093.SZ,踢試產薛,20110907,12.5186,
300093.SZ,踢試產薛,20110908,12.2208,
300093.SZ,踢試產薛,20110909,12.0322,
300093.SZ,踢試產薛,20110913,11.8038,
300093.SZ,踢試產薛,20110914,12.0223,
300093.SZ,踢試產薛,20110915,11.8733,
300093.SZ,踢試產薛,20110916,11.6152,
300093.SZ,踢試產薛,20110919,11.2181,
300093.SZ,踢試產薛,20110920,11.2281,
300093.SZ,踢試產薛,20110921,11.6649,
300093.SZ,踢試產薛,20110922,11.2082,
300093.SZ,踢試產薛,20110923,11.1089,
300093.SZ,踢試產薛,20110926,11.1983,
300093.SZ,踢試產薛,20110927,11.2777,
300093.SZ,踢試產薛,20110928,11.1089,
300093.SZ,踢試產薛,20110929,10.8012,
300093.SZ,踢試產薛,20110930,10.7019,
300093.SZ,踢試產薛,20111010,10.5232,
300093.SZ,踢試產薛,20111011,10.553,
300093.SZ,踢試產薛,20111012,10.9203,
300093.SZ,踢試產薛,20111013,11.1387,
300093.SZ,踢試產薛,20111014,10.7019,
300093.SZ,踢試產薛,20111017,10.6721,
300093.SZ,踢試產薛,20111018,10.2552,
300093.SZ,踢試產薛,20111019,10.0665,
300093.SZ,踢試產薛,20111020,9.6893,
300093.SZ,踢試產薛,20111021,9.4312,
300093.SZ,踢試產薛,20111024,9.5602,
300093.SZ,踢試產薛,20111025,9.7588,
300093.SZ,踢試產薛,20111026,9.9871,
300093.SZ,踢試產薛,20111027,9.7886,
300093.SZ,踢試產薛,20111028,10.0367,
300093.SZ,踢試產薛,20111031,10.1956,
300093.SZ,踢試產薛,20111101,10.2254,
300093.SZ,踢試產薛,20111102,10.5033,
300093.SZ,踢試產薛,20111103,10.7515,
300093.SZ,踢試產薛,20111104,11.2479,
300093.SZ,踢試產薛,20111107,11.1486,
300093.SZ,踢試產薛,20111108,10.8607,
300093.SZ,踢試產薛,20111109,11.099,
300093.SZ,踢試產薛,20111110,11.099,
300093.SZ,踢試產薛,20111111,11.7443,
300093.SZ,踢試產薛,20111114,11.7443,
300093.SZ,踢試產薛,20111115,11.6252,
300093.SZ,踢試產薛,20111116,11.1983,
300093.SZ,踢試產薛,20111117,10.9203,
300093.SZ,踢試產薛,20111118,10.1857,
300093.SZ,踢試產薛,20111121,10.1459,
300093.SZ,踢試產薛,20111122,10.2154,
300093.SZ,踢試產薛,20111123,10.0566,
300093.SZ,踢試產薛,20111124,9.7985,
300093.SZ,踢試產薛,20111125,9.6496,
300093.SZ,踢試產薛,20111128,9.9673,
300093.SZ,踢試產薛,20111129,10.0765,
300093.SZ,踢試產薛,20111130,9.3815,
300093.SZ,踢試產薛,20111201,9.6496,
300093.SZ,踢試產薛,20111202,9.4411,
300093.SZ,踢試產薛,20111205,9.3319,
300093.SZ,踢試產薛,20111206,9.3517,
300093.SZ,踢試產薛,20111207,9.3517,
300093.SZ,踢試產薛,20111208,9.3915,
300093.SZ,踢試產薛,20111209,9.183,
300093.SZ,踢試產薛,20111212,8.9844,
300093.SZ,踢試產薛,20111213,8.498,
300093.SZ,踢試產薛,20111214,8.3094,
300093.SZ,踢試產薛,20111215,7.6343,
300093.SZ,踢試產薛,20111216,7.6343,
300093.SZ,踢試產薛,20111219,8.1207,
300093.SZ,踢試產薛,20111220,8.0711,
300093.SZ,踢試產薛,20111221,7.6244,
300093.SZ,踢試產薛,20111222,7.4159,
300093.SZ,踢試產薛,20111223,7.4854,
300093.SZ,踢試產薛,20111226,7.3662,
300093.SZ,踢試產薛,20111227,7.0783,
300093.SZ,踢試產薛,20111228,7.0783,
300093.SZ,踢試產薛,20111229,7.0883,
300093.SZ,踢試產薛,20111230,7.1776,
300093.SZ,踢試產薛,20120104,6.8302,
300093.SZ,踢試產薛,20120105,6.4033,
300093.SZ,踢試產薛,20120106,6.4926,
300093.SZ,踢試產薛,20120109,6.8996,
300093.SZ,踢試產薛,20120110,7.5549,
300093.SZ,踢試產薛,20120111,7.3762,
300093.SZ,踢試產薛,20120112,7.3365,
300093.SZ,踢試產薛,20120113,6.8599,
300093.SZ,踢試產薛,20120116,6.5323,
300093.SZ,踢試產薛,20120117,7.128,
300093.SZ,踢試產薛,20120118,6.9195,
300093.SZ,踢試產薛,20120119,7.2868,
300093.SZ,踢試產薛,20120120,7.2769,
300093.SZ,踢試產薛,20120130,7.1975,
300093.SZ,踢試產薛,20120131,7.0883,
300093.SZ,踢試產薛,20120201,7.128,
300093.SZ,踢試產薛,20120202,7.2967,
300093.SZ,踢試產薛,20120203,7.4953,
300093.SZ,踢試產薛,20120206,7.7137,
300093.SZ,踢試產薛,20120207,7.4854,
300093.SZ,踢試產薛,20120208,7.6442,
300093.SZ,踢試產薛,20120209,7.7733,
300093.SZ,踢試產薛,20120210,7.7038,
300093.SZ,踢試產薛,20120213,7.803,
300093.SZ,踢試產薛,20120214,7.7931,
300093.SZ,踢試產薛,20120215,8.0314,
300093.SZ,踢試產薛,20120216,8.0115,
300093.SZ,踢試產薛,20120217,7.8825,
300093.SZ,踢試產薛,20120220,7.8626,
300093.SZ,踢試產薛,20120221,7.952,
300093.SZ,踢試產薛,20120222,8.2796,
300093.SZ,踢試產薛,20120223,8.22,
300093.SZ,踢試產薛,20120224,8.22,
300093.SZ,踢試產薛,20120227,8.2399,
300093.SZ,踢試產薛,20120228,8.0314,
300093.SZ,踢試產薛,20120229,7.9123,
300093.SZ,踢試產薛,20120301,7.9917,
300093.SZ,踢試產薛,20120302,8.1307,
300093.SZ,踢試產薛,20120305,8.0413,
300093.SZ,踢試產薛,20120306,7.9023,
300093.SZ,踢試產薛,20120307,7.8527,
300093.SZ,踢試產薛,20120308,8.0512,
300093.SZ,踢試產薛,20120309,8.1406,
300093.SZ,踢試產薛,20120312,8.1604,
300093.SZ,踢試產薛,20120313,8.2994,
300093.SZ,踢試產薛,20120314,7.7236,
300093.SZ,踢試產薛,20120315,7.3662,
300093.SZ,踢試產薛,20120316,7.5152,
300093.SZ,踢試產薛,20120319,7.5946,
300093.SZ,踢試產薛,20120320,7.2967,
300093.SZ,踢試產薛,20120321,7.3166,
300093.SZ,踢試產薛,20120322,7.257,
300093.SZ,踢試產薛,20120323,7.1379,
300093.SZ,踢試產薛,20120326,7.118,
300093.SZ,踢試產薛,20120327,7.1081,
300093.SZ,踢試產薛,20120328,6.6713,
300093.SZ,踢試產薛,20120329,6.6316,
300093.SZ,踢試產薛,20120330,6.6515,
300093.SZ,踢試產薛,20120405,6.8401,
300093.SZ,踢試產薛,20120406,6.8302,
300093.SZ,踢試產薛,20120409,6.6415,
300093.SZ,踢試產薛,20120410,6.711,
300093.SZ,踢試產薛,20120411,6.7408,
300093.SZ,踢試產薛,20120412,6.9294,
300093.SZ,踢試產薛,20120413,6.989,
300093.SZ,踢試產薛,20120416,7.0188,
300093.SZ,踢試產薛,20120417,6.989,
300093.SZ,踢試產薛,20120418,7.1776,
300093.SZ,踢試產薛,20120419,7.2173,
300093.SZ,踢試產薛,20120420,7.1677,
300093.SZ,踢試產薛,20120423,6.6316,
300093.SZ,踢試產薛,20120424,6.6912,
300093.SZ,踢試產薛,20120425,6.8103,
300093.SZ,踢試產薛,20120426,6.8004,
300093.SZ,踢試產薛,20120427,6.8004,
300093.SZ,踢試產薛,20120502,7.1578,
300093.SZ,踢試產薛,20120503,7.1578,
300093.SZ,踢試產薛,20120504,7.1776,
300093.SZ,踢試產薛,20120507,7.2273,
300093.SZ,踢試產薛,20120508,7.2074,
300093.SZ,踢試產薛,20120509,6.9592,
300093.SZ,踢試產薛,20120510,7.0386,
300093.SZ,踢試產薛,20120511,7.0287,
300093.SZ,踢試產薛,20120514,6.9592,
300093.SZ,踢試產薛,20120515,6.8798,
300093.SZ,踢試產薛,20120516,6.7805,
300093.SZ,踢試產薛,20120517,6.9592,
300093.SZ,踢試產薛,20120518,6.8699,
300093.SZ,踢試產薛,20120521,6.8202,
300093.SZ,踢試產薛,20120522,6.9394,
300093.SZ,踢試產薛,20120523,6.9592,
300093.SZ,踢試產薛,20120524,6.9989,
300093.SZ,踢試產薛,20120525,6.7507,
300093.SZ,踢試產薛,20120528,6.8897,
300093.SZ,踢試產薛,20120529,7.5747,
300093.SZ,踢試產薛,20120530,7.5747,
300093.SZ,踢試產薛,20120531,7.4854,
300093.SZ,踢試產薛,20120601,7.3563,
300093.SZ,踢試產薛,20120604,7.1875,
300093.SZ,踢試產薛,20120605,7.2074,
300093.SZ,踢試產薛,20120606,7.1776,
300093.SZ,踢試產薛,20120607,7.0287,
300093.SZ,踢試產薛,20120608,6.9493,
300093.SZ,踢試產薛,20120611,7.2173,
300093.SZ,踢試產薛,20120612,7.4457,
300093.SZ,踢試產薛,20120613,7.535,
300093.SZ,踢試產薛,20120614,7.3365,
300093.SZ,踢試產薛,20120615,7.5549,
300093.SZ,踢試產薛,20120618,7.7931,
300093.SZ,踢試產薛,20120619,7.6045,
300093.SZ,踢試產薛,20120620,7.5846,
300093.SZ,踢試產薛,20120621,7.6839,
300093.SZ,踢試產薛,20120625,7.4457,
300093.SZ,踢試產薛,20120626,7.3067,
300093.SZ,踢試產薛,20120627,7.2769,
300093.SZ,踢試產薛,20120628,7.1776,
300093.SZ,踢試產薛,20120629,7.2273,
300093.SZ,踢試產薛,20120702,7.3265,
300093.SZ,踢試產薛,20120703,7.4258,
300093.SZ,踢試產薛,20120704,7.386,
300093.SZ,踢試產薛,20120705,7.1869,
300093.SZ,踢試產薛,20120706,7.3362,
300093.SZ,踢試產薛,20120709,6.9082,
300093.SZ,踢試產薛,20120710,6.7091,
300093.SZ,踢試產薛,20120711,6.7987,
300093.SZ,踢試產薛,20120712,6.7887,
300093.SZ,踢試產薛,20120713,6.52,
300093.SZ,踢試產薛,20120716,6.1417,
300093.SZ,踢試產薛,20120717,6.1915,
300093.SZ,踢試產薛,20120718,6.2512,
300093.SZ,踢試產薛,20120719,6.301,
300093.SZ,踢試產薛,20120720,6.2512,
300093.SZ,踢試產薛,20120723,6.2313,
300093.SZ,踢試產薛,20120724,6.4304,
300093.SZ,踢試產薛,20120725,6.3906,
300093.SZ,踢試產薛,20120726,6.4304,
300093.SZ,踢試產薛,20120727,6.4603,
300093.SZ,踢試產薛,20120730,6.3906,
300093.SZ,踢試產薛,20120731,6.5897,
300093.SZ,踢試產薛,20120801,6.7091,
300093.SZ,踢試產薛,20120802,6.8982,
300093.SZ,踢試產薛,20120803,6.9181,
300093.SZ,踢試產薛,20120806,7.0675,
300093.SZ,踢試產薛,20120807,6.9181,
300093.SZ,踢試產薛,20120808,6.8684,
300093.SZ,踢試產薛,20120809,6.9679,
300093.SZ,踢試產薛,20120810,6.9878,
300093.SZ,踢試產薛,20120813,6.8883,
300093.SZ,踢試產薛,20120814,6.8883,
300093.SZ,踢試產薛,20120815,6.8684,
300093.SZ,踢試產薛,20120816,6.8286,
300093.SZ,踢試產薛,20120817,6.7788,
300093.SZ,踢試產薛,20120820,6.7887,
300093.SZ,踢試產薛,20120821,6.8883,
300093.SZ,踢試產薛,20120822,6.9679,
300093.SZ,踢試產薛,20120823,7.0376,
300093.SZ,踢試產薛,20120824,7.0475,
300093.SZ,踢試產薛,20120827,6.9082,
300093.SZ,踢試產薛,20120828,6.9281,
300093.SZ,踢試產薛,20120829,6.8883,
300093.SZ,踢試產薛,20120830,6.4901,
300093.SZ,踢試產薛,20120831,6.5498,
300093.SZ,踢試產薛,20120903,6.7091,
300093.SZ,踢試產薛,20120904,6.5299,
300093.SZ,踢試產薛,20120905,6.5797,
300093.SZ,踢試產薛,20120906,6.6693,
300093.SZ,踢試產薛,20120907,7.0077,
300093.SZ,踢試產薛,20120910,7.0475,
300093.SZ,踢試產薛,20120911,7.1969,
300093.SZ,踢試產薛,20120912,7.3959,
300093.SZ,踢試產薛,20120913,7.0973,
300093.SZ,踢試產薛,20120914,7.2267,
300093.SZ,踢試產薛,20120917,6.9878,
300093.SZ,踢試產薛,20120918,7.3661,
300093.SZ,踢試產薛,20120919,7.5453,
300093.SZ,踢試產薛,20120920,7.0675,
300093.SZ,踢試產薛,20120921,6.6792,
300093.SZ,踢試產薛,20120924,6.5996,
300093.SZ,踢試產薛,20120925,6.4503,
300093.SZ,踢試產薛,20120926,6.301,
300093.SZ,踢試產薛,20120927,6.3806,
300093.SZ,踢試產薛,20120928,6.52,
300093.SZ,踢試產薛,20121008,6.51,
300093.SZ,踢試產薛,20121009,6.6992,
300093.SZ,踢試產薛,20121010,6.8086,
300093.SZ,踢試產薛,20121011,6.6195,
300093.SZ,踢試產薛,20121012,6.52,
300093.SZ,踢試產薛,20121015,6.4403,
300093.SZ,踢試產薛,20121016,6.51,
300093.SZ,踢試產薛,20121017,6.5299,
300093.SZ,踢試產薛,20121018,6.6394,
300093.SZ,踢試產薛,20121019,6.6792,
300093.SZ,踢試產薛,20121022,6.6494,
300093.SZ,踢試產薛,20121023,6.5697,
300093.SZ,踢試產薛,20121024,6.6892,
300093.SZ,踢試產薛,20121025,6.958,
300093.SZ,踢試產薛,20121026,6.7091,
300093.SZ,踢試產薛,20121029,6.7091,
300093.SZ,踢試產薛,20121030,6.6792,
300093.SZ,踢試產薛,20121031,6.7987,
300093.SZ,踢試產薛,20121101,6.8982,
300093.SZ,踢試產薛,20121102,6.9281,
300093.SZ,踢試產薛,20121105,6.9381,
300093.SZ,踢試產薛,20121106,6.6295,
300093.SZ,踢試產薛,20121107,6.7688,
300093.SZ,踢試產薛,20121108,6.7489,
300093.SZ,踢試產薛,20121109,6.4603,
300093.SZ,踢試產薛,20121112,6.4802,
300093.SZ,踢試產薛,20121113,6.3408,
300093.SZ,踢試產薛,20121114,6.4005,
300093.SZ,踢試產薛,20121115,6.2214,
300093.SZ,踢試產薛,20121116,6.291,
300093.SZ,踢試產薛,20121119,6.2811,
300093.SZ,踢試產薛,20121120,6.2214,
300093.SZ,踢試產薛,20121121,6.3308,
300093.SZ,踢試產薛,20121122,6.2512,
300093.SZ,踢試產薛,20121123,6.3209,
300093.SZ,踢試產薛,20121126,6.291,
300093.SZ,踢試產薛,20121127,5.853,
300093.SZ,踢試產薛,20121128,5.7137,
