測鎢,潠備,�梪�,彶攫歎(啋),
002473.SZ,*ST吤應,20100910,21.9609,
002473.SZ,*ST吤應,20100913,19.7653,
002473.SZ,*ST吤應,20100914,18.2823,
002473.SZ,*ST吤應,20100915,16.4526,
002473.SZ,*ST吤應,20100916,16.4478,
002473.SZ,*ST吤應,20100917,15.5763,
002473.SZ,*ST吤應,20100920,14.8926,
002473.SZ,*ST吤應,20100921,14.4111,
002473.SZ,*ST吤應,20100927,14.4881,
002473.SZ,*ST吤應,20100928,13.8381,
002473.SZ,*ST吤應,20100929,14.0596,
002473.SZ,*ST吤應,20100930,14.074,
002473.SZ,*ST吤應,20101008,14.6759,
002473.SZ,*ST吤應,20101011,15.1478,
002473.SZ,*ST吤應,20101012,14.9696,
002473.SZ,*ST吤應,20101013,14.6181,
002473.SZ,*ST吤應,20101014,14.1703,
002473.SZ,*ST吤應,20101015,14.0066,
002473.SZ,*ST吤應,20101018,14.5314,
002473.SZ,*ST吤應,20101019,14.8107,
002473.SZ,*ST吤應,20101020,14.4592,
002473.SZ,*ST吤應,20101021,14.6133,
002473.SZ,*ST吤應,20101022,14.9022,
002473.SZ,*ST吤應,20101025,15.2874,
002473.SZ,*ST吤應,20101026,14.8878,
002473.SZ,*ST吤應,20101027,14.7433,
002473.SZ,*ST吤應,20101028,14.6566,
002473.SZ,*ST吤應,20101029,15.4078,
002473.SZ,*ST吤應,20101101,15.5955,
002473.SZ,*ST吤應,20101102,15.6581,
002473.SZ,*ST吤應,20101103,15.35,
002473.SZ,*ST吤應,20101104,15.48,
002473.SZ,*ST吤應,20101105,15.4752,
002473.SZ,*ST吤應,20101108,15.9133,
002473.SZ,*ST吤應,20101109,15.8363,
002473.SZ,*ST吤應,20101110,16.4141,
002473.SZ,*ST吤應,20101111,15.8941,
002473.SZ,*ST吤應,20101112,14.724,
002473.SZ,*ST吤應,20101115,15.0996,
002473.SZ,*ST吤應,20101116,14.7626,
002473.SZ,*ST吤應,20101117,14.3966,
002473.SZ,*ST吤應,20101118,14.5892,
002473.SZ,*ST吤應,20101119,15.0129,
002473.SZ,*ST吤應,20101122,15.5378,
002473.SZ,*ST吤應,20101123,15.297,
002473.SZ,*ST吤應,20101124,15.6822,
002473.SZ,*ST吤應,20101125,15.5715,
002473.SZ,*ST吤應,20101126,15.3933,
002473.SZ,*ST吤應,20101129,15.4559,
002473.SZ,*ST吤應,20101130,14.8829,
002473.SZ,*ST吤應,20101201,14.8974,
002473.SZ,*ST吤應,20101202,16.3852,
002473.SZ,*ST吤應,20101203,18.0223,
002473.SZ,*ST吤應,20101206,18.2389,
002473.SZ,*ST吤應,20101207,17.4348,
002473.SZ,*ST吤應,20101208,17.2037,
002473.SZ,*ST吤應,20101209,16.4382,
002473.SZ,*ST吤應,20101210,15.8267,
002473.SZ,*ST吤應,20101213,16.3226,
002473.SZ,*ST吤應,20101214,17.3337,
002473.SZ,*ST吤應,20101215,16.7078,
002473.SZ,*ST吤應,20101216,16.7993,
002473.SZ,*ST吤應,20101217,17.2085,
002473.SZ,*ST吤應,20101220,16.8041,
002473.SZ,*ST吤應,20101221,17.0689,
002473.SZ,*ST吤應,20101222,17.3819,
002473.SZ,*ST吤應,20101223,16.6259,
002473.SZ,*ST吤應,20101224,15.793,
002473.SZ,*ST吤應,20101227,14.9359,
002473.SZ,*ST吤應,20101228,14.594,
002473.SZ,*ST吤應,20101229,14.907,
002473.SZ,*ST吤應,20101230,14.9937,
002473.SZ,*ST吤應,20101231,15.22,
002473.SZ,*ST吤應,20110104,15.2633,
002473.SZ,*ST吤應,20110105,15.2441,
002473.SZ,*ST吤應,20110106,14.9359,
002473.SZ,*ST吤應,20110107,14.9215,
002473.SZ,*ST吤應,20110110,14.6374,
002473.SZ,*ST吤應,20110111,14.0981,
002473.SZ,*ST吤應,20110112,14.1174,
002473.SZ,*ST吤應,20110113,14.2137,
002473.SZ,*ST吤應,20110114,13.607,
002473.SZ,*ST吤應,20110117,12.3792,
002473.SZ,*ST吤應,20110118,12.5525,
002473.SZ,*ST吤應,20110119,12.7884,
002473.SZ,*ST吤應,20110120,11.9844,
002473.SZ,*ST吤應,20110121,12.0566,
002473.SZ,*ST吤應,20110124,11.6955,
002473.SZ,*ST吤應,20110125,11.4788,
002473.SZ,*ST吤應,20110126,12.6247,
002473.SZ,*ST吤應,20110127,12.8751,
002473.SZ,*ST吤應,20110128,12.721,
002473.SZ,*ST吤應,20110131,12.6825,
002473.SZ,*ST吤應,20110201,12.4418,
002473.SZ,*ST吤應,20110209,12.1529,
002473.SZ,*ST吤應,20110210,12.5621,
002473.SZ,*ST吤應,20110211,12.6633,
002473.SZ,*ST吤應,20110214,13.0485,
002473.SZ,*ST吤應,20110215,12.9233,
002473.SZ,*ST吤應,20110216,13.2218,
002473.SZ,*ST吤應,20110217,13.0725,
002473.SZ,*ST吤應,20110218,12.9281,
002473.SZ,*ST吤應,20110221,13.6599,
002473.SZ,*ST吤應,20110222,13.0533,
002473.SZ,*ST吤應,20110223,13.1496,
002473.SZ,*ST吤應,20110224,13.0966,
002473.SZ,*ST吤應,20110225,13.4722,
002473.SZ,*ST吤應,20110228,13.5251,
002473.SZ,*ST吤應,20110301,13.6407,
002473.SZ,*ST吤應,20110302,13.3903,
002473.SZ,*ST吤應,20110303,12.9762,
002473.SZ,*ST吤應,20110304,13.1062,
002473.SZ,*ST吤應,20110307,13.5781,
002473.SZ,*ST吤應,20110308,13.5492,
002473.SZ,*ST吤應,20110309,13.5781,
002473.SZ,*ST吤應,20110310,13.3566,
002473.SZ,*ST吤應,20110311,13.2892,
002473.SZ,*ST吤應,20110314,13.294,
002473.SZ,*ST吤應,20110315,12.9473,
002473.SZ,*ST吤應,20110316,13.0244,
002473.SZ,*ST吤應,20110317,12.4947,
002473.SZ,*ST吤應,20110318,12.5862,
002473.SZ,*ST吤應,20110321,12.6103,
002473.SZ,*ST吤應,20110322,12.644,
002473.SZ,*ST吤應,20110323,12.7403,
002473.SZ,*ST吤應,20110324,12.7547,
002473.SZ,*ST吤應,20110325,12.904,
002473.SZ,*ST吤應,20110328,12.7788,
002473.SZ,*ST吤應,20110329,12.2781,
002473.SZ,*ST吤應,20110330,12.124,
002473.SZ,*ST吤應,20110331,12.0807,
002473.SZ,*ST吤應,20110401,12.4081,
002473.SZ,*ST吤應,20110406,12.7788,
002473.SZ,*ST吤應,20110407,12.8607,
002473.SZ,*ST吤應,20110408,14.1463,
002473.SZ,*ST吤應,20110411,15.1429,
002473.SZ,*ST吤應,20110412,14.517,
002473.SZ,*ST吤應,20110413,14.7096,
002473.SZ,*ST吤應,20110414,14.4737,
002473.SZ,*ST吤應,20110415,14.7818,
002473.SZ,*ST吤應,20110418,14.8926,
002473.SZ,*ST吤應,20110419,14.9263,
002473.SZ,*ST吤應,20110420,14.9696,
002473.SZ,*ST吤應,20110421,13.9681,
002473.SZ,*ST吤應,20110422,13.997,
002473.SZ,*ST吤應,20110425,13.8814,
002473.SZ,*ST吤應,20110426,13.241,
002473.SZ,*ST吤應,20110427,13.1929,
002473.SZ,*ST吤應,20110428,13.1929,
002473.SZ,*ST吤應,20110429,12.7114,
002473.SZ,*ST吤應,20110503,12.8559,
002473.SZ,*ST吤應,20110504,12.6007,
002473.SZ,*ST吤應,20110505,12.5188,
002473.SZ,*ST吤應,20110506,12.8125,
002473.SZ,*ST吤應,20110509,13.1785,
002473.SZ,*ST吤應,20110510,13.294,
002473.SZ,*ST吤應,20110511,13.2603,
002473.SZ,*ST吤應,20110512,12.7981,
002473.SZ,*ST吤應,20110513,12.7451,
002473.SZ,*ST吤應,20110516,12.7692,
002473.SZ,*ST吤應,20110517,14.0451,
002473.SZ,*ST吤應,20110518,14.3581,
002473.SZ,*ST吤應,20110519,13.9633,
002473.SZ,*ST吤應,20110520,13.8622,
002473.SZ,*ST吤應,20110523,12.6408,
002473.SZ,*ST吤應,20110524,12.2918,
002473.SZ,*ST吤應,20110525,11.7101,
002473.SZ,*ST吤應,20110526,11.4581,
002473.SZ,*ST吤應,20110527,11.2061,
002473.SZ,*ST吤應,20110530,10.9637,
002473.SZ,*ST吤應,20110531,11.1867,
002473.SZ,*ST吤應,20110601,11.4969,
002473.SZ,*ST吤應,20110602,11.2933,
002473.SZ,*ST吤應,20110603,11.4387,
002473.SZ,*ST吤應,20110607,11.6908,
002473.SZ,*ST吤應,20110608,11.5453,
002473.SZ,*ST吤應,20110609,11.0994,
002473.SZ,*ST吤應,20110610,10.954,
002473.SZ,*ST吤應,20110613,12.0494,
002473.SZ,*ST吤應,20110614,12.3499,
002473.SZ,*ST吤應,20110615,12.0203,
002473.SZ,*ST吤應,20110616,11.3612,
002473.SZ,*ST吤應,20110617,11.5841,
002473.SZ,*ST吤應,20110620,11.3224,
002473.SZ,*ST吤應,20110621,12.4566,
002473.SZ,*ST吤應,20110622,13.329,
002473.SZ,*ST吤應,20110623,13.2224,
002473.SZ,*ST吤應,20110624,13.3387,
002473.SZ,*ST吤應,20110627,13.5617,
002473.SZ,*ST吤應,20110628,13.2612,
002473.SZ,*ST吤應,20110629,13.1157,
002473.SZ,*ST吤應,20110630,13.3775,
002473.SZ,*ST吤應,20110701,13.4744,
002473.SZ,*ST吤應,20110704,13.8234,
002473.SZ,*ST吤應,20110705,13.6004,
002473.SZ,*ST吤應,20110706,14.0657,
002473.SZ,*ST吤應,20110707,13.678,
002473.SZ,*ST吤應,20110708,13.3969,
002473.SZ,*ST吤應,20110711,13.4938,
002473.SZ,*ST吤應,20110712,13.1351,
002473.SZ,*ST吤應,20110713,13.7652,
002473.SZ,*ST吤應,20110714,13.901,
002473.SZ,*ST吤應,20110715,13.6489,
002473.SZ,*ST吤應,20110718,13.9591,
002473.SZ,*ST吤應,20110719,13.6683,
002473.SZ,*ST吤應,20110720,14.531,
002473.SZ,*ST吤應,20110721,14.4147,
002473.SZ,*ST吤應,20110722,14.0851,
002473.SZ,*ST吤應,20110725,12.7474,
002473.SZ,*ST吤應,20110726,12.6698,
002473.SZ,*ST吤應,20110727,12.7959,
002473.SZ,*ST吤應,20110728,12.4178,
002473.SZ,*ST吤應,20110729,12.2239,
002473.SZ,*ST吤應,20110801,12.379,
002473.SZ,*ST吤應,20110802,12.1948,
002473.SZ,*ST吤應,20110803,12.3887,
002473.SZ,*ST吤應,20110804,12.5632,
002473.SZ,*ST吤應,20110805,12.1173,
002473.SZ,*ST吤應,20110808,12.1173,
002473.SZ,*ST吤應,20110809,11.4387,
002473.SZ,*ST吤應,20110810,11.4096,
002473.SZ,*ST吤應,20110811,11.6423,
002473.SZ,*ST吤應,20110812,12.2821,
002473.SZ,*ST吤應,20110815,12.3305,
002473.SZ,*ST吤應,20110816,12.379,
002473.SZ,*ST吤應,20110817,12.4081,
002473.SZ,*ST吤應,20110818,11.8362,
002473.SZ,*ST吤應,20110819,11.8846,
002473.SZ,*ST吤應,20110822,11.778,
002473.SZ,*ST吤應,20110823,12.2045,
002473.SZ,*ST吤應,20110824,12.0882,
002473.SZ,*ST吤應,20110825,12.3209,
002473.SZ,*ST吤應,20110826,12.3305,
002473.SZ,*ST吤應,20110829,12.0397,
002473.SZ,*ST吤應,20110830,11.9234,
002473.SZ,*ST吤應,20110831,11.7974,
002473.SZ,*ST吤應,20110901,11.8846,
002473.SZ,*ST吤應,20110902,11.6326,
002473.SZ,*ST吤應,20110905,11.1576,
002473.SZ,*ST吤應,20110906,11.177,
002473.SZ,*ST吤應,20110907,11.4193,
002473.SZ,*ST吤應,20110908,11.0607,
002473.SZ,*ST吤應,20110909,10.9443,
002473.SZ,*ST吤應,20110913,10.8183,
002473.SZ,*ST吤應,20110914,11.051,
002473.SZ,*ST吤應,20110915,10.9637,
002473.SZ,*ST吤應,20110916,11.0122,
002473.SZ,*ST吤應,20110919,10.7505,
002473.SZ,*ST吤應,20110920,10.8959,
002473.SZ,*ST吤應,20110921,11.9816,
002473.SZ,*ST吤應,20110922,11.4678,
002473.SZ,*ST吤應,20110923,11.6908,
002473.SZ,*ST吤應,20110926,11.5938,
002473.SZ,*ST吤應,20110927,11.5647,
002473.SZ,*ST吤應,20110928,11.6326,
002473.SZ,*ST吤應,20110929,11.0025,
002473.SZ,*ST吤應,20110930,10.3433,
002473.SZ,*ST吤應,20111010,10.101,
002473.SZ,*ST吤應,20111011,10.1979,
002473.SZ,*ST吤應,20111012,10.8086,
002473.SZ,*ST吤應,20111013,10.8474,
002473.SZ,*ST吤應,20111014,10.9056,
002473.SZ,*ST吤應,20111017,10.9056,
002473.SZ,*ST吤應,20111018,10.3045,
002473.SZ,*ST吤應,20111019,10.4499,
002473.SZ,*ST吤應,20111020,10.1204,
002473.SZ,*ST吤應,20111021,9.8005,
002473.SZ,*ST吤應,20111024,10.0913,
002473.SZ,*ST吤應,20111025,10.3239,
002473.SZ,*ST吤應,20111026,10.3239,
