╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002079.SZ,кужщ╧лО╫,20061116,2.4518,
002079.SZ,кужщ╧лО╫,20061117,2.2377,
002079.SZ,кужщ╧лО╫,20061120,2.1574,
002079.SZ,кужщ╧лО╫,20061121,2.2645,
002079.SZ,кужщ╧лО╫,20061122,2.2583,
002079.SZ,кужщ╧лО╫,20061123,2.3159,
002079.SZ,кужщ╧лО╫,20061124,2.2748,
002079.SZ,кужщ╧лО╫,20061127,2.2748,
002079.SZ,кужщ╧лО╫,20061128,2.2357,
002079.SZ,кужщ╧лО╫,20061129,2.2398,
002079.SZ,кужщ╧лО╫,20061130,2.2254,
002079.SZ,кужщ╧лО╫,20061201,2.1924,
002079.SZ,кужщ╧лО╫,20061204,2.2274,
002079.SZ,кужщ╧лО╫,20061205,2.2212,
002079.SZ,кужщ╧лО╫,20061206,2.388,
002079.SZ,кужщ╧лО╫,20061207,2.3509,
002079.SZ,кужщ╧лО╫,20061208,2.2068,
002079.SZ,кужщ╧лО╫,20061211,2.2439,
002079.SZ,кужщ╧лО╫,20061212,2.2192,
002079.SZ,кужщ╧лО╫,20061213,2.2274,
002079.SZ,кужщ╧лО╫,20061214,2.2295,
002079.SZ,кужщ╧лО╫,20061215,2.2727,
002079.SZ,кужщ╧лО╫,20061218,2.2768,
002079.SZ,кужщ╧лО╫,20061219,2.3077,
002079.SZ,кужщ╧лО╫,20061220,2.3077,
002079.SZ,кужщ╧лО╫,20061221,2.2459,
002079.SZ,кужщ╧лО╫,20061222,2.2027,
002079.SZ,кужщ╧лО╫,20061225,2.2027,
002079.SZ,кужщ╧лО╫,20061226,2.1965,
002079.SZ,кужщ╧лО╫,20061227,2.178,
002079.SZ,кужщ╧лО╫,20061228,2.0998,
002079.SZ,кужщ╧лО╫,20061229,2.1163,
002079.SZ,кужщ╧лО╫,20070104,2.0957,
002079.SZ,кужщ╧лО╫,20070105,2.1389,
002079.SZ,кужщ╧лО╫,20070108,2.1945,
002079.SZ,кужщ╧лО╫,20070109,2.248,
002079.SZ,кужщ╧лО╫,20070110,2.283,
002079.SZ,кужщ╧лО╫,20070111,2.2645,
002079.SZ,кужщ╧лО╫,20070112,2.1451,
002079.SZ,кужщ╧лО╫,20070115,2.213,
002079.SZ,кужщ╧лО╫,20070116,2.2357,
002079.SZ,кужщ╧лО╫,20070117,2.2357,
002079.SZ,кужщ╧лО╫,20070118,2.3303,
002079.SZ,кужщ╧лО╫,20070119,2.4127,
002079.SZ,кужщ╧лО╫,20070122,2.5897,
002079.SZ,кужщ╧лО╫,20070123,2.5589,
