╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
601015.SH,ибнВ╨зц╗,20141105,5.8801,
601015.SH,ибнВ╨зц╗,20141106,6.4708,
601015.SH,ибнВ╨зц╗,20141107,7.1212,
601015.SH,ибнВ╨зц╗,20141110,7.8313,
601015.SH,ибнВ╨зц╗,20141111,8.6144,
601015.SH,ибнВ╨зц╗,20141112,9.4772,
601015.SH,ибнВ╨зц╗,20141113,10.4263,
601015.SH,ибнВ╨зц╗,20141114,11.4682,
601015.SH,ибнВ╨зц╗,20141117,12.6164,
601015.SH,ибнВ╨зц╗,20141118,12.6562,
601015.SH,ибнВ╨зц╗,20141119,12.4372,
601015.SH,ибнВ╨зц╗,20141120,13.6782,
601015.SH,ибнВ╨зц╗,20141121,13.3796,
601015.SH,ибнВ╨зц╗,20141124,13.2668,
601015.SH,ибнВ╨зц╗,20141125,12.7026,
601015.SH,ибнВ╨зц╗,20141126,12.7425,
601015.SH,ибнВ╨зц╗,20141127,12.6097,
601015.SH,ибнВ╨зц╗,20141128,12.3642,
601015.SH,ибнВ╨зц╗,20141201,13.5986,
601015.SH,ибнВ╨зц╗,20141202,14.9591,
601015.SH,ибнВ╨зц╗,20141203,14.2224,
601015.SH,ибнВ╨зц╗,20141204,14.2755,
601015.SH,ибнВ╨зц╗,20141205,12.9548,
601015.SH,ибнВ╨зц╗,20141208,12.623,
601015.SH,ибнВ╨зц╗,20141209,11.362,
601015.SH,ибнВ╨зц╗,20141210,11.5412,
601015.SH,ибнВ╨зц╗,20141211,12.0124,
601015.SH,ибнВ╨зц╗,20141212,11.6806,
601015.SH,ибнВ╨зц╗,20141215,11.5545,
601015.SH,ибнВ╨зц╗,20141216,11.82,
601015.SH,ибнВ╨зц╗,20141217,11.2957,
601015.SH,ибнВ╨зц╗,20141218,11.0368,
601015.SH,ибнВ╨зц╗,20141219,10.2338,
601015.SH,ибнВ╨зц╗,20141222,9.2184,
601015.SH,ибнВ╨зц╗,20141223,9.6763,
601015.SH,ибнВ╨зц╗,20141224,9.9285,
601015.SH,ибнВ╨зц╗,20141225,9.9219,
601015.SH,ибнВ╨зц╗,20141226,9.7427,
601015.SH,ибнВ╨зц╗,20141229,9.4772,
601015.SH,ибнВ╨зц╗,20141230,9.4706,
601015.SH,ибнВ╨зц╗,20141231,9.4639,
601015.SH,ибнВ╨зц╗,20150105,10.413,
601015.SH,ибнВ╨зц╗,20150106,10.8842,
601015.SH,ибнВ╨зц╗,20150107,10.5922,
601015.SH,ибнВ╨зц╗,20150108,10.7448,
601015.SH,ибнВ╨зц╗,20150109,10.3068,
601015.SH,ибнВ╨зц╗,20150112,9.7228,
601015.SH,ибнВ╨зц╗,20150113,9.8887,
601015.SH,ибнВ╨зц╗,20150114,9.7294,
601015.SH,ибнВ╨зц╗,20150115,9.8024,
601015.SH,ибнВ╨зц╗,20150116,9.9285,
601015.SH,ибнВ╨зц╗,20150119,9.6365,
601015.SH,ибнВ╨зц╗,20150120,10.1873,
601015.SH,ибнВ╨зц╗,20150121,10.3267,
601015.SH,ибнВ╨зц╗,20150122,10.7315,
601015.SH,ибнВ╨зц╗,20150123,10.3665,
601015.SH,ибнВ╨зц╗,20150126,10.3931,
601015.SH,ибнВ╨зц╗,20150127,10.2139,
601015.SH,ибнВ╨зц╗,20150128,10.1741,
601015.SH,ибнВ╨зц╗,20150129,10.1608,
601015.SH,ибнВ╨зц╗,20150130,9.955,
601015.SH,ибнВ╨зц╗,20150202,9.829,
601015.SH,ибнВ╨зц╗,20150203,9.955,
601015.SH,ибнВ╨зц╗,20150204,9.8754,
601015.SH,ибнВ╨зц╗,20150205,9.6962,
601015.SH,ибнВ╨зц╗,20150206,9.4042,
601015.SH,ибнВ╨зц╗,20150209,9.3644,
601015.SH,ибнВ╨зц╗,20150210,9.3577,
601015.SH,ибнВ╨зц╗,20150211,9.4573,
601015.SH,ибнВ╨зц╗,20150212,9.4838,
601015.SH,ибнВ╨зц╗,20150213,9.5967,
601015.SH,ибнВ╨зц╗,20150216,9.6498,
601015.SH,ибнВ╨зц╗,20150217,9.6763,
601015.SH,ибнВ╨зц╗,20150225,9.5502,
601015.SH,ибнВ╨зц╗,20150226,9.7228,
601015.SH,ибнВ╨зц╗,20150227,9.7294,
601015.SH,ибнВ╨зц╗,20150302,9.8688,
601015.SH,ибнВ╨зц╗,20150303,9.7427,
601015.SH,ибнВ╨зц╗,20150304,9.8489,
601015.SH,ибнВ╨зц╗,20150305,9.8157,
601015.SH,ибнВ╨зц╗,20150306,10.2603,
601015.SH,ибнВ╨зц╗,20150309,10.1741,
601015.SH,ибнВ╨зц╗,20150310,10.0878,
601015.SH,ибнВ╨зц╗,20150311,9.7891,
601015.SH,ибнВ╨зц╗,20150312,9.9285,
601015.SH,ибнВ╨зц╗,20150313,10.6121,
601015.SH,ибнВ╨зц╗,20150316,10.7382,
601015.SH,ибнВ╨зц╗,20150317,10.778,
601015.SH,ибнВ╨зц╗,20150318,11.1364,
601015.SH,ибнВ╨зц╗,20150319,11.0368,
601015.SH,ибнВ╨зц╗,20150320,10.8709,
601015.SH,ибнВ╨зц╗,20150323,10.9904,
601015.SH,ибнВ╨зц╗,20150324,11.4549,
601015.SH,ибнВ╨зц╗,20150325,11.3753,
601015.SH,ибнВ╨зц╗,20150326,11.3488,
601015.SH,ибнВ╨зц╗,20150327,11.508,
