¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
000717.SZ,…ÿ∏÷À……Ω,19970508,3.3427,
000717.SZ,…ÿ∏÷À……Ω,19970509,3.4072,
000717.SZ,…ÿ∏÷À……Ω,19970512,3.6031,
000717.SZ,…ÿ∏÷À……Ω,19970513,3.4117,
000717.SZ,…ÿ∏÷À……Ω,19970514,3.3204,
000717.SZ,…ÿ∏÷À……Ω,19970515,3.3605,
000717.SZ,…ÿ∏÷À……Ω,19970516,3.0378,
000717.SZ,…ÿ∏÷À……Ω,19970519,3.1157,
000717.SZ,…ÿ∏÷À……Ω,19970520,3.1135,
000717.SZ,…ÿ∏÷À……Ω,19970521,2.951,
000717.SZ,…ÿ∏÷À……Ω,19970522,2.655,
000717.SZ,…ÿ∏÷À……Ω,19970523,2.655,
000717.SZ,…ÿ∏÷À……Ω,19970526,2.5971,
000717.SZ,…ÿ∏÷À……Ω,19970527,2.7106,
000717.SZ,…ÿ∏÷À……Ω,19970528,2.675,
000717.SZ,…ÿ∏÷À……Ω,19970529,2.7262,
000717.SZ,…ÿ∏÷À……Ω,19970530,2.744,
000717.SZ,…ÿ∏÷À……Ω,19970602,2.8709,
000717.SZ,…ÿ∏÷À……Ω,19970603,2.9532,
000717.SZ,…ÿ∏÷À……Ω,19970604,2.8998,
000717.SZ,…ÿ∏÷À……Ω,19970605,2.8286,
000717.SZ,…ÿ∏÷À……Ω,19970606,2.6083,
000717.SZ,…ÿ∏÷À……Ω,19970609,2.6483,
000717.SZ,…ÿ∏÷À……Ω,19970610,2.5371,
000717.SZ,…ÿ∏÷À……Ω,19970611,2.4369,
000717.SZ,…ÿ∏÷À……Ω,19970612,2.448,
000717.SZ,…ÿ∏÷À……Ω,19970613,2.5927,
000717.SZ,…ÿ∏÷À……Ω,19970616,2.5949,
000717.SZ,…ÿ∏÷À……Ω,19970617,2.4925,
000717.SZ,…ÿ∏÷À……Ω,19970618,2.4592,
000717.SZ,…ÿ∏÷À……Ω,19970619,2.448,
000717.SZ,…ÿ∏÷À……Ω,19970620,2.5749,
000717.SZ,…ÿ∏÷À……Ω,19970623,2.4925,
000717.SZ,…ÿ∏÷À……Ω,19970624,2.5148,
000717.SZ,…ÿ∏÷À……Ω,19970625,2.5704,
000717.SZ,…ÿ∏÷À……Ω,19970626,2.5326,
000717.SZ,…ÿ∏÷À……Ω,19970627,2.4547,
000717.SZ,…ÿ∏÷À……Ω,19970702,2.3034,
000717.SZ,…ÿ∏÷À……Ω,19970703,2.2255,
000717.SZ,…ÿ∏÷À……Ω,19970704,2.2544,
000717.SZ,…ÿ∏÷À……Ω,19970707,2.0319,
000717.SZ,…ÿ∏÷À……Ω,19970708,2.0141,
000717.SZ,…ÿ∏÷À……Ω,19970709,2.0474,
000717.SZ,…ÿ∏÷À……Ω,19970710,2.0029,
000717.SZ,…ÿ∏÷À……Ω,19970711,2.1098,
000717.SZ,…ÿ∏÷À……Ω,19970714,2.3145,
000717.SZ,…ÿ∏÷À……Ω,19970715,2.4258,
000717.SZ,…ÿ∏÷À……Ω,19970716,2.3479,
000717.SZ,…ÿ∏÷À……Ω,19970717,2.4903,
000717.SZ,…ÿ∏÷À……Ω,19970718,2.6105,
000717.SZ,…ÿ∏÷À……Ω,19970721,2.5771,
000717.SZ,…ÿ∏÷À……Ω,19970722,2.6172,
000717.SZ,…ÿ∏÷À……Ω,19970723,2.5371,
000717.SZ,…ÿ∏÷À……Ω,19970724,2.4102,
000717.SZ,…ÿ∏÷À……Ω,19970725,2.4636,
000717.SZ,…ÿ∏÷À……Ω,19970728,2.3546,
000717.SZ,…ÿ∏÷À……Ω,19970729,2.4146,
000717.SZ,…ÿ∏÷À……Ω,19970730,2.5259,
000717.SZ,…ÿ∏÷À……Ω,19970731,2.5281,
000717.SZ,…ÿ∏÷À……Ω,19970801,2.6327,
000717.SZ,…ÿ∏÷À……Ω,19970804,2.6706,
000717.SZ,…ÿ∏÷À……Ω,19970805,2.5949,
000717.SZ,…ÿ∏÷À……Ω,19970806,2.5371,
000717.SZ,…ÿ∏÷À……Ω,19970807,2.6261,
000717.SZ,…ÿ∏÷À……Ω,19970808,2.5771,
000717.SZ,…ÿ∏÷À……Ω,19970811,2.6261,
000717.SZ,…ÿ∏÷À……Ω,19970812,2.5215,
000717.SZ,…ÿ∏÷À……Ω,19970813,2.4213,
000717.SZ,…ÿ∏÷À……Ω,19970814,2.5215,
000717.SZ,…ÿ∏÷À……Ω,19970815,2.5215,
000717.SZ,…ÿ∏÷À……Ω,19970818,2.6238,
000717.SZ,…ÿ∏÷À……Ω,19970819,2.6483,
000717.SZ,…ÿ∏÷À……Ω,19970820,2.764,
000717.SZ,…ÿ∏÷À……Ω,19970821,2.8731,
000717.SZ,…ÿ∏÷À……Ω,19970822,2.8931,
000717.SZ,…ÿ∏÷À……Ω,19970825,2.9376,
000717.SZ,…ÿ∏÷À……Ω,19970826,2.9132,
000717.SZ,…ÿ∏÷À……Ω,19970827,2.8931,
000717.SZ,…ÿ∏÷À……Ω,19970828,2.9376,
000717.SZ,…ÿ∏÷À……Ω,19970829,2.9465,
000717.SZ,…ÿ∏÷À……Ω,19970901,2.9866,
000717.SZ,…ÿ∏÷À……Ω,19970902,2.9666,
000717.SZ,…ÿ∏÷À……Ω,19970903,2.9821,
000717.SZ,…ÿ∏÷À……Ω,19970904,3.0244,
000717.SZ,…ÿ∏÷À……Ω,19970905,3.0311,
000717.SZ,…ÿ∏÷À……Ω,19970908,2.9933,
000717.SZ,…ÿ∏÷À……Ω,19970909,2.902,
000717.SZ,…ÿ∏÷À……Ω,19970910,2.9376,
000717.SZ,…ÿ∏÷À……Ω,19970911,2.8909,
000717.SZ,…ÿ∏÷À……Ω,19970912,2.7974,
000717.SZ,…ÿ∏÷À……Ω,19970915,2.6706,
000717.SZ,…ÿ∏÷À……Ω,19970916,2.6995,
000717.SZ,…ÿ∏÷À……Ω,19970917,2.6372,
000717.SZ,…ÿ∏÷À……Ω,19970918,2.6617,
000717.SZ,…ÿ∏÷À……Ω,19970919,2.7106,
000717.SZ,…ÿ∏÷À……Ω,19970922,2.4925,
000717.SZ,…ÿ∏÷À……Ω,19970923,2.2277,
000717.SZ,…ÿ∏÷À……Ω,19970924,2.4236,
000717.SZ,…ÿ∏÷À……Ω,19970925,2.4814,
000717.SZ,…ÿ∏÷À……Ω,19970926,2.448,
000717.SZ,…ÿ∏÷À……Ω,19970929,2.3479,
000717.SZ,…ÿ∏÷À……Ω,19970930,2.359,
000717.SZ,…ÿ∏÷À……Ω,19971006,2.3724,
000717.SZ,…ÿ∏÷À……Ω,19971007,2.3813,
000717.SZ,…ÿ∏÷À……Ω,19971008,2.448,
000717.SZ,…ÿ∏÷À……Ω,19971009,2.4369,
000717.SZ,…ÿ∏÷À……Ω,19971010,2.4592,
000717.SZ,…ÿ∏÷À……Ω,19971013,2.4325,
000717.SZ,…ÿ∏÷À……Ω,19971014,2.3924,
000717.SZ,…ÿ∏÷À……Ω,19971015,2.4258,
000717.SZ,…ÿ∏÷À……Ω,19971016,2.5304,
000717.SZ,…ÿ∏÷À……Ω,19971017,2.606,
000717.SZ,…ÿ∏÷À……Ω,19971020,2.724,
000717.SZ,…ÿ∏÷À……Ω,19971021,2.7462,
000717.SZ,…ÿ∏÷À……Ω,19971022,2.6706,
000717.SZ,…ÿ∏÷À……Ω,19971023,2.6839,
000717.SZ,…ÿ∏÷À……Ω,19971024,2.8019,
000717.SZ,…ÿ∏÷À……Ω,19971027,2.7997,
000717.SZ,…ÿ∏÷À……Ω,19971028,2.6327,
000717.SZ,…ÿ∏÷À……Ω,19971029,2.704,
000717.SZ,…ÿ∏÷À……Ω,19971030,2.7017,
000717.SZ,…ÿ∏÷À……Ω,19971031,2.7017,
000717.SZ,…ÿ∏÷À……Ω,19971103,2.7017,
000717.SZ,…ÿ∏÷À……Ω,19971104,2.6906,
000717.SZ,…ÿ∏÷À……Ω,19971105,2.8041,
000717.SZ,…ÿ∏÷À……Ω,19971106,2.7752,
000717.SZ,…ÿ∏÷À……Ω,19971107,2.8709,
000717.SZ,…ÿ∏÷À……Ω,19971110,2.7284,
000717.SZ,…ÿ∏÷À……Ω,19971111,2.7618,
000717.SZ,…ÿ∏÷À……Ω,19971112,2.6706,
000717.SZ,…ÿ∏÷À……Ω,19971113,2.7151,
000717.SZ,…ÿ∏÷À……Ω,19971114,2.7841,
000717.SZ,…ÿ∏÷À……Ω,19971117,2.8375,
000717.SZ,…ÿ∏÷À……Ω,19971118,2.7373,
000717.SZ,…ÿ∏÷À……Ω,19971119,2.7373,
000717.SZ,…ÿ∏÷À……Ω,19971120,2.7151,
000717.SZ,…ÿ∏÷À……Ω,19971121,2.6461,
000717.SZ,…ÿ∏÷À……Ω,19971124,2.566,
000717.SZ,…ÿ∏÷À……Ω,19971125,2.5994,
000717.SZ,…ÿ∏÷À……Ω,19971126,2.6416,
000717.SZ,…ÿ∏÷À……Ω,19971127,2.5749,
000717.SZ,…ÿ∏÷À……Ω,19971128,2.6261,
000717.SZ,…ÿ∏÷À……Ω,19971201,2.5793,
000717.SZ,…ÿ∏÷À……Ω,19971202,2.5749,
000717.SZ,…ÿ∏÷À……Ω,19971203,2.5348,
000717.SZ,…ÿ∏÷À……Ω,19971204,2.606,
000717.SZ,…ÿ∏÷À……Ω,19971205,2.5882,
000717.SZ,…ÿ∏÷À……Ω,19971208,2.5994,
000717.SZ,…ÿ∏÷À……Ω,19971209,2.6194,
000717.SZ,…ÿ∏÷À……Ω,19971210,2.6928,
000717.SZ,…ÿ∏÷À……Ω,19971211,2.6973,
000717.SZ,…ÿ∏÷À……Ω,19971212,2.6572,
000717.SZ,…ÿ∏÷À……Ω,19971215,2.6684,
000717.SZ,…ÿ∏÷À……Ω,19971216,2.7195,
000717.SZ,…ÿ∏÷À……Ω,19971217,2.6261,
000717.SZ,…ÿ∏÷À……Ω,19971218,2.6261,
000717.SZ,…ÿ∏÷À……Ω,19971219,2.5949,
000717.SZ,…ÿ∏÷À……Ω,19971222,2.5927,
000717.SZ,…ÿ∏÷À……Ω,19971223,2.606,
000717.SZ,…ÿ∏÷À……Ω,19971224,2.6238,
000717.SZ,…ÿ∏÷À……Ω,19971225,2.6862,
000717.SZ,…ÿ∏÷À……Ω,19971226,2.6973,
000717.SZ,…ÿ∏÷À……Ω,19971229,2.6706,
000717.SZ,…ÿ∏÷À……Ω,19971230,2.6261,
000717.SZ,…ÿ∏÷À……Ω,19971231,2.6461,
000717.SZ,…ÿ∏÷À……Ω,19980105,2.6572,
000717.SZ,…ÿ∏÷À……Ω,19980106,2.8286,
000717.SZ,…ÿ∏÷À……Ω,19980107,2.8353,
000717.SZ,…ÿ∏÷À……Ω,19980108,2.7863,
000717.SZ,…ÿ∏÷À……Ω,19980109,2.8442,
000717.SZ,…ÿ∏÷À……Ω,19980112,2.8508,
000717.SZ,…ÿ∏÷À……Ω,19980113,2.6706,
000717.SZ,…ÿ∏÷À……Ω,19980114,2.7396,
000717.SZ,…ÿ∏÷À……Ω,19980115,2.7284,
000717.SZ,…ÿ∏÷À……Ω,19980116,2.7106,
000717.SZ,…ÿ∏÷À……Ω,19980119,2.6728,
000717.SZ,…ÿ∏÷À……Ω,19980120,2.6305,
000717.SZ,…ÿ∏÷À……Ω,19980121,2.6528,
000717.SZ,…ÿ∏÷À……Ω,19980122,2.6439,
000717.SZ,…ÿ∏÷À……Ω,19980123,2.6817,
000717.SZ,…ÿ∏÷À……Ω,19980209,2.7106,
000717.SZ,…ÿ∏÷À……Ω,19980210,2.6483,
000717.SZ,…ÿ∏÷À……Ω,19980211,2.6617,
000717.SZ,…ÿ∏÷À……Ω,19980212,2.6305,
000717.SZ,…ÿ∏÷À……Ω,19980213,2.6684,
000717.SZ,…ÿ∏÷À……Ω,19980216,2.6839,
000717.SZ,…ÿ∏÷À……Ω,19980217,2.7707,
000717.SZ,…ÿ∏÷À……Ω,19980218,2.7551,
000717.SZ,…ÿ∏÷À……Ω,19980219,2.7307,
000717.SZ,…ÿ∏÷À……Ω,19980220,2.7218,
000717.SZ,…ÿ∏÷À……Ω,19980223,2.6572,
