¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
603008.SH,œ≤¡Ÿ√≈,20120717,7.4465,
603008.SH,œ≤¡Ÿ√≈,20120718,6.9164,
603008.SH,œ≤¡Ÿ√≈,20120719,6.9356,
603008.SH,œ≤¡Ÿ√≈,20120720,6.7568,
603008.SH,œ≤¡Ÿ√≈,20120723,6.7184,
603008.SH,œ≤¡Ÿ√≈,20120724,6.7887,
603008.SH,œ≤¡Ÿ√≈,20120725,6.8142,
603008.SH,œ≤¡Ÿ√≈,20120726,6.712,
603008.SH,œ≤¡Ÿ√≈,20120727,6.7759,
603008.SH,œ≤¡Ÿ√≈,20120730,6.712,
603008.SH,œ≤¡Ÿ√≈,20120731,6.5907,
603008.SH,œ≤¡Ÿ√≈,20120801,6.7695,
603008.SH,œ≤¡Ÿ√≈,20120802,6.8206,
603008.SH,œ≤¡Ÿ√≈,20120803,6.8909,
603008.SH,œ≤¡Ÿ√≈,20120806,6.9356,
603008.SH,œ≤¡Ÿ√≈,20120807,7.0378,
603008.SH,œ≤¡Ÿ√≈,20120808,7.0186,
603008.SH,œ≤¡Ÿ√≈,20120809,7.0697,
603008.SH,œ≤¡Ÿ√≈,20120810,7.0441,
603008.SH,œ≤¡Ÿ√≈,20120813,6.91,
603008.SH,œ≤¡Ÿ√≈,20120814,6.8015,
603008.SH,œ≤¡Ÿ√≈,20120815,6.8398,
603008.SH,œ≤¡Ÿ√≈,20120816,6.7951,
603008.SH,œ≤¡Ÿ√≈,20120817,6.8589,
603008.SH,œ≤¡Ÿ√≈,20120820,6.9036,
603008.SH,œ≤¡Ÿ√≈,20120821,6.9483,
603008.SH,œ≤¡Ÿ√≈,20120822,6.8525,
603008.SH,œ≤¡Ÿ√≈,20120823,6.9675,
603008.SH,œ≤¡Ÿ√≈,20120824,6.7759,
603008.SH,œ≤¡Ÿ√≈,20120827,6.712,
603008.SH,œ≤¡Ÿ√≈,20120828,6.8398,
603008.SH,œ≤¡Ÿ√≈,20120829,6.7248,
603008.SH,œ≤¡Ÿ√≈,20120830,6.6993,
603008.SH,œ≤¡Ÿ√≈,20120831,6.7631,
603008.SH,œ≤¡Ÿ√≈,20120903,6.8525,
603008.SH,œ≤¡Ÿ√≈,20120904,6.8142,
603008.SH,œ≤¡Ÿ√≈,20120905,6.8462,
603008.SH,œ≤¡Ÿ√≈,20120906,7.0058,
603008.SH,œ≤¡Ÿ√≈,20120907,7.108,
603008.SH,œ≤¡Ÿ√≈,20120910,7.0697,
603008.SH,œ≤¡Ÿ√≈,20120911,6.9994,
603008.SH,œ≤¡Ÿ√≈,20120912,7.0378,
603008.SH,œ≤¡Ÿ√≈,20120913,6.8206,
603008.SH,œ≤¡Ÿ√≈,20120914,6.7376,
603008.SH,œ≤¡Ÿ√≈,20120917,6.6354,
603008.SH,œ≤¡Ÿ√≈,20120918,6.6482,
603008.SH,œ≤¡Ÿ√≈,20120919,6.7951,
603008.SH,œ≤¡Ÿ√≈,20120920,6.5779,
603008.SH,œ≤¡Ÿ√≈,20120921,5.9968,
603008.SH,œ≤¡Ÿ√≈,20120924,5.9712,
603008.SH,œ≤¡Ÿ√≈,20120925,5.9201,
603008.SH,œ≤¡Ÿ√≈,20120926,5.7924,
