ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
600305.SH,บใหณดืาต,20010607,3.4185,
600305.SH,บใหณดืาต,20010608,3.443,
600305.SH,บใหณดืาต,20010611,3.4989,
600305.SH,บใหณดืาต,20010612,3.7785,
600305.SH,บใหณดืาต,20010613,3.8187,
600305.SH,บใหณดืาต,20010614,3.6702,
600305.SH,บใหณดืาต,20010615,3.8274,
600305.SH,บใหณดืาต,20010618,3.6981,
600305.SH,บใหณดืาต,20010619,3.609,
600305.SH,บใหณดืาต,20010620,3.5723,
600305.SH,บใหณดืาต,20010621,3.6527,
600305.SH,บใหณดืาต,20010622,3.6439,
600305.SH,บใหณดืาต,20010625,3.7438,
600305.SH,บใหณดืาต,20010626,3.749,
600305.SH,บใหณดืาต,20010627,3.679,
600305.SH,บใหณดืาต,20010628,3.6579,
600305.SH,บใหณดืาต,20010629,3.7052,
600305.SH,บใหณดืาต,20010702,3.679,
600305.SH,บใหณดืาต,20010703,3.7,
600305.SH,บใหณดืาต,20010704,3.7648,
600305.SH,บใหณดืาต,20010705,3.7298,
600305.SH,บใหณดืาต,20010706,3.6281,
600305.SH,บใหณดืาต,20010709,3.5458,
600305.SH,บใหณดืาต,20010710,3.5826,
600305.SH,บใหณดืาต,20010711,3.495,
600305.SH,บใหณดืาต,20010712,3.4827,
600305.SH,บใหณดืาต,20010713,3.4512,
600305.SH,บใหณดืาต,20010716,3.4074,
600305.SH,บใหณดืาต,20010717,3.3601,
600305.SH,บใหณดืาต,20010718,3.3811,
600305.SH,บใหณดืาต,20010719,3.5265,
600305.SH,บใหณดืาต,20010720,3.5528,
600305.SH,บใหณดืาต,20010723,3.5073,
600305.SH,บใหณดืาต,20010724,3.4389,
600305.SH,บใหณดืาต,20010725,3.4775,
600305.SH,บใหณดืาต,20010726,3.4687,
600305.SH,บใหณดืาต,20010727,3.4372,
600305.SH,บใหณดืาต,20010730,3.1832,
600305.SH,บใหณดืาต,20010731,3.1429,
600305.SH,บใหณดืาต,20010801,3.2883,
600305.SH,บใหณดืาต,20010802,3.2603,
600305.SH,บใหณดืาต,20010803,3.2392,
600305.SH,บใหณดืาต,20010806,3.1219,
600305.SH,บใหณดืาต,20010807,3.1727,
600305.SH,บใหณดืาต,20010808,3.241,
600305.SH,บใหณดืาต,20010809,3.3023,
600305.SH,บใหณดืาต,20010810,3.3338,
600305.SH,บใหณดืาต,20010813,3.3076,
600305.SH,บใหณดืาต,20010814,3.276,
600305.SH,บใหณดืาต,20010815,3.3146,
600305.SH,บใหณดืาต,20010816,3.2235,
600305.SH,บใหณดืาต,20010817,3.1954,
600305.SH,บใหณดืาต,20010820,3.2392,
600305.SH,บใหณดืาต,20010821,3.3005,
600305.SH,บใหณดืาต,20010822,3.2515,
600305.SH,บใหณดืาต,20010823,3.276,
600305.SH,บใหณดืาต,20010824,3.241,
600305.SH,บใหณดืาต,20010827,3.1621,
600305.SH,บใหณดืาต,20010828,3.2112,
600305.SH,บใหณดืาต,20010829,3.2165,
600305.SH,บใหณดืาต,20010830,3.1692,
600305.SH,บใหณดืาต,20010831,3.1709,
600305.SH,บใหณดืาต,20010903,3.1534,
600305.SH,บใหณดืาต,20010904,3.234,
600305.SH,บใหณดืาต,20010905,3.2427,
600305.SH,บใหณดืาต,20010906,3.2427,
600305.SH,บใหณดืาต,20010907,3.1534,
600305.SH,บใหณดืาต,20010910,3.2235,
600305.SH,บใหณดืาต,20010911,3.2427,
600305.SH,บใหณดืาต,20010912,3.1972,
600305.SH,บใหณดืาต,20010913,3.1744,
600305.SH,บใหณดืาต,20010914,3.1254,
600305.SH,บใหณดืาต,20010917,3.0623,
600305.SH,บใหณดืาต,20010918,3.0798,
600305.SH,บใหณดืาต,20010919,3.1359,
600305.SH,บใหณดืาต,20010920,3.0938,
600305.SH,บใหณดืาต,20010921,3.0798,
600305.SH,บใหณดืาต,20010924,3.1008,
600305.SH,บใหณดืาต,20010925,3.1446,
600305.SH,บใหณดืาต,20010926,3.0868,
600305.SH,บใหณดืาต,20010927,3.1219,
600305.SH,บใหณดืาต,20010928,3.0325,
600305.SH,บใหณดืาต,20011008,2.8941,
600305.SH,บใหณดืาต,20011009,2.9414,
600305.SH,บใหณดืาต,20011010,2.8643,
600305.SH,บใหณดืาต,20011011,2.7329,
600305.SH,บใหณดืาต,20011012,2.8293,
600305.SH,บใหณดืาต,20011015,2.8643,
600305.SH,บใหณดืาต,20011016,2.803,
600305.SH,บใหณดืาต,20011017,2.7855,
600305.SH,บใหณดืาต,20011018,2.7329,
600305.SH,บใหณดืาต,20011019,2.6103,
600305.SH,บใหณดืาต,20011022,2.4579,
600305.SH,บใหณดืาต,20011023,2.7032,
600305.SH,บใหณดืาต,20011024,2.9134,
600305.SH,บใหณดืาต,20011025,2.817,
600305.SH,บใหณดืาต,20011026,2.8188,
600305.SH,บใหณดืาต,20011029,2.8801,
600305.SH,บใหณดืาต,20011030,2.8538,
600305.SH,บใหณดืาต,20011031,2.8468,
600305.SH,บใหณดืาต,20011101,2.8643,
600305.SH,บใหณดืาต,20011102,2.8188,
600305.SH,บใหณดืาต,20011105,2.789,
600305.SH,บใหณดืาต,20011106,2.7855,
600305.SH,บใหณดืาต,20011107,2.6734,
600305.SH,บใหณดืาต,20011108,2.6559,
600305.SH,บใหณดืาต,20011109,2.6821,
600305.SH,บใหณดืาต,20011112,2.6839,
600305.SH,บใหณดืาต,20011113,2.6191,
600305.SH,บใหณดืาต,20011114,2.6278,
600305.SH,บใหณดืาต,20011115,2.6208,
600305.SH,บใหณดืาต,20011116,2.7067,
600305.SH,บใหณดืาต,20011119,2.803,
600305.SH,บใหณดืาต,20011120,2.8731,
600305.SH,บใหณดืาต,20011121,2.8853,
600305.SH,บใหณดืาต,20011122,2.9081,
600305.SH,บใหณดืาต,20011123,2.8924,
600305.SH,บใหณดืาต,20011126,2.8556,
600305.SH,บใหณดืาต,20011127,2.9081,
600305.SH,บใหณดืาต,20011128,2.9327,
600305.SH,บใหณดืาต,20011129,2.9221,
600305.SH,บใหณดืาต,20011130,2.9344,
600305.SH,บใหณดืาต,20011203,2.9712,
600305.SH,บใหณดืาต,20011204,3.0185,
600305.SH,บใหณดืาต,20011205,2.9344,
600305.SH,บใหณดืาต,20011206,2.9589,
600305.SH,บใหณดืาต,20011207,2.9134,
600305.SH,บใหณดืาต,20011210,2.9344,
600305.SH,บใหณดืาต,20011211,2.8994,
600305.SH,บใหณดืาต,20011212,2.8783,
600305.SH,บใหณดืาต,20011213,2.8135,
600305.SH,บใหณดืาต,20011214,2.81,
600305.SH,บใหณดืาต,20011217,2.7995,
600305.SH,บใหณดืาต,20011218,2.8661,
600305.SH,บใหณดืาต,20011219,2.8398,
600305.SH,บใหณดืาต,20011220,2.7697,
600305.SH,บใหณดืาต,20011221,2.8065,
600305.SH,บใหณดืาต,20011224,2.7592,
600305.SH,บใหณดืาต,20011225,2.7925,
600305.SH,บใหณดืาต,20011226,2.8188,
600305.SH,บใหณดืาต,20011227,2.8643,
600305.SH,บใหณดืาต,20011228,2.8556,
600305.SH,บใหณดืาต,20011231,2.8521,
600305.SH,บใหณดืาต,20020104,2.7978,
600305.SH,บใหณดืาต,20020107,2.7767,
600305.SH,บใหณดืาต,20020108,2.6997,
600305.SH,บใหณดืาต,20020109,2.6716,
600305.SH,บใหณดืาต,20020110,2.6961,
600305.SH,บใหณดืาต,20020111,2.6278,
600305.SH,บใหณดืาต,20020114,2.5262,
600305.SH,บใหณดืาต,20020115,2.521,
600305.SH,บใหณดืาต,20020116,2.5753,
600305.SH,บใหณดืาต,20020117,2.4193,
600305.SH,บใหณดืาต,20020118,2.3931,
600305.SH,บใหณดืาต,20020121,2.2827,
600305.SH,บใหณดืาต,20020122,2.2652,
600305.SH,บใหณดืาต,20020123,2.4684,
600305.SH,บใหณดืาต,20020124,2.4824,
600305.SH,บใหณดืาต,20020125,2.4544,
600305.SH,บใหณดืาต,20020128,2.3055,
600305.SH,บใหณดืาต,20020129,2.3528,
600305.SH,บใหณดืาต,20020130,2.4001,
600305.SH,บใหณดืาต,20020131,2.598,
600305.SH,บใหณดืาต,20020201,2.5648,
600305.SH,บใหณดืาต,20020204,2.6278,
600305.SH,บใหณดืาต,20020205,2.5963,
600305.SH,บใหณดืาต,20020206,2.5367,
600305.SH,บใหณดืาต,20020207,2.5998,
600305.SH,บใหณดืาต,20020208,2.5928,
600305.SH,บใหณดืาต,20020225,2.6629,
600305.SH,บใหณดืาต,20020226,2.7137,
600305.SH,บใหณดืาต,20020227,2.6997,
600305.SH,บใหณดืาต,20020228,2.6594,
600305.SH,บใหณดืาต,20020301,2.6436,
600305.SH,บใหณดืาต,20020304,2.6909,
600305.SH,บใหณดืาต,20020305,2.7434,
600305.SH,บใหณดืาต,20020306,2.7154,
600305.SH,บใหณดืาต,20020307,2.7925,
600305.SH,บใหณดืาต,20020308,2.7855,
600305.SH,บใหณดืาต,20020311,2.7872,
600305.SH,บใหณดืาต,20020312,2.7417,
600305.SH,บใหณดืาต,20020313,2.7329,
600305.SH,บใหณดืาต,20020314,2.782,
600305.SH,บใหณดืาต,20020315,2.7084,
600305.SH,บใหณดืาต,20020318,2.6874,
600305.SH,บใหณดืาต,20020319,2.7978,
600305.SH,บใหณดืาต,20020320,2.8118,
600305.SH,บใหณดืาต,20020321,2.8135,
600305.SH,บใหณดืาต,20020322,2.8573,
600305.SH,บใหณดืาต,20020325,2.8766,
600305.SH,บใหณดืาต,20020326,2.768,
600305.SH,บใหณดืาต,20020327,2.768,
600305.SH,บใหณดืาต,20020328,2.7154,
600305.SH,บใหณดืาต,20020329,2.6646,
600305.SH,บใหณดืาต,20020401,2.6734,
600305.SH,บใหณดืาต,20020402,2.6594,
600305.SH,บใหณดืาต,20020403,2.6664,
600305.SH,บใหณดืาต,20020404,2.7347,
600305.SH,บใหณดืาต,20020405,2.7049,
600305.SH,บใหณดืาต,20020408,2.7154,
600305.SH,บใหณดืาต,20020409,2.7452,
600305.SH,บใหณดืาต,20020410,2.7557,
600305.SH,บใหณดืาต,20020411,2.6909,
600305.SH,บใหณดืาต,20020412,2.6891,
600305.SH,บใหณดืาต,20020415,2.6699,
600305.SH,บใหณดืาต,20020416,2.6769,
600305.SH,บใหณดืาต,20020417,2.7032,
600305.SH,บใหณดืาต,20020418,2.7294,
600305.SH,บใหณดืาต,20020419,2.6909,
600305.SH,บใหณดืาต,20020422,2.6436,
600305.SH,บใหณดืาต,20020423,2.6523,
600305.SH,บใหณดืาต,20020424,2.6471,
600305.SH,บใหณดืาต,20020425,2.6331,
600305.SH,บใหณดืาต,20020426,2.6769,
600305.SH,บใหณดืาต,20020429,2.7277,
600305.SH,บใหณดืาต,20020430,2.7434,
600305.SH,บใหณดืาต,20020508,2.7434,
600305.SH,บใหณดืาต,20020509,2.6926,
600305.SH,บใหณดืาต,20020510,2.6611,
600305.SH,บใหณดืาต,20020513,2.6436,
600305.SH,บใหณดืาต,20020514,2.6436,
600305.SH,บใหณดืาต,20020515,2.6121,
600305.SH,บใหณดืาต,20020516,2.5385,
600305.SH,บใหณดืาต,20020517,2.5472,
600305.SH,บใหณดืาต,20020520,2.5017,
600305.SH,บใหณดืาต,20020521,2.5718,
600305.SH,บใหณดืาต,20020522,2.5437,
600305.SH,บใหณดืาต,20020523,2.563,
600305.SH,บใหณดืาต,20020524,2.5367,
600305.SH,บใหณดืาต,20020527,2.5577,
600305.SH,บใหณดืาต,20020528,2.5718,
600305.SH,บใหณดืาต,20020529,2.5227,
600305.SH,บใหณดืาต,20020530,2.5507,
600305.SH,บใหณดืาต,20020531,2.5315,
600305.SH,บใหณดืาต,20020603,2.4702,
600305.SH,บใหณดืาต,20020604,2.4702,
600305.SH,บใหณดืาต,20020605,2.4386,
600305.SH,บใหณดืาต,20020606,2.5122,
600305.SH,บใหณดืาต,20020607,2.5104,
600305.SH,บใหณดืาต,20020610,2.4789,
600305.SH,บใหณดืาต,20020611,2.4877,
600305.SH,บใหณดืาต,20020612,2.4737,
600305.SH,บใหณดืาต,20020613,2.4544,
600305.SH,บใหณดืาต,20020614,2.4386,
600305.SH,บใหณดืาต,20020617,2.4351,
600305.SH,บใหณดืาต,20020618,2.4702,
600305.SH,บใหณดืาต,20020619,2.4281,
600305.SH,บใหณดืาต,20020620,2.4351,
600305.SH,บใหณดืาต,20020621,2.5192,
600305.SH,บใหณดืาต,20020624,2.761,
600305.SH,บใหณดืาต,20020625,2.7137,
600305.SH,บใหณดืาต,20020626,2.7154,
600305.SH,บใหณดืาต,20020627,2.7154,
600305.SH,บใหณดืาต,20020628,2.6888,
600305.SH,บใหณดืาต,20020701,2.6959,
600305.SH,บใหณดืาต,20020702,2.7048,
600305.SH,บใหณดืาต,20020703,2.7048,
600305.SH,บใหณดืาต,20020704,2.6764,
600305.SH,บใหณดืาต,20020705,2.6605,
600305.SH,บใหณดืาต,20020708,2.6764,
600305.SH,บใหณดืาต,20020709,2.6853,
600305.SH,บใหณดืาต,20020710,2.6197,
600305.SH,บใหณดืาต,20020711,2.6038,
600305.SH,บใหณดืาต,20020712,2.6126,
600305.SH,บใหณดืาต,20020715,2.6108,
600305.SH,บใหณดืาต,20020716,2.6162,
600305.SH,บใหณดืาต,20020717,2.6233,
600305.SH,บใหณดืาต,20020718,2.6357,
600305.SH,บใหณดืาต,20020719,2.6587,
600305.SH,บใหณดืาต,20020722,2.6126,
600305.SH,บใหณดืาต,20020723,2.6091,
600305.SH,บใหณดืาต,20020724,2.5843,
600305.SH,บใหณดืาต,20020725,2.5913,
600305.SH,บใหณดืาต,20020726,2.5984,
600305.SH,บใหณดืาต,20020729,2.6038,
600305.SH,บใหณดืาต,20020730,2.602,
600305.SH,บใหณดืาต,20020731,2.5896,
600305.SH,บใหณดืาต,20020801,2.5843,
600305.SH,บใหณดืาต,20020802,2.5984,
600305.SH,บใหณดืาต,20020805,2.602,
600305.SH,บใหณดืาต,20020806,2.6108,
600305.SH,บใหณดืาต,20020807,2.6126,
600305.SH,บใหณดืาต,20020808,2.6233,
600305.SH,บใหณดืาต,20020809,2.602,
600305.SH,บใหณดืาต,20020812,2.5807,
600305.SH,บใหณดืาต,20020813,2.5913,
600305.SH,บใหณดืาต,20020814,2.6055,
600305.SH,บใหณดืาต,20020815,2.6002,
600305.SH,บใหณดืาต,20020816,2.6002,
600305.SH,บใหณดืาต,20020819,2.5896,
600305.SH,บใหณดืาต,20020820,2.6587,
600305.SH,บใหณดืาต,20020821,2.6498,
600305.SH,บใหณดืาต,20020822,2.6605,
600305.SH,บใหณดืาต,20020823,2.6498,
600305.SH,บใหณดืาต,20020826,2.6853,
600305.SH,บใหณดืาต,20020827,2.703,
600305.SH,บใหณดืาต,20020828,2.6959,
600305.SH,บใหณดืาต,20020829,2.664,
600305.SH,บใหณดืาต,20020830,2.6658,
600305.SH,บใหณดืาต,20020902,2.6711,
600305.SH,บใหณดืาต,20020903,2.6764,
600305.SH,บใหณดืาต,20020904,2.6534,
600305.SH,บใหณดืาต,20020905,2.6303,
600305.SH,บใหณดืาต,20020906,2.6286,
600305.SH,บใหณดืาต,20020909,2.6162,
600305.SH,บใหณดืาต,20020910,2.6321,
600305.SH,บใหณดืาต,20020911,2.6144,
600305.SH,บใหณดืาต,20020912,2.625,
600305.SH,บใหณดืาต,20020913,2.6233,
600305.SH,บใหณดืาต,20020916,2.6498,
600305.SH,บใหณดืาต,20020917,2.6587,
600305.SH,บใหณดืาต,20020918,2.664,
600305.SH,บใหณดืาต,20020919,2.68,
600305.SH,บใหณดืาต,20020920,2.6658,
600305.SH,บใหณดืาต,20020923,2.6587,
600305.SH,บใหณดืาต,20020924,2.664,
600305.SH,บใหณดืาต,20020925,2.6747,
600305.SH,บใหณดืาต,20020926,2.6711,
600305.SH,บใหณดืาต,20020927,2.6853,
600305.SH,บใหณดืาต,20021008,2.6853,
600305.SH,บใหณดืาต,20021009,2.6162,
600305.SH,บใหณดืาต,20021010,2.5612,
600305.SH,บใหณดืาต,20021011,2.547,
600305.SH,บใหณดืาต,20021014,2.5275,
600305.SH,บใหณดืาต,20021015,2.5293,
600305.SH,บใหณดืาต,20021016,2.5346,
600305.SH,บใหณดืาต,20021017,2.4939,
600305.SH,บใหณดืาต,20021018,2.4992,
600305.SH,บใหณดืาต,20021021,2.5134,
600305.SH,บใหณดืาต,20021022,2.5506,
600305.SH,บใหณดืาต,20021023,2.5435,
600305.SH,บใหณดืาต,20021024,2.5329,
600305.SH,บใหณดืาต,20021025,2.508,
600305.SH,บใหณดืาต,20021028,2.4974,
600305.SH,บใหณดืาต,20021029,2.4815,
600305.SH,บใหณดืาต,20021030,2.4637,
600305.SH,บใหณดืาต,20021031,2.4584,
600305.SH,บใหณดืาต,20021101,2.4389,
600305.SH,บใหณดืาต,20021104,2.4549,
600305.SH,บใหณดืาต,20021105,2.5222,
600305.SH,บใหณดืาต,20021106,2.5063,
600305.SH,บใหณดืาต,20021107,2.4868,
600305.SH,บใหณดืาต,20021108,2.4495,
600305.SH,บใหณดืาต,20021111,2.4035,
600305.SH,บใหณดืาต,20021112,2.3946,
600305.SH,บใหณดืาต,20021113,2.329,
600305.SH,บใหณดืาต,20021114,2.2918,
600305.SH,บใหณดืาต,20021115,2.3131,
600305.SH,บใหณดืาต,20021118,2.2865,
600305.SH,บใหณดืาต,20021119,2.2989,
600305.SH,บใหณดืาต,20021120,2.2688,
600305.SH,บใหณดืาต,20021121,2.2014,
600305.SH,บใหณดืาต,20021122,2.212,
600305.SH,บใหณดืาต,20021125,2.2156,
600305.SH,บใหณดืาต,20021126,2.1925,
600305.SH,บใหณดืาต,20021127,2.1713,
600305.SH,บใหณดืาต,20021128,2.2244,
600305.SH,บใหณดืาต,20021129,2.228,
600305.SH,บใหณดืาต,20021202,2.1766,
600305.SH,บใหณดืาต,20021203,2.1801,
600305.SH,บใหณดืาต,20021204,2.2174,
600305.SH,บใหณดืาต,20021205,2.1979,
600305.SH,บใหณดืาต,20021206,2.1961,
600305.SH,บใหณดืาต,20021209,2.1766,
600305.SH,บใหณดืาต,20021210,2.173,
600305.SH,บใหณดืาต,20021211,2.1482,
600305.SH,บใหณดืาต,20021212,2.1518,
600305.SH,บใหณดืาต,20021213,2.1766,
600305.SH,บใหณดืาต,20021216,2.1837,
600305.SH,บใหณดืาต,20021217,2.1819,
600305.SH,บใหณดืาต,20021218,2.2103,
600305.SH,บใหณดืาต,20021219,2.1925,
600305.SH,บใหณดืาต,20021220,2.2758,
600305.SH,บใหณดืาต,20021223,2.2758,
600305.SH,บใหณดืาต,20021224,2.2829,
600305.SH,บใหณดืาต,20021225,2.2528,
600305.SH,บใหณดืาต,20021226,2.1819,
600305.SH,บใหณดืาต,20021227,2.1925,
600305.SH,บใหณดืาต,20021230,2.1553,
600305.SH,บใหณดืาต,20021231,2.1305,
600305.SH,บใหณดืาต,20030102,2.0738,
600305.SH,บใหณดืาต,20030103,2.0667,
600305.SH,บใหณดืาต,20030106,2.0826,
600305.SH,บใหณดืาต,20030107,2.0826,
600305.SH,บใหณดืาต,20030108,2.1376,
600305.SH,บใหณดืาต,20030109,2.1535,
600305.SH,บใหณดืาต,20030110,2.1394,
600305.SH,บใหณดืาต,20030113,2.1287,
600305.SH,บใหณดืาต,20030114,2.2351,
600305.SH,บใหณดืาต,20030115,2.212,
600305.SH,บใหณดืาต,20030116,2.2688,
600305.SH,บใหณดืาต,20030117,2.251,
600305.SH,บใหณดืาต,20030120,2.2688,
600305.SH,บใหณดืาต,20030121,2.2174,
600305.SH,บใหณดืาต,20030122,2.2156,
600305.SH,บใหณดืาต,20030123,2.189,
600305.SH,บใหณดืาต,20030124,2.212,
600305.SH,บใหณดืาต,20030127,2.2333,
600305.SH,บใหณดืาต,20030128,2.2333,
600305.SH,บใหณดืาต,20030129,2.2528,
600305.SH,บใหณดืาต,20030210,2.251,
600305.SH,บใหณดืาต,20030211,2.345,
600305.SH,บใหณดืาต,20030212,2.329,
600305.SH,บใหณดืาต,20030213,2.3113,
600305.SH,บใหณดืาต,20030214,2.3113,
600305.SH,บใหณดืาต,20030217,2.2794,
600305.SH,บใหณดืาต,20030218,2.2865,
600305.SH,บใหณดืาต,20030219,2.2936,
600305.SH,บใหณดืาต,20030220,2.2812,
600305.SH,บใหณดืาต,20030221,2.2369,
600305.SH,บใหณดืาต,20030224,2.2581,
600305.SH,บใหณดืาต,20030225,2.2847,
600305.SH,บใหณดืาต,20030226,2.3007,
600305.SH,บใหณดืาต,20030227,2.3024,
600305.SH,บใหณดืาต,20030228,2.2865,
600305.SH,บใหณดืาต,20030303,2.3131,
600305.SH,บใหณดืาต,20030304,2.3131,
600305.SH,บใหณดืาต,20030305,2.2936,
600305.SH,บใหณดืาต,20030306,2.2652,
600305.SH,บใหณดืาต,20030307,2.2528,
600305.SH,บใหณดืาต,20030310,2.2191,
600305.SH,บใหณดืาต,20030311,2.2191,
600305.SH,บใหณดืาต,20030312,2.2156,
600305.SH,บใหณดืาต,20030313,2.2067,
600305.SH,บใหณดืาต,20030314,2.1961,
600305.SH,บใหณดืาต,20030317,2.212,
600305.SH,บใหณดืาต,20030318,2.2191,
600305.SH,บใหณดืาต,20030319,2.2369,
600305.SH,บใหณดืาต,20030320,2.212,
600305.SH,บใหณดืาต,20030321,2.2156,
600305.SH,บใหณดืาต,20030324,2.1925,
600305.SH,บใหณดืาต,20030325,2.1606,
600305.SH,บใหณดืาต,20030326,2.1376,
600305.SH,บใหณดืาต,20030327,2.1801,
600305.SH,บใหณดืาต,20030328,2.1695,
600305.SH,บใหณดืาต,20030331,2.173,
600305.SH,บใหณดืาต,20030401,2.1996,
600305.SH,บใหณดืาต,20030402,2.1979,
600305.SH,บใหณดืาต,20030403,2.1979,
600305.SH,บใหณดืาต,20030404,2.1961,
600305.SH,บใหณดืาต,20030407,2.1677,
600305.SH,บใหณดืาต,20030408,2.1553,
600305.SH,บใหณดืาต,20030409,2.1606,
600305.SH,บใหณดืาต,20030410,2.189,
600305.SH,บใหณดืาต,20030411,2.1943,
600305.SH,บใหณดืาต,20030414,2.2439,
600305.SH,บใหณดืาต,20030415,2.2776,
600305.SH,บใหณดืาต,20030416,2.2457,
600305.SH,บใหณดืาต,20030417,2.251,
600305.SH,บใหณดืาต,20030418,2.2812,
600305.SH,บใหณดืาต,20030421,2.3361,
600305.SH,บใหณดืาต,20030422,2.29,
600305.SH,บใหณดืาต,20030423,2.3609,
600305.SH,บใหณดืาต,20030424,2.3131,
600305.SH,บใหณดืาต,20030425,2.2581,
600305.SH,บใหณดืาต,20030428,2.3184,
600305.SH,บใหณดืาต,20030429,2.2528,
600305.SH,บใหณดืาต,20030430,2.1943,
600305.SH,บใหณดืาต,20030512,2.127,
600305.SH,บใหณดืาต,20030513,1.9905,
600305.SH,บใหณดืาต,20030514,2.0206,
600305.SH,บใหณดืาต,20030515,2.0826,
600305.SH,บใหณดืาต,20030516,2.0596,
600305.SH,บใหณดืาต,20030519,2.0649,
600305.SH,บใหณดืาต,20030520,2.0773,
600305.SH,บใหณดืาต,20030521,2.0685,
600305.SH,บใหณดืาต,20030522,2.0756,
600305.SH,บใหณดืาต,20030523,2.0897,
600305.SH,บใหณดืาต,20030526,2.0951,
600305.SH,บใหณดืาต,20030527,2.0826,
600305.SH,บใหณดืาต,20030528,2.088,
600305.SH,บใหณดืาต,20030529,2.1004,
600305.SH,บใหณดืาต,20030530,2.1004,
600305.SH,บใหณดืาต,20030602,2.1287,
600305.SH,บใหณดืาต,20030603,2.1004,
600305.SH,บใหณดืาต,20030604,2.0844,
