¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002899.SZ,”¢≈…Àπ,20170915,23.11,
002899.SZ,”¢≈…Àπ,20170918,25.42,
002899.SZ,”¢≈…Àπ,20170919,27.96,
002899.SZ,”¢≈…Àπ,20170920,30.76,
002899.SZ,”¢≈…Àπ,20170921,33.84,
002899.SZ,”¢≈…Àπ,20170922,37.22,
002899.SZ,”¢≈…Àπ,20170925,40.94,
002899.SZ,”¢≈…Àπ,20170926,45.03,
002899.SZ,”¢≈…Àπ,20170927,45.03,
002899.SZ,”¢≈…Àπ,20170928,45.03,
002899.SZ,”¢≈…Àπ,20170929,45.83,
002899.SZ,”¢≈…Àπ,20171009,41.29,
002899.SZ,”¢≈…Àπ,20171010,42.95,
002899.SZ,”¢≈…Àπ,20171011,45.86,
002899.SZ,”¢≈…Àπ,20171012,43.5,
002899.SZ,”¢≈…Àπ,20171013,42.88,
002899.SZ,”¢≈…Àπ,20171016,43.6,
002899.SZ,”¢≈…Àπ,20171017,45.04,
002899.SZ,”¢≈…Àπ,20171018,47.51,
002899.SZ,”¢≈…Àπ,20171019,45.8,
002899.SZ,”¢≈…Àπ,20171020,42.24,
002899.SZ,”¢≈…Àπ,20171023,41.06,
002899.SZ,”¢≈…Àπ,20171024,39.28,
002899.SZ,”¢≈…Àπ,20171025,39.37,
002899.SZ,”¢≈…Àπ,20171026,39.15,
002899.SZ,”¢≈…Àπ,20171027,37.8,
002899.SZ,”¢≈…Àπ,20171030,35.13,
002899.SZ,”¢≈…Àπ,20171031,35.46,
002899.SZ,”¢≈…Àπ,20171101,35.57,
002899.SZ,”¢≈…Àπ,20171102,36.36,
002899.SZ,”¢≈…Àπ,20171103,36.73,
002899.SZ,”¢≈…Àπ,20171106,37.1,
002899.SZ,”¢≈…Àπ,20171107,36.11,
002899.SZ,”¢≈…Àπ,20171108,37.16,
002899.SZ,”¢≈…Àπ,20171109,36.88,
002899.SZ,”¢≈…Àπ,20171110,36.81,
002899.SZ,”¢≈…Àπ,20171113,36.48,
002899.SZ,”¢≈…Àπ,20171114,35.07,
002899.SZ,”¢≈…Àπ,20171115,34.44,
002899.SZ,”¢≈…Àπ,20171116,34.64,
002899.SZ,”¢≈…Àπ,20171117,31.33,
002899.SZ,”¢≈…Àπ,20171120,31.11,
002899.SZ,”¢≈…Àπ,20171121,30.35,
002899.SZ,”¢≈…Àπ,20171122,30.66,
