╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002239.SZ,╟бль╪я,20080522,1.6124,
002239.SZ,╟бль╪я,20080523,1.4523,
002239.SZ,╟бль╪я,20080526,1.3474,
002239.SZ,╟бль╪я,20080527,1.354,
002239.SZ,╟бль╪я,20080528,1.3584,
002239.SZ,╟бль╪я,20080529,1.3253,
002239.SZ,╟бль╪я,20080530,1.3043,
002239.SZ,╟бль╪я,20080602,1.3308,
002239.SZ,╟бль╪я,20080603,1.3087,
002239.SZ,╟бль╪я,20080604,1.2723,
002239.SZ,╟бль╪я,20080605,1.2778,
002239.SZ,╟бль╪я,20080606,1.2999,
002239.SZ,╟бль╪я,20080610,1.1806,
002239.SZ,╟бль╪я,20080611,1.1497,
002239.SZ,╟бль╪я,20080612,1.1409,
002239.SZ,╟бль╪я,20080613,1.0934,
002239.SZ,╟бль╪я,20080616,1.0934,
002239.SZ,╟бль╪я,20080617,1.0989,
002239.SZ,╟бль╪я,20080618,1.1397,
002239.SZ,╟бль╪я,20080619,1.026,
002239.SZ,╟бль╪я,20080620,1.026,
002239.SZ,╟бль╪я,20080623,0.9829,
002239.SZ,╟бль╪я,20080624,1.0116,
002239.SZ,╟бль╪я,20080625,1.0591,
002239.SZ,╟бль╪я,20080626,1.068,
002239.SZ,╟бль╪я,20080627,0.9818,
002239.SZ,╟бль╪я,20080630,0.9918,
002239.SZ,╟бль╪я,20080701,0.9895,
002239.SZ,╟бль╪я,20080702,1.0061,
002239.SZ,╟бль╪я,20080703,1.0348,
002239.SZ,╟бль╪я,20080704,1.0161,
002239.SZ,╟бль╪я,20080707,1.058,
002239.SZ,╟бль╪я,20080708,1.0624,
002239.SZ,╟бль╪я,20080709,1.1044,
002239.SZ,╟бль╪я,20080710,1.079,
002239.SZ,╟бль╪я,20080711,1.0569,
002239.SZ,╟бль╪я,20080714,1.0889,
002239.SZ,╟бль╪я,20080715,1.0989,
002239.SZ,╟бль╪я,20080716,1.0735,
002239.SZ,╟бль╪я,20080717,1.1431,
002239.SZ,╟бль╪я,20080718,1.1298,
002239.SZ,╟бль╪я,20080721,1.164,
002239.SZ,╟бль╪я,20080722,1.1442,
002239.SZ,╟бль╪я,20080723,1.121,
002239.SZ,╟бль╪я,20080724,1.132,
002239.SZ,╟бль╪я,20080725,1.1166,
002239.SZ,╟бль╪я,20080728,1.1409,
002239.SZ,╟бль╪я,20080729,1.1541,
002239.SZ,╟бль╪я,20080730,1.1817,
002239.SZ,╟бль╪я,20080731,1.1431,
002239.SZ,╟бль╪я,20080801,1.1685,
002239.SZ,╟бль╪я,20080804,1.132,
002239.SZ,╟бль╪я,20080805,1.1254,
002239.SZ,╟бль╪я,20080806,1.1375,
