¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300602.SZ,∑…»Ÿ¥Ô,20170126,21.2948,
300602.SZ,∑…»Ÿ¥Ô,20170203,23.4203,
300602.SZ,∑…»Ÿ¥Ô,20170206,25.7654,
300602.SZ,∑…»Ÿ¥Ô,20170207,28.3399,
300602.SZ,∑…»Ÿ¥Ô,20170208,31.1739,
300602.SZ,∑…»Ÿ¥Ô,20170209,34.2873,
300602.SZ,∑…»Ÿ¥Ô,20170210,37.72,
300602.SZ,∑…»Ÿ¥Ô,20170213,41.492,
300602.SZ,∑…»Ÿ¥Ô,20170214,45.6432,
300602.SZ,∑…»Ÿ¥Ô,20170215,50.2035,
300602.SZ,∑…»Ÿ¥Ô,20170216,55.2229,
300602.SZ,∑…»Ÿ¥Ô,20170217,58.446,
300602.SZ,∑…»Ÿ¥Ô,20170220,52.5984,
300602.SZ,∑…»Ÿ¥Ô,20170221,53.0674,
300602.SZ,∑…»Ÿ¥Ô,20170222,53.756,
300602.SZ,∑…»Ÿ¥Ô,20170223,59.1346,
300602.SZ,∑…»Ÿ¥Ô,20170224,58.5857,
300602.SZ,∑…»Ÿ¥Ô,20170227,58.7055,
300602.SZ,∑…»Ÿ¥Ô,20170228,60.7711,
300602.SZ,∑…»Ÿ¥Ô,20170301,58.6755,
300602.SZ,∑…»Ÿ¥Ô,20170302,58.8651,
300602.SZ,∑…»Ÿ¥Ô,20170303,58.5957,
300602.SZ,∑…»Ÿ¥Ô,20170306,61.769,
300602.SZ,∑…»Ÿ¥Ô,20170307,61.9686,
300602.SZ,∑…»Ÿ¥Ô,20170308,62.1182,
300602.SZ,∑…»Ÿ¥Ô,20170309,61.2601,
300602.SZ,∑…»Ÿ¥Ô,20170310,60.2322,
300602.SZ,∑…»Ÿ¥Ô,20170313,61.1104,
300602.SZ,∑…»Ÿ¥Ô,20170314,61.3898,
300602.SZ,∑…»Ÿ¥Ô,20170315,62.6571,
300602.SZ,∑…»Ÿ¥Ô,20170316,64.9922,
300602.SZ,∑…»Ÿ¥Ô,20170317,62.3278,
300602.SZ,∑…»Ÿ¥Ô,20170320,67.1675,
300602.SZ,∑…»Ÿ¥Ô,20170321,67.5467,
300602.SZ,∑…»Ÿ¥Ô,20170322,67.896,
300602.SZ,∑…»Ÿ¥Ô,20170323,68.4348,
300602.SZ,∑…»Ÿ¥Ô,20170324,70.5104,
300602.SZ,∑…»Ÿ¥Ô,20170327,73.0251,
300602.SZ,∑…»Ÿ¥Ô,20170328,70.7499,
300602.SZ,∑…»Ÿ¥Ô,20170329,65.6607,
300602.SZ,∑…»Ÿ¥Ô,20170330,65.3913,
300602.SZ,∑…»Ÿ¥Ô,20170331,60.0726,
300602.SZ,∑…»Ÿ¥Ô,20170405,60.8809,
