代码,简称,日期,收盘价(元),
601111.SH,中国国航,20060818,2.5194,
601111.SH,中国国航,20060821,2.5194,
601111.SH,中国国航,20060822,2.5194,
601111.SH,中国国航,20060823,2.5014,
601111.SH,中国国航,20060824,2.5014,
601111.SH,中国国航,20060825,2.4834,
601111.SH,中国国航,20060828,2.4924,
601111.SH,中国国航,20060829,2.4834,
601111.SH,中国国航,20060830,2.4924,
601111.SH,中国国航,20060831,2.4834,
601111.SH,中国国航,20060901,2.4924,
601111.SH,中国国航,20060904,2.5554,
601111.SH,中国国航,20060905,2.5554,
601111.SH,中国国航,20060906,2.5734,
601111.SH,中国国航,20060907,2.5464,
601111.SH,中国国航,20060908,2.5734,
601111.SH,中国国航,20060911,2.5824,
601111.SH,中国国航,20060912,2.7084,
601111.SH,中国国航,20060913,2.6814,
601111.SH,中国国航,20060914,2.6814,
601111.SH,中国国航,20060915,2.9513,
601111.SH,中国国航,20060918,3.0593,
601111.SH,中国国航,20060919,3.0413,
601111.SH,中国国航,20060920,3.1043,
601111.SH,中国国航,20060921,3.0773,
601111.SH,中国国航,20060922,3.0053,
601111.SH,中国国航,20060925,3.0773,
601111.SH,中国国航,20060926,3.0773,
601111.SH,中国国航,20060927,3.0323,
601111.SH,中国国航,20060928,3.0863,
601111.SH,中国国航,20060929,3.2213,
601111.SH,中国国航,20061009,3.2303,
601111.SH,中国国航,20061010,3.2213,
601111.SH,中国国航,20061011,3.2843,
601111.SH,中国国航,20061012,3.3382,
601111.SH,中国国航,20061013,3.3652,
601111.SH,中国国航,20061016,3.2573,
601111.SH,中国国航,20061017,3.1223,
601111.SH,中国国航,20061018,3.1583,
601111.SH,中国国航,20061019,3.2393,
601111.SH,中国国航,20061020,3.1763,
601111.SH,中国国航,20061023,3.2123,
601111.SH,中国国航,20061024,3.3472,
601111.SH,中国国航,20061025,3.3562,
601111.SH,中国国航,20061026,3.4912,
601111.SH,中国国航,20061027,3.4012,
601111.SH,中国国航,20061030,3.4372,
601111.SH,中国国航,20061031,3.7791,
601111.SH,中国国航,20061101,3.9141,
601111.SH,中国国航,20061102,3.9231,
601111.SH,中国国航,20061103,3.8511,
601111.SH,中国国航,20061106,3.8961,
601111.SH,中国国航,20061107,3.8151,
601111.SH,中国国航,20061108,3.8061,
601111.SH,中国国航,20061109,3.9141,
601111.SH,中国国航,20061110,3.7252,
601111.SH,中国国航,20061113,3.7342,
601111.SH,中国国航,20061114,3.8601,
601111.SH,中国国航,20061115,3.9951,
601111.SH,中国国航,20061116,3.8961,
601111.SH,中国国航,20061117,4.0581,
601111.SH,中国国航,20061120,4.301,
601111.SH,中国国航,20061121,4.247,
601111.SH,中国国航,20061122,4.0491,
601111.SH,中国国航,20061123,4.0041,
601111.SH,中国国航,20061124,3.9411,
601111.SH,中国国航,20061127,3.9771,
601111.SH,中国国航,20061128,3.9051,
601111.SH,中国国航,20061129,3.9771,
601111.SH,中国国航,20061130,4.0671,
601111.SH,中国国航,20061201,4.0851,
601111.SH,中国国航,20061204,4.1751,
601111.SH,中国国航,20061205,4.283,
601111.SH,中国国航,20061206,4.1301,
601111.SH,中国国航,20061207,4.256,
601111.SH,中国国航,20061208,4.0401,
601111.SH,中国国航,20061211,4.211,
601111.SH,中国国航,20061212,4.256,
601111.SH,中国国航,20061213,4.229,
601111.SH,中国国航,20061214,4.265,
601111.SH,中国国航,20061215,4.283,
601111.SH,中国国航,20061218,4.1481,
601111.SH,中国国航,20061219,4.319,
601111.SH,中国国航,20061220,4.1931,
601111.SH,中国国航,20061221,4.0941,
601111.SH,中国国航,20061222,4.0131,
601111.SH,中国国航,20061225,4.0851,
601111.SH,中国国航,20061226,4.0491,
601111.SH,中国国航,20061227,4.211,
601111.SH,中国国航,20061228,4.211,
601111.SH,中国国航,20061229,4.634,
601111.SH,中国国航,20070104,5.0929,
601111.SH,中国国航,20070105,5.2818,
601111.SH,中国国航,20070108,5.2368,
601111.SH,中国国航,20070109,5.7587,
601111.SH,中国国航,20070110,5.8397,
601111.SH,中国国航,20070111,6.1726,
601111.SH,中国国航,20070112,6.1006,
601111.SH,中国国航,20070115,6.3616,
601111.SH,中国国航,20070116,6.8385,
601111.SH,中国国航,20070117,6.8744,
601111.SH,中国国航,20070118,6.6585,
601111.SH,中国国航,20070119,6.6675,
601111.SH,中国国航,20070122,7.0094,
601111.SH,中国国航,20070123,6.9464,
601111.SH,中国国航,20070124,6.7125,
601111.SH,中国国航,20070125,6.3706,
601111.SH,中国国航,20070126,6.5685,
601111.SH,中国国航,20070129,6.6135,
601111.SH,中国国航,20070130,6.8924,
601111.SH,中国国航,20070131,6.3526,
601111.SH,中国国航,20070201,6.0826,
601111.SH,中国国航,20070202,5.7857,
601111.SH,中国国航,20070205,5.4438,
601111.SH,中国国航,20070206,5.6957,
601111.SH,中国国航,20070207,5.8847,
601111.SH,中国国航,20070208,6.0196,
601111.SH,中国国航,20070209,5.8577,
601111.SH,中国国航,20070212,6.0106,
601111.SH,中国国航,20070213,6.3886,
601111.SH,中国国航,20070214,6.5775,
601111.SH,中国国航,20070215,6.6585,
601111.SH,中国国航,20070216,6.9464,
601111.SH,中国国航,20070226,6.7845,
601111.SH,中国国航,20070227,6.1096,
601111.SH,中国国航,20070228,6.2086,
601111.SH,中国国航,20070301,5.8847,
601111.SH,中国国航,20070302,6.1186,
601111.SH,中国国航,20070305,6.0196,
601111.SH,中国国航,20070306,6.3886,
601111.SH,中国国航,20070307,6.4156,
601111.SH,中国国航,20070308,6.5505,
601111.SH,中国国航,20070309,6.5415,
601111.SH,中国国航,20070312,6.5685,
601111.SH,中国国航,20070313,6.6135,
601111.SH,中国国航,20070314,6.3886,
601111.SH,中国国航,20070315,6.4335,
601111.SH,中国国航,20070316,6.5235,
601111.SH,中国国航,20070319,6.8025,
601111.SH,中国国航,20070320,6.8115,
601111.SH,中国国航,20070321,6.7035,
601111.SH,中国国航,20070322,6.7845,
601111.SH,中国国航,20070323,6.7395,
601111.SH,中国国航,20070326,7.0094,
601111.SH,中国国航,20070327,7.4233,
601111.SH,中国国航,20070328,7.2704,
601111.SH,中国国航,20070329,7.2254,
601111.SH,中国国航,20070330,7.1354,
601111.SH,中国国航,20070402,7.2794,
