´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002306.SZ,*STÔÆÍø,20091111,6.399,
002306.SZ,*STÔÆÍø,20091112,7.0386,
002306.SZ,*STÔÆÍø,20091113,7.0794,
002306.SZ,*STÔÆÍø,20091116,7.2111,
002306.SZ,*STÔÆÍø,20091117,7.1752,
002306.SZ,*STÔÆÍø,20091118,7.3836,
002306.SZ,*STÔÆÍø,20091119,8.1215,
002306.SZ,*STÔÆÍø,20091120,8.2077,
002306.SZ,*STÔÆÍø,20091123,8.9336,
002306.SZ,*STÔÆÍø,20091124,8.6797,
002306.SZ,*STÔÆÍø,20091125,9.535,
002306.SZ,*STÔÆÍø,20091126,9.3433,
002306.SZ,*STÔÆÍø,20091127,8.603,
002306.SZ,*STÔÆÍø,20091130,8.948,
002306.SZ,*STÔÆÍø,20091201,9.3601,
002306.SZ,*STÔÆÍø,20091202,9.1708,
002306.SZ,*STÔÆÍø,20091203,9.1277,
002306.SZ,*STÔÆÍø,20091204,8.3659,
002306.SZ,*STÔÆÍø,20091207,8.4258,
002306.SZ,*STÔÆÍø,20091208,8.6006,
002306.SZ,*STÔÆÍø,20091209,8.3802,
002306.SZ,*STÔÆÍø,20091210,8.6917,
002306.SZ,*STÔÆÍø,20091211,8.9265,
002306.SZ,*STÔÆÍø,20091214,8.5384,
002306.SZ,*STÔÆÍø,20091215,8.3587,
002306.SZ,*STÔÆÍø,20091216,8.1215,
002306.SZ,*STÔÆÍø,20091217,7.6879,
002306.SZ,*STÔÆÍø,20091218,7.4219,
002306.SZ,*STÔÆÍø,20091221,7.5633,
002306.SZ,*STÔÆÍø,20091222,7.2351,
002306.SZ,*STÔÆÍø,20091223,7.2351,
002306.SZ,*STÔÆÍø,20091224,7.9586,
002306.SZ,*STÔÆÍø,20091225,7.8843,
002306.SZ,*STÔÆÍø,20091228,7.9538,
002306.SZ,*STÔÆÍø,20091229,8.1071,
002306.SZ,*STÔÆÍø,20091230,8.0688,
002306.SZ,*STÔÆÍø,20091231,7.9921,
002306.SZ,*STÔÆÍø,20100104,7.834,
002306.SZ,*STÔÆÍø,20100105,7.6879,
002306.SZ,*STÔÆÍø,20100106,7.7573,
002306.SZ,*STÔÆÍø,20100107,7.4339,
002306.SZ,*STÔÆÍø,20100108,7.4986,
002306.SZ,*STÔÆÍø,20100111,7.3309,
002306.SZ,*STÔÆÍø,20100112,7.6759,
002306.SZ,*STÔÆÍø,20100113,7.4579,
002306.SZ,*STÔÆÍø,20100114,7.7022,
002306.SZ,*STÔÆÍø,20100115,7.7573,
002306.SZ,*STÔÆÍø,20100118,8.0496,
002306.SZ,*STÔÆÍø,20100119,7.9179,
002306.SZ,*STÔÆÍø,20100120,7.4387,
002306.SZ,*STÔÆÍø,20100121,7.525,
002306.SZ,*STÔÆÍø,20100122,7.1632,
002306.SZ,*STÔÆÍø,20100125,7.2399,
002306.SZ,*STÔÆÍø,20100126,7.1321,
002306.SZ,*STÔÆÍø,20100127,7.1848,
002306.SZ,*STÔÆÍø,20100128,7.2087,
002306.SZ,*STÔÆÍø,20100129,6.9668,
002306.SZ,*STÔÆÍø,20100201,6.478,
002306.SZ,*STÔÆÍø,20100202,6.3343,
002306.SZ,*STÔÆÍø,20100203,6.4589,
002306.SZ,*STÔÆÍø,20100204,6.3055,
002306.SZ,*STÔÆÍø,20100205,6.0133,
002306.SZ,*STÔÆÍø,20100208,6.1618,
002306.SZ,*STÔÆÍø,20100209,6.0372,
002306.SZ,*STÔÆÍø,20100210,6.1259,
002306.SZ,*STÔÆÍø,20100211,6.5882,
002306.SZ,*STÔÆÍø,20100212,6.4732,
002306.SZ,*STÔÆÍø,20100222,6.2552,
002306.SZ,*STÔÆÍø,20100223,6.1474,
002306.SZ,*STÔÆÍø,20100224,6.3726,
002306.SZ,*STÔÆÍø,20100225,6.4397,
002306.SZ,*STÔÆÍø,20100226,6.4397,
002306.SZ,*STÔÆÍø,20100301,6.5954,
002306.SZ,*STÔÆÍø,20100302,6.5164,
002306.SZ,*STÔÆÍø,20100303,6.5547,
002306.SZ,*STÔÆÍø,20100304,6.3079,
002306.SZ,*STÔÆÍø,20100305,6.2984,
002306.SZ,*STÔÆÍø,20100308,6.2984,
002306.SZ,*STÔÆÍø,20100309,6.2984,
002306.SZ,*STÔÆÍø,20100310,6.1259,
002306.SZ,*STÔÆÍø,20100311,6.1594,
002306.SZ,*STÔÆÍø,20100312,6.2504,
002306.SZ,*STÔÆÍø,20100315,6.0971,
002306.SZ,*STÔÆÍø,20100316,6.2912,
002306.SZ,*STÔÆÍø,20100317,6.4541,
002306.SZ,*STÔÆÍø,20100318,6.4613,
002306.SZ,*STÔÆÍø,20100319,6.4756,
002306.SZ,*STÔÆÍø,20100322,6.5451,
002306.SZ,*STÔÆÍø,20100323,6.4181,
002306.SZ,*STÔÆÍø,20100324,6.4828,
002306.SZ,*STÔÆÍø,20100325,6.8757,
002306.SZ,*STÔÆÍø,20100326,7.0171,
002306.SZ,*STÔÆÍø,20100329,6.8637,
002306.SZ,*STÔÆÍø,20100330,6.9404,
002306.SZ,*STÔÆÍø,20100331,6.9404,
002306.SZ,*STÔÆÍø,20100401,7.1392,
002306.SZ,*STÔÆÍø,20100402,7.0602,
002306.SZ,*STÔÆÍø,20100406,6.9476,
002306.SZ,*STÔÆÍø,20100407,7.0889,
002306.SZ,*STÔÆÍø,20100408,7.1728,
002306.SZ,*STÔÆÍø,20100409,7.1752,
002306.SZ,*STÔÆÍø,20100412,7.283,
002306.SZ,*STÔÆÍø,20100413,6.8381,
002306.SZ,*STÔÆÍø,20100414,6.8671,
002306.SZ,*STÔÆÍø,20100415,6.5237,
002306.SZ,*STÔÆÍø,20100416,6.5237,
002306.SZ,*STÔÆÍø,20100419,6.2868,
002306.SZ,*STÔÆÍø,20100420,6.4222,
002306.SZ,*STÔÆÍø,20100421,6.6108,
002306.SZ,*STÔÆÍø,20100422,6.7341,
002306.SZ,*STÔÆÍø,20100423,7.0581,
002306.SZ,*STÔÆÍø,20100426,7.0678,
002306.SZ,*STÔÆÍø,20100427,7.254,
002306.SZ,*STÔÆÍø,20100428,7.2661,
002306.SZ,*STÔÆÍø,20100429,7.1379,
002306.SZ,*STÔÆÍø,20100430,6.6761,
002306.SZ,*STÔÆÍø,20100504,6.9396,
002306.SZ,*STÔÆÍø,20100505,7.2298,
002306.SZ,*STÔÆÍø,20100506,6.8187,
002306.SZ,*STÔÆÍø,20100507,6.9638,
002306.SZ,*STÔÆÍø,20100510,7.2419,
002306.SZ,*STÔÆÍø,20100511,6.8695,
002306.SZ,*STÔÆÍø,20100512,6.2916,
002306.SZ,*STÔÆÍø,20100513,6.3762,
002306.SZ,*STÔÆÍø,20100514,6.2529,
002306.SZ,*STÔÆÍø,20100517,5.8757,
002306.SZ,*STÔÆÍø,20100518,5.6412,
002306.SZ,*STÔÆÍø,20100519,5.6968,
002306.SZ,*STÔÆÍø,20100520,5.5904,
002306.SZ,*STÔÆÍø,20100521,5.6412,
002306.SZ,*STÔÆÍø,20100524,5.8999,
002306.SZ,*STÔÆÍø,20100525,5.9072,
002306.SZ,*STÔÆÍø,20100526,5.9241,
002306.SZ,*STÔÆÍø,20100527,6.0426,
002306.SZ,*STÔÆÍø,20100528,6.0861,
002306.SZ,*STÔÆÍø,20100531,5.8032,
002306.SZ,*STÔÆÍø,20100601,5.5856,
002306.SZ,*STÔÆÍø,20100602,5.7065,
002306.SZ,*STÔÆÍø,20100603,5.6629,
002306.SZ,*STÔÆÍø,20100604,5.6436,
002306.SZ,*STÔÆÍø,20100607,5.7669,
002306.SZ,*STÔÆÍø,20100608,5.8951,
002306.SZ,*STÔÆÍø,20100609,5.9628,
002306.SZ,*STÔÆÍø,20100610,5.9918,
002306.SZ,*STÔÆÍø,20100611,5.9724,
002306.SZ,*STÔÆÍø,20100617,5.9894,
002306.SZ,*STÔÆÍø,20100618,5.7065,
002306.SZ,*STÔÆÍø,20100621,5.8636,
002306.SZ,*STÔÆÍø,20100622,5.9918,
002306.SZ,*STÔÆÍø,20100623,5.8564,
002306.SZ,*STÔÆÍø,20100624,5.8902,
002306.SZ,*STÔÆÍø,20100625,5.779,
002306.SZ,*STÔÆÍø,20100628,5.7814,
002306.SZ,*STÔÆÍø,20100629,5.5033,
002306.SZ,*STÔÆÍø,20100630,5.4647,
002306.SZ,*STÔÆÍø,20100701,5.3994,
002306.SZ,*STÔÆÍø,20100702,5.2712,
002306.SZ,*STÔÆÍø,20100705,5.3244,
002306.SZ,*STÔÆÍø,20100706,5.455,
002306.SZ,*STÔÆÍø,20100707,5.4598,
002306.SZ,*STÔÆÍø,20100708,5.4647,
002306.SZ,*STÔÆÍø,20100709,5.5928,
002306.SZ,*STÔÆÍø,20100712,5.5977,
002306.SZ,*STÔÆÍø,20100713,5.5058,
002306.SZ,*STÔÆÍø,20100714,5.5517,
002306.SZ,*STÔÆÍø,20100715,5.3849,
002306.SZ,*STÔÆÍø,20100716,5.4381,
002306.SZ,*STÔÆÍø,20100719,5.5493,
002306.SZ,*STÔÆÍø,20100720,5.7427,
002306.SZ,*STÔÆÍø,20100721,5.7524,
002306.SZ,*STÔÆÍø,20100722,5.7935,
002306.SZ,*STÔÆÍø,20100723,5.8346,
002306.SZ,*STÔÆÍø,20100726,5.8032,
002306.SZ,*STÔÆÍø,20100727,5.7717,
002306.SZ,*STÔÆÍø,20100728,5.883,
002306.SZ,*STÔÆÍø,20100729,5.8636,
