代码,简称,日期,收盘价(元),
002350.SZ,北京科锐,20100203,8.9406,
002350.SZ,北京科锐,20100204,8.2561,
002350.SZ,北京科锐,20100205,7.8794,
002350.SZ,北京科锐,20100208,8.2455,
002350.SZ,北京科锐,20100209,8.089,
002350.SZ,北京科锐,20100210,8.2455,
002350.SZ,北京科锐,20100211,7.959,
002350.SZ,北京科锐,20100212,8.0333,
002350.SZ,北京科锐,20100222,8.0015,
002350.SZ,北京科锐,20100223,7.7998,
002350.SZ,北京科锐,20100224,8.1978,
002350.SZ,北京科锐,20100225,8.4392,
002350.SZ,北京科锐,20100226,8.4737,
002350.SZ,北京科锐,20100301,8.6355,
002350.SZ,北京科锐,20100302,8.5135,
002350.SZ,北京科锐,20100303,8.6435,
002350.SZ,北京科锐,20100304,8.2615,
002350.SZ,北京科锐,20100305,8.2641,
002350.SZ,北京科锐,20100308,8.3835,
002350.SZ,北京科锐,20100309,8.3012,
002350.SZ,北京科锐,20100310,8.2402,
002350.SZ,北京科锐,20100311,8.5055,
002350.SZ,北京科锐,20100312,8.8955,
002350.SZ,北京科锐,20100315,8.9884,
002350.SZ,北京科锐,20100316,8.8743,
002350.SZ,北京科锐,20100317,9.1794,
002350.SZ,北京科锐,20100318,9.0122,
002350.SZ,北京科锐,20100319,8.9274,
002350.SZ,北京科锐,20100322,9.3173,
002350.SZ,北京科锐,20100323,8.9884,
002350.SZ,北京科锐,20100324,9.259,
002350.SZ,北京科锐,20100325,9.3624,
002350.SZ,北京科锐,20100326,9.2616,
002350.SZ,北京科锐,20100329,9.3386,
002350.SZ,北京科锐,20100330,9.6569,
002350.SZ,北京科锐,20100331,9.8002,
002350.SZ,北京科锐,20100401,9.909,
002350.SZ,北京科锐,20100402,10.0655,
002350.SZ,北京科锐,20100406,10.75,
002350.SZ,北京科锐,20100407,10.9542,
002350.SZ,北京科锐,20100408,10.6518,
002350.SZ,北京科锐,20100409,10.7579,
002350.SZ,北京科锐,20100412,10.7579,
002350.SZ,北京科锐,20100413,10.161,
002350.SZ,北京科锐,20100414,10.0496,
002350.SZ,北京科锐,20100415,9.6463,
002350.SZ,北京科锐,20100416,9.6437,
002350.SZ,北京科锐,20100419,9.4447,
002350.SZ,北京科锐,20100420,9.2908,
002350.SZ,北京科锐,20100421,9.7286,
002350.SZ,北京科锐,20100422,9.8294,
002350.SZ,北京科锐,20100423,9.5508,
002350.SZ,北京科锐,20100426,9.5482,
002350.SZ,北京科锐,20100427,8.7761,
002350.SZ,北京科锐,20100428,8.5321,
002350.SZ,北京科锐,20100429,8.3304,
002350.SZ,北京科锐,20100430,8.2668,
002350.SZ,北京科锐,20100504,8.2668,
002350.SZ,北京科锐,20100505,8.5957,
002350.SZ,北京科锐,20100506,8.3304,
002350.SZ,北京科锐,20100507,7.9643,
002350.SZ,北京科锐,20100510,7.7017,
002350.SZ,北京科锐,20100511,7.5611,
002350.SZ,北京科锐,20100512,7.37,
002350.SZ,北京科锐,20100513,7.4252,
002350.SZ,北京科锐,20100514,7.3603,
002350.SZ,北京科锐,20100517,6.9291,
002350.SZ,北京科锐,20100518,6.8059,
002350.SZ,北京科锐,20100519,6.9161,
002350.SZ,北京科锐,20100520,6.9356,
002350.SZ,北京科锐,20100521,7.1496,
002350.SZ,北京科锐,20100524,7.4835,
002350.SZ,北京科锐,20100525,7.5095,
002350.SZ,北京科锐,20100526,7.4543,
002350.SZ,北京科锐,20100527,7.6262,
002350.SZ,北京科锐,20100528,7.6197,
002350.SZ,北京科锐,20100531,7.4673,
002350.SZ,北京科锐,20100601,7.0944,
002350.SZ,北京科锐,20100602,7.8045,
002350.SZ,北京科锐,20100603,8.0866,
002350.SZ,北京科锐,20100604,8.894,
002350.SZ,北京科锐,20100607,8.9621,
002350.SZ,北京科锐,20100608,8.9848,
002350.SZ,北京科锐,20100609,8.7805,
002350.SZ,北京科锐,20100610,8.8648,
002350.SZ,北京科锐,20100611,8.7546,
002350.SZ,北京科锐,20100617,8.4271,
002350.SZ,北京科锐,20100618,7.7494,
002350.SZ,北京科锐,20100621,8.0412,
002350.SZ,北京科锐,20100622,7.9472,
002350.SZ,北京科锐,20100623,8.0412,
002350.SZ,北京科锐,20100624,8.132,
002350.SZ,北京科锐,20100625,7.7851,
002350.SZ,北京科锐,20100628,7.4738,
002350.SZ,北京科锐,20100629,6.9193,
002350.SZ,北京科锐,20100630,7.0231,
002350.SZ,北京科锐,20100701,7.1042,
002350.SZ,北京科锐,20100702,7.2825,
002350.SZ,北京科锐,20100705,7.383,
002350.SZ,北京科锐,20100706,7.4089,
002350.SZ,北京科锐,20100707,7.5224,
002350.SZ,北京科锐,20100708,7.2955,
002350.SZ,北京科锐,20100709,7.4706,
002350.SZ,北京科锐,20100712,7.5451,
002350.SZ,北京科锐,20100713,7.3765,
002350.SZ,北京科锐,20100714,7.4738,
002350.SZ,北京科锐,20100715,7.7818,
002350.SZ,北京科锐,20100716,8.0315,
002350.SZ,北京科锐,20100719,8.2487,
002350.SZ,北京科锐,20100720,8.252,
002350.SZ,北京科锐,20100721,8.2682,
002350.SZ,北京科锐,20100722,8.2682,
002350.SZ,北京科锐,20100723,8.1028,
002350.SZ,北京科锐,20100726,8.3233,
002350.SZ,北京科锐,20100727,8.2033,
002350.SZ,北京科锐,20100728,8.6508,
002350.SZ,北京科锐,20100729,8.5924,
002350.SZ,北京科锐,20100730,8.4498,
002350.SZ,北京科锐,20100802,8.5535,
002350.SZ,北京科锐,20100803,8.4627,
002350.SZ,北京科锐,20100804,8.3525,
002350.SZ,北京科锐,20100805,8.2682,
002350.SZ,北京科锐,20100806,8.5762,
002350.SZ,北京科锐,20100809,8.6281,
002350.SZ,北京科锐,20100810,8.2682,
002350.SZ,北京科锐,20100811,8.1482,
002350.SZ,北京科锐,20100812,8.5341,
002350.SZ,北京科锐,20100813,8.3914,
002350.SZ,北京科锐,20100816,8.5146,
002350.SZ,北京科锐,20100817,8.6573,
002350.SZ,北京科锐,20100818,8.5535,
002350.SZ,北京科锐,20100819,8.44,
002350.SZ,北京科锐,20100820,8.1515,
002350.SZ,北京科锐,20100823,8.774,
002350.SZ,北京科锐,20100824,8.6865,
002350.SZ,北京科锐,20100825,8.4919,
002350.SZ,北京科锐,20100826,8.5795,
002350.SZ,北京科锐,20100827,8.5795,
002350.SZ,北京科锐,20100830,8.8291,
002350.SZ,北京科锐,20100831,8.9296,
002350.SZ,北京科锐,20100901,8.6184,
