ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
600348.SH,ั๔ศชรบาต,20040312,1.5038,
600348.SH,ั๔ศชรบาต,20040315,1.5481,
600348.SH,ั๔ศชรบาต,20040316,1.543,
600348.SH,ั๔ศชรบาต,20040317,1.5569,
600348.SH,ั๔ศชรบาต,20040318,1.5152,
600348.SH,ั๔ศชรบาต,20040319,1.5304,
600348.SH,ั๔ศชรบาต,20040322,1.5569,
600348.SH,ั๔ศชรบาต,20040323,1.5468,
600348.SH,ั๔ศชรบาต,20040324,1.5861,
600348.SH,ั๔ศชรบาต,20040325,1.638,
600348.SH,ั๔ศชรบาต,20040326,1.6417,
600348.SH,ั๔ศชรบาต,20040329,1.6114,
600348.SH,ั๔ศชรบาต,20040330,1.5848,
600348.SH,ั๔ศชรบาต,20040331,1.5949,
600348.SH,ั๔ศชรบาต,20040401,1.6329,
600348.SH,ั๔ศชรบาต,20040402,1.662,
600348.SH,ั๔ศชรบาต,20040405,1.7544,
600348.SH,ั๔ศชรบาต,20040406,1.7721,
600348.SH,ั๔ศชรบาต,20040407,1.7861,
600348.SH,ั๔ศชรบาต,20040408,1.7645,
600348.SH,ั๔ศชรบาต,20040409,1.6974,
600348.SH,ั๔ศชรบาต,20040412,1.7519,
600348.SH,ั๔ศชรบาต,20040413,1.7025,
600348.SH,ั๔ศชรบาต,20040414,1.6823,
600348.SH,ั๔ศชรบาต,20040415,1.6747,
600348.SH,ั๔ศชรบาต,20040416,1.6126,
600348.SH,ั๔ศชรบาต,20040419,1.638,
600348.SH,ั๔ศชรบาต,20040420,1.6152,
600348.SH,ั๔ศชรบาต,20040421,1.5962,
600348.SH,ั๔ศชรบาต,20040422,1.5823,
600348.SH,ั๔ศชรบาต,20040423,1.5658,
600348.SH,ั๔ศชรบาต,20040426,1.5848,
600348.SH,ั๔ศชรบาต,20040427,1.5443,
600348.SH,ั๔ศชรบาต,20040428,1.5392,
600348.SH,ั๔ศชรบาต,20040429,1.4683,
600348.SH,ั๔ศชรบาต,20040430,1.4835,
600348.SH,ั๔ศชรบาต,20040510,1.4595,
600348.SH,ั๔ศชรบาต,20040511,1.4506,
600348.SH,ั๔ศชรบาต,20040512,1.5025,
600348.SH,ั๔ศชรบาต,20040513,1.519,
600348.SH,ั๔ศชรบาต,20040514,1.4886,
600348.SH,ั๔ศชรบาต,20040517,1.4886,
600348.SH,ั๔ศชรบาต,20040518,1.3696,
600348.SH,ั๔ศชรบาต,20040519,1.3658,
600348.SH,ั๔ศชรบาต,20040520,1.3671,
600348.SH,ั๔ศชรบาต,20040521,1.381,
600348.SH,ั๔ศชรบาต,20040524,1.381,
600348.SH,ั๔ศชรบาต,20040525,1.3734,
600348.SH,ั๔ศชรบาต,20040526,1.3468,
600348.SH,ั๔ศชรบาต,20040527,1.3924,
600348.SH,ั๔ศชรบาต,20040528,1.3962,
600348.SH,ั๔ศชรบาต,20040531,1.4455,
600348.SH,ั๔ศชรบาต,20040601,1.4683,
600348.SH,ั๔ศชรบาต,20040602,1.4342,
600348.SH,ั๔ศชรบาต,20040603,1.4126,
600348.SH,ั๔ศชรบาต,20040604,1.4177,
600348.SH,ั๔ศชรบาต,20040607,1.3645,
600348.SH,ั๔ศชรบาต,20040608,1.3671,
600348.SH,ั๔ศชรบาต,20040609,1.3696,
600348.SH,ั๔ศชรบาต,20040610,1.3974,
600348.SH,ั๔ศชรบาต,20040611,1.3974,
600348.SH,ั๔ศชรบาต,20040614,1.4012,
600348.SH,ั๔ศชรบาต,20040615,1.4215,
600348.SH,ั๔ศชรบาต,20040616,1.4418,
600348.SH,ั๔ศชรบาต,20040617,1.405,
600348.SH,ั๔ศชรบาต,20040618,1.3797,
600348.SH,ั๔ศชรบาต,20040621,1.4,
600348.SH,ั๔ศชรบาต,20040622,1.4038,
600348.SH,ั๔ศชรบาต,20040623,1.3696,
600348.SH,ั๔ศชรบาต,20040624,1.33,
600348.SH,ั๔ศชรบาต,20040625,1.2776,
600348.SH,ั๔ศชรบาต,20040628,1.2917,
600348.SH,ั๔ศชรบาต,20040629,1.3147,
600348.SH,ั๔ศชรบาต,20040630,1.3185,
600348.SH,ั๔ศชรบาต,20040701,1.3926,
600348.SH,ั๔ศชรบาต,20040702,1.3952,
600348.SH,ั๔ศชรบาต,20040705,1.4348,
600348.SH,ั๔ศชรบาต,20040706,1.4437,
600348.SH,ั๔ศชรบาต,20040707,1.4373,
600348.SH,ั๔ศชรบาต,20040708,1.4565,
600348.SH,ั๔ศชรบาต,20040709,1.4475,
600348.SH,ั๔ศชรบาต,20040712,1.4386,
600348.SH,ั๔ศชรบาต,20040713,1.4616,
600348.SH,ั๔ศชรบาต,20040714,1.4884,
600348.SH,ั๔ศชรบาต,20040715,1.5382,
600348.SH,ั๔ศชรบาต,20040716,1.5574,
600348.SH,ั๔ศชรบาต,20040719,1.5497,
600348.SH,ั๔ศชรบาต,20040720,1.5459,
600348.SH,ั๔ศชรบาต,20040721,1.5191,
600348.SH,ั๔ศชรบาต,20040722,1.4718,
600348.SH,ั๔ศชรบาต,20040723,1.4641,
600348.SH,ั๔ศชรบาต,20040726,1.4539,
600348.SH,ั๔ศชรบาต,20040727,1.4501,
600348.SH,ั๔ศชรบาต,20040728,1.4718,
600348.SH,ั๔ศชรบาต,20040729,1.4884,
600348.SH,ั๔ศชรบาต,20040730,1.482,
600348.SH,ั๔ศชรบาต,20040802,1.3926,
600348.SH,ั๔ศชรบาต,20040803,1.3926,
600348.SH,ั๔ศชรบาต,20040804,1.436,
600348.SH,ั๔ศชรบาต,20040805,1.4015,
600348.SH,ั๔ศชรบาต,20040806,1.3939,
600348.SH,ั๔ศชรบาต,20040809,1.4335,
600348.SH,ั๔ศชรบาต,20040810,1.4309,
600348.SH,ั๔ศชรบาต,20040811,1.4565,
600348.SH,ั๔ศชรบาต,20040812,1.4475,
600348.SH,ั๔ศชรบาต,20040813,1.4961,
600348.SH,ั๔ศชรบาต,20040816,1.4846,
600348.SH,ั๔ศชรบาต,20040817,1.491,
600348.SH,ั๔ศชรบาต,20040818,1.4833,
600348.SH,ั๔ศชรบาต,20040819,1.4859,
600348.SH,ั๔ศชรบาต,20040820,1.482,
600348.SH,ั๔ศชรบาต,20040823,1.4693,
600348.SH,ั๔ศชรบาต,20040824,1.468,
600348.SH,ั๔ศชรบาต,20040825,1.4616,
600348.SH,ั๔ศชรบาต,20040826,1.459,
600348.SH,ั๔ศชรบาต,20040827,1.4552,
600348.SH,ั๔ศชรบาต,20040830,1.4118,
600348.SH,ั๔ศชรบาต,20040831,1.4284,
600348.SH,ั๔ศชรบาต,20040901,1.4092,
600348.SH,ั๔ศชรบาต,20040902,1.4079,
600348.SH,ั๔ศชรบาต,20040903,1.4041,
600348.SH,ั๔ศชรบาต,20040906,1.3747,
600348.SH,ั๔ศชรบาต,20040907,1.3888,
600348.SH,ั๔ศชรบาต,20040908,1.3875,
600348.SH,ั๔ศชรบาต,20040909,1.3696,
600348.SH,ั๔ศชรบาต,20040910,1.3798,
600348.SH,ั๔ศชรบาต,20040913,1.3543,
600348.SH,ั๔ศชรบาต,20040914,1.3543,
600348.SH,ั๔ศชรบาต,20040915,1.4143,
600348.SH,ั๔ศชรบาต,20040916,1.4079,
600348.SH,ั๔ศชรบาต,20040917,1.4731,
600348.SH,ั๔ศชรบาต,20040920,1.5025,
600348.SH,ั๔ศชรบาต,20040921,1.5037,
600348.SH,ั๔ศชรบาต,20040922,1.4629,
600348.SH,ั๔ศชรบาต,20040923,1.5178,
600348.SH,ั๔ศชรบาต,20040924,1.4871,
600348.SH,ั๔ศชรบาต,20040927,1.5178,
600348.SH,ั๔ศชรบาต,20040928,1.5204,
600348.SH,ั๔ศชรบาต,20040929,1.5408,
600348.SH,ั๔ศชรบาต,20040930,1.5344,
600348.SH,ั๔ศชรบาต,20041008,1.6213,
600348.SH,ั๔ศชรบาต,20041011,1.5842,
600348.SH,ั๔ศชรบาต,20041012,1.56,
600348.SH,ั๔ศชรบาต,20041013,1.574,
600348.SH,ั๔ศชรบาต,20041014,1.505,
600348.SH,ั๔ศชรบาต,20041015,1.5331,
600348.SH,ั๔ศชรบาต,20041018,1.5817,
600348.SH,ั๔ศชรบาต,20041019,1.574,
600348.SH,ั๔ศชรบาต,20041020,1.6175,
600348.SH,ั๔ศชรบาต,20041021,1.6302,
600348.SH,ั๔ศชรบาต,20041022,1.6724,
600348.SH,ั๔ศชรบาต,20041025,1.7133,
600348.SH,ั๔ศชรบาต,20041026,1.7031,
600348.SH,ั๔ศชรบาต,20041027,1.6877,
600348.SH,ั๔ศชรบาต,20041028,1.712,
600348.SH,ั๔ศชรบาต,20041029,1.6992,
600348.SH,ั๔ศชรบาต,20041101,1.6698,
600348.SH,ั๔ศชรบาต,20041102,1.7235,
600348.SH,ั๔ศชรบาต,20041103,1.7286,
600348.SH,ั๔ศชรบาต,20041104,1.6494,
600348.SH,ั๔ศชรบาต,20041105,1.6302,
600348.SH,ั๔ศชรบาต,20041108,1.6532,
600348.SH,ั๔ศชรบาต,20041109,1.6583,
600348.SH,ั๔ศชรบาต,20041110,1.7695,
600348.SH,ั๔ศชรบาต,20041111,1.7401,
600348.SH,ั๔ศชรบาต,20041112,1.7516,
600348.SH,ั๔ศชรบาต,20041115,1.7567,
600348.SH,ั๔ศชรบาต,20041116,1.7618,
600348.SH,ั๔ศชรบาต,20041117,1.827,
600348.SH,ั๔ศชรบาต,20041118,1.8576,
600348.SH,ั๔ศชรบาต,20041119,1.8615,
600348.SH,ั๔ศชรบาต,20041122,1.8794,
600348.SH,ั๔ศชรบาต,20041123,1.841,
600348.SH,ั๔ศชรบาต,20041124,1.8014,
600348.SH,ั๔ศชรบาต,20041125,1.8053,
600348.SH,ั๔ศชรบาต,20041126,1.8014,
600348.SH,ั๔ศชรบาต,20041129,1.7848,
600348.SH,ั๔ศชรบาต,20041130,1.7887,
600348.SH,ั๔ศชรบาต,20041201,1.8053,
600348.SH,ั๔ศชรบาต,20041202,1.7644,
600348.SH,ั๔ศชรบาต,20041203,1.7031,
600348.SH,ั๔ศชรบาต,20041206,1.6801,
600348.SH,ั๔ศชรบาต,20041207,1.6558,
600348.SH,ั๔ศชรบาต,20041208,1.6622,
600348.SH,ั๔ศชรบาต,20041209,1.6979,
600348.SH,ั๔ศชรบาต,20041210,1.666,
600348.SH,ั๔ศชรบาต,20041213,1.6596,
600348.SH,ั๔ศชรบาต,20041214,1.6941,
600348.SH,ั๔ศชรบาต,20041215,1.6979,
600348.SH,ั๔ศชรบาต,20041216,1.6992,
600348.SH,ั๔ศชรบาต,20041217,1.6635,
600348.SH,ั๔ศชรบาต,20041220,1.62,
600348.SH,ั๔ศชรบาต,20041221,1.6008,
600348.SH,ั๔ศชรบาต,20041222,1.6443,
600348.SH,ั๔ศชรบาต,20041223,1.6353,
600348.SH,ั๔ศชรบาต,20041224,1.6622,
600348.SH,ั๔ศชรบาต,20041227,1.6622,
600348.SH,ั๔ศชรบาต,20041228,1.6686,
600348.SH,ั๔ศชรบาต,20041229,1.6813,
600348.SH,ั๔ศชรบาต,20041230,1.7146,
600348.SH,ั๔ศชรบาต,20041231,1.7337,
600348.SH,ั๔ศชรบาต,20050104,1.6813,
600348.SH,ั๔ศชรบาต,20050105,1.6545,
600348.SH,ั๔ศชรบาต,20050106,1.6417,
600348.SH,ั๔ศชรบาต,20050107,1.5612,
600348.SH,ั๔ศชรบาต,20050110,1.5459,
600348.SH,ั๔ศชรบาต,20050111,1.514,
600348.SH,ั๔ศชรบาต,20050112,1.5204,
600348.SH,ั๔ศชรบาต,20050113,1.5497,
600348.SH,ั๔ศชรบาต,20050114,1.551,
600348.SH,ั๔ศชรบาต,20050117,1.5293,
600348.SH,ั๔ศชรบาต,20050118,1.5152,
600348.SH,ั๔ศชรบาต,20050119,1.4526,
600348.SH,ั๔ศชรบาต,20050120,1.4501,
600348.SH,ั๔ศชรบาต,20050121,1.491,
600348.SH,ั๔ศชรบาต,20050124,1.5063,
600348.SH,ั๔ศชรบาต,20050125,1.5561,
600348.SH,ั๔ศชรบาต,20050126,1.5561,
600348.SH,ั๔ศชรบาต,20050127,1.5319,
600348.SH,ั๔ศชรบาต,20050128,1.5191,
600348.SH,ั๔ศชรบาต,20050131,1.5191,
600348.SH,ั๔ศชรบาต,20050201,1.5178,
600348.SH,ั๔ศชรบาต,20050202,1.6034,
600348.SH,ั๔ศชรบาต,20050203,1.5791,
600348.SH,ั๔ศชรบาต,20050204,1.597,
600348.SH,ั๔ศชรบาต,20050216,1.62,
600348.SH,ั๔ศชรบาต,20050217,1.6098,
600348.SH,ั๔ศชรบาต,20050218,1.5983,
600348.SH,ั๔ศชรบาต,20050221,1.6123,
600348.SH,ั๔ศชรบาต,20050222,1.6468,
600348.SH,ั๔ศชรบาต,20050223,1.6456,
600348.SH,ั๔ศชรบาต,20050224,1.6532,
600348.SH,ั๔ศชรบาต,20050225,1.6813,
600348.SH,ั๔ศชรบาต,20050228,1.6788,
600348.SH,ั๔ศชรบาต,20050301,1.6583,
600348.SH,ั๔ศชรบาต,20050302,1.629,
600348.SH,ั๔ศชรบาต,20050303,1.652,
600348.SH,ั๔ศชรบาต,20050304,1.6149,
600348.SH,ั๔ศชรบาต,20050307,1.6098,
600348.SH,ั๔ศชรบาต,20050308,1.6302,
600348.SH,ั๔ศชรบาต,20050309,1.5766,
600348.SH,ั๔ศชรบาต,20050310,1.4974,
600348.SH,ั๔ศชรบาต,20050311,1.482,
600348.SH,ั๔ศชรบาต,20050314,1.5089,
600348.SH,ั๔ศชรบาต,20050315,1.4386,
600348.SH,ั๔ศชรบาต,20050316,1.3913,
600348.SH,ั๔ศชรบาต,20050317,1.367,
600348.SH,ั๔ศชรบาต,20050318,1.2763,
600348.SH,ั๔ศชรบาต,20050321,1.2814,
600348.SH,ั๔ศชรบาต,20050322,1.3057,
600348.SH,ั๔ศชรบาต,20050323,1.2917,
600348.SH,ั๔ศชรบาต,20050324,1.2917,
600348.SH,ั๔ศชรบาต,20050325,1.2763,
600348.SH,ั๔ศชรบาต,20050328,1.3172,
600348.SH,ั๔ศชรบาต,20050329,1.2904,
600348.SH,ั๔ศชรบาต,20050330,1.2661,
600348.SH,ั๔ศชรบาต,20050331,1.2521,
600348.SH,ั๔ศชรบาต,20050401,1.3338,
600348.SH,ั๔ศชรบาต,20050404,1.3377,
600348.SH,ั๔ศชรบาต,20050405,1.3939,
600348.SH,ั๔ศชรบาต,20050406,1.4207,
600348.SH,ั๔ศชรบาต,20050407,1.4105,
600348.SH,ั๔ศชรบาต,20050408,1.4897,
600348.SH,ั๔ศชรบาต,20050411,1.5101,
600348.SH,ั๔ศชรบาต,20050412,1.4654,
600348.SH,ั๔ศชรบาต,20050413,1.4309,
600348.SH,ั๔ศชรบาต,20050414,1.4424,
600348.SH,ั๔ศชรบาต,20050415,1.4309,
600348.SH,ั๔ศชรบาต,20050418,1.436,
600348.SH,ั๔ศชรบาต,20050419,1.4437,
600348.SH,ั๔ศชรบาต,20050420,1.4309,
600348.SH,ั๔ศชรบาต,20050421,1.4373,
600348.SH,ั๔ศชรบาต,20050422,1.468,
600348.SH,ั๔ศชรบาต,20050425,1.4041,
600348.SH,ั๔ศชรบาต,20050426,1.3798,
600348.SH,ั๔ศชรบาต,20050427,1.3837,
600348.SH,ั๔ศชรบาต,20050428,1.4067,
600348.SH,ั๔ศชรบาต,20050429,1.376,
600348.SH,ั๔ศชรบาต,20050509,1.3504,
600348.SH,ั๔ศชรบาต,20050510,1.3555,
600348.SH,ั๔ศชรบาต,20050511,1.3543,
600348.SH,ั๔ศชรบาต,20050512,1.3543,
600348.SH,ั๔ศชรบาต,20050513,1.367,
600348.SH,ั๔ศชรบาต,20050516,1.2521,
600348.SH,ั๔ศชรบาต,20050517,1.2393,
600348.SH,ั๔ศชรบาต,20050518,1.2393,
600348.SH,ั๔ศชรบาต,20050519,1.2265,
600348.SH,ั๔ศชรบาต,20050520,1.2878,
600348.SH,ั๔ศชรบาต,20050523,1.2942,
600348.SH,ั๔ศชรบาต,20050524,1.2699,
600348.SH,ั๔ศชรบาต,20050525,1.2636,
600348.SH,ั๔ศชรบาต,20050526,1.2444,
600348.SH,ั๔ศชรบาต,20050527,1.2572,
600348.SH,ั๔ศชรบาต,20050530,1.2687,
600348.SH,ั๔ศชรบาต,20050531,1.2968,
600348.SH,ั๔ศชรบาต,20050601,1.2418,
600348.SH,ั๔ศชรบาต,20050602,1.1677,
600348.SH,ั๔ศชรบาต,20050603,1.1728,
600348.SH,ั๔ศชรบาต,20050606,1.2073,
600348.SH,ั๔ศชรบาต,20050607,1.2022,
600348.SH,ั๔ศชรบาต,20050608,1.3159,
600348.SH,ั๔ศชรบาต,20050609,1.3134,
600348.SH,ั๔ศชรบาต,20050610,1.2763,
600348.SH,ั๔ศชรบาต,20050613,1.2636,
600348.SH,ั๔ศชรบาต,20050614,1.2521,
600348.SH,ั๔ศชรบาต,20050615,1.2214,
600348.SH,ั๔ศชรบาต,20050616,1.2533,
600348.SH,ั๔ศชรบาต,20050617,1.2444,
600348.SH,ั๔ศชรบาต,20050620,1.2968,
600348.SH,ั๔ศชรบาต,20050621,1.2712,
600348.SH,ั๔ศชรบาต,20050622,1.2648,
600348.SH,ั๔ศชรบาต,20050623,1.2609,
600348.SH,ั๔ศชรบาต,20050624,1.2622,
600348.SH,ั๔ศชรบาต,20050627,1.2899,
600348.SH,ั๔ศชรบาต,20050628,1.2503,
600348.SH,ั๔ศชรบาต,20050629,1.2714,
600348.SH,ั๔ศชรบาต,20050630,1.2477,
600348.SH,ั๔ศชรบาต,20050701,1.2054,
600348.SH,ั๔ศชรบาต,20050704,1.183,
600348.SH,ั๔ศชรบาต,20050705,1.1368,
600348.SH,ั๔ศชรบาต,20050706,1.0972,
600348.SH,ั๔ศชรบาต,20050707,1.113,
600348.SH,ั๔ศชรบาต,20050708,1.1064,
600348.SH,ั๔ศชรบาต,20050711,1.014,
600348.SH,ั๔ศชรบาต,20050712,1.0364,
600348.SH,ั๔ศชรบาต,20050713,1.0562,
600348.SH,ั๔ศชรบาต,20050714,1.0892,
600348.SH,ั๔ศชรบาต,20050715,1.109,
600348.SH,ั๔ศชรบาต,20050718,1.1051,
600348.SH,ั๔ศชรบาต,20050719,1.1302,
600348.SH,ั๔ศชรบาต,20050720,1.1354,
600348.SH,ั๔ศชรบาต,20050721,1.1315,
600348.SH,ั๔ศชรบาต,20050722,1.1262,
600348.SH,ั๔ศชรบาต,20050725,1.117,
600348.SH,ั๔ศชรบาต,20050726,1.1698,
600348.SH,ั๔ศชรบาต,20050727,1.2213,
600348.SH,ั๔ศชรบาต,20050728,1.212,
600348.SH,ั๔ศชรบาต,20050729,1.2041,
600348.SH,ั๔ศชรบาต,20050801,1.2345,
600348.SH,ั๔ศชรบาต,20050802,1.2384,
600348.SH,ั๔ศชรบาต,20050803,1.2675,
600348.SH,ั๔ศชรบาต,20050804,1.2886,
600348.SH,ั๔ศชรบาต,20050805,1.3163,
600348.SH,ั๔ศชรบาต,20050808,1.3375,
600348.SH,ั๔ศชรบาต,20050809,1.3269,
600348.SH,ั๔ศชรบาต,20050810,1.381,
600348.SH,ั๔ศชรบาต,20050811,1.3995,
600348.SH,ั๔ศชรบาต,20050812,1.3797,
600348.SH,ั๔ศชรบาต,20050815,1.4167,
600348.SH,ั๔ศชรบาต,20050816,1.3757,
600348.SH,ั๔ศชรบาต,20050817,1.3969,
600348.SH,ั๔ศชรบาต,20050818,1.3493,
600348.SH,ั๔ศชรบาต,20050819,1.3454,
600348.SH,ั๔ศชรบาต,20050822,1.3533,
600348.SH,ั๔ศชรบาต,20050823,1.3533,
600348.SH,ั๔ศชรบาต,20050824,1.3454,
600348.SH,ั๔ศชรบาต,20050825,1.2899,
600348.SH,ั๔ศชรบาต,20050826,1.2569,
600348.SH,ั๔ศชรบาต,20050829,1.2292,
600348.SH,ั๔ศชรบาต,20050830,1.2767,
600348.SH,ั๔ศชรบาต,20050831,1.2939,
600348.SH,ั๔ศชรบาต,20050901,1.3203,
600348.SH,ั๔ศชรบาต,20050902,1.3097,
600348.SH,ั๔ศชรบาต,20050905,1.3242,
600348.SH,ั๔ศชรบาต,20050906,1.3203,
600348.SH,ั๔ศชรบาต,20050907,1.3375,
