ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
600793.SH,าหฑ๖ึฝาต,19970912,4.8733,
600793.SH,าหฑ๖ึฝาต,19970915,4.6784,
600793.SH,าหฑ๖ึฝาต,19970916,4.7009,
600793.SH,าหฑ๖ึฝาต,19970917,4.5809,
600793.SH,าหฑ๖ึฝาต,19970918,4.6409,
600793.SH,าหฑ๖ึฝาต,19970919,4.7234,
600793.SH,าหฑ๖ึฝาต,19970922,4.386,
600793.SH,าหฑ๖ึฝาต,19970923,4.1611,
600793.SH,าหฑ๖ึฝาต,19970924,4.4085,
600793.SH,าหฑ๖ึฝาต,19970925,4.476,
600793.SH,าหฑ๖ึฝาต,19970926,4.461,
600793.SH,าหฑ๖ึฝาต,19970929,4.3035,
600793.SH,าหฑ๖ึฝาต,19970930,4.3635,
600793.SH,าหฑ๖ึฝาต,19971006,4.4235,
600793.SH,าหฑ๖ึฝาต,19971007,4.3635,
600793.SH,าหฑ๖ึฝาต,19971008,4.5209,
600793.SH,าหฑ๖ึฝาต,19971009,4.4235,
600793.SH,าหฑ๖ึฝาต,19971010,4.5959,
600793.SH,าหฑ๖ึฝาต,19971013,4.6109,
600793.SH,าหฑ๖ึฝาต,19971014,4.491,
600793.SH,าหฑ๖ึฝาต,19971015,4.5509,
600793.SH,าหฑ๖ึฝาต,19971016,4.4984,
600793.SH,าหฑ๖ึฝาต,19971017,4.4984,
600793.SH,าหฑ๖ึฝาต,19971020,4.6334,
600793.SH,าหฑ๖ึฝาต,19971021,4.8358,
600793.SH,าหฑ๖ึฝาต,19971022,4.6109,
600793.SH,าหฑ๖ึฝาต,19971023,4.5284,
600793.SH,าหฑ๖ึฝาต,19971024,4.6859,
600793.SH,าหฑ๖ึฝาต,19971027,5.1057,
600793.SH,าหฑ๖ึฝาต,19971028,5.0982,
600793.SH,าหฑ๖ึฝาต,19971029,5.1132,
600793.SH,าหฑ๖ึฝาต,19971030,5.1207,
600793.SH,าหฑ๖ึฝาต,19971031,5.1957,
600793.SH,าหฑ๖ึฝาต,19971103,5.0982,
600793.SH,าหฑ๖ึฝาต,19971104,4.9033,
600793.SH,าหฑ๖ึฝาต,19971105,4.9558,
600793.SH,าหฑ๖ึฝาต,19971106,4.8358,
600793.SH,าหฑ๖ึฝาต,19971107,4.8058,
600793.SH,าหฑ๖ึฝาต,19971110,4.8058,
600793.SH,าหฑ๖ึฝาต,19971111,4.8583,
600793.SH,าหฑ๖ึฝาต,19971112,4.7684,
600793.SH,าหฑ๖ึฝาต,19971113,4.7908,
600793.SH,าหฑ๖ึฝาต,19971114,4.7684,
600793.SH,าหฑ๖ึฝาต,19971117,4.8508,
600793.SH,าหฑ๖ึฝาต,19971118,4.7084,
600793.SH,าหฑ๖ึฝาต,19971119,4.6409,
600793.SH,าหฑ๖ึฝาต,19971120,4.5434,
600793.SH,าหฑ๖ึฝาต,19971121,4.5359,
600793.SH,าหฑ๖ึฝาต,19971124,4.3635,
600793.SH,าหฑ๖ึฝาต,19971125,4.4085,
600793.SH,าหฑ๖ึฝาต,19971126,4.4085,
600793.SH,าหฑ๖ึฝาต,19971127,4.311,
600793.SH,าหฑ๖ึฝาต,19971128,4.3335,
600793.SH,าหฑ๖ึฝาต,19971201,4.2285,
600793.SH,าหฑ๖ึฝาต,19971202,4.2435,
600793.SH,าหฑ๖ึฝาต,19971203,4.1611,
600793.SH,าหฑ๖ึฝาต,19971204,4.1311,
600793.SH,าหฑ๖ึฝาต,19971205,4.2735,
600793.SH,าหฑ๖ึฝาต,19971208,4.221,
600793.SH,าหฑ๖ึฝาต,19971209,4.1311,
600793.SH,าหฑ๖ึฝาต,19971210,4.2135,
600793.SH,าหฑ๖ึฝาต,19971211,4.3185,
600793.SH,าหฑ๖ึฝาต,19971212,4.2885,
600793.SH,าหฑ๖ึฝาต,19971215,4.251,
600793.SH,าหฑ๖ึฝาต,19971216,4.1986,
600793.SH,าหฑ๖ึฝาต,19971217,4.1311,
600793.SH,าหฑ๖ึฝาต,19971218,4.1686,
600793.SH,าหฑ๖ึฝาต,19971219,4.3335,
600793.SH,าหฑ๖ึฝาต,19971222,4.1911,
600793.SH,าหฑ๖ึฝาต,19971223,4.1236,
600793.SH,าหฑ๖ึฝาต,19971224,4.1161,
600793.SH,าหฑ๖ึฝาต,19971225,4.1086,
600793.SH,าหฑ๖ึฝาต,19971226,4.1836,
600793.SH,าหฑ๖ึฝาต,19971229,4.236,
600793.SH,าหฑ๖ึฝาต,19971230,4.1461,
600793.SH,าหฑ๖ึฝาต,19971231,4.1911,
600793.SH,าหฑ๖ึฝาต,19980105,4.1536,
600793.SH,าหฑ๖ึฝาต,19980106,4.3035,
600793.SH,าหฑ๖ึฝาต,19980107,4.5884,
600793.SH,าหฑ๖ึฝาต,19980108,4.6409,
600793.SH,าหฑ๖ึฝาต,19980109,4.476,
600793.SH,าหฑ๖ึฝาต,19980112,4.4235,
600793.SH,าหฑ๖ึฝาต,19980113,4.1911,
600793.SH,าหฑ๖ึฝาต,19980114,4.4235,
600793.SH,าหฑ๖ึฝาต,19980115,4.5959,
600793.SH,าหฑ๖ึฝาต,19980116,4.7084,
600793.SH,าหฑ๖ึฝาต,19980119,4.8283,
600793.SH,าหฑ๖ึฝาต,19980120,4.7009,
600793.SH,าหฑ๖ึฝาต,19980121,4.5884,
600793.SH,าหฑ๖ึฝาต,19980122,4.4835,
600793.SH,าหฑ๖ึฝาต,19980123,4.7159,
600793.SH,าหฑ๖ึฝาต,19980209,5.1882,
600793.SH,าหฑ๖ึฝาต,19980210,5.5331,
600793.SH,าหฑ๖ึฝาต,19980211,6.0879,
600793.SH,าหฑ๖ึฝาต,19980212,6.1704,
600793.SH,าหฑ๖ึฝาต,19980213,5.7955,
600793.SH,าหฑ๖ึฝาต,19980216,6.0654,
600793.SH,าหฑ๖ึฝาต,19980217,5.9454,
600793.SH,าหฑ๖ึฝาต,19980218,5.698,
600793.SH,าหฑ๖ึฝาต,19980219,5.8105,
600793.SH,าหฑ๖ึฝาต,19980220,5.5031,
600793.SH,าหฑ๖ึฝาต,19980223,5.6006,
600793.SH,าหฑ๖ึฝาต,19980224,5.4431,
600793.SH,าหฑ๖ึฝาต,19980225,5.3232,
600793.SH,าหฑ๖ึฝาต,19980226,5.3082,
600793.SH,าหฑ๖ึฝาต,19980227,5.6006,
600793.SH,าหฑ๖ึฝาต,19980302,5.683,
600793.SH,าหฑ๖ึฝาต,19980303,5.5556,
600793.SH,าหฑ๖ึฝาต,19980304,5.7205,
600793.SH,าหฑ๖ึฝาต,19980305,5.6605,
600793.SH,าหฑ๖ึฝาต,19980306,5.4506,
600793.SH,าหฑ๖ึฝาต,19980309,5.4281,
600793.SH,าหฑ๖ึฝาต,19980310,5.3981,
600793.SH,าหฑ๖ึฝาต,19980311,5.2182,
600793.SH,าหฑ๖ึฝาต,19980312,5.1432,
600793.SH,าหฑ๖ึฝาต,19980313,5.0458,
600793.SH,าหฑ๖ึฝาต,19980316,5.1357,
600793.SH,าหฑ๖ึฝาต,19980317,5.3232,
600793.SH,าหฑ๖ึฝาต,19980318,5.2707,
600793.SH,าหฑ๖ึฝาต,19980319,5.2482,
600793.SH,าหฑ๖ึฝาต,19980320,5.1132,
600793.SH,าหฑ๖ึฝาต,19980323,4.9483,
600793.SH,าหฑ๖ึฝาต,19980324,5.1732,
600793.SH,าหฑ๖ึฝาต,19980325,5.0233,
600793.SH,าหฑ๖ึฝาต,19980326,5.3232,
600793.SH,าหฑ๖ึฝาต,19980327,5.3532,
600793.SH,าหฑ๖ึฝาต,19980330,5.4431,
600793.SH,าหฑ๖ึฝาต,19980331,5.758,
600793.SH,าหฑ๖ึฝาต,19980401,5.7355,
600793.SH,าหฑ๖ึฝาต,19980402,5.7205,
600793.SH,าหฑ๖ึฝาต,19980403,5.7205,
600793.SH,าหฑ๖ึฝาต,19980406,5.908,
600793.SH,าหฑ๖ึฝาต,19980407,6.4178,
600793.SH,าหฑ๖ึฝาต,19980408,6.8976,
600793.SH,าหฑ๖ึฝาต,19980409,6.2378,
600793.SH,าหฑ๖ึฝาต,19980410,6.2453,
600793.SH,าหฑ๖ึฝาต,19980413,6.0654,
600793.SH,าหฑ๖ึฝาต,19980414,6.4553,
600793.SH,าหฑ๖ึฝาต,19980415,7.0851,
600793.SH,าหฑ๖ึฝาต,19980416,7.4974,
600793.SH,าหฑ๖ึฝาต,19980417,7.2575,
600793.SH,าหฑ๖ึฝาต,19980420,7.2875,
600793.SH,าหฑ๖ึฝาต,19980421,7.3775,
600793.SH,าหฑ๖ึฝาต,19980422,7.4299,
600793.SH,าหฑ๖ึฝาต,19980423,7.16,
600793.SH,าหฑ๖ึฝาต,19980424,7.115,
600793.SH,าหฑ๖ึฝาต,19980427,6.5977,
600793.SH,าหฑ๖ึฝาต,19980428,6.6727,
600793.SH,าหฑ๖ึฝาต,19980429,6.7552,
600793.SH,าหฑ๖ึฝาต,19980430,7.1525,
600793.SH,าหฑ๖ึฝาต,19980504,7.0476,
600793.SH,าหฑ๖ึฝาต,19980505,7.1675,
600793.SH,าหฑ๖ึฝาต,19980506,7.6848,
600793.SH,าหฑ๖ึฝาต,19980507,7.4599,
600793.SH,าหฑ๖ึฝาต,19980508,7.9098,
600793.SH,าหฑ๖ึฝาต,19980511,8.2472,
600793.SH,าหฑ๖ึฝาต,19980512,8.1722,
600793.SH,าหฑ๖ึฝาต,19980513,8.9894,
600793.SH,าหฑ๖ึฝาต,19980514,8.8095,
600793.SH,าหฑ๖ึฝาต,19980515,8.5845,
600793.SH,าหฑ๖ึฝาต,19980518,8.9744,
600793.SH,าหฑ๖ึฝาต,19980519,8.8469,
600793.SH,าหฑ๖ึฝาต,19980520,8.9744,
600793.SH,าหฑ๖ึฝาต,19980521,9.6417,
600793.SH,าหฑ๖ึฝาต,19980522,9.7017,
600793.SH,าหฑ๖ึฝาต,19980525,9.7017,
600793.SH,าหฑ๖ึฝาต,19980526,9.3643,
600793.SH,าหฑ๖ึฝาต,19980527,9.1318,
600793.SH,าหฑ๖ึฝาต,19980528,8.9219,
600793.SH,าหฑ๖ึฝาต,19980529,9.2143,
600793.SH,าหฑ๖ึฝาต,19980601,8.8769,
600793.SH,าหฑ๖ึฝาต,19980602,8.8919,
600793.SH,าหฑ๖ึฝาต,19980603,9.1618,
600793.SH,าหฑ๖ึฝาต,19980604,8.9294,
600793.SH,าหฑ๖ึฝาต,19980605,8.622,
600793.SH,าหฑ๖ึฝาต,19980608,8.0972,
600793.SH,าหฑ๖ึฝาต,19980609,8.0972,
600793.SH,าหฑ๖ึฝาต,19980610,8.3971,
600793.SH,าหฑ๖ึฝาต,19980611,8.0972,
600793.SH,าหฑ๖ึฝาต,19980612,8.2846,
600793.SH,าหฑ๖ึฝาต,19980615,7.7073,
600793.SH,าหฑ๖ึฝาต,19980616,7.8198,
600793.SH,าหฑ๖ึฝาต,19980617,7.6249,
600793.SH,าหฑ๖ึฝาต,19980618,7.6474,
600793.SH,าหฑ๖ึฝาต,19980619,8.2472,
600793.SH,าหฑ๖ึฝาต,19980622,7.9623,
600793.SH,าหฑ๖ึฝาต,19980623,7.7073,
600793.SH,าหฑ๖ึฝาต,19980624,7.9623,
600793.SH,าหฑ๖ึฝาต,19980625,7.9847,
600793.SH,าหฑ๖ึฝาต,19980626,8.6745,
600793.SH,าหฑ๖ึฝาต,19980629,8.772,
600793.SH,าหฑ๖ึฝาต,19980630,8.5845,
600793.SH,าหฑ๖ึฝาต,19980701,7.9847,
600793.SH,าหฑ๖ึฝาต,19980702,8.2097,
600793.SH,าหฑ๖ึฝาต,19980703,8.0897,
600793.SH,าหฑ๖ึฝาต,19980706,7.8723,
600793.SH,าหฑ๖ึฝาต,19980707,7.8723,
600793.SH,าหฑ๖ึฝาต,19980708,7.9623,
600793.SH,าหฑ๖ึฝาต,19980709,8.1722,
600793.SH,าหฑ๖ึฝาต,19980710,8.2322,
600793.SH,าหฑ๖ึฝาต,19980713,8.0672,
600793.SH,าหฑ๖ึฝาต,19980714,7.7223,
600793.SH,าหฑ๖ึฝาต,19980715,7.8573,
600793.SH,าหฑ๖ึฝาต,19980716,7.5049,
600793.SH,าหฑ๖ึฝาต,19980717,7.6399,
600793.SH,าหฑ๖ึฝาต,19980720,7.37,
600793.SH,าหฑ๖ึฝาต,19980721,7.4224,
600793.SH,าหฑ๖ึฝาต,19980722,7.5724,
600793.SH,าหฑ๖ึฝาต,19980723,7.5649,
600793.SH,าหฑ๖ึฝาต,19980724,7.4674,
600793.SH,าหฑ๖ึฝาต,19980727,7.3999,
600793.SH,าหฑ๖ึฝาต,19980728,7.31,
600793.SH,าหฑ๖ึฝาต,19980729,7.4299,
600793.SH,าหฑ๖ึฝาต,19980730,7.37,
600793.SH,าหฑ๖ึฝาต,19980731,7.3025,
600793.SH,าหฑ๖ึฝาต,19980803,7.1225,
600793.SH,าหฑ๖ึฝาต,19980804,6.8751,
600793.SH,าหฑ๖ึฝาต,19980805,7.1225,
600793.SH,าหฑ๖ึฝาต,19980806,7.0476,
600793.SH,าหฑ๖ึฝาต,19980807,6.9351,
600793.SH,าหฑ๖ึฝาต,19980810,7.2275,
600793.SH,าหฑ๖ึฝาต,19980811,7.5349,
600793.SH,าหฑ๖ึฝาต,19980812,7.265,
600793.SH,าหฑ๖ึฝาต,19980813,7.4074,
600793.SH,าหฑ๖ึฝาต,19980814,6.9876,
600793.SH,าหฑ๖ึฝาต,19980817,6.2903,
600793.SH,าหฑ๖ึฝาต,19980818,5.8105,
600793.SH,าหฑ๖ึฝาต,19980819,6.1254,
600793.SH,าหฑ๖ึฝาต,19980820,6.4928,
600793.SH,าหฑ๖ึฝาต,19980821,6.5377,
600793.SH,าหฑ๖ึฝาต,19980824,6.2978,
600793.SH,าหฑ๖ึฝาต,19980825,6.2603,
600793.SH,าหฑ๖ึฝาต,19980826,6.5752,
600793.SH,าหฑ๖ึฝาต,19980827,6.4328,
600793.SH,าหฑ๖ึฝาต,19980828,6.2678,
600793.SH,าหฑ๖ึฝาต,19980831,6.3353,
600793.SH,าหฑ๖ึฝาต,19980901,6.3353,
600793.SH,าหฑ๖ึฝาต,19980902,6.6727,
600793.SH,าหฑ๖ึฝาต,19980903,6.7927,
600793.SH,าหฑ๖ึฝาต,19980904,6.7327,
600793.SH,าหฑ๖ึฝาต,19980907,6.8226,
600793.SH,าหฑ๖ึฝาต,19980908,7.0251,
600793.SH,าหฑ๖ึฝาต,19980909,7.19,
600793.SH,าหฑ๖ึฝาต,19980910,7.2875,
600793.SH,าหฑ๖ึฝาต,19980911,7.325,
600793.SH,าหฑ๖ึฝาต,19980914,7.4974,
600793.SH,าหฑ๖ึฝาต,19980915,7.7223,
600793.SH,าหฑ๖ึฝาต,19980916,8.4946,
600793.SH,าหฑ๖ึฝาต,19980917,7.8723,
600793.SH,าหฑ๖ึฝาต,19980918,7.4824,
600793.SH,าหฑ๖ึฝาต,19980921,7.6474,
600793.SH,าหฑ๖ึฝาต,19980922,8.0972,
600793.SH,าหฑ๖ึฝาต,19980923,8.0972,
600793.SH,าหฑ๖ึฝาต,19980924,7.7223,
600793.SH,าหฑ๖ึฝาต,19980925,7.8798,
600793.SH,าหฑ๖ึฝาต,19980928,7.6399,
600793.SH,าหฑ๖ึฝาต,19980929,7.5874,
600793.SH,าหฑ๖ึฝาต,19980930,7.7973,
600793.SH,าหฑ๖ึฝาต,19981005,7.5574,
600793.SH,าหฑ๖ึฝาต,19981006,7.2275,
600793.SH,าหฑ๖ึฝาต,19981007,7.28,
600793.SH,าหฑ๖ึฝาต,19981008,7.4599,
600793.SH,าหฑ๖ึฝาต,19981009,7.5424,
600793.SH,าหฑ๖ึฝาต,19981012,7.7448,
600793.SH,าหฑ๖ึฝาต,19981013,7.5424,
600793.SH,าหฑ๖ึฝาต,19981014,7.385,
600793.SH,าหฑ๖ึฝาต,19981015,7.4374,
600793.SH,าหฑ๖ึฝาต,19981016,7.25,
600793.SH,าหฑ๖ึฝาต,19981019,7.0176,
600793.SH,าหฑ๖ึฝาต,19981020,7.1525,
600793.SH,าหฑ๖ึฝาต,19981021,6.8976,
600793.SH,าหฑ๖ึฝาต,19981022,6.9351,
600793.SH,าหฑ๖ึฝาต,19981023,6.8451,
600793.SH,าหฑ๖ึฝาต,19981026,6.5677,
600793.SH,าหฑ๖ึฝาต,19981027,6.8077,
600793.SH,าหฑ๖ึฝาต,19981028,6.7927,
600793.SH,าหฑ๖ึฝาต,19981029,6.6727,
600793.SH,าหฑ๖ึฝาต,19981030,6.6502,
600793.SH,าหฑ๖ึฝาต,19981102,6.6877,
600793.SH,าหฑ๖ึฝาต,19981103,6.9501,
600793.SH,าหฑ๖ึฝาต,19981104,6.9426,
600793.SH,าหฑ๖ึฝาต,19981105,7.0026,
600793.SH,าหฑ๖ึฝาต,19981106,6.9576,
600793.SH,าหฑ๖ึฝาต,19981109,7.3325,
600793.SH,าหฑ๖ึฝาต,19981110,7.4599,
600793.SH,าหฑ๖ึฝาต,19981111,7.4524,
600793.SH,าหฑ๖ึฝาต,19981112,7.4299,
600793.SH,าหฑ๖ึฝาต,19981113,7.265,
600793.SH,าหฑ๖ึฝาต,19981116,7.0851,
600793.SH,าหฑ๖ึฝาต,19981117,7.1825,
600793.SH,าหฑ๖ึฝาต,19981118,7.1975,
600793.SH,าหฑ๖ึฝาต,19981119,7.2425,
600793.SH,าหฑ๖ึฝาต,19981120,7.295,
600793.SH,าหฑ๖ึฝาต,19981123,7.265,
600793.SH,าหฑ๖ึฝาต,19981124,7.0776,
600793.SH,าหฑ๖ึฝาต,19981125,6.9201,
600793.SH,าหฑ๖ึฝาต,19981126,6.8976,
600793.SH,าหฑ๖ึฝาต,19981127,6.8976,
600793.SH,าหฑ๖ึฝาต,19981130,6.8601,
600793.SH,าหฑ๖ึฝาต,19981201,6.8077,
600793.SH,าหฑ๖ึฝาต,19981202,6.7402,
600793.SH,าหฑ๖ึฝาต,19981203,6.7552,
600793.SH,าหฑ๖ึฝาต,19981204,6.7477,
600793.SH,าหฑ๖ึฝาต,19981207,6.7477,
600793.SH,าหฑ๖ึฝาต,19981208,7.0476,
600793.SH,าหฑ๖ึฝาต,19981209,6.9426,
600793.SH,าหฑ๖ึฝาต,19981210,6.7327,
600793.SH,าหฑ๖ึฝาต,19981211,6.7702,
600793.SH,าหฑ๖ึฝาต,19981214,6.8301,
600793.SH,าหฑ๖ึฝาต,19981215,6.7477,
600793.SH,าหฑ๖ึฝาต,19981216,6.7477,
600793.SH,าหฑ๖ึฝาต,19981217,6.4478,
600793.SH,าหฑ๖ึฝาต,19981218,6.2154,
600793.SH,าหฑ๖ึฝาต,19981221,6.1479,
600793.SH,าหฑ๖ึฝาต,19981222,6.4028,
600793.SH,าหฑ๖ึฝาต,19981223,6.2453,
600793.SH,าหฑ๖ึฝาต,19981224,6.1104,
600793.SH,าหฑ๖ึฝาต,19981225,6.1104,
600793.SH,าหฑ๖ึฝาต,19981228,5.923,
600793.SH,าหฑ๖ึฝาต,19981229,5.773,
600793.SH,าหฑ๖ึฝาต,19981230,5.698,
600793.SH,าหฑ๖ึฝาต,19981231,5.7355,
600793.SH,าหฑ๖ึฝาต,19990104,5.5106,
