´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600432.SH,*ST¼ª¶÷,20030905,2.0598,
600432.SH,*ST¼ª¶÷,20030908,2.1489,
600432.SH,*ST¼ª¶÷,20030909,2.1043,
600432.SH,*ST¼ª¶÷,20030910,2.1286,
600432.SH,*ST¼ª¶÷,20030911,2.0881,
600432.SH,*ST¼ª¶÷,20030912,1.9869,
600432.SH,*ST¼ª¶÷,20030915,2.0314,
600432.SH,*ST¼ª¶÷,20030916,2.0355,
600432.SH,*ST¼ª¶÷,20030917,1.8917,
600432.SH,*ST¼ª¶÷,20030918,1.839,
600432.SH,*ST¼ª¶÷,20030919,1.8026,
600432.SH,*ST¼ª¶÷,20030922,1.8451,
600432.SH,*ST¼ª¶÷,20030923,1.841,
600432.SH,*ST¼ª¶÷,20030924,1.835,
600432.SH,*ST¼ª¶÷,20030925,1.7641,
600432.SH,*ST¼ª¶÷,20030926,1.835,
600432.SH,*ST¼ª¶÷,20030929,1.8512,
600432.SH,*ST¼ª¶÷,20030930,1.835,
600432.SH,*ST¼ª¶÷,20031008,1.9342,
600432.SH,*ST¼ª¶÷,20031009,1.9079,
600432.SH,*ST¼ª¶÷,20031010,1.997,
600432.SH,*ST¼ª¶÷,20031013,2.0193,
600432.SH,*ST¼ª¶÷,20031014,2.0132,
600432.SH,*ST¼ª¶÷,20031015,2.0233,
600432.SH,*ST¼ª¶÷,20031016,2.0173,
600432.SH,*ST¼ª¶÷,20031017,2.0517,
600432.SH,*ST¼ª¶÷,20031020,2.0375,
600432.SH,*ST¼ª¶÷,20031021,2.0193,
600432.SH,*ST¼ª¶÷,20031022,2.153,
600432.SH,*ST¼ª¶÷,20031023,2.1671,
600432.SH,*ST¼ª¶÷,20031024,2.1428,
600432.SH,*ST¼ª¶÷,20031027,2.1854,
600432.SH,*ST¼ª¶÷,20031028,2.2218,
600432.SH,*ST¼ª¶÷,20031029,2.1651,
600432.SH,*ST¼ª¶÷,20031030,2.0679,
600432.SH,*ST¼ª¶÷,20031031,2.0497,
600432.SH,*ST¼ª¶÷,20031103,2.1084,
600432.SH,*ST¼ª¶÷,20031104,2.1854,
600432.SH,*ST¼ª¶÷,20031105,2.1854,
600432.SH,*ST¼ª¶÷,20031106,2.238,
600432.SH,*ST¼ª¶÷,20031107,2.0962,
600432.SH,*ST¼ª¶÷,20031110,2.1266,
600432.SH,*ST¼ª¶÷,20031111,2.1023,
600432.SH,*ST¼ª¶÷,20031112,1.9221,
600432.SH,*ST¼ª¶÷,20031113,1.9059,
600432.SH,*ST¼ª¶÷,20031114,1.9261,
600432.SH,*ST¼ª¶÷,20031117,1.8633,
600432.SH,*ST¼ª¶÷,20031118,1.8735,
600432.SH,*ST¼ª¶÷,20031119,1.9302,
600432.SH,*ST¼ª¶÷,20031120,2.0112,
600432.SH,*ST¼ª¶÷,20031121,1.9545,
600432.SH,*ST¼ª¶÷,20031124,2.0314,
600432.SH,*ST¼ª¶÷,20031125,2.0254,
600432.SH,*ST¼ª¶÷,20031126,2.0557,
600432.SH,*ST¼ª¶÷,20031127,1.993,
600432.SH,*ST¼ª¶÷,20031128,2.0497,
600432.SH,*ST¼ª¶÷,20031201,2.1307,
600432.SH,*ST¼ª¶÷,20031202,2.1509,
600432.SH,*ST¼ª¶÷,20031203,2.1631,
600432.SH,*ST¼ª¶÷,20031204,2.2542,
600432.SH,*ST¼ª¶÷,20031205,2.2157,
600432.SH,*ST¼ª¶÷,20031208,2.1874,
600432.SH,*ST¼ª¶÷,20031209,2.2643,
600432.SH,*ST¼ª¶÷,20031210,2.3069,
600432.SH,*ST¼ª¶÷,20031211,2.2947,
