ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
300403.SZ,ตุถ๛บบำ๎,20150113,17.2736,
300403.SZ,ตุถ๛บบำ๎,20150114,17.0432,
300403.SZ,ตุถ๛บบำ๎,20150115,16.9065,
300403.SZ,ตุถ๛บบำ๎,20150116,17.1135,
300403.SZ,ตุถ๛บบำ๎,20150119,17.625,
300403.SZ,ตุถ๛บบำ๎,20150120,18.4059,
300403.SZ,ตุถ๛บบำ๎,20150121,18.2341,
300403.SZ,ตุถ๛บบำ๎,20150122,18.5269,
300403.SZ,ตุถ๛บบำ๎,20150123,17.9725,
300403.SZ,ตุถ๛บบำ๎,20150126,18.0701,
300403.SZ,ตุถ๛บบำ๎,20150127,17.8163,
300403.SZ,ตุถ๛บบำ๎,20150128,17.7655,
300403.SZ,ตุถ๛บบำ๎,20150129,17.5547,
300403.SZ,ตุถ๛บบำ๎,20150130,17.1877,
300403.SZ,ตุถ๛บบำ๎,20150202,17.2111,
300403.SZ,ตุถ๛บบำ๎,20150203,17.6484,
300403.SZ,ตุถ๛บบำ๎,20150204,17.3868,
300403.SZ,ตุถ๛บบำ๎,20150205,17.1135,
300403.SZ,ตุถ๛บบำ๎,20150206,16.3794,
300403.SZ,ตุถ๛บบำ๎,20150209,16.1452,
300403.SZ,ตุถ๛บบำ๎,20150210,16.3716,
300403.SZ,ตุถ๛บบำ๎,20150211,16.4927,
300403.SZ,ตุถ๛บบำ๎,20150212,16.7504,
300403.SZ,ตุถ๛บบำ๎,20150213,16.9964,
300403.SZ,ตุถ๛บบำ๎,20150216,17.1291,
300403.SZ,ตุถ๛บบำ๎,20150217,17.1721,
300403.SZ,ตุถ๛บบำ๎,20150225,16.7699,
300403.SZ,ตุถ๛บบำ๎,20150226,16.93,
300403.SZ,ตุถ๛บบำ๎,20150227,17.1564,
300403.SZ,ตุถ๛บบำ๎,20150302,17.7382,
300403.SZ,ตุถ๛บบำ๎,20150303,17.2775,
300403.SZ,ตุถ๛บบำ๎,20150304,17.4766,
300403.SZ,ตุถ๛บบำ๎,20150305,17.9217,
300403.SZ,ตุถ๛บบำ๎,20150306,17.4922,
300403.SZ,ตุถ๛บบำ๎,20150309,17.3478,
300403.SZ,ตุถ๛บบำ๎,20150310,17.543,
300403.SZ,ตุถ๛บบำ๎,20150311,17.215,
300403.SZ,ตุถ๛บบำ๎,20150312,16.7972,
300403.SZ,ตุถ๛บบำ๎,20150313,17.2111,
300403.SZ,ตุถ๛บบำ๎,20150316,17.7655,
300403.SZ,ตุถ๛บบำ๎,20150317,17.8046,
300403.SZ,ตุถ๛บบำ๎,20150318,19.0931,
300403.SZ,ตุถ๛บบำ๎,20150319,20.6471,
300403.SZ,ตุถ๛บบำ๎,20150320,20.323,
300403.SZ,ตุถ๛บบำ๎,20150323,20.69,
300403.SZ,ตุถ๛บบำ๎,20150324,20.3425,
300403.SZ,ตุถ๛บบำ๎,20150325,20.2957,
300403.SZ,ตุถ๛บบำ๎,20150326,19.3234,
300403.SZ,ตุถ๛บบำ๎,20150327,20.2918,
300403.SZ,ตุถ๛บบำ๎,20150330,20.0497,
300403.SZ,ตุถ๛บบำ๎,20150331,19.874,
300403.SZ,ตุถ๛บบำ๎,20150401,19.8506,
300403.SZ,ตุถ๛บบำ๎,20150402,20.5846,
300403.SZ,ตุถ๛บบำ๎,20150403,21.9278,
300403.SZ,ตุถ๛บบำ๎,20150407,21.9434,
300403.SZ,ตุถ๛บบำ๎,20150408,20.9907,
300403.SZ,ตุถ๛บบำ๎,20150409,21.018,
300403.SZ,ตุถ๛บบำ๎,20150410,21.5451,
300403.SZ,ตุถ๛บบำ๎,20150413,22.7048,
300403.SZ,ตุถ๛บบำ๎,20150414,23.4974,
300403.SZ,ตุถ๛บบำ๎,20150415,23.5013,
300403.SZ,ตุถ๛บบำ๎,20150416,25.4106,
300403.SZ,ตุถ๛บบำ๎,20150417,24.9498,
300403.SZ,ตุถ๛บบำ๎,20150420,22.9585,
300403.SZ,ตุถ๛บบำ๎,20150421,23.6301,
300403.SZ,ตุถ๛บบำ๎,20150422,23.7551,
300403.SZ,ตุถ๛บบำ๎,20150423,23.4322,
300403.SZ,ตุถ๛บบำ๎,20150424,22.9637,
300403.SZ,ตุถ๛บบำ๎,20150427,23.6527,
300403.SZ,ตุถ๛บบำ๎,20150428,22.7118,
300403.SZ,ตุถ๛บบำ๎,20150429,23.2629,
300403.SZ,ตุถ๛บบำ๎,20150430,23.637,
300403.SZ,ตุถ๛บบำ๎,20150504,23.0937,
300403.SZ,ตุถ๛บบำ๎,20150505,22.3614,
300403.SZ,ตุถ๛บบำ๎,20150506,22.0819,
300403.SZ,ตุถ๛บบำ๎,20150507,20.9481,
300403.SZ,ตุถ๛บบำ๎,20150508,21.8299,
300403.SZ,ตุถ๛บบำ๎,20150511,23.759,
300403.SZ,ตุถ๛บบำ๎,20150512,23.8062,
300403.SZ,ตุถ๛บบำ๎,20150513,24.3456,
300403.SZ,ตุถ๛บบำ๎,20150514,26.7786,
300403.SZ,ตุถ๛บบำ๎,20150515,25.8967,
300403.SZ,ตุถ๛บบำ๎,20150518,27.8573,
300403.SZ,ตุถ๛บบำ๎,20150519,27.5974,
300403.SZ,ตุถ๛บบำ๎,20150520,26.6801,
300403.SZ,ตุถ๛บบำ๎,20150521,27.1171,
300403.SZ,ตุถ๛บบำ๎,20150522,27.7667,
300403.SZ,ตุถ๛บบำ๎,20150525,27.8022,
300403.SZ,ตุถ๛บบำ๎,20150526,30.117,
300403.SZ,ตุถ๛บบำ๎,20150527,33.0697,
300403.SZ,ตุถ๛บบำ๎,20150528,31.0619,
300403.SZ,ตุถ๛บบำ๎,20150529,30.3139,
300403.SZ,ตุถ๛บบำ๎,20150601,31.0619,
300403.SZ,ตุถ๛บบำ๎,20150602,31.6091,
300403.SZ,ตุถ๛บบำ๎,20150603,32.5303,
300403.SZ,ตุถ๛บบำ๎,20150604,29.369,
300403.SZ,ตุถ๛บบำ๎,20150605,28.9753,
300403.SZ,ตุถ๛บบำ๎,20150608,26.4872,
300403.SZ,ตุถ๛บบำ๎,20150609,27.1171,
300403.SZ,ตุถ๛บบำ๎,20150610,28.4242,
300403.SZ,ตุถ๛บบำ๎,20150611,28.3454,
300403.SZ,ตุถ๛บบำ๎,20150612,27.7785,
300403.SZ,ตุถ๛บบำ๎,20150615,26.0975,
300403.SZ,ตุถ๛บบำ๎,20150616,26.688,
300403.SZ,ตุถ๛บบำ๎,20150617,27.5541,
300403.SZ,ตุถ๛บบำ๎,20150618,25.5896,
300403.SZ,ตุถ๛บบำ๎,20150619,23.8968,
300403.SZ,ตุถ๛บบำ๎,20150623,25.192,
300403.SZ,ตุถ๛บบำ๎,20150624,25.9636,
300403.SZ,ตุถ๛บบำ๎,20150625,24.3495,
300403.SZ,ตุถ๛บบำ๎,20150626,21.9244,
300403.SZ,ตุถ๛บบำ๎,20150629,19.7473,
300403.SZ,ตุถ๛บบำ๎,20150630,21.6921,
300403.SZ,ตุถ๛บบำ๎,20150701,20.5741,
300403.SZ,ตุถ๛บบำ๎,20150702,19.0899,
300403.SZ,ตุถ๛บบำ๎,20150703,18.4206,
300403.SZ,ตุถ๛บบำ๎,20150706,16.9758,
300403.SZ,ตุถ๛บบำ๎,20150707,15.279,
300403.SZ,ตุถ๛บบำ๎,20150708,13.7515,
300403.SZ,ตุถ๛บบำ๎,20150709,15.1254,
300403.SZ,ตุถ๛บบำ๎,20150710,16.6372,
300403.SZ,ตุถ๛บบำ๎,20150713,18.3025,
300403.SZ,ตุถ๛บบำ๎,20150714,18.9914,
300403.SZ,ตุถ๛บบำ๎,20150715,17.0939,
300403.SZ,ตุถ๛บบำ๎,20150716,17.7356,
300403.SZ,ตุถ๛บบำ๎,20150717,19.1135,
300403.SZ,ตุถ๛บบำ๎,20150720,19.1135,
300403.SZ,ตุถ๛บบำ๎,20150721,19.3694,
300403.SZ,ตุถ๛บบำ๎,20150722,19.3615,
300403.SZ,ตุถ๛บบำ๎,20150723,20.6686,
300403.SZ,ตุถ๛บบำ๎,20150724,19.641,
300403.SZ,ตุถ๛บบำ๎,20150727,17.6765,
300403.SZ,ตุถ๛บบำ๎,20150728,17.6726,
300403.SZ,ตุถ๛บบำ๎,20150729,18.7395,
300403.SZ,ตุถ๛บบำ๎,20150730,18.6686,
300403.SZ,ตุถ๛บบำ๎,20150731,18.8773,
300403.SZ,ตุถ๛บบำ๎,20150803,17.4797,
300403.SZ,ตุถ๛บบำ๎,20150804,18.7749,
300403.SZ,ตุถ๛บบำ๎,20150805,19.141,
300403.SZ,ตุถ๛บบำ๎,20150806,19.3221,
300403.SZ,ตุถ๛บบำ๎,20150807,19.8457,
300403.SZ,ตุถ๛บบำ๎,20150810,20.5662,
300403.SZ,ตุถ๛บบำ๎,20150811,20.6686,
300403.SZ,ตุถ๛บบำ๎,20150812,19.7513,
300403.SZ,ตุถ๛บบำ๎,20150813,20.4323,
300403.SZ,ตุถ๛บบำ๎,20150814,20.3812,
300403.SZ,ตุถ๛บบำ๎,20150817,20.078,
300403.SZ,ตุถ๛บบำ๎,20150818,18.0702,
300403.SZ,ตุถ๛บบำ๎,20150819,18.0899,
300403.SZ,ตุถ๛บบำ๎,20150820,17.4246,
300403.SZ,ตุถ๛บบำ๎,20150821,16.1412,
300403.SZ,ตุถ๛บบำ๎,20150824,14.527,
300403.SZ,ตุถ๛บบำ๎,20150825,13.0743,
300403.SZ,ตุถ๛บบำ๎,20150826,13.3853,
300403.SZ,ตุถ๛บบำ๎,20150827,14.1334,
300403.SZ,ตุถ๛บบำ๎,20150828,15.0349,
300403.SZ,ตุถ๛บบำ๎,20150831,14.657,
300403.SZ,ตุถ๛บบำ๎,20150901,13.3853,
300403.SZ,ตุถ๛บบำ๎,20150902,13.3853,
300403.SZ,ตุถ๛บบำ๎,20150907,13.8853,
300403.SZ,ตุถ๛บบำ๎,20150908,15.0585,
300403.SZ,ตุถ๛บบำ๎,20150909,15.4207,
300403.SZ,ตุถ๛บบำ๎,20150910,14.7908,
300403.SZ,ตุถ๛บบำ๎,20150911,14.9601,
300403.SZ,ตุถ๛บบำ๎,20150914,13.4641,
300403.SZ,ตุถ๛บบำ๎,20150915,12.8657,
300403.SZ,ตุถ๛บบำ๎,20150916,14.153,
300403.SZ,ตุถ๛บบำ๎,20150917,13.9798,
300403.SZ,ตุถ๛บบำ๎,20150918,14.2121,
300403.SZ,ตุถ๛บบำ๎,20150921,14.8735,
300403.SZ,ตุถ๛บบำ๎,20150922,14.9916,
300403.SZ,ตุถ๛บบำ๎,20150923,15.0152,
300403.SZ,ตุถ๛บบำ๎,20150924,15.2514,
300403.SZ,ตุถ๛บบำ๎,20150925,14.2475,
300403.SZ,ตุถ๛บบำ๎,20150928,14.8774,
300403.SZ,ตุถ๛บบำ๎,20150929,14.7239,
300403.SZ,ตุถ๛บบำ๎,20150930,14.8853,
300403.SZ,ตุถ๛บบำ๎,20151008,15.5428,
300403.SZ,ตุถ๛บบำ๎,20151009,15.6963,
300403.SZ,ตุถ๛บบำ๎,20151012,16.3537,
300403.SZ,ตุถ๛บบำ๎,20151013,16.9679,
300403.SZ,ตุถ๛บบำ๎,20151014,16.4955,
300403.SZ,ตุถ๛บบำ๎,20151015,17.1411,
300403.SZ,ตุถ๛บบำ๎,20151016,17.0388,
300403.SZ,ตุถ๛บบำ๎,20151019,16.5348,
300403.SZ,ตุถ๛บบำ๎,20151020,17.2553,
300403.SZ,ตุถ๛บบำ๎,20151021,16.1057,
300403.SZ,ตุถ๛บบำ๎,20151022,16.8498,
300403.SZ,ตุถ๛บบำ๎,20151023,17.5191,
300403.SZ,ตุถ๛บบำ๎,20151026,18.6608,
300403.SZ,ตุถ๛บบำ๎,20151027,18.5348,
300403.SZ,ตุถ๛บบำ๎,20151028,17.834,
300403.SZ,ตุถ๛บบำ๎,20151029,17.9797,
300403.SZ,ตุถ๛บบำ๎,20151030,18.3852,
300403.SZ,ตุถ๛บบำ๎,20151102,18.523,
300403.SZ,ตุถ๛บบำ๎,20151103,19.2867,
300403.SZ,ตุถ๛บบำ๎,20151104,20.0741,
300403.SZ,ตุถ๛บบำ๎,20151105,19.9127,
300403.SZ,ตุถ๛บบำ๎,20151106,20.7512,
300403.SZ,ตุถ๛บบำ๎,20151109,21.7276,
300403.SZ,ตุถ๛บบำ๎,20151110,21.4874,
300403.SZ,ตุถ๛บบำ๎,20151111,22.8732,
300403.SZ,ตุถ๛บบำ๎,20151112,23.6999,
300403.SZ,ตุถ๛บบำ๎,20151113,21.3299,
300403.SZ,ตุถ๛บบำ๎,20151116,22.0976,
300403.SZ,ตุถ๛บบำ๎,20151117,20.8615,
300403.SZ,ตุถ๛บบำ๎,20151118,20.33,
300403.SZ,ตุถ๛บบำ๎,20151119,21.5465,
300403.SZ,ตุถ๛บบำ๎,20151120,21.6685,
300403.SZ,ตุถ๛บบำ๎,20151123,21.9756,
300403.SZ,ตุถ๛บบำ๎,20151124,23.5818,
300403.SZ,ตุถ๛บบำ๎,20151125,23.2984,
300403.SZ,ตุถ๛บบำ๎,20151126,23.3299,
300403.SZ,ตุถ๛บบำ๎,20151127,22.0465,
300403.SZ,ตุถ๛บบำ๎,20151130,24.2511,
300403.SZ,ตุถ๛บบำ๎,20151201,23.6212,
300403.SZ,ตุถ๛บบำ๎,20151202,22.8338,
300403.SZ,ตุถ๛บบำ๎,20151203,23.7708,
300403.SZ,ตุถ๛บบำ๎,20151204,23.2866,
300403.SZ,ตุถ๛บบำ๎,20151207,23.4007,
300403.SZ,ตุถ๛บบำ๎,20151208,23.4519,
300403.SZ,ตุถ๛บบำ๎,20151209,22.574,
300403.SZ,ตุถ๛บบำ๎,20151210,22.1803,
300403.SZ,ตุถ๛บบำ๎,20151211,21.8575,
300403.SZ,ตุถ๛บบำ๎,20151214,22.7157,
300403.SZ,ตุถ๛บบำ๎,20151215,23.0307,
300403.SZ,ตุถ๛บบำ๎,20151216,23.3496,
300403.SZ,ตุถ๛บบำ๎,20151217,23.9165,
300403.SZ,ตุถ๛บบำ๎,20151218,23.3771,
300403.SZ,ตุถ๛บบำ๎,20151221,23.7314,
300403.SZ,ตุถ๛บบำ๎,20151222,23.6566,
300403.SZ,ตุถ๛บบำ๎,20151223,23.4244,
300403.SZ,ตุถ๛บบำ๎,20151224,25.629,
300403.SZ,ตุถ๛บบำ๎,20151225,24.9715,
300403.SZ,ตุถ๛บบำ๎,20151228,23.5425,
300403.SZ,ตุถ๛บบำ๎,20151229,23.7747,
300403.SZ,ตุถ๛บบำ๎,20151230,23.8495,
300403.SZ,ตุถ๛บบำ๎,20151231,23.7984,
300403.SZ,ตุถ๛บบำ๎,20160104,21.4205,
300403.SZ,ตุถ๛บบำ๎,20160105,21.141,
300403.SZ,ตุถ๛บบำ๎,20160106,21.7945,
300403.SZ,ตุถ๛บบำ๎,20160107,19.6213,
300403.SZ,ตุถ๛บบำ๎,20160108,19.6647,
300403.SZ,ตุถ๛บบำ๎,20160111,17.7002,
300403.SZ,ตุถ๛บบำ๎,20160112,17.6765,
300403.SZ,ตุถ๛บบำ๎,20160113,16.9325,
300403.SZ,ตุถ๛บบำ๎,20160114,17.9757,
300403.SZ,ตุถ๛บบำ๎,20160115,17.2632,
300403.SZ,ตุถ๛บบำ๎,20160118,17.8261,
300403.SZ,ตุถ๛บบำ๎,20160119,18.5426,
300403.SZ,ตุถ๛บบำ๎,20160120,18.2671,
300403.SZ,ตุถ๛บบำ๎,20160121,17.5112,
300403.SZ,ตุถ๛บบำ๎,20160122,17.5072,
300403.SZ,ตุถ๛บบำ๎,20160125,17.6687,
300403.SZ,ตุถ๛บบำ๎,20160126,16.4522,
300403.SZ,ตุถ๛บบำ๎,20160127,16.7592,
300403.SZ,ตุถ๛บบำ๎,20160128,15.3105,
300403.SZ,ตุถ๛บบำ๎,20160129,15.9837,
300403.SZ,ตุถ๛บบำ๎,20160201,16.2671,
300403.SZ,ตุถ๛บบำ๎,20160202,16.8892,
300403.SZ,ตุถ๛บบำ๎,20160203,17.2435,
300403.SZ,ตุถ๛บบำ๎,20160204,17.4836,
300403.SZ,ตุถ๛บบำ๎,20160205,17.4521,
300403.SZ,ตุถ๛บบำ๎,20160215,17.5702,
300403.SZ,ตุถ๛บบำ๎,20160216,18.2474,
300403.SZ,ตุถ๛บบำ๎,20160217,18.4049,
300403.SZ,ตุถ๛บบำ๎,20160218,18.5466,
300403.SZ,ตุถ๛บบำ๎,20160219,18.5623,
300403.SZ,ตุถ๛บบำ๎,20160222,18.7316,
300403.SZ,ตุถ๛บบำ๎,20160223,18.4993,
300403.SZ,ตุถ๛บบำ๎,20160224,18.2631,
300403.SZ,ตุถ๛บบำ๎,20160225,17.1214,
300403.SZ,ตุถ๛บบำ๎,20160226,17.2395,
300403.SZ,ตุถ๛บบำ๎,20160229,16.1018,
300403.SZ,ตุถ๛บบำ๎,20160301,16.9285,
300403.SZ,ตุถ๛บบำ๎,20160302,17.6411,
300403.SZ,ตุถ๛บบำ๎,20160303,17.649,
300403.SZ,ตุถ๛บบำ๎,20160304,17.149,
300403.SZ,ตุถ๛บบำ๎,20160307,17.8734,
300403.SZ,ตุถ๛บบำ๎,20160308,18.2001,
300403.SZ,ตุถ๛บบำ๎,20160309,17.9049,
300403.SZ,ตุถ๛บบำ๎,20160310,16.8262,
300403.SZ,ตุถ๛บบำ๎,20160311,16.3419,
300403.SZ,ตุถ๛บบำ๎,20160314,16.9994,
300403.SZ,ตุถ๛บบำ๎,20160315,16.7002,
300403.SZ,ตุถ๛บบำ๎,20160316,16.8498,
300403.SZ,ตุถ๛บบำ๎,20160317,17.4088,
300403.SZ,ตุถ๛บบำ๎,20160318,18.0702,
300403.SZ,ตุถ๛บบำ๎,20160321,18.4245,
300403.SZ,ตุถ๛บบำ๎,20160322,18.1805,
300403.SZ,ตุถ๛บบำ๎,20160323,18.2671,
300403.SZ,ตุถ๛บบำ๎,20160324,18.4363,
300403.SZ,ตุถ๛บบำ๎,20160325,18.2671,
300403.SZ,ตุถ๛บบำ๎,20160328,17.9757,
300403.SZ,ตุถ๛บบำ๎,20160329,17.8143,
300403.SZ,ตุถ๛บบำ๎,20160330,18.5426,
300403.SZ,ตุถ๛บบำ๎,20160331,18.5978,
300403.SZ,ตุถ๛บบำ๎,20160401,18.4757,
300403.SZ,ตุถ๛บบำ๎,20160405,19.0899,
300403.SZ,ตุถ๛บบำ๎,20160406,19.1725,
300403.SZ,ตุถ๛บบำ๎,20160407,18.6135,
300403.SZ,ตุถ๛บบำ๎,20160408,18.6844,
300403.SZ,ตุถ๛บบำ๎,20160411,19.1725,
300403.SZ,ตุถ๛บบำ๎,20160412,18.8497,
300403.SZ,ตุถ๛บบำ๎,20160413,19.145,
300403.SZ,ตุถ๛บบำ๎,20160414,19.4284,
300403.SZ,ตุถ๛บบำ๎,20160415,19.393,
300403.SZ,ตุถ๛บบำ๎,20160418,18.967,
300403.SZ,ตุถ๛บบำ๎,20160419,19.186,
300403.SZ,ตุถ๛บบำ๎,20160420,19.3373,
300403.SZ,ตุถ๛บบำ๎,20160421,18.7918,
300403.SZ,ตุถ๛บบำ๎,20160422,18.8237,
300403.SZ,ตุถ๛บบำ๎,20160425,18.5171,
300403.SZ,ตุถ๛บบำ๎,20160426,19.2457,
300403.SZ,ตุถ๛บบำ๎,20160427,19.831,
300403.SZ,ตุถ๛บบำ๎,20160428,19.9862,
300403.SZ,ตุถ๛บบำ๎,20160429,20.5356,
300403.SZ,ตุถ๛บบำ๎,20160503,21.0015,
300403.SZ,ตุถ๛บบำ๎,20160504,20.6033,
300403.SZ,ตุถ๛บบำ๎,20160505,20.5914,
300403.SZ,ตุถ๛บบำ๎,20160506,19.5483,
300403.SZ,ตุถ๛บบำ๎,20160509,17.8005,
300403.SZ,ตุถ๛บบำ๎,20160510,17.8642,
300403.SZ,ตุถ๛บบำ๎,20160511,17.7567,
300403.SZ,ตุถ๛บบำ๎,20160512,18.0752,
300403.SZ,ตุถ๛บบำ๎,20160513,18.1548,
300403.SZ,ตุถ๛บบำ๎,20160516,18.533,
300403.SZ,ตุถ๛บบำ๎,20160517,18.4136,
300403.SZ,ตุถ๛บบำ๎,20160518,17.8363,
300403.SZ,ตุถ๛บบำ๎,20160519,18.553,
300403.SZ,ตุถ๛บบำ๎,20160520,18.756,
300403.SZ,ตุถ๛บบำ๎,20160523,19.2497,
300403.SZ,ตุถ๛บบำ๎,20160524,19.1263,
300403.SZ,ตุถ๛บบำ๎,20160525,19.0745,
300403.SZ,ตุถ๛บบำ๎,20160526,19.8071,
300403.SZ,ตุถ๛บบำ๎,20160527,20.0977,
300403.SZ,ตุถ๛บบำ๎,20160530,20.0459,
300403.SZ,ตุถ๛บบำ๎,20160531,20.6631,
300403.SZ,ตุถ๛บบำ๎,20160601,20.4998,
300403.SZ,ตุถ๛บบำ๎,20160602,20.679,
300403.SZ,ตุถ๛บบำ๎,20160603,20.894,
300403.SZ,ตุถ๛บบำ๎,20160606,20.5954,
300403.SZ,ตุถ๛บบำ๎,20160607,21.6464,
300403.SZ,ตุถ๛บบำ๎,20160608,22.4507,
300403.SZ,ตุถ๛บบำ๎,20160613,21.0612,
300403.SZ,ตุถ๛บบำ๎,20160614,20.7427,
300403.SZ,ตุถ๛บบำ๎,20160615,21.8614,
300403.SZ,ตุถ๛บบำ๎,20160616,21.945,
300403.SZ,ตุถ๛บบำ๎,20160617,21.8574,
300403.SZ,ตุถ๛บบำ๎,20160620,22.9722,
300403.SZ,ตุถ๛บบำ๎,20160621,22.2357,
300403.SZ,ตุถ๛บบำ๎,20160622,21.7221,
300403.SZ,ตุถ๛บบำ๎,20160623,21.5788,
300403.SZ,ตุถ๛บบำ๎,20160624,21.0254,
300403.SZ,ตุถ๛บบำ๎,20160627,21.4991,
300403.SZ,ตุถ๛บบำ๎,20160628,21.738,
300403.SZ,ตุถ๛บบำ๎,20160629,22.2397,
300403.SZ,ตุถ๛บบำ๎,20160630,22.1242,
300403.SZ,ตุถ๛บบำ๎,20160701,22.4945,
300403.SZ,ตุถ๛บบำ๎,20160704,22.9125,
300403.SZ,ตุถ๛บบำ๎,20160705,22.7333,
300403.SZ,ตุถ๛บบำ๎,20160706,22.9682,
300403.SZ,ตุถ๛บบำ๎,20160707,24.2423,
300403.SZ,ตุถ๛บบำ๎,20160708,24.4493,
300403.SZ,ตุถ๛บบำ๎,20160711,24.0671,
300403.SZ,ตุถ๛บบำ๎,20160712,24.1149,
300403.SZ,ตุถ๛บบำ๎,20160713,23.8999,
300403.SZ,ตุถ๛บบำ๎,20160714,24.0273,
300403.SZ,ตุถ๛บบำ๎,20160715,24.9907,
300403.SZ,ตุถ๛บบำ๎,20160718,22.6537,
300403.SZ,ตุถ๛บบำ๎,20160719,22.9842,
300403.SZ,ตุถ๛บบำ๎,20160720,23.2708,
300403.SZ,ตุถ๛บบำ๎,20160721,23.016,
300403.SZ,ตุถ๛บบำ๎,20160722,22.9802,
300403.SZ,ตุถ๛บบำ๎,20160725,23.1195,
300403.SZ,ตุถ๛บบำ๎,20160726,23.6172,
300403.SZ,ตุถ๛บบำ๎,20160727,22.6059,
300403.SZ,ตุถ๛บบำ๎,20160728,22.8926,
300403.SZ,ตุถ๛บบำ๎,20160729,22.0963,
300403.SZ,ตุถ๛บบำ๎,20160801,21.6584,
300403.SZ,ตุถ๛บบำ๎,20160802,21.957,
300403.SZ,ตุถ๛บบำ๎,20160803,22.0764,
300403.SZ,ตุถ๛บบำ๎,20160804,22.3671,
300403.SZ,ตุถ๛บบำ๎,20160805,22.2994,
300403.SZ,ตุถ๛บบำ๎,20160808,22.7532,
300403.SZ,ตุถ๛บบำ๎,20160809,23.0678,
300403.SZ,ตุถ๛บบำ๎,20160810,23.5615,
300403.SZ,ตุถ๛บบำ๎,20160811,23.1315,
300403.SZ,ตุถ๛บบำ๎,20160812,23.4898,
300403.SZ,ตุถ๛บบำ๎,20160815,23.9636,
300403.SZ,ตุถ๛บบำ๎,20160816,24.4214,
300403.SZ,ตุถ๛บบำ๎,20160817,23.868,
300403.SZ,ตุถ๛บบำ๎,20160818,24.0074,
300403.SZ,ตุถ๛บบำ๎,20160819,23.9158,
300403.SZ,ตุถ๛บบำ๎,20160822,23.0797,
300403.SZ,ตุถ๛บบำ๎,20160823,23.3504,
300403.SZ,ตุถ๛บบำ๎,20160824,23.45,
300403.SZ,ตุถ๛บบำ๎,20160825,23.9277,
300403.SZ,ตุถ๛บบำ๎,20160826,23.9835,
