╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002292.SZ,╟б╥исИюж,20090910,5.1754,
002292.SZ,╟б╥исИюж,20090911,5.6936,
002292.SZ,╟б╥исИюж,20090914,5.82,
002292.SZ,╟б╥исИюж,20090915,5.5609,
002292.SZ,╟б╥исИюж,20090916,5.8453,
002292.SZ,╟б╥исИюж,20090917,5.9969,
002292.SZ,╟б╥исИюж,20090918,6.1903,
002292.SZ,╟б╥исИюж,20090921,6.3192,
002292.SZ,╟б╥исИюж,20090922,5.8706,
002292.SZ,╟б╥исИюж,20090923,5.7631,
002292.SZ,╟б╥исИюж,20090924,5.5988,
002292.SZ,╟б╥исИюж,20090925,5.6254,
002292.SZ,╟б╥исИюж,20090928,5.432,
002292.SZ,╟б╥исИюж,20090929,5.0023,
002292.SZ,╟б╥исИюж,20090930,4.9391,
002292.SZ,╟б╥исИюж,20091009,5.1893,
002292.SZ,╟б╥исИюж,20091012,5.1224,
002292.SZ,╟б╥исИюж,20091013,5.3347,
002292.SZ,╟б╥исИюж,20091014,5.2955,
002292.SZ,╟б╥исИюж,20091015,5.2955,
002292.SZ,╟б╥исИюж,20091016,5.3991,
002292.SZ,╟б╥исИюж,20091019,5.5988,
002292.SZ,╟б╥исИюж,20091020,5.8706,
002292.SZ,╟б╥исИюж,20091021,5.6747,
002292.SZ,╟б╥исИюж,20091022,5.9995,
002292.SZ,╟б╥исИюж,20091023,5.9995,
002292.SZ,╟б╥исИюж,20091026,6.0513,
002292.SZ,╟б╥исИюж,20091027,5.6241,
002292.SZ,╟б╥исИюж,20091028,5.8529,
002292.SZ,╟б╥исИюж,20091029,5.6683,
002292.SZ,╟б╥исИюж,20091030,5.5483,
002292.SZ,╟б╥исИюж,20091102,5.5167,
002292.SZ,╟б╥исИюж,20091103,5.5546,
002292.SZ,╟б╥исИюж,20091104,5.6367,
002292.SZ,╟б╥исИюж,20091105,5.6241,
002292.SZ,╟б╥исИюж,20091106,5.5824,
002292.SZ,╟б╥исИюж,20091109,5.5559,
002292.SZ,╟б╥исИюж,20091110,5.5862,
002292.SZ,╟б╥исИюж,20091111,5.4699,
002292.SZ,╟б╥исИюж,20091112,5.504,
002292.SZ,╟б╥исИюж,20091113,5.6544,
002292.SZ,╟б╥исИюж,20091116,5.7101,
002292.SZ,╟б╥исИюж,20091117,5.6519,
002292.SZ,╟б╥исИюж,20091118,5.5938,
002292.SZ,╟б╥исИюж,20091119,5.9148,
002292.SZ,╟б╥исИюж,20091120,5.8617,
002292.SZ,╟б╥исИюж,20091123,5.9717,
002292.SZ,╟б╥исИюж,20091124,5.5963,
002292.SZ,╟б╥исИюж,20091125,5.796,
002292.SZ,╟б╥исИюж,20091126,5.6759,
002292.SZ,╟б╥исИюж,20091127,5.5925,
002292.SZ,╟б╥исИюж,20091130,5.7695,
002292.SZ,╟б╥исИюж,20091201,5.9325,
002292.SZ,╟б╥исИюж,20091202,6.1625,
002292.SZ,╟б╥исИюж,20091203,6.1347,
002292.SZ,╟б╥исИюж,20091204,5.7619,
002292.SZ,╟б╥исИюж,20091207,5.796,
002292.SZ,╟б╥исИюж,20091208,5.7075,
002292.SZ,╟б╥исИюж,20091209,5.6747,
002292.SZ,╟б╥исИюж,20091210,5.7025,
002292.SZ,╟б╥исИюж,20091211,5.6721,
002292.SZ,╟б╥исИюж,20091214,5.504,
002292.SZ,╟б╥исИюж,20091215,5.5053,
002292.SZ,╟б╥исИюж,20091216,5.4737,
