代码,简称,日期,收盘价(元),
000099.SZ,中信海直,20000731,5.1862,
000099.SZ,中信海直,20000801,5.1037,
000099.SZ,中信海直,20000802,5.1383,
000099.SZ,中信海直,20000803,5.4761,
000099.SZ,中信海直,20000804,6.0027,
000099.SZ,中信海直,20000807,5.9415,
000099.SZ,中信海直,20000808,6.0106,
000099.SZ,中信海直,20000809,6.0425,
000099.SZ,中信海直,20000810,5.891,
000099.SZ,中信海直,20000811,6.0532,
000099.SZ,中信海直,20000814,6.1436,
000099.SZ,中信海直,20000815,6.2766,
000099.SZ,中信海直,20000816,6.1436,
000099.SZ,中信海直,20000817,6.2261,
000099.SZ,中信海直,20000818,6.2686,
000099.SZ,中信海直,20000821,6.1596,
000099.SZ,中信海直,20000822,6.0904,
000099.SZ,中信海直,20000823,5.992,
000099.SZ,中信海直,20000824,6.0532,
000099.SZ,中信海直,20000825,6.0585,
000099.SZ,中信海直,20000828,6.0771,
000099.SZ,中信海直,20000829,6.3271,
000099.SZ,中信海直,20000830,6.1702,
000099.SZ,中信海直,20000831,5.9601,
000099.SZ,中信海直,20000901,5.9149,
000099.SZ,中信海直,20000904,6.0346,
000099.SZ,中信海直,20000905,5.8245,
000099.SZ,中信海直,20000906,5.6383,
000099.SZ,中信海直,20000907,5.7021,
000099.SZ,中信海直,20000908,5.742,
000099.SZ,中信海直,20000911,5.7154,
000099.SZ,中信海直,20000912,5.7074,
000099.SZ,中信海直,20000913,5.7367,
000099.SZ,中信海直,20000914,5.6808,
000099.SZ,中信海直,20000915,5.6383,
000099.SZ,中信海直,20000918,5.4282,
000099.SZ,中信海直,20000919,5.5213,
000099.SZ,中信海直,20000920,5.5558,
000099.SZ,中信海直,20000921,5.4761,
000099.SZ,中信海直,20000922,5.391,
000099.SZ,中信海直,20000925,5.3777,
000099.SZ,中信海直,20000926,5.4149,
000099.SZ,中信海直,20000927,5.5346,
000099.SZ,中信海直,20000928,5.4521,
000099.SZ,中信海直,20000929,5.5239,
000099.SZ,中信海直,20001009,5.5824,
000099.SZ,中信海直,20001010,5.6489,
000099.SZ,中信海直,20001011,5.5239,
000099.SZ,中信海直,20001012,5.4628,
000099.SZ,中信海直,20001013,5.4681,
000099.SZ,中信海直,20001016,5.5319,
000099.SZ,中信海直,20001017,5.5319,
000099.SZ,中信海直,20001018,5.5878,
000099.SZ,中信海直,20001019,5.5904,
000099.SZ,中信海直,20001020,5.7979,
000099.SZ,中信海直,20001023,5.8298,
000099.SZ,中信海直,20001024,5.867,
000099.SZ,中信海直,20001025,5.875,
000099.SZ,中信海直,20001026,5.8511,
000099.SZ,中信海直,20001027,5.7872,
000099.SZ,中信海直,20001030,5.8378,
000099.SZ,中信海直,20001031,5.7234,
000099.SZ,中信海直,20001101,5.7394,
000099.SZ,中信海直,20001102,5.8457,
000099.SZ,中信海直,20001103,5.9282,
000099.SZ,中信海直,20001106,5.9255,
000099.SZ,中信海直,20001107,6.0106,
000099.SZ,中信海直,20001108,6.0053,
000099.SZ,中信海直,20001109,6.0266,
000099.SZ,中信海直,20001110,6.0346,
000099.SZ,中信海直,20001113,5.9601,
000099.SZ,中信海直,20001114,5.9734,
000099.SZ,中信海直,20001115,5.9016,
000099.SZ,中信海直,20001116,5.9973,
000099.SZ,中信海直,20001117,5.8936,
000099.SZ,中信海直,20001120,5.8085,
000099.SZ,中信海直,20001121,5.8298,
000099.SZ,中信海直,20001122,5.891,
000099.SZ,中信海直,20001123,5.9681,
000099.SZ,中信海直,20001124,5.8032,
000099.SZ,中信海直,20001127,5.7287,
000099.SZ,中信海直,20001128,5.7819,
000099.SZ,中信海直,20001129,5.8404,
000099.SZ,中信海直,20001130,5.9229,
000099.SZ,中信海直,20001201,5.8883,
