代码,简称,日期,收盘价(元),
603803.SH,瑞斯康达,20170420,19.76,
603803.SH,瑞斯康达,20170421,21.74,
603803.SH,瑞斯康达,20170424,23.91,
603803.SH,瑞斯康达,20170425,26.3,
603803.SH,瑞斯康达,20170426,28.93,
603803.SH,瑞斯康达,20170427,31.82,
603803.SH,瑞斯康达,20170428,35,
603803.SH,瑞斯康达,20170502,32.78,
603803.SH,瑞斯康达,20170503,36.06,
603803.SH,瑞斯康达,20170504,36.43,
603803.SH,瑞斯康达,20170505,32.79,
603803.SH,瑞斯康达,20170508,29.85,
603803.SH,瑞斯康达,20170509,30.49,
603803.SH,瑞斯康达,20170510,28.23,
603803.SH,瑞斯康达,20170511,28.63,
603803.SH,瑞斯康达,20170512,29.54,
603803.SH,瑞斯康达,20170515,28.77,
603803.SH,瑞斯康达,20170516,29.5,
603803.SH,瑞斯康达,20170517,29.05,
603803.SH,瑞斯康达,20170518,27.48,
603803.SH,瑞斯康达,20170519,27.04,
603803.SH,瑞斯康达,20170522,25.38,
603803.SH,瑞斯康达,20170523,23.86,
603803.SH,瑞斯康达,20170524,24.39,
603803.SH,瑞斯康达,20170525,24.17,
603803.SH,瑞斯康达,20170526,24.81,
603803.SH,瑞斯康达,20170531,24.81,
603803.SH,瑞斯康达,20170601,22.8,
603803.SH,瑞斯康达,20170602,23.66,
603803.SH,瑞斯康达,20170605,23.93,
603803.SH,瑞斯康达,20170606,23.87,
603803.SH,瑞斯康达,20170607,24.6,
603803.SH,瑞斯康达,20170608,24.13,
603803.SH,瑞斯康达,20170609,23.93,
603803.SH,瑞斯康达,20170612,22.66,
603803.SH,瑞斯康达,20170613,23.16,
603803.SH,瑞斯康达,20170614,22.92,
603803.SH,瑞斯康达,20170615,23.94,
603803.SH,瑞斯康达,20170616,23.66,
603803.SH,瑞斯康达,20170619,23.72,
603803.SH,瑞斯康达,20170620,23.72,
603803.SH,瑞斯康达,20170621,23.76,
603803.SH,瑞斯康达,20170622,22.92,
603803.SH,瑞斯康达,20170623,22.95,
603803.SH,瑞斯康达,20170626,23.26,
603803.SH,瑞斯康达,20170627,23.17,
603803.SH,瑞斯康达,20170628,22.74,
603803.SH,瑞斯康达,20170629,22.98,
603803.SH,瑞斯康达,20170630,23.17,
603803.SH,瑞斯康达,20170703,23.39,
603803.SH,瑞斯康达,20170704,24.11,
603803.SH,瑞斯康达,20170705,24.54,
603803.SH,瑞斯康达,20170706,24.36,
603803.SH,瑞斯康达,20170707,24.74,
603803.SH,瑞斯康达,20170710,23.87,
603803.SH,瑞斯康达,20170711,23.22,
603803.SH,瑞斯康达,20170712,23.45,
603803.SH,瑞斯康达,20170713,22.98,
603803.SH,瑞斯康达,20170714,22.93,
603803.SH,瑞斯康达,20170717,20.64,
603803.SH,瑞斯康达,20170718,20.34,
603803.SH,瑞斯康达,20170719,20.4,
603803.SH,瑞斯康达,20170720,20.58,
603803.SH,瑞斯康达,20170721,20.11,
603803.SH,瑞斯康达,20170724,20.04,
603803.SH,瑞斯康达,20170725,19.92,
603803.SH,瑞斯康达,20170726,19.67,
603803.SH,瑞斯康达,20170727,20.74,
603803.SH,瑞斯康达,20170728,20.4,
603803.SH,瑞斯康达,20170731,20.39,
603803.SH,瑞斯康达,20170801,20.36,
603803.SH,瑞斯康达,20170802,19.92,
603803.SH,瑞斯康达,20170803,20.16,
603803.SH,瑞斯康达,20170804,19.89,
603803.SH,瑞斯康达,20170807,19.99,
603803.SH,瑞斯康达,20170808,20,
603803.SH,瑞斯康达,20170809,19.97,
603803.SH,瑞斯康达,20170810,19.73,
603803.SH,瑞斯康达,20170811,19.3,
603803.SH,瑞斯康达,20170814,20.36,
603803.SH,瑞斯康达,20170815,20.94,
603803.SH,瑞斯康达,20170816,20.71,
603803.SH,瑞斯康达,20170817,20.68,
603803.SH,瑞斯康达,20170818,20.37,
603803.SH,瑞斯康达,20170821,20.75,
603803.SH,瑞斯康达,20170822,20.73,
603803.SH,瑞斯康达,20170823,20.35,
603803.SH,瑞斯康达,20170824,20.31,
603803.SH,瑞斯康达,20170825,21.1,
603803.SH,瑞斯康达,20170828,21.54,
603803.SH,瑞斯康达,20170829,21.71,
603803.SH,瑞斯康达,20170830,22.81,
603803.SH,瑞斯康达,20170831,23.17,
603803.SH,瑞斯康达,20170901,22.56,
603803.SH,瑞斯康达,20170904,22.07,
603803.SH,瑞斯康达,20170905,22.6,
603803.SH,瑞斯康达,20170906,22.22,
603803.SH,瑞斯康达,20170907,22,
603803.SH,瑞斯康达,20170908,21.71,
603803.SH,瑞斯康达,20170911,22.2,
603803.SH,瑞斯康达,20170912,21.6,
603803.SH,瑞斯康达,20170913,21.62,
603803.SH,瑞斯康达,20170914,21.32,
603803.SH,瑞斯康达,20170915,21.24,
603803.SH,瑞斯康达,20170918,21.35,
603803.SH,瑞斯康达,20170919,21.58,
603803.SH,瑞斯康达,20170920,22.19,
603803.SH,瑞斯康达,20170921,21.83,
603803.SH,瑞斯康达,20170922,24.01,
603803.SH,瑞斯康达,20170925,24.26,
603803.SH,瑞斯康达,20170926,23.05,
603803.SH,瑞斯康达,20170927,25.36,
603803.SH,瑞斯康达,20170928,25.37,
603803.SH,瑞斯康达,20170929,25.69,
603803.SH,瑞斯康达,20171009,25.28,
603803.SH,瑞斯康达,20171010,25.53,
603803.SH,瑞斯康达,20171011,24.02,
603803.SH,瑞斯康达,20171012,24.38,
603803.SH,瑞斯康达,20171013,24.69,
603803.SH,瑞斯康达,20171016,23.65,
603803.SH,瑞斯康达,20171017,23.95,
603803.SH,瑞斯康达,20171018,24.22,
603803.SH,瑞斯康达,20171019,23.06,
603803.SH,瑞斯康达,20171020,23.34,
603803.SH,瑞斯康达,20171023,23.43,
603803.SH,瑞斯康达,20171024,23,
603803.SH,瑞斯康达,20171025,23.24,
603803.SH,瑞斯康达,20171026,24.24,
603803.SH,瑞斯康达,20171027,24.01,
603803.SH,瑞斯康达,20171030,22.23,
603803.SH,瑞斯康达,20171031,22.4,
603803.SH,瑞斯康达,20171101,22.41,
603803.SH,瑞斯康达,20171102,21.49,
603803.SH,瑞斯康达,20171103,21.22,
603803.SH,瑞斯康达,20171106,21.7,
603803.SH,瑞斯康达,20171107,21.45,
603803.SH,瑞斯康达,20171108,21.52,
603803.SH,瑞斯康达,20171109,21.74,
603803.SH,瑞斯康达,20171110,22.42,
603803.SH,瑞斯康达,20171113,22.2,
603803.SH,瑞斯康达,20171114,21.54,
603803.SH,瑞斯康达,20171115,21.98,
603803.SH,瑞斯康达,20171116,21.1,
603803.SH,瑞斯康达,20171117,19.69,
603803.SH,瑞斯康达,20171120,19.93,
603803.SH,瑞斯康达,20171121,19.87,
603803.SH,瑞斯康达,20171122,19.78,
603803.SH,瑞斯康达,20171123,19.47,
603803.SH,瑞斯康达,20171124,19.59,
603803.SH,瑞斯康达,20171127,19.11,
603803.SH,瑞斯康达,20171128,19.35,
603803.SH,瑞斯康达,20171129,18.91,
603803.SH,瑞斯康达,20171130,19.02,
603803.SH,瑞斯康达,20171201,19.3,
603803.SH,瑞斯康达,20171204,18.73,
603803.SH,瑞斯康达,20171205,17.97,
603803.SH,瑞斯康达,20171206,18.22,
603803.SH,瑞斯康达,20171207,18.32,
603803.SH,瑞斯康达,20171208,18.72,
603803.SH,瑞斯康达,20171211,18.83,
603803.SH,瑞斯康达,20171212,18.22,
603803.SH,瑞斯康达,20171213,18.5,
