代码,简称,日期,收盘价(元),
603890.SH,春秋电子,20171212,34.16,
603890.SH,春秋电子,20171213,37.58,
603890.SH,春秋电子,20171214,41.34,
603890.SH,春秋电子,20171215,45.47,
603890.SH,春秋电子,20171218,42.2,
603890.SH,春秋电子,20171219,42.18,
603890.SH,春秋电子,20171220,39.22,
603890.SH,春秋电子,20171221,37.91,
603890.SH,春秋电子,20171222,38.51,
603890.SH,春秋电子,20171225,37.18,
603890.SH,春秋电子,20171226,38.73,
603890.SH,春秋电子,20171227,42.6,
603890.SH,春秋电子,20171228,46.81,
603890.SH,春秋电子,20171229,42.13,
603890.SH,春秋电子,20180102,42.77,
603890.SH,春秋电子,20180103,41.12,
603890.SH,春秋电子,20180104,40.57,
603890.SH,春秋电子,20180105,40.67,
603890.SH,春秋电子,20180108,41.81,
603890.SH,春秋电子,20180109,41.05,
603890.SH,春秋电子,20180110,39.09,
603890.SH,春秋电子,20180111,40.65,
603890.SH,春秋电子,20180112,39.2,
603890.SH,春秋电子,20180115,39.26,
603890.SH,春秋电子,20180116,40.08,
603890.SH,春秋电子,20180117,41,
603890.SH,春秋电子,20180118,39.66,
603890.SH,春秋电子,20180119,40.76,
603890.SH,春秋电子,20180122,38.74,
603890.SH,春秋电子,20180123,38.72,
603890.SH,春秋电子,20180124,38.9,
603890.SH,春秋电子,20180125,38.19,
603890.SH,春秋电子,20180126,37.04,
603890.SH,春秋电子,20180129,37.35,
603890.SH,春秋电子,20180130,37.34,
603890.SH,春秋电子,20180131,35.38,
603890.SH,春秋电子,20180201,33.78,
603890.SH,春秋电子,20180202,33.99,
603890.SH,春秋电子,20180205,32.94,
603890.SH,春秋电子,20180206,29.65,
603890.SH,春秋电子,20180207,30.44,
603890.SH,春秋电子,20180208,30.7,
603890.SH,春秋电子,20180209,29.74,
603890.SH,春秋电子,20180212,30.57,
603890.SH,春秋电子,20180213,30.4,
603890.SH,春秋电子,20180214,29.99,
603890.SH,春秋电子,20180222,30.59,
603890.SH,春秋电子,20180223,30.93,
603890.SH,春秋电子,20180226,32.24,
603890.SH,春秋电子,20180227,31.93,
603890.SH,春秋电子,20180228,31.28,
603890.SH,春秋电子,20180301,31.91,
603890.SH,春秋电子,20180302,31.45,
603890.SH,春秋电子,20180305,32.97,
603890.SH,春秋电子,20180306,32.99,
603890.SH,春秋电子,20180307,32.93,
603890.SH,春秋电子,20180308,33.8,
603890.SH,春秋电子,20180309,33.99,
603890.SH,春秋电子,20180312,34.19,
603890.SH,春秋电子,20180313,33.19,
603890.SH,春秋电子,20180314,33.24,
603890.SH,春秋电子,20180315,31.39,
603890.SH,春秋电子,20180316,31.92,
603890.SH,春秋电子,20180319,35.11,
603890.SH,春秋电子,20180320,34.52,
603890.SH,春秋电子,20180321,34.74,
603890.SH,春秋电子,20180322,34.55,
603890.SH,春秋电子,20180323,31.1,
603890.SH,春秋电子,20180326,31.45,
