¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600556.SH,STª€«Ú,20010807,4.7116,
600556.SH,STª€«Ú,20010808,4.6624,
600556.SH,STª€«Ú,20010809,4.6747,
600556.SH,STª€«Ú,20010810,4.7813,
600556.SH,STª€«Ú,20010813,4.8715,
600556.SH,STª€«Ú,20010814,4.7649,
600556.SH,STª€«Ú,20010815,4.8571,
600556.SH,STª€«Ú,20010816,4.7219,
600556.SH,STª€«Ú,20010817,4.6583,
600556.SH,STª€«Ú,20010820,4.6911,
600556.SH,STª€«Ú,20010821,4.6952,
600556.SH,STª€«Ú,20010822,4.5805,
600556.SH,STª€«Ú,20010823,4.6317,
600556.SH,STª€«Ú,20010824,4.4985,
600556.SH,STª€«Ú,20010827,4.2894,
600556.SH,STª€«Ú,20010828,4.4821,
600556.SH,STª€«Ú,20010829,4.4083,
600556.SH,STª€«Ú,20010830,4.437,
600556.SH,STª€«Ú,20010831,4.3468,
600556.SH,STª€«Ú,20010903,4.2177,
600556.SH,STª€«Ú,20010904,4.4063,
600556.SH,STª€«Ú,20010905,4.4165,
600556.SH,STª€«Ú,20010906,4.4165,
600556.SH,STª€«Ú,20010907,4.2443,
600556.SH,STª€«Ú,20010910,4.4022,
600556.SH,STª€«Ú,20010911,4.4042,
600556.SH,STª€«Ú,20010912,4.3448,
600556.SH,STª€«Ú,20010913,4.3284,
600556.SH,STª€«Ú,20010914,4.2648,
600556.SH,STª€«Ú,20010917,4.2751,
600556.SH,STª€«Ú,20010918,4.353,
600556.SH,STª€«Ú,20010919,4.4165,
600556.SH,STª€«Ú,20010920,4.3858,
600556.SH,STª€«Ú,20010921,4.3263,
600556.SH,STª€«Ú,20010924,4.314,
600556.SH,STª€«Ú,20010925,4.4226,
600556.SH,STª€«Ú,20010926,4.4001,
600556.SH,STª€«Ú,20010927,4.5497,
600556.SH,STª€«Ú,20010928,4.4882,
600556.SH,STª€«Ú,20011008,4.5231,
600556.SH,STª€«Ú,20011009,4.5456,
600556.SH,STª€«Ú,20011010,4.3161,
600556.SH,STª€«Ú,20011011,4.2013,
600556.SH,STª€«Ú,20011012,4.2013,
